,2010,2012,2013,2014,2015,2016,2017,2018,2019,2020,ups,downs,avg
01-02,0.0,0.0,0.0,9.090907243657705,-25.833330384145096,0.0,0.0,-21.66666004392866,0.0,-844.4445119940768,1.0,7.0,-88.28535951784929
01-03,0.0,0.0,0.0,9.090907243657705,-25.833330384145096,0.0,0.0,-21.66666004392866,0.0,-844.4445119940768,1.0,7.0,-88.28535951784929
01-04,0.0,0.0,0.0,9.090907243657705,-25.833330384145096,0.0,0.0,-21.66666004392866,0.0,-844.4445119940768,1.0,7.0,-88.28535951784929
01-05,0.0,0.0,0.0,9.090907243657705,-25.833330384145096,0.0,0.0,-21.66666004392866,0.0,-844.4445119940768,1.0,7.0,-88.28535951784929
01-06,0.0,0.0,0.0,9.090907243657705,-25.833330384145096,0.0,0.0,-21.66666004392866,0.0,-844.4445119940768,1.0,7.0,-88.28535951784929
01-07,0.0,0.0,0.0,9.090907243657705,-25.833330384145096,0.0,0.0,-21.66666004392866,0.0,-844.4445119940768,1.0,7.0,-88.28535951784929
01-08,0.0,0.0,0.0,9.090907243657705,-25.833330384145096,0.0,0.0,-21.66666004392866,0.0,-844.4445119940768,1.0,7.0,-88.28535951784929
01-09,0.0,0.0,0.0,9.090907243657705,16.666663562258023,0.0,0.0,-21.66666004392866,0.0,-844.4445119940768,2.0,6.0,-84.03536012320897
01-10,0.0,0.0,0.0,9.090907243657705,16.666663562258023,0.0,0.0,-21.66666004392866,0.0,-844.4445119940768,2.0,6.0,-84.03536012320897
01-11,0.0,0.0,0.0,9.090907243657705,16.666663562258023,0.0,0.0,-21.66666004392866,0.0,-844.4445119940768,2.0,6.0,-84.03536012320897
01-12,0.0,0.0,0.0,9.090907243657705,16.666663562258023,0.0,0.0,-21.66666004392866,0.0,-844.4445119940768,2.0,6.0,-84.03536012320897
01-13,0.0,0.0,-293.4579446410724,9.090907243657705,16.666663562258023,0.0,0.0,-21.66666004392866,0.0,-844.4445119940768,2.0,6.0,-113.38115458731622
