,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,ups,downs,avg
01-02,-7.106592104181887,-20.606062926755733,0.0,0.0,5.960267148809036,0.0,-23.913041900822243,0.0,-0.6666660308837891,0.8849591131132989,0.0,2.0,9.0,-4.131557881883756
01-03,-7.106592104181887,-20.606062926755733,0.0,0.0,5.960267148809036,0.0,-23.913041900822243,0.0,-0.6666660308837891,0.8849591131132989,0.0,2.0,9.0,-4.131557881883756
01-04,-7.106592104181887,-20.606062926755733,0.0,0.0,5.960267148809036,0.0,-23.913041900822243,0.0,-0.6666660308837891,0.8849591131132989,0.0,2.0,9.0,-4.131557881883756
01-05,-7.106592104181887,-20.606062926755733,0.0,0.0,5.960267148809036,0.0,-23.913041900822243,0.0,-0.6666660308837891,0.8849591131132989,0.0,2.0,9.0,-4.131557881883756
01-06,-6.598978382454631,-19.999994471453324,0.0,0.0,5.960267148809036,0.0,-23.913041900822243,0.0,-0.6666660308837891,0.8849591131132989,0.0,2.0,9.0,-4.030314047608332
01-07,-6.598978382454631,-19.999994471453324,0.0,0.0,5.960267148809036,0.0,-23.913041900822243,0.0,-0.6666660308837891,0.8849591131132989,0.0,2.0,9.0,-4.030314047608332
01-08,-6.598978382454631,-19.999994471453324,0.0,0.0,5.960267148809036,0.0,-23.913041900822243,0.0,-0.6666660308837891,-2.300886942418058,0.0,1.0,10.0,-4.319936416293001
01-09,-6.598978382454631,-19.999994471453324,0.0,0.0,5.960267148809036,0.0,-23.913041900822243,0.0,-0.6666660308837891,-0.8849506735177051,0.0,1.0,10.0,-4.19121493730206
01-10,-6.598978382454631,-19.999994471453324,0.0,0.0,5.960267148809036,0.0,-23.913041900822243,0.0,-0.6666660308837891,0.0,0.0,1.0,10.0,-4.110764876073177
01-11,-6.598978382454631,-19.999994471453324,0.0,0.0,5.960267148809036,0.0,-23.913041900822243,0.0,-0.6666660308837891,0.0,0.0,1.0,10.0,-4.110764876073177
01-12,-6.598978382454631,-19.999994471453324,0.0,0.0,5.960267148809036,0.0,-23.913041900822243,0.0,-0.6666660308837891,0.0,0.0,1.0,10.0,-4.110764876073177
01-13,-6.598978382454631,-14.999999337726177,0.0,0.0,5.960267148809036,0.0,0.0,0.0,-0.6666660308837891,0.0,0.0,1.0,10.0,-1.4823069638414148
01-14,-6.598978382454631,-14.999999337726177,0.0,0.0,5.960267148809036,0.0,0.0,0.0,-0.6666660308837891,0.0,0.0,1.0,10.0,-1.4823069638414148
01-15,-6.598978382454631,-14.999999337726177,0.0,0.0,5.960267148809036,0.0,0.0,0.0,-0.6666660308837891,0.0,0.0,1.0,10.0,-1.4823069638414148
01-16,-6.598978382454631,-14.999999337726177,0.0,0.0,5.960267148809036,0.0,0.0,0.0,-0.6666660308837891,0.0,0.0,1.0,10.0,-1.4823069638414148
01-17,-6.598978382454631,-14.999999337726177,0.0,0.0,5.960267148809036,0.0,0.0,0.0,-0.6666660308837891,4.166666666666666,0.0,2.0,9.0,-1.1035190850535361
01-18,-6.598978382454631,-14.999999337726177,0.0,0.0,5.960267148809036,0.0,0.0,0.0,-0.6666660308837891,4.166666666666666,0.0,2.0,9.0,-1.1035190850535361
01-19,-6.598978382454631,-14.999999337726177,0.0,0.0,5.960267148809036,0.0,0.0,0.0,-0.6666660308837891,6.66666825612386,0.0,2.0,9.0,-0.8762462132847003
