,2010,2013,2014,2015,2016,2017,2018,2019,2020,ups,downs,end_day_sum,avg
01-02,0.0,0.0,-0.016300000250339515,-0.011299997568130493,-0.009099999442696571,0.0,-0.014499999582767487,0.02369999885559082,0.007999999448657032,2.0,6.0,03-02,-0.0021666665044095795
01-03,0.0,0.0,-0.016300000250339515,-0.007699999958276749,-0.009099999442696571,0.0,-0.014499999582767487,0.02369999885559082,0.007999999448657032,2.0,6.0,03-03,-0.0017666667699813854
01-04,0.0,0.0,-0.016300000250339515,-0.007699999958276749,-0.009099999442696571,0.0,-0.004099998623132706,0.02369999885559082,0.0,1.0,7.0,03-04,-0.0014999999354283022
01-05,0.0,0.0,-0.016300000250339515,-0.007699999958276749,-0.009099999442696571,0.0,-0.004099998623132706,0.02369999885559082,0.0,1.0,7.0,03-05,-0.0014999999354283022
01-06,0.0,0.0,-0.016300000250339515,-0.007599998265504837,-0.009099999442696571,0.0,-0.008999999612569809,0.016049999743700027,0.0,1.0,7.0,03-06,-0.0028833330919345226
01-07,0.0,0.0,-0.016300000250339515,-0.007599998265504837,-0.009099999442696571,0.0,-0.008999999612569809,0.016049999743700027,0.0,1.0,7.0,03-07,-0.0028833330919345226
01-08,0.0,0.0,-0.016300000250339515,-0.007599998265504837,-0.009099999442696571,0.0,-0.008999999612569809,0.016049999743700027,0.0,1.0,7.0,03-08,-0.0028833330919345226
01-09,0.0,0.0,-0.016300000250339515,-0.01089999824762345,-0.009099999442696571,0.0,-0.008999999612569809,0.016049999743700027,0.0,1.0,7.0,03-09,-0.0032499997566143688
01-10,0.0,0.0,-0.016300000250339515,-0.01089999824762345,-0.009099999442696571,0.0,-0.008300002664327621,0.016049999743700027,0.0,1.0,7.0,03-10,-0.0031722223179207923
01-11,0.0,0.0,-0.016300000250339515,-0.01089999824762345,-0.009099999442696571,0.0,-0.012699998915195465,0.016049999743700027,0.0,1.0,7.0,03-11,-0.0036611107902394416
01-12,0.0,0.0,-0.016300000250339515,-0.01089999824762345,-0.009099999442696571,0.0,-0.01350000128149987,0.016049999743700027,0.0,1.0,7.0,03-12,-0.003749999942051042
01-13,0.0,0.0,-0.016300000250339515,-0.01089999824762345,-0.009099999442696571,0.0,-0.015400003641843803,0.016049999743700027,0.0,1.0,7.0,03-13,-0.003961111315422591
01-14,0.0,0.0,-0.016300000250339515,-0.01089999824762345,-0.009099999442696571,0.0,-0.015200003981590264,0.016049999743700027,0.0,1.0,7.0,03-14,-0.003938889130949975
01-15,0.0,0.0,-0.016300000250339515,-0.015099998563528071,-0.009099999442696571,0.0,-0.01860000193119049,0.0038000009953975677,0.0,1.0,7.0,03-15,-0.006144444354706342
01-16,0.0,0.0,-0.016300000250339515,-0.030000001192092896,-0.009099999442696571,0.0,-0.01860000193119049,-0.0010900013148784637,0.0,0.0,8.0,03-16,-0.008343333792355325
01-17,0.0,0.0,-0.016300000250339515,-0.030000001192092896,-0.009099999442696571,0.0,-0.01860000193119049,0.0008499994874000619,0.0,1.0,7.0,03-17,-0.008127778147657713
01-18,0.0,0.0,-0.016300000250339515,-0.030000001192092896,-0.009099999442696571,0.0,-0.004200000315904624,0.0008499994874000619,0.0,1.0,7.0,03-18,-0.006527777968181505
01-19,0.0,0.0,-0.016300000250339515,-0.030000001192092896,-0.009099999442696571,0.0,-0.01440000161528588,0.0008499994874000619,0.0,1.0,7.0,03-19,-0.007661111445890533
