,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,ups,downs,end_day_sum,avg
01-02,-0.09765625,0.1640625,0.23828125,0.25,0.4765625,-0.0625,-0.234375,0.109375,1.3828125,2.125,-1.984375,2.782500267028807,-0.07999992370605824,-0.2599983215332031,1.0499992370605504,0.1949996948242223,0.625,0.5099983215332102,3.309999465942383,-6.79999923706055,0.8199996948242188,0.3400001525878906,2.8599987030029297,1.520000457763679,1.3800010681152415,6.3899993896484375,-7.749999999999986,10.5,-2.0300064086914205,15.35000610351564,-12.83999633789061,21.0,10.0,03-02,0.6528932202246898
01-03,-0.09375,0.15234375,0.17578125,0.28125,0.4765625,-0.0625,-0.296875,0.171875,1.7421875,2.203125,-1.984375,0.7200002670288068,0.5,1.1900005340576172,1.4899997711181605,0.03499984741211293,0.625,0.5099983215332102,2.9200000762939418,-8.259999275207521,0.5300006866454972,0.620000839233402,2.8599987030029297,2.3000030517578125,1.079998016357429,9.009994506835938,-6.239997863769531,10.5,-2.4300003051757812,13.919998168945312,-13.029998779296875,23.0,8.0,03-03,0.6972781150571762
01-04,-0.09765625,0.1484375,0.1640625,0.3125,0.484375,0.015625,-0.453125,0.453125,1.8359375,2.234375,-1.234375,0.3462495803833008,-0.5049991607666016,1.3850002288818395,0.7549991607666016,0.639999389648441,1.0400009155273366,0.029998779296875,2.8899993896484375,-8.8199987411499,0.46000099182128906,1.220001220703125,1.909999847412113,2.7999992370605398,1.9300003051757741,8.930000305175781,-6.190002441406264,9.639999389648438,-4.779998779296861,10.08999633789061,-9.30999755859375,23.0,8.0,03-04,0.5911138596073267
01-05,-0.09375,0.1484375,0.16796875,0.3125,0.5859375,-0.1875,0.0625,0.46875,1.8046875,2.21875,-1.21875,1.3218746185302734,-0.5750007629394531,0.5249996185302734,0.8799991607666016,0.8799991607666016,1.395000457763679,0.14999961853026278,3.219999313354492,-8.799999237060547,0.7000007629394531,1.1000003814697301,2.009998321533203,3.6700019836425852,2.370002746582024,7.939994812011719,-6.350006103515639,9.330001831054688,-9.400001525878892,7.5400009155273295,-11.79000091552733,23.0,8.0,03-05,0.3350450454219695
01-06,-0.1015625,0.19140625,0.171875,0.3515625,0.6875,-0.140625,0.6875,0.609375,1.828125,1.875,-1.640625,1.9437503814697266,-1.3999996185302734,0.5599994659423864,0.11499977111816762,0.8249988555908203,1.345001220703132,0.0699996948242223,2.95999908447266,-8.799999237060547,0.6400012969970703,2.15000152587891,1.789999008178711,4.000000000000007,2.0900001525878906,7.789993286132798,-4.850006103515639,10.730003356933594,-7.379997253417969,7.360000610351577,-7.05999755859375,23.0,8.0,03-06,0.6257509416149515
01-07,-0.0546875,0.203125,0.1484375,0.3125,0.640625,-0.1875,0.640625,0.609375,1.953125,1.375,-1.6875,2.3812503814697266,-0.7299995422363281,0.3349990844726598,0.11499977111816762,0.770000457763679,0.7999992370605469,0.8199996948242223,2.639999389648441,-7.969999313354492,0.1500015258789027,2.25,2.139999389648434,4.0700035095214915,1.9699974060058665,5.819999694824219,-2.1399993896484375,9.949996948242188,-6.589996337890625,6.689994812011719,-6.339996337890611,23.0,8.0,03-07,0.6801411413377345
01-08,-0.03515625,0.20703125,0.18359375,0.390625,0.421875,-0.1875,0.6875,0.65625,2.1484375,1.828125,-2.59375,3.228750228881836,-0.6149997711181605,0.22500038146973012,0.8150005340576172,0.0550003051757848,0.4199981689453125,0.880001068115245,3.229999542236328,-8.530000686645508,0.4599990844726598,1.6900005340576136,1.7399997711181605,4.0500030517578125,1.7999992370605469,4.9199981689453125,-0.48999786376953125,9.769996643066406,-7.599998474121094,4.7099990844726705,-8.239997863769531,23.0,8.0,03-08,0.5234123353035229
01-09,-0.03125,0.21484375,0.21484375,0.421875,0.375,-0.1875,0.609375,0.625,2.609375,2.375,-3.4375,3.447500228881836,-0.07999992370605469,-0.4849987030029297,1.235000610351559,-0.04500007629394531,0.7949981689453125,0.7100009918212962,3.0900001525878906,-7.800000190734858,0.5600013732910085,2.3000011444091726,2.7700004577636683,3.950000762939453,1.3400001525878906,5.180000305175781,-1.910003662109375,10.260002136230469,-8.440002441406236,5.30999755859375,-14.530006408691392,21.0,10.0,03-09,0.36924371411723544
01-10,-0.01953125,0.21484375,0.15625,0.4453125,0.390625,-0.328125,0.5625,0.296875,2.84375,2.609375,-2.875,2.978750228881836,-0.05999946594238281,-0.2049999237060547,1.5,-0.3199996948242152,0.36499786376953125,0.1100006103515696,1.8499984741210938,-6.549999237060549,0.6200008392333984,2.5100002288818324,2.440000534057617,3.1500015258789062,0.7399978637695312,6.410003662109361,-1.69000244140625,10.120002746582031,-8.05999755859375,4.7299957275390625,-15.690002441406236,21.0,10.0,03-10,0.29824595297536566
01-11,0.06640625,0.23046875,0.08203125,0.46875,0.2890625,-0.5625,0.703125,0.28125,2.9609375,2.90625,-2.4375,2.9931249618530273,0.36000061035155895,-0.5349998474121094,1.5350017547607422,-0.19000053405761363,-0.09000015258789773,-0.520000457763679,2.090000152587887,-5.59999942779541,0.9000015258789027,2.4300003051757777,2.340000152587887,3.479999542236328,1.3300018310546875,5.209999084472642,-1.8300018310546875,10.069999694824219,-9.579994201660142,2.029998779296889,-26.830001831054673,21.0,10.0,03-11,-0.17479318188082787
