,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,ups,downs,avg
01-02,11.150442779012824,6.633912008827752,7.073174190123983,18.925238317855467,14.456039986849698,10.924364899050044,8.38709677419355,4.437869822485207,-2.338530066815145,1.1173184357541899,-19.93006993006993,-10.104420540466673,10.44159647996166,-13.908231929555951,-0.10898286029226573,-2.76133980244622,11.791408444292255,13.676237356527896,-4.591835786833101,-51.00035892013677,3.825698245343983,6.141928329948964,4.3651305115889425,-0.19357568838084563,-6.225727715110869,2.494483636085285,5.113492714537231,6.446680534301831,1.7778334662521524,9.468788178453682,-10.544405611579474,20.0,11.0,1.1916534277341724
01-03,9.55752238201099,10.411623738669935,6.61764705882353,17.772516629458003,15.712190199528496,10.924364899050044,9.35483870967742,4.398826979472141,0.9868421052631579,0.18796992481203006,-15.878378378378377,-8.875919334994242,7.469229727228057,-13.243111166710122,1.4086636094572254,-2.0710934451371883,11.791408444292255,13.676237356527896,-7.968265157993469,-72.73459332031607,3.693519575668811,6.655506991353693,4.3651305115889425,0.06831969342742833,-5.504484278058001,5.031310438835606,6.132018548511746,6.446680534301831,1.3302663359251872,12.186046727950496,-12.186865954050253,23.0,8.0,0.8940635511676515
01-04,8.58676230952341,11.538466617200315,8.830550425288656,18.54460272990482,15.124814205757847,12.605042340063315,7.987220447284344,1.7647058823529411,0.0,-0.3780718336483932,-15.70945945945946,-12.321519447866205,5.972020561290199,-14.801277146930033,0.8621979752208313,0.36384290450818646,11.674666529431926,14.821660261133685,-5.597939588911636,-69.59271584413108,4.432319265060125,7.292022541771679,2.966356053804481,-0.8874715948498939,-3.3923696052147996,5.281034153725242,7.0381167700140175,4.855243181631722,-1.8047330368698125,7.121428606132817,-7.863591711588032,20.0,11.0,0.8165782094074588
01-05,10.017883901794228,15.925057330345755,9.905655335683834,19.483566284179688,13.656387665198238,10.902900997261904,7.301587301587302,0.2985074626865672,1.2035010940919038,-2.0793950850661624,-18.41216216216216,-6.9915274001950936,10.445956359494394,-18.143045505080295,1.0298158531929007,1.3294108038249466,12.169999216918587,13.578015620345884,-0.9478152722932398,-59.323920015207776,4.790319435050227,5.929653832528874,1.7332720386002543,-0.7161501019391862,-3.786224763572868,4.4223329297500324,6.500488676538642,3.825088923120792,-4.572441378420762,7.031723041304183,-12.061097050657285,21.0,10.0,1.1112046893194942
01-06,7.427538996157423,15.529416592607687,7.7294667561848955,18.30985915492958,15.977179469280173,10.631234035777485,10.670731707317072,2.9069767441860463,1.5317286652078774,-6.61625708884688,-33.273056057866185,-3.6017452442436335,7.183004447065071,-15.50540669718986,3.7811238499619475,-1.3467492712111482,12.68342745061313,12.341651618991248,-1.9725447413944233,-65.56463435552907,5.046026410112993,9.046742418108774,-0.024312436506709008,1.6757320230857975,-3.4399511690651745,5.218345771763275,7.551311036557331,3.91591076024786,-2.266095897144483,4.515325750343523,-8.425823031366463,20.0,11.0,0.697940569939844
01-07,8.422941802650355,13.075065591546469,9.178742118503736,14.72683957666101,15.086206896551724,10.526320544636361,10.94224924012158,1.744186046511628,2.735229759299781,-3.195488721804511,-31.899641577060933,-2.825884555814521,8.964670778469298,-13.39549343476159,1.3218577353573533,2.557012457689022,9.73114513960041,14.667418201936187,0.9856600195451966,-58.4323974925876,4.102566710904113,8.673527091042759,-1.0998429741417328,0.75053007072937,-3.9001374379453537,5.627414604340192,10.374089273492327,5.097432409922356,-1.6402789689097468,2.57836304943186,-6.543200889008993,22.0,9.0,1.2560355828034873
01-08,9.876545901020982,11.138015963648467,10.144927536231885,16.435183419121635,14.742702123507692,9.333335876464844,10.397553516819572,3.1976744186046515,5.384615384615385,-6.375227686703097,-37.29433272394881,3.0505289146815846,10.10823083428211,-12.855745569789542,1.7873649000602023,1.8461534193345717,9.825756347550147,17.570617859104143,1.3664888411557985,-78.4360223132674,3.207927138130108,6.40699428964701,-4.443888793265945,1.7811094406645973,-2.7841673031810155,4.388681473449816,13.100842927677778,4.580910304991004,-2.032936566148061,0.834180534881095,-7.86777825229186,23.0,8.0,0.5940723276467531
01-09,10.582010582010582,10.653756327640401,9.29095202647732,18.409095472540564,12.926140418353071,9.030100564863544,13.111620795107035,-0.29239766081871343,12.392241379310345,-4.918032786885246,-54.52674897119342,2.6368042870059725,12.089037851891584,-16.44869514993267,3.6311142520962,1.5846266892513585,8.153189766878958,16.749389014993586,1.8257137944719022,-80.28224722004498,-1.2668918755648346,7.572943004480689,-4.443888793265945,0.23524038576175624,-0.8500509707178435,5.107467871974619,13.457048013806283,4.779577008194481,-4.876512035889755,2.4709324610572554,-11.6489582737799,21.0,10.0,-0.09243296032018725
01-10,10.405646430121513,9.592327968679744,8.272507939025434,20.575225608109125,12.42857169949279,8.528428311260013,18.960244648318042,1.6901408450704223,7.362637362637363,-6.8645640074211505,-33.156028368794324,3.602161751582401,12.732914717031202,-13.54502331545541,1.6704608953839306,-0.602061576955117,8.113159371469871,16.4064621475717,-2.720545738372973,-61.21024152966691,-1.1302327892026955,5.833887643702008,-5.731600767582017,-0.1559619296853149,-1.0810800129287303,7.1397521565974325,11.568273255527762,5.0511467089663995,-4.458523633342978,-0.6961086033322328,-5.724213468644555,18.0,13.0,1.0599278619084755
01-11,9.876545901020982,9.397585191752796,10.386475272800611,19.50673092190417,13.999995945521675,7.023411550449424,14.461538461538462,4.23728813559322,7.2607260726072615,-5.88235294117647,-33.156028368794324,6.202352116916011,9.623780938217287,-14.358327179084096,2.9380889092664724,0.7310810215207758,7.7261819147316295,13.80088526868532,-7.257871697825376,-49.28161331000485,-2.496151551676494,4.631480791415054,-6.678450923709618,1.386437659458155,-1.118397571970093,6.088582311895243,10.705683154666403,4.308864020668083,-3.9736801516746016,0.45908795217754667,-16.49333699544271,21.0,10.0,0.7760191232725145
