,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,ups,downs,end_day_sum,avg
01-02,0.0,0.1769999861717224,0.08700001239776611,-0.03200000524520871,0.2200000062584877,-0.01600000262260437,0.0650000125169754,0.1360000073909759,-0.038999974727630615,0.08899998664855957,-0.20299994945526123,6.0,4.0,03-02,0.04400000721216202
01-03,0.0,0.1769999861717224,0.08700001239776611,-0.07600000500679022,0.23100001364946365,-0.01600000262260437,0.07100000977516172,0.1360000073909759,-0.029999971389770397,0.10799998044967651,-0.24400001764297496,6.0,4.0,03-03,0.040363637561147844
01-04,0.0,0.11699998378753662,0.08700001239776611,-0.07600000500679022,0.21199999004602432,-0.01600000262260437,0.07400000095367432,0.09600001573562622,-0.05199998617172241,0.11400002241134644,-0.17799997329711914,6.0,4.0,03-04,0.03436364165761254
01-05,0.0,0.11800003051757812,0.08700001239776611,-0.08500000834465032,0.22099999338388443,-0.01600000262260437,0.07400000095367432,0.08000004291534424,-0.08000004291534435,0.1470000147819519,-0.16899996995925903,6.0,4.0,03-05,0.03427273373712191
01-06,0.0,0.07700002193450928,0.09299999475479126,-0.10799999535083776,0.19500000029802322,-0.005000010132789612,0.06999999284744263,0.1029999852180481,-0.04900002479553245,0.1809999942779541,-0.17799997329711914,6.0,4.0,03-06,0.03445454415949906
01-07,0.0,0.14800000190734863,0.08599996566772461,-0.12800000607967382,0.19500000029802322,-0.005000010132789612,0.0820000022649765,0.08099997043609619,-0.04200005531311035,0.203000009059906,-0.17899996042251587,6.0,4.0,03-07,0.04009090160781687
01-08,0.0,0.12800002098083496,0.07099997997283936,-0.12800000607967382,0.19500000029802322,-0.005000010132789612,0.05699999630451205,0.07299995422363281,-0.0480000376701355,0.20899999141693115,-0.19900000095367432,6.0,4.0,03-08,0.03209089894186367
01-09,0.0,0.12800002098083496,0.04799997806549072,-0.12800000607967382,0.2240000143647194,-0.005000010132789612,0.05699999630451205,0.0559999942779541,-0.04100000858306874,0.1940000057220459,-0.265999972820282,6.0,4.0,03-09,0.0242727283727039
01-10,0.0,0.12800002098083496,0.023000001907348633,-0.11599999666213995,0.2240000143647194,-0.005000010132789612,0.05699999630451205,0.03100001811981201,-0.03000003099441506,0.1769999861717224,-0.32999998331069946,6.0,4.0,03-10,0.014454546977173214
01-11,0.0,0.12800002098083496,-0.0020000338554382324,-0.10199999809265137,0.2240000143647194,-0.023000001907348633,0.05699999630451205,0.009999990463256836,-0.02199995517730713,0.1690000295639038,-0.4160000085830688,5.0,5.0,03-11,0.0020909140055829878
01-12,0.0,0.13300001621246338,-0.08300000429153442,-0.1110000014305115,0.2240000143647194,-0.023000001907348633,0.05699999630451205,0.03600001335144043,0.02899998426437367,0.19499999284744263,-0.4410000145435333,6.0,4.0,03-12,0.0014545450156385148
01-13,0.0,-0.003000020980834961,0.016000032424926758,-0.1110000014305115,0.2240000143647194,-0.009999990463256836,0.07600000500679019,0.06400001049041748,0.12400007247924805,0.218999981880188,-0.44500002264976496,6.0,4.0,03-13,0.014000007374720146
01-14,0.0,-0.001000046730041504,0.016000032424926758,-0.1110000014305115,0.2240000143647194,-0.009999990463256836,0.07600000500679019,0.0769999623298645,0.10399997234344482,0.22200000286102295,-0.4460000097751618,6.0,4.0,03-14,0.013727267357436089
01-15,0.0,-0.04100000858306885,-0.011999964714050293,-0.1110000014305115,0.2240000143647194,-0.015000000596046448,0.07000000774860382,0.06299996376037598,0.034000039100647084,0.22800004482269287,-0.4210000336170196,5.0,5.0,03-15,0.0017272782596674983
01-16,0.0,-0.16499996185302734,-0.06699997186660767,-0.1110000014305115,0.18399999290704722,-0.015000000596046448,0.052000001072883606,0.050000011920928955,0.034000039100647084,0.22800004482269287,-0.4639999866485595,5.0,5.0,03-16,-0.024909075688232064
01-17,0.0,-0.13099998235702515,-0.06699997186660767,-0.10999998450279239,-0.15700000524520874,-0.02199999988079071,0.052000001072883606,0.050000011920928955,0.06099998950958263,0.19499999284744263,-0.45000001788139343,4.0,6.0,03-17,-0.05263636058027093
01-18,0.0,-0.13099998235702515,-0.06699997186660767,-0.09299999475479132,-0.09400001168251038,-0.03800000250339508,0.06299999356269836,0.05500000715255737,0.08200001716613758,0.2149999737739563,-0.49000000953674316,4.0,6.0,03-18,-0.0452727255496112
01-19,0.0,-0.14899998903274536,-0.0020000338554382324,-0.09299999475479132,-0.08100000023841858,-0.030000001192092896,0.06299999356269836,0.10899996757507324,0.05300003290176403,0.2120000123977661,-0.4750000238418579,4.0,6.0,03-19,-0.03572727604345841
01-20,0.0,-0.06999999284744263,-0.0020000338554382324,-0.09299999475479132,-0.08100000023841858,-0.030000001192092896,0.07799999415874481,0.07999998331069946,0.09299999475479148,0.218999981880188,-0.5100000202655792,4.0,6.0,03-20,-0.028727280822667192
01-21,0.0,0.014999985694885254,-0.0020000338554382324,-0.09299999475479132,-0.08100000023841858,-0.030000001192092896,0.08100000023841855,0.04000002145767212,0.10999995470046997,0.19900000095367443,-0.5100000202655792,5.0,5.0,03-21,-0.024636371569199997
01-22,0.0,0.016000032424926758,-0.0020000338554382324,-0.09299999475479132,-0.04499998688697815,-0.03300000727176666,0.0690000057220459,0.03299999237060547,0.11100000143051147,0.19900000095367443,-0.5229999721050262,5.0,5.0,03-22,-0.02436363290656696
01-23,0.0,0.030000030994415283,-0.0020000338554382324,-0.09199999272823337,-0.11399999260902405,-0.012000009417533875,0.07600000500679016,0.03400003910064697,0.12099999189376831,0.1980000138282777,-0.5069999992847443,5.0,5.0,03-23,-0.02436363155191594
