,2009,2010,2011,2012,2013,2014,2015,2016,2017,2020,ups,downs,end_day_sum,avg
01-02,-2.9800004959106445,1.4550008773803746,0.4249992370605469,0.0,3.3400001525878906,-0.07000002264976501,-35.66500061005354,-0.009999999776482582,0.005000000819563869,0.0,4.0,5.0,03-02,-3.350000086054206
01-03,-3.690000534057617,1.5999994277954137,-0.12000083923339488,0.0,3.2699985504150426,-0.07000002264976501,4.9389991760253835,-0.009999999776482582,0.005000000819563869,0.0,4.0,5.0,03-03,0.5923995759338144
01-04,-3.950000762939453,1.7599992752075195,-0.12000083923339488,0.0,3.5300006866455043,-0.05499997735023493,4.358997344970703,-0.009999999776482582,-44.549999084323645,0.0,3.0,6.0,03-04,-3.9036003356799482
01-05,-4.170000076293947,1.4299983978271449,-0.12000083923339488,0.0,3.895000457763672,-0.06000000238418579,-34.62100189179182,-0.004999998956918713,-44.510000916197896,0.0,2.0,7.0,03-05,-7.816100486926734
01-06,-3.8299999237060565,1.3799991607666016,-0.12000083923339488,0.0,3.895000457763672,-0.04999998211860657,-34.64799850434065,-0.004999998956918713,-45.28999969549477,0.0,2.0,7.0,03-06,-7.866799932532013
01-07,-3.429999351501465,1.7749996185302734,-0.3400001525878906,0.0,3.895000457763672,-0.04999998211860657,-34.01900070160628,43.7699992377311,-0.005000000819563869,0.0,3.0,6.0,03-07,1.1595999125391239
01-08,-3.239999771118166,1.8250007629394567,-0.5599994659423935,0.0,3.875,-0.04999998211860657,-35.14000183343887,44.36999877914787,-0.005000000819563869,0.0,3.0,6.0,03-08,1.1074998488649723
01-09,-5.470000267028809,2.9750003814697266,-0.5599994659423935,0.0,3.869998931884769,-0.04999998211860657,-34.15999847650527,-0.009999999776482582,-0.005000000819563869,0.0,2.0,7.0,03-09,-3.340999887883663
01-10,-3.5299997329711914,2.819999694824215,-0.5599994659423935,0.0,4.10999870300293,-0.03499999642372137,5.069999694824226,42.69800170883536,-45.94999954290688,0.0,4.0,5.0,03-10,0.4623001063242548
01-11,-3.5399999618530273,3.0850009918212855,-0.45499992370606535,0.0,-20.105000138282776,-0.03499999642372137,4.470001220703132,-0.005000000819563869,-46.03999969549477,0.0,2.0,7.0,03-11,-6.262499750405551
01-12,-3.069999694824217,3.1750011444091726,-0.42499923706055753,0.0,-20.01499938964844,-0.03499999642372137,-34.30000061169266,-0.005000000819563869,0.004999998956918713,0.0,2.0,7.0,03-12,-5.466999778710307
01-13,-3.130000114440916,2.9050006866455043,22.159690499305714,0.0,-20.009999394416813,-0.02499997615814209,-33.335000459104776,-0.005000000819563869,0.004999998956918713,0.0,3.0,6.0,03-13,-3.143530876003207
01-14,-2.7300004959106428,3.260000228881836,-1.1200008392333949,0.0,-19.93999940156937,-0.02499997615814209,-33.48499817028641,-0.005000000819563869,0.0,0.0,1.0,8.0,03-14,-5.404499865509569
01-15,-2.75,4.919999122619634,-2.6949996948242223,0.0,-20.449999630451202,-0.02499997615814209,-33.4409994520247,0.0,0.0,0.0,1.0,8.0,03-15,-5.444099963083863
01-16,-1.6599998474121094,3.3999996185302734,-5.7500000000000036,0.0,-19.914999783039093,-0.030000001192092896,42.03499832004309,0.0,50.999998779967434,0.0,3.0,6.0,03-16,6.907999708689749
01-17,-1.5799999237060547,3.2449989318847656,-4.290000915527344,0.0,-19.02500006556511,-0.04499998688697815,9.014999389648445,0.0,50.999998779967434,0.0,3.0,6.0,03-17,3.8319996209815157
01-18,-1.5500001907348633,3.6450004577636683,-4.290000915527344,0.0,-20.17000076174736,-0.04499998688697815,-35.21499938890338,0.0,50.999998779967434,0.0,2.0,7.0,03-18,-0.6625002006068819
01-19,-1.449999809265135,3.6450004577636683,-4.510000228881832,0.0,-19.935000777244568,-0.04499998688697815,7.390998840332031,0.0,50.999998779967434,0.0,3.0,6.0,03-19,3.6095997275784617
01-20,-1.449999809265135,2.685001373291012,-4.630001068115234,0.0,-19.92500075697899,-0.06999999284744263,7.390998840332031,0.004999998956918713,0.0,0.0,3.0,7.0,03-20,-1.599400141462684
01-21,-0.8699998855590803,2.2449989318847656,-4.25,0.0,-19.92500075697899,-0.06999999284744263,7.545997619628913,0.0,-43.15500137396157,0.0,2.0,8.0,03-21,-5.84790054578334
01-22,-0.619999885559082,2.619998931884762,-3.8000011444091832,0.0,-19.92500075697899,-0.06999999284744263,-34.67800064012408,0.0,-43.15500137396157,0.0,1.0,9.0,03-22,-9.962800486199558
01-23,-0.9099998474121112,2.8349990844726527,-2.545000076293949,0.0,-19.460000604391094,-0.04499998688697815,-35.04999847337603,44.36499938927591,-43.15500137396157,0.0,2.0,8.0,03-23,-5.396500188857317
01-24,-0.8000001907348615,2.6749992370605504,-2.8850002288818395,0.0,-19.475000619888302,-0.030000001192092896,5.856998443603523,44.36499938927591,0.0,0.0,3.0,7.0,03-24,2.970699602924289
01-25,-0.21000003814697266,2.694999694824215,-3.3449993133544886,0.0,-19.90499970316887,-0.03499999642372126,5.856998443603523,44.36499938927591,-43.00499984808266,-0.01999998092651356,3.0,7.0,03-25,-1.360300135239958
01-26,-0.1400003433227539,2.9050006866455043,-3.3449993133544886,0.0,-19.919999688863754,-0.03499999642372126,5.856998443603523,44.35999939031899,-43.545000763610005,0.0,3.0,7.0,03-26,-1.3863001585006707
01-27,-0.0800008773803711,2.9349994659423793,-3.1000003814697266,0.0,-19.919999688863754,-0.03499999642372126,41.1899987757206,44.35999939031899,0.0,-0.00999999046325678,3.0,7.0,03-27,6.5339996697381135
01-28,-0.5200004577636719,2.360000610351566,-4.034999847412109,0.0,-19.919999688863754,-0.03499999642372126,41.1899987757206,44.35999939031899,-42.639998169615865,-0.00999999046325678,3.0,7.0,03-28,2.075000062584877
01-29,-0.9200000762939418,3.10000038146973,-4.090000152587894,0.0,-19.919999688863754,-0.03499999642372126,-0.04000000283122063,44.35999939031899,-42.639998169615865,-0.00999999046325678,2.0,8.0,03-29,-2.019499830529093
01-30,-1.300000190734865,3.244998931884769,-4.090000152587894,0.0,-20.24999961256981,-0.03499999642372126,-0.04000000283122063,43.49899932928383,-42.639998169615865,-0.039999991655349676,2.0,8.0,03-30,-2.165099985525012
01-31,-1.1300001144409197,3.4399986267089844,-4.090000152587894,0.0,-20.279999613761902,-0.03499999642372126,-0.02500000223517418,43.49899932928383,0.004999998956918713,-0.059999987483024486,3.0,7.0,03-31,2.13239980880171
02-01,-1.7600002288818377,3.4399986267089844,-4.090000152587894,0.0,-20.279999613761902,-0.030000001192092896,-0.02500000223517418,43.49899932928383,-41.990000458434224,-0.0799999982118606,2.0,8.0,04-01,-2.1316002499312168
02-02,-1.3800001144409197,3.7799987792968786,-4.090000152587894,0.0,-20.299999624490738,-0.030000001192092896,-0.02500000223517418,43.49899932928383,-42.455000611022115,-0.10999998450279233,2.0,8.0,04-02,-2.1111002381891013
02-03,-0.8800001144409197,3.6899986267089844,-4.6250000000000036,0.0,-20.29499962925911,-0.030000001192092896,-0.019999999552965164,43.49899932928383,-41.81000015325844,-0.11999998986721033,2.0,8.0,04-03,-2.059100193157793
02-04,-0.689999580383299,3.514999389648434,-5.405000686645497,0.0,-20.279999613761902,-0.030000001192092896,-0.02500000223517418,-2.2649993896484304,-42.194998474791646,-0.11999998986721033,1.0,9.0,04-04,-6.749499834887682
02-05,-0.8800001144409197,2.735000610351559,-5.405000686645497,0.0,-19.890000224113468,-0.030000001192092896,-0.02500000223517418,-45.70999893173576,-42.194998474791646,-0.11999998986721033,1.0,9.0,04-05,-11.151999781467023
02-06,-0.8399991989135724,3.005001068115238,-5.405000686645497,0.0,-20.390000224113468,-0.005000025033950861,-0.02500000223517418,-2.529998779296882,-42.18499847501516,-0.06999999284744257,1.0,9.0,04-06,-6.844499631598592
02-07,-0.3600006103515625,3.800001144409187,-5.790000915527333,0.0,-20.390000224113468,0.005000025033950861,-0.029999997466802597,-3.8649978637695384,-42.80000015348196,-0.059999987483024486,2.0,8.0,04-07,-6.948999858275056
02-08,-0.38000011444091797,3.6250000000000036,-5.944999694824215,0.0,-20.58499991893768,0.01000002026557928,-0.03499999642372132,-45.49499877914787,-43.52999969571829,-0.0799999982118606,2.0,8.0,04-08,-11.241499817743897
02-09,-0.38000011444091797,3.8599987030029297,-6.120000839233398,0.0,-20.594999909400936,0.01000002026557928,-0.03499999642372132,-42.94499954208732,-42.815001831389964,-0.0799999982118606,2.0,8.0,04-09,-10.910000350791961
02-10,-0.06999969482421697,4.114999771118164,-5.7649993896484375,0.0,-20.594999909400936,0.01000002026557928,-0.030000001192092902,-41.68000015243888,-43.36500000022352,-0.0799999982118606,2.0,8.0,04-10,-10.74599993545562
02-11,-0.46000003814697266,4.114999771118164,-5.795000076293945,0.0,-20.57999992370605,0.01000002026557928,-0.039999999105930335,41.6950012203306,-0.02000000048428774,-0.0799999982118606,3.0,7.0,04-11,1.8845000975765298
02-12,0.05000019073486328,3.815000534057617,-5.5,0.0,-21.88999938964844,0.01000002026557928,-0.030000001192092902,0.009999999776482582,-0.02000000048428774,-0.0799999982118606,4.0,6.0,04-12,-2.363499864470214
02-13,0.8199996948242188,4.219999313354496,-5.795000076293945,0.0,-21.88999938964844,0.04500001668930065,-0.03499999642372132,42.53500137291849,-0.02000000048428774,-0.0799999982118606,4.0,6.0,04-13,1.9800000936724245
02-14,1.0,4.004999160766602,-5.609998703002926,0.0,-21.869999378919605,0.01000002026557928,-35.64999969303608,42.622998809441924,-0.02000000048428774,-0.06999999284744257,4.0,6.0,04-14,-1.5581999777816236
02-15,1.8100004196166974,4.139999389648441,-5.574998855590817,0.0,-21.874999403953556,0.01999998092651356,-35.64499969407916,44.00999984703958,-0.02000000048428774,-0.0799999982118606,4.0,6.0,04-15,-1.3214998315088449
02-16,1.6800003051757795,4.139999389648441,-5.524999618530259,0.0,-22.190000534057607,0.03000000119209284,8.979999542236328,44.00999984703958,-0.02000000048428774,-0.08999998867511744,5.0,5.0,04-16,3.1014998943544954
02-17,1.6800003051757795,4.305000305175788,-5.619998931884762,0.0,-22.21500054001807,0.03000000119209284,8.979999542236328,44.00999984703958,-0.02000000048428774,-0.10999998450279233,5.0,5.0,04-17,3.104000054392966
02-18,1.5,4.075000762939457,-5.619998931884762,0.0,-22.21500054001807,0.03000000119209284,8.25,46.18000183068216,-0.02000000048428774,-0.10999998450279233,5.0,5.0,04-18,3.20700031379238
02-19,1.7299995422363281,3.789999008178711,-5.459999084472656,0.0,-22.21500054001807,0.03000000119209284,8.61000061035157,45.580000611022115,-0.02000000048428774,-0.10999998450279233,5.0,5.0,04-19,3.1935000163503005
02-20,2.1099996566772443,3.8199996948242188,-5.459999084472656,0.0,-22.21500054001807,0.02499997615814198,7.950000762939453,43.7439982611686,-0.02000000048428774,-0.10999998450279233,5.0,5.0,04-20,2.984399874228985
02-21,2.2900009155273438,3.879999160766598,-5.459999084472656,0.0,-22.150000005960464,0.03000000119209284,7.739997863769531,45.26100036688149,-0.02000000048428774,-0.10999998450279233,5.0,5.0,04-21,3.1460999232716853
02-22,2.060000419616699,3.7150001525878906,-5.459999084472656,0.0,-22.150000005960464,0.025000005960464478,7.739997863769531,45.214998932555325,-0.02000000048428774,-0.11999998986721033,5.0,5.0,04-22,3.1004998293705293
02-23,2.020000457763672,20.027250289916992,-5.274999618530273,0.0,-23.089999914169308,0.025000005960464478,7.739997863769531,45.219998931512244,-0.02000000048428774,-0.10999998450279233,5.0,5.0,04-23,4.653724803123625
02-24,2.720000267028807,3.335000991821289,-4.700000762939453,0.0,-23.109999924898144,0.014999985694885198,44.594999238848686,45.219998931512244,-0.02000000048428774,-0.0799999982118606,5.0,5.0,04-24,6.797499872837216
02-25,2.0699996948242205,3.465000152587894,-4.700000762939453,0.0,-23.109999924898144,-0.004999995231628418,7.874000549316406,47.58500060997903,-0.02000000048428774,-0.0799999982118606,4.0,6.0,04-25,3.307900032494218
02-26,2.260000228881836,2.9050006866455043,-5.114999771118164,0.0,-23.675000458955765,0.04999999701976768,6.887001037597656,48.09000167809427,-0.02000000048428774,-0.0799999982118606,5.0,5.0,04-26,3.1302003399468954
02-27,1.5799999237060547,3.639999389648434,-5.100000381469727,0.0,-23.070000916719437,0.03000000119209284,44.604999236762524,47.0269981380552,-0.02000000048428774,0.020000010728836115,6.0,4.0,04-27,6.87119954014197
02-28,2.260000228881836,3.9449996948242116,-5.375,0.0,-23.11499908566475,0.01000002026557928,5.04499816894532,0.009999999776482582,-0.02000000048428774,0.05000001192092901,6.0,4.0,04-28,-1.719000096153468
02-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014999998733401299,0.0,0.0,1.0,2.0,04-29,0.00149999987334013
03-01,2.199999809265135,3.3349990844726527,-6.739999771118164,0.0,-23.695000916719437,0.03000000119209284,5.04499816894532,0.014999998733401299,-0.014999999664723871,0.0,5.0,5.0,04-30,-1.9825003624893724
03-02,2.199999809265135,3.1900005340576136,-6.194999694824222,0.0,-23.88499954342842,0.00999999046325678,5.04499816894532,0.014999998733401299,-0.014999999664723871,0.05000001192092901,6.0,4.0,05-01,-1.958500072453171
03-03,2.460000038146971,3.030000686645508,-6.08499908447266,0.0,-23.88499954342842,0.01999998092651356,5.625,-43.75499923527241,-0.014999999664723871,0.05000001192092901,5.0,5.0,05-02,-6.2554997145198294
03-04,2.679999351501465,2.75,-5.844999313354489,0.0,-23.88499954342842,0.025000005960464422,44.604999236762524,-44.36499878019095,-0.01999999955296516,0.05000001192092901,5.0,5.0,05-03,-2.4004999030381446
