,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,ups,downs,avg
01-02,0.0,-2.666669014172676,12.644782908830113,7.572736576226377,-15.001294712010052,8.899145515360683,-13.947498929018359,18.8360947795165,17.99272973555721,28.09971018673617,-11.023052740319226,6.0,4.0,4.6733349369733395
01-03,0.0,-2.7193468079507377,12.644782908830113,8.731723157270203,-16.571871243119883,13.000322132754704,-8.689244813547388,18.8360947795165,17.104202630061184,29.57129320835233,-10.162161062429616,6.0,4.0,5.613254080885219
01-04,0.0,-0.9748616536115877,13.610037588209122,9.578242904185934,-16.683997037463243,13.478961357918678,-9.099863672196214,16.3058737329832,15.970816870177751,27.814249350966985,-7.079642444453739,6.0,4.0,5.719983363337899
01-05,0.0,-1.385328173085872,14.360439178118694,12.229938529950783,-11.13861344068873,14.734488915113719,-9.198426725638278,14.363068947309879,16.683259296207716,26.226598192562424,-11.732753206490331,6.0,4.0,5.922061046669091
01-06,0.0,0.0,12.451359593578893,17.091838348313956,-10.346529961312106,16.23345631286478,-6.422470070323154,14.903298617345829,18.497782702649985,26.58207465986483,-8.092483656571407,6.0,4.0,7.354393322401055
01-07,0.0,-2.0165428468016593,12.360092956100907,16.14448690105613,-12.77955502197086,14.495296261036971,-0.46774341214087706,14.030609486572882,18.16596047683862,25.831578302339036,-8.110003600876437,6.0,4.0,7.059470863832247
01-08,0.0,-8.470964911086238,10.219338442859947,15.591594814176938,-13.639722878031236,12.771695054680364,-0.2607134596656828,14.946718862907856,19.58468711234839,24.97160331481897,-8.705554751128936,6.0,4.0,6.09169832744367
01-09,0.0,-7.440632140604684,10.973798139340353,15.739029423156042,-12.737924058108153,13.442832767100278,3.312227488997054,15.39748615163748,19.470377012572513,23.21921324887726,-15.980898204268371,7.0,3.0,5.945046348063614
01-10,0.0,-7.440632140604684,8.65051922688549,16.880735344843046,-12.490797920461082,12.456413606535802,1.4236063772948293,14.42119494838294,9.144604492796093,22.063649876867128,-18.5248659803168,7.0,3.0,4.2349479847475235
01-11,0.0,-5.75197946545525,7.859615366121359,17.8042622249576,-10.382914501626285,10.105775439172847,0.9975100142935286,12.524401826713364,3.061814256198681,21.57607437960278,-31.092970709178285,7.0,3.0,2.427417166436394
01-12,0.0,-6.226904223322635,6.70974316679583,18.603813983342718,-10.900128401489399,10.44098345467839,-0.9310017363055663,12.863874213767303,4.755482232022441,24.995991293701934,-25.14491732560358,6.0,4.0,3.196994241598858
01-13,0.0,-4.552760460611923,10.50338863659655,17.80523087581539,-9.70968377473165,8.88456471323408,2.4272699287327053,13.913991371950555,6.983882318197152,24.730317918869233,-35.931391106422,7.0,3.0,3.1868009474209176
01-14,0.0,-1.1714552998442331,10.86748726903853,18.457097960092682,-11.58819176749463,8.78729240730527,-3.72278834408024,14.132229390046708,7.179781797561617,24.98395341955904,-34.73729813928746,6.0,4.0,3.01710079026339
01-15,0.0,0.1587237031870787,11.037105824454605,18.385005131757968,-8.367885703894444,13.882723507712772,-1.6488045751710452,13.44070666713984,6.966035359044192,24.27792224359047,-35.23664580619763,7.0,3.0,3.899535122874892
01-16,0.0,-0.7474709045313431,12.206566043426301,18.60129736837455,-6.086535535942607,10.483870967741936,-2.8789858017934664,14.368135248199495,6.966035359044192,23.12259293641955,-48.78852622292639,6.0,4.0,2.476998132546564
01-17,0.0,-1.9448979249056964,12.206566043426301,22.610483935309052,-6.113434093915713,10.78559790043054,-1.5737908062182084,14.368135248199495,4.6056447855848806,23.749208417096924,-41.10716288715087,6.0,4.0,3.4169409652597014
01-18,0.0,-1.9448979249056964,10.985916602834662,20.863810387084836,-4.39214126062188,10.227277296319535,-0.6364384018936808,14.230774712582495,4.109068988299558,21.491720187505774,-65.88357337247804,6.0,4.0,0.8228652013388698
01-19,0.0,-2.6472164508869067,14.836394196222678,21.37430532595509,-1.7261752812313278,12.965036896216656,-0.6364384018936808,14.575897396267564,4.962921853543914,22.60383076052512,-61.66369121584228,6.0,4.0,2.2404422798978927
01-20,0.0,-0.5844878434393085,14.721726147035172,20.38461484596127,-3.8879512588363188,12.965036896216656,0.4455032396097407,13.420029208717354,4.0882865946262275,22.714943652435483,-85.16899709251597,7.0,3.0,-0.08193596456269926
