,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,ups,downs,avg
01-02,0.0,0.4149377593360996,0.0,10.333333333333334,-10.21505376344086,0.0,-4.6862795402166615,0.0,0.0,-40.0,0.0,2.0,8.0,-4.013914746453462
01-03,0.0,0.4149377593360996,0.0,10.333333333333334,-10.21505376344086,0.0,-4.6862795402166615,0.0,0.0,-40.0,0.0,2.0,8.0,-4.013914746453462
01-04,0.0,0.4149377593360996,0.0,10.333333333333334,-10.21505376344086,0.0,-4.6862795402166615,0.0,0.0,-40.0,0.0,2.0,8.0,-4.013914746453462
01-05,0.0,0.4149377593360996,-0.45454545454545453,0.0,-10.21505376344086,0.0,-4.6862795402166615,0.0,0.0,-40.0,0.0,1.0,9.0,-4.994630999896989
01-06,0.0,0.4149377593360996,-0.45454545454545453,0.0,-10.21505376344086,0.0,-4.6862795402166615,0.0,0.0,-40.0,-1.5873015873015872,1.0,9.0,-5.138931144197134
01-07,0.0,0.4149377593360996,-0.45454545454545453,0.0,-10.21505376344086,0.0,-4.6862795402166615,0.0,-12.359550561797752,-40.0,-1.5873015873015872,1.0,9.0,-6.2625266498151095
01-08,0.0,0.4149377593360996,-0.45454545454545453,0.0,-10.21505376344086,0.0,-4.6862795402166615,0.0,-12.359550561797752,-40.0,-1.5873015873015872,1.0,9.0,-6.2625266498151095
01-09,0.0,0.4149377593360996,-0.45454545454545453,0.0,-4.301075268817205,0.0,-4.6862795402166615,0.0,-12.359550561797752,-40.0,1.5873015873015872,2.0,8.0,-5.436291952612671
01-10,0.0,0.4149377593360996,-0.45454545454545453,0.0,-6.870229007633588,0.0,-4.6862795402166615,0.0,-12.359550561797752,-40.0,1.5873015873015872,2.0,8.0,-5.669851383414161
01-11,0.0,0.4149377593360996,-0.45454545454545453,0.0,-6.870229007633588,0.0,-4.6862795402166615,0.0,-12.359550561797752,-40.0,1.5873015873015872,2.0,8.0,-5.669851383414161
01-12,0.0,0.4149377593360996,-0.45454545454545453,0.0,-6.870229007633588,0.0,-4.6862795402166615,0.0,-12.359550561797752,-40.0,1.5873015873015872,2.0,8.0,-5.669851383414161
01-13,0.0,0.4149377593360996,-0.45454545454545453,0.0,-6.870229007633588,0.0,-4.6862795402166615,0.0,-12.359550561797752,-29.230769230769234,1.5873015873015872,2.0,8.0,-4.690830404393182
01-14,0.0,0.4149377593360996,-0.45454545454545453,0.0,-6.870229007633588,0.0,-4.6862795402166615,1.1650914285357412,-12.359550561797752,-19.99656817850494,1.5873015873015872,3.0,7.0,-3.745440178865906
01-15,0.0,0.4149377593360996,-0.45454545454545453,0.0,-6.870229007633588,0.0,-4.6862795402166615,1.1650914285357412,-12.359550561797752,-19.99656817850494,1.5873015873015872,3.0,7.0,-3.745440178865906
