,2010,2012,2013,2014,2015,2016,2017,2018,2019,2020,ups,downs,avg
01-02,0.0,0.0,-599.9999403953576,-260.0000173846884,-100.00000000000004,77.48874362265342,-10.72056062585925,-37.25000740401463,81.99999913076557,0.0,2.0,6.0,-84.84817830565011
01-03,0.0,0.0,-599.9999403953576,-260.0000173846884,-100.00000000000004,77.48874362265342,-10.72056062585925,-37.25000740401463,81.99999913076557,47.499999534338706,3.0,5.0,-80.09817835221624
01-04,0.0,0.0,-599.9999403953576,-260.0000173846884,-100.00000000000004,77.48874362265342,-10.72056062585925,-37.25000740401463,81.99999913076557,0.0,2.0,6.0,-84.84817830565011
01-05,0.0,0.0,-599.9999403953576,-260.0000173846884,-100.00000000000004,77.48874362265342,-11.30638489882967,1.750001722946819,87.61467870311368,0.0,3.0,5.0,-80.4452918630162
01-06,0.0,0.0,-599.9999403953576,-260.0000173846884,-100.00000000000004,77.48874362265342,-14.65721165108738,1.9999966472386566,90.9395969798396,-0.5025117161785697,3.0,5.0,-80.47313438975803
01-07,0.0,0.0,-599.9999403953576,-260.0000173846884,-100.00000000000004,77.48874362265342,-27.213115522983845,1.9999966472386566,90.9395969798396,-0.5025117161785697,3.0,5.0,-81.72872477694769
01-08,0.0,0.0,-599.9999403953576,-260.0000173846884,-100.00000000000004,77.48874362265342,-27.6315868158835,1.9999966472386566,90.9395969798396,-0.5025117161785697,3.0,5.0,-81.77057190623765
01-09,0.0,0.0,-599.9999403953576,-260.0000173846884,-100.00000000000004,9.704852649954221,-27.6315868158835,-17.750002840533917,53.35570528528066,-0.5025117161785697,2.0,6.0,-94.28235012174072
01-10,0.0,0.0,-599.9999403953576,-260.0000173846884,-100.00000000000004,9.704852649954221,-27.6315868158835,-16.50000027939676,18.235300498334247,-0.5025117161785697,2.0,6.0,-97.66939034432164
01-11,0.0,0.0,-599.9999403953576,-260.0000173846884,-100.00000000000004,9.704852649954221,-21.71053179795162,-16.999999441206427,43.495934436100065,-0.5025117161785697,2.0,6.0,-94.60122136493285
01-12,0.0,0.0,-599.9999403953576,-260.0000173846884,-100.00000000000004,9.704852649954221,-27.6315868158835,-87.50001164153244,43.495934436100065,-0.5025117161785697,2.0,6.0,-102.24332808675862
01-13,0.0,0.0,-599.9999403953576,-260.0000173846884,-100.00000000000004,9.954974490613637,-29.37293258685238,-88.74999557621767,43.495934436100065,-0.5025117161785697,2.0,6.0,-102.5174488732581
01-14,0.0,0.0,-599.9999403953576,-260.0000173846884,-100.00000000000004,5.312989054583622,-32.01320193689523,-88.74999557621767,43.495934436100065,-0.5025117161785697,2.0,6.0,-103.24567435186539
01-15,0.0,0.0,-599.9999403953576,-260.0000173846884,-100.00000000000004,5.312989054583622,-51.400455337069154,-101.87164960437214,39.43089298542958,-0.5025117161785697,2.0,6.0,-106.90306923976527
01-16,0.0,0.0,-599.9999403953576,-260.0000173846884,-100.00000000000004,5.312989054583622,-45.98540947848762,-101.87164960437214,39.43089298542958,-43.88489227914137,2.0,6.0,-110.6998027102034
01-17,0.0,0.0,-599.9999403953576,-260.0000173846884,-100.00000000000004,5.312989054583622,-45.98540947848762,-37.70053566487368,39.43089298542958,66.66666666666666,3.0,5.0,-93.22753542167275
01-18,0.0,0.0,-599.9999403953576,-260.0000173846884,-100.00000000000004,5.312989054583622,-45.98540947848762,-26.203213989242073,37.130804290937,71.42857218883475,3.0,5.0,-91.83162157134204
01-19,0.0,0.0,-599.9999403953576,-260.0000173846884,-100.00000000000004,5.312989054583622,-12.499998891282635,-64.70588235294115,37.130804290937,83.42999232102557,3.0,5.0,-91.13320533577237
01-20,0.0,0.0,-2233.3331346511923,-260.0000173846884,-100.00000000000004,5.312989054583622,-13.173652961762015,-64.70588235294115,37.130804290937,81.48148237575553,3.0,5.0,-254.7287411629308
01-21,0.0,0.0,-2233.3331346511923,-260.0000173846884,-100.00000000000004,-26.071606127225106,-3.3970297335112405,-64.70588235294115,49.45725816856484,81.48148237575553,2.0,6.0,-255.65689297052376
01-22,0.0,0.0,-2233.3331346511923,-260.0000173846884,0.0,-0.8572864046707438,-16.646712197002277,-24.94928920252191,49.45725816856484,81.48148237575553,2.0,6.0,-240.48476992957552
01-23,0.0,0.0,-2233.3331346511923,-260.0000173846884,0.0,-0.8572864046707438,-16.646712197002277,-19.878292574778595,49.45725816856484,79.57099193023761,2.0,6.0,-240.16871931135296
01-24,0.0,0.0,-2233.3331346511923,-260.0000173846884,0.0,-0.8572864046707438,-15.568867458183075,-19.878292574778595,43.021031721666816,76.47058900871077,2.0,6.0,-241.01459777431356
01-25,0.0,0.0,-2233.3331346511923,-260.0000173846884,0.0,-0.8572864046707438,-15.568867458183075,-19.878292574778595,43.021031721666816,71.29411766424586,2.0,6.0,-241.53224490876005
01-26,0.0,0.0,-2233.3331346511923,-260.0000173846884,0.0,-0.8572864046707438,-15.568867458183075,-45.84179017049288,43.021031721666816,70.91390651425509,2.0,6.0,-244.16661578333054
01-27,0.0,0.0,-2233.3331346511923,-260.0000173846884,0.0,-0.8572864046707438,-6.214684984823983,-20.56604170118125,8.812733607212847,70.72000172853463,2.0,6.0,-244.14384297908092
01-28,0.0,0.0,-2233.3331346511923,-260.0000173846884,0.0,-0.8572864046707438,-19.20903626614282,-20.56604170118125,8.812733607212847,70.72000172853463,2.0,6.0,-245.4432781072128
01-29,0.0,0.0,-2233.3331346511923,-260.0000173846884,0.0,-0.8572864046707438,-19.20903626614282,-20.56604170118125,-52.998773093692755,70.72000172853463,1.0,7.0,-251.62442877730336
01-30,0.0,0.0,-2233.3331346511923,-260.0000173846884,0.0,6.864110412653372,-24.117643088617992,-24.52830268251129,-21.66462562258684,72.23767362160959,2.0,6.0,-248.45419393953335
01-31,0.0,0.0,-2233.3331346511923,-260.0000173846884,0.0,6.846760885221971,-37.352941975667825,-16.981131544992476,-21.66462562258684,73.19335921512787,2.0,6.0,-248.9291731078778
02-01,0.0,0.0,-2233.3331346511923,-260.0000173846884,0.0,6.846760885221971,-17.64705933914052,-1.8867962988045544,5.14076364572764,78.25742691921232,3.0,5.0,-242.2622056223664
02-02,0.0,0.0,-2233.3331346511923,-260.0000173846884,0.0,6.846760885221971,-11.176466824274202,3.0188698607774653,5.14076364572764,75.32584360243769,4.0,4.0,-241.41773808659906
02-03,0.0,0.0,-2233.3331346511923,-260.0000173846884,0.0,6.846760885221971,-11.176466824274202,3.5849031273390564,5.14076364572764,78.04000075101851,4.0,4.0,-241.0897190450848
02-04,0.0,0.0,-2233.3331346511923,0.0,0.0,5.961804027450063,-11.176466824274202,3.5849031273390564,22.499999534338702,78.04000075101851,4.0,4.0,-213.44228940353202
02-05,0.0,0.0,-2233.3331346511923,0.0,0.0,5.961804027450063,-19.62024486756405,3.5849031273390564,22.499999534338702,78.04000075101851,4.0,4.0,-214.286667207861
02-06,0.0,0.0,-2233.3331346511923,0.0,0.0,5.961804027450063,-29.01023033329065,3.5849031273390564,22.499999534338702,76.7372894599387,4.0,4.0,-215.3559368835416
02-07,0.0,0.0,-2233.3331346511923,0.0,0.0,5.961804027450063,-29.01023033329065,3.5849031273390564,22.499999534338702,74.75862045045699,4.0,4.0,-215.55380378448982
02-08,0.0,0.0,-2233.3331346511923,0.0,0.0,5.961804027450063,-38.77132455246422,17.547171840403784,22.499999534338702,73.54216817828181,4.0,4.0,-215.25533156231822
02-09,0.0,0.0,-2233.3331346511923,0.0,0.0,5.961804027450063,-28.668937813744442,19.811318964349603,44.64285975626225,77.4074075635505,4.0,4.0,-211.41786821533248
02-10,0.0,0.0,-2233.3331346511923,0.0,0.0,6.893338292521223,-28.668937813744442,22.641506383706734,43.43065790190155,77.4074075635505,4.0,4.0,-211.1629162323257
02-11,0.0,0.0,-2233.3331346511923,0.0,0.0,6.893338292521223,-28.668937813744442,22.641506383706734,48.33333302289246,77.4074075635505,4.0,4.0,-210.67264872022662
02-12,0.0,0.0,-2233.3331346511923,0.0,0.0,6.893338292521223,-34.73910186152678,22.641506383706734,48.33333302289246,77.4074075635505,4.0,4.0,-211.27966512500484
02-13,0.0,0.0,-2233.3331346511923,0.0,0.0,6.893338292521223,-34.73910186152678,22.641506383706734,36.3333345130086,75.54565753945654,4.0,4.0,-212.66583997840263
02-14,0.0,0.0,-2233.3331346511923,0.0,0.0,6.893338292521223,-38.59900325184027,22.641506383706734,36.3333345130086,72.95566675352893,4.0,4.0,-213.31082919602673
02-15,0.0,0.0,-233.33333333333334,0.0,0.0,-1.4720834682884516,-40.81486665111578,15.094335246187935,23.600004261732025,69.91780835759195,3.0,5.0,-16.700813558722565
02-16,0.0,0.0,-233.33333333333334,0.0,0.0,-1.4720834682884516,-35.096495404498896,15.094335246187935,23.600004261732025,70.55905576698332,3.0,5.0,-16.064851693121746
02-17,0.0,0.0,-233.33333333333334,0.0,0.0,-1.4720834682884516,-32.806889834637765,15.094335246187935,23.600004261732025,70.24390203273651,3.0,5.0,-15.867406509560311
02-18,0.0,0.0,-233.33333333333334,0.0,0.0,-1.4720834682884516,-32.806889834637765,15.094335246187935,23.600004261732025,70.24390203273651,3.0,5.0,-15.867406509560311
02-19,0.0,0.0,-233.33333333333334,0.0,0.0,2.2971675996036125,-32.806889834637765,15.094335246187935,23.600004261732025,82.24932177503929,4.0,4.0,-14.289939428540828
02-20,0.0,0.0,-233.33333333333334,0.0,0.0,-3.7902411628414545,-32.806889834637765,15.094335246187935,40.00000223517415,83.60450479466796,3.0,5.0,-13.123162205478252
02-21,0.0,0.0,-233.33333333333334,0.0,0.0,8.721459257809212,-32.806889834637765,15.094335246187935,40.00000223517415,83.31635239234613,4.0,4.0,-11.900807403645366
02-22,0.0,0.0,-233.33333333333334,0.0,0.0,8.721459257809212,-32.806889834637765,15.094335246187935,40.00000223517415,81.88105153555122,4.0,4.0,-12.044337489324857
02-23,0.0,0.0,-233.33333333333334,0.0,0.0,8.721459257809212,-21.39267553925782,25.925929503022143,40.00000223517415,78.93890613615817,4.0,4.0,-10.11397117404275
02-24,0.0,0.0,-233.33333333333334,0.0,0.0,8.721459257809212,-35.175874881595675,28.186716631481513,40.00000223517415,81.28571422489323,4.0,4.0,-11.031531586557092
02-25,0.0,0.0,-233.33333333333334,0.0,0.0,8.721459257809212,-24.70199156495555,28.186716631481513,40.00000223517415,81.28571422489323,4.0,4.0,-9.98414325489308
02-26,0.0,0.0,-233.33333333333334,0.0,0.0,8.721459257809212,-58.90295012179026,-11.76305946360608,40.00000223517415,81.28571422489323,3.0,5.0,-17.39921672008531
