,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,ups,downs,avg
01-02,0.0,8.855849139698849,7.5342489912934765,-1.6949155151569024,3.5019513586036486,5.8554467104606305,-3.0211402602292075,11.085625517758393,5.360128937194662,2.3303642839755785,-8.742007978600821,7.0,4.0,2.8241410168180274
01-03,0.0,8.855849139698849,7.5342489912934765,-1.6949155151569024,3.5019513586036486,8.431544642031911,-3.0211402602292075,11.085625517758393,3.6292552990959104,2.3303642839755785,-10.38961450019864,7.0,4.0,2.7511971778975464
01-04,0.0,8.855849139698849,6.369864937511471,-0.8807094665119815,3.5019513586036486,8.431544642031911,-3.0211402602292075,11.085625517758393,-0.8106507581793447,0.0,-10.38961450019864,5.0,6.0,2.103883691862282
01-05,0.0,8.855849139698849,6.944444628409402,-3.3626908245839373,3.5019513586036486,8.431544642031911,-3.8267885474570793,11.085625517758393,-1.6213015163586895,-0.2781638493372328,-10.46931241391972,5.0,6.0,1.7510143758950496
01-06,0.0,6.9306882079143515,8.219183093053136,-4.874081294418774,3.5019513586036486,8.431544642031911,-2.6183209186006047,11.085625517758393,-1.6213015163586895,-0.2781638493372328,-10.46931241391972,5.0,6.0,1.664346620611493
01-07,0.0,6.9306882079143515,8.156274993914526,-4.874081294418774,3.5019513586036486,8.431544642031911,4.554075369768216,11.085625517758393,-1.6213015163586895,-0.8391600276818847,-10.46931241391972,6.0,5.0,2.2596640761465427
01-08,0.0,4.884487061062729,7.586209527377425,-4.874081294418774,3.735412308647295,8.431544642031911,5.970152307656006,11.085625517758393,-1.6213015163586895,-0.8391600276818847,-10.46931241391972,6.0,5.0,2.1717796465595165
01-09,0.0,4.884487061062729,6.944444628409402,-4.874081294418774,5.210730231701945,8.431544642031911,6.925207805018598,10.193047986609368,-2.9530991045953736,-0.8391600276818847,-5.848371434170515,6.0,5.0,2.552250044906127
01-10,0.0,4.884487061062729,6.458329000958588,-2.379065812075649,5.210730231701945,8.431544642031911,7.182318210218437,7.3359059710985735,-2.9530991045953736,-0.8391600276818847,-6.6425996458804235,6.0,5.0,2.426308229712623
01-11,0.0,4.884487061062729,6.458329000958588,0.8723208538629684,5.210730231701945,8.431544642031911,4.545459060957741,7.3359059710985735,-5.442956582473112,-3.3566401107275885,-8.443469764077637,7.0,4.0,1.8632463967632837
01-12,0.0,4.884487061062729,9.72221983067777,-0.9516248122619219,4.4787639555877785,8.431544642031911,4.545459060957741,7.3359059710985735,-7.937472452115305,-3.3566401107275885,-15.031154846106379,6.0,5.0,1.1019534818368462
01-13,0.0,4.884487061062729,6.249997516473068,-0.9516248122619219,4.4787639555877785,8.431544642031911,4.545459060957741,7.3359059710985735,-5.032186089368378,-3.3566401107275885,-15.031154846106379,6.0,5.0,1.0504138498861395
01-14,0.0,-3.6690664955267183,8.163264114526026,-0.9516248122619219,4.4787639555877785,11.786040092538416,4.995285109530066,7.3359059710985735,-6.528192027101783,-3.3566401107275885,-15.031154846106379,5.0,6.0,0.6565982683233155
01-15,0.0,9.937500953674316,8.163264114526026,-0.9516248122619219,4.4787639555877785,11.786040092538416,13.289348661993092,7.3359059710985735,-6.528192027101783,-4.405595147118241,-15.031154846106379,6.0,5.0,2.552205174257262
01-16,0.0,-17.53670129194086,8.163264114526026,-0.9516248122619219,4.034138432223107,11.786040092538416,11.710039052785163,7.3359059710985735,-6.528192027101783,-4.2657318079790665,-26.329328773581356,5.0,6.0,-1.1438355499721546
