Date,High,Low,Open,Close,Volume,Adj Close
2012-06-18,4.5,4.5,4.5,4.5,0.0,4.5
2012-06-19,4.400000095367432,4.119999885559082,4.400000095367432,4.119999885559082,400.0,4.119999885559082
2012-06-20,4.119999885559082,4.119999885559082,4.119999885559082,4.119999885559082,0.0,4.119999885559082
2012-06-21,4.119999885559082,4.119999885559082,4.119999885559082,4.119999885559082,0.0,4.119999885559082
2012-06-22,4.400000095367432,4.400000095367432,4.400000095367432,4.400000095367432,200.0,4.400000095367432
2012-06-25,4.400000095367432,4.400000095367432,4.400000095367432,4.400000095367432,100.0,4.400000095367432
2012-06-26,4.400000095367432,4.400000095367432,4.400000095367432,4.400000095367432,100.0,4.400000095367432
2012-06-27,4.400000095367432,4.400000095367432,4.400000095367432,4.400000095367432,0.0,4.400000095367432
2012-06-28,4.489999771118164,4.159999847412109,4.400000095367432,4.489999771118164,500.0,4.489999771118164
2012-06-29,4.489999771118164,4.489999771118164,4.489999771118164,4.489999771118164,0.0,4.489999771118164
2012-07-02,4.489999771118164,4.489999771118164,4.489999771118164,4.489999771118164,0.0,4.489999771118164
2012-07-03,4.489999771118164,4.489999771118164,4.489999771118164,4.489999771118164,0.0,4.489999771118164
2012-07-05,4.489999771118164,4.489999771118164,4.489999771118164,4.489999771118164,0.0,4.489999771118164
2012-07-06,4.489999771118164,4.489999771118164,4.489999771118164,4.489999771118164,0.0,4.489999771118164
2012-07-09,4.489999771118164,4.489999771118164,4.489999771118164,4.489999771118164,0.0,4.489999771118164
2012-07-10,4.489999771118164,4.489999771118164,4.489999771118164,4.489999771118164,0.0,4.489999771118164
2012-07-11,4.489999771118164,4.489999771118164,4.489999771118164,4.489999771118164,0.0,4.489999771118164
2012-07-12,4.489999771118164,4.489999771118164,4.489999771118164,4.489999771118164,0.0,4.489999771118164
2012-07-13,4.5,4.5,4.5,4.5,100.0,4.5
2012-07-16,4.400000095367432,4.400000095367432,4.400000095367432,4.400000095367432,100.0,4.400000095367432
2012-07-17,4.400000095367432,4.400000095367432,4.400000095367432,4.400000095367432,0.0,4.400000095367432
2012-07-18,4.5,4.5,4.5,4.5,100.0,4.5
2012-07-19,4.0,4.0,4.0,4.0,200.0,4.0
2012-07-20,4.0,4.0,4.0,4.0,0.0,4.0
2012-07-23,4.0,4.0,4.0,4.0,0.0,4.0
2012-07-24,4.0,4.0,4.0,4.0,0.0,4.0
2012-07-25,4.0,4.0,4.0,4.0,0.0,4.0
2012-07-26,4.0,4.0,4.0,4.0,0.0,4.0
2012-07-27,4.0,4.0,4.0,4.0,0.0,4.0
2012-07-30,4.0,4.0,4.0,4.0,0.0,4.0
2012-07-31,4.0,4.0,4.0,4.0,0.0,4.0
2012-08-01,4.0,4.0,4.0,4.0,100.0,4.0
2012-08-02,4.0,4.0,4.0,4.0,0.0,4.0
2012-08-03,4.0,4.0,4.0,4.0,0.0,4.0
2012-08-06,4.0,4.0,4.0,4.0,0.0,4.0
2012-08-07,4.0,4.0,4.0,4.0,0.0,4.0
2012-08-08,4.0,4.0,4.0,4.0,0.0,4.0
2012-08-09,4.0,4.0,4.0,4.0,0.0,4.0
2012-08-10,4.0,4.0,4.0,4.0,0.0,4.0
2012-08-13,4.0,4.0,4.0,4.0,0.0,4.0
2012-08-14,4.0,4.0,4.0,4.0,0.0,4.0
2012-08-15,4.0,4.0,4.0,4.0,0.0,4.0
2012-08-16,4.0,4.0,4.0,4.0,0.0,4.0
2012-08-17,4.0,4.0,4.0,4.0,0.0,4.0
2012-08-20,4.0,4.0,4.0,4.0,0.0,4.0
2012-08-21,4.0,4.0,4.0,4.0,0.0,4.0
2012-08-22,4.0,4.0,4.0,4.0,0.0,4.0
2012-08-23,4.0,4.0,4.0,4.0,0.0,4.0
2012-08-24,4.0,4.0,4.0,4.0,0.0,4.0
2012-08-27,4.0,4.0,4.0,4.0,0.0,4.0
2012-08-28,4.0,4.0,4.0,4.0,0.0,4.0
2012-08-29,4.0,4.0,4.0,4.0,0.0,4.0
2012-08-30,4.0,4.0,4.0,4.0,0.0,4.0
2012-08-31,4.0,4.0,4.0,4.0,0.0,4.0
2012-09-04,4.0,4.0,4.0,4.0,0.0,4.0
2012-09-05,4.0,4.0,4.0,4.0,0.0,4.0
2012-09-06,3.799999952316284,3.5999999046325684,3.799999952316284,3.5999999046325684,1500.0,3.5999999046325684
2012-09-07,3.5999999046325684,3.5999999046325684,3.5999999046325684,3.5999999046325684,0.0,3.5999999046325684
2012-09-10,3.7799999713897705,3.7799999713897705,3.7799999713897705,3.7799999713897705,400.0,3.7799999713897705
2012-09-11,3.619999885559082,3.619999885559082,3.619999885559082,3.619999885559082,500.0,3.619999885559082
2012-09-12,3.619999885559082,3.619999885559082,3.619999885559082,3.619999885559082,0.0,3.619999885559082
2012-09-13,3.7799999713897705,3.700000047683716,3.700000047683716,3.7799999713897705,4600.0,3.7799999713897705
2012-09-14,3.9000000953674316,3.9000000953674316,3.9000000953674316,3.9000000953674316,400.0,3.9000000953674316
2012-09-17,3.9000000953674316,3.9000000953674316,3.9000000953674316,3.9000000953674316,0.0,3.9000000953674316
2012-09-18,3.9000000953674316,3.9000000953674316,3.9000000953674316,3.9000000953674316,0.0,3.9000000953674316
