Date,High,Low,Open,Close,Volume,Adj Close
2017-08-08,5.690000057220459,5.690000057220459,5.690000057220459,5.690000057220459,700,5.690000057220459
2017-08-09,5.690000057220459,5.690000057220459,5.690000057220459,5.690000057220459,0,5.690000057220459
2017-08-10,5.71999979019165,5.71999979019165,5.71999979019165,5.71999979019165,600,5.71999979019165
2017-08-11,5.71999979019165,5.71999979019165,5.71999979019165,5.71999979019165,0,5.71999979019165
2017-08-14,5.71999979019165,5.71999979019165,5.71999979019165,5.71999979019165,0,5.71999979019165
2017-08-15,5.71999979019165,5.71999979019165,5.71999979019165,5.71999979019165,0,5.71999979019165
2017-08-16,5.71999979019165,5.71999979019165,5.71999979019165,5.71999979019165,0,5.71999979019165
2017-08-17,5.71999979019165,5.71999979019165,5.71999979019165,5.71999979019165,4900,5.71999979019165
2017-08-18,5.71999979019165,5.71999979019165,5.71999979019165,5.71999979019165,0,5.71999979019165
2017-08-21,5.71999979019165,5.71999979019165,5.71999979019165,5.71999979019165,0,5.71999979019165
2017-08-22,5.71999979019165,5.71999979019165,5.71999979019165,5.71999979019165,0,5.71999979019165
2017-08-23,5.64300012588501,5.64300012588501,5.64300012588501,5.64300012588501,0,5.64300012588501
2017-08-24,5.64300012588501,5.64300012588501,5.64300012588501,5.64300012588501,0,5.64300012588501
2017-08-25,5.64300012588501,5.64300012588501,5.64300012588501,5.64300012588501,0,5.64300012588501
2017-08-28,5.64300012588501,5.64300012588501,5.64300012588501,5.64300012588501,0,5.64300012588501
2017-08-29,5.64300012588501,5.64300012588501,5.64300012588501,5.64300012588501,0,5.64300012588501
2017-08-30,5.64300012588501,5.64300012588501,5.64300012588501,5.64300012588501,0,5.64300012588501
2017-08-31,5.64300012588501,5.64300012588501,5.64300012588501,5.64300012588501,0,5.64300012588501
2017-09-01,5.64300012588501,5.64300012588501,5.64300012588501,5.64300012588501,0,5.64300012588501
2017-09-05,5.64300012588501,5.64300012588501,5.64300012588501,5.64300012588501,0,5.64300012588501
2017-09-06,5.64300012588501,5.64300012588501,5.64300012588501,5.64300012588501,0,5.64300012588501
2017-09-07,5.64300012588501,5.64300012588501,5.64300012588501,5.64300012588501,0,5.64300012588501
2017-09-08,5.64300012588501,5.64300012588501,5.64300012588501,5.64300012588501,0,5.64300012588501
2017-09-11,5.71999979019165,5.71999979019165,5.71999979019165,5.71999979019165,0,5.71999979019165
2017-09-12,5.71999979019165,5.71999979019165,5.71999979019165,5.71999979019165,0,5.71999979019165
2017-09-13,5.71999979019165,5.71999979019165,5.71999979019165,5.71999979019165,0,5.71999979019165
2017-09-14,5.71999979019165,5.71999979019165,5.71999979019165,5.71999979019165,0,5.71999979019165
2017-09-15,5.71999979019165,5.71999979019165,5.71999979019165,5.71999979019165,0,5.71999979019165
2017-09-18,5.71999979019165,5.71999979019165,5.71999979019165,5.71999979019165,0,5.71999979019165
2017-09-19,5.71999979019165,5.71999979019165,5.71999979019165,5.71999979019165,0,5.71999979019165
2017-09-20,5.71999979019165,5.71999979019165,5.71999979019165,5.71999979019165,0,5.71999979019165
2017-09-21,5.71999979019165,5.71999979019165,5.71999979019165,5.71999979019165,0,5.71999979019165
2017-09-22,5.71999979019165,5.71999979019165,5.71999979019165,5.71999979019165,0,5.71999979019165
2017-09-25,5.71999979019165,5.71999979019165,5.71999979019165,5.71999979019165,0,5.71999979019165
2017-09-26,5.71999979019165,5.71999979019165,5.71999979019165,5.71999979019165,0,5.71999979019165
2017-09-27,5.71999979019165,5.71999979019165,5.71999979019165,5.71999979019165,0,5.71999979019165
2017-09-28,5.71999979019165,5.71999979019165,5.71999979019165,5.71999979019165,0,5.71999979019165
2017-09-29,3.3299999237060547,3.3299999237060547,3.3299999237060547,3.3299999237060547,900,3.3299999237060547
2017-10-02,3.3299999237060547,3.3299999237060547,3.3299999237060547,3.3299999237060547,0,3.3299999237060547
2017-10-03,3.069999933242798,3.069999933242798,3.069999933242798,3.069999933242798,200,3.069999933242798
2017-10-04,3.069999933242798,3.069999933242798,3.069999933242798,3.069999933242798,0,3.069999933242798
2017-10-05,3.0,3.0,3.0,3.0,100,3.0
2017-10-06,3.0,3.0,3.0,3.0,0,3.0
2017-10-09,2.940000057220459,2.940000057220459,2.940000057220459,2.940000057220459,1100,2.940000057220459
2017-10-10,2.940000057220459,2.940000057220459,2.940000057220459,2.940000057220459,0,2.940000057220459
2017-10-11,2.940000057220459,2.940000057220459,2.940000057220459,2.940000057220459,0,2.940000057220459
2017-10-12,2.940000057220459,2.940000057220459,2.940000057220459,2.940000057220459,0,2.940000057220459
2017-10-13,3.1600000858306885,3.1600000858306885,3.1600000858306885,3.1600000858306885,200,3.1600000858306885
2017-10-16,3.1600000858306885,3.1600000858306885,3.1600000858306885,3.1600000858306885,0,3.1600000858306885
2017-10-17,3.1600000858306885,3.1600000858306885,3.1600000858306885,3.1600000858306885,0,3.1600000858306885
2017-10-18,3.1600000858306885,3.1600000858306885,3.1600000858306885,3.1600000858306885,0,3.1600000858306885
2017-10-19,3.1600000858306885,3.1600000858306885,3.1600000858306885,3.1600000858306885,0,3.1600000858306885
2017-10-20,3.1600000858306885,3.1600000858306885,3.1600000858306885,3.1600000858306885,0,3.1600000858306885
2017-10-23,3.1600000858306885,3.1600000858306885,3.1600000858306885,3.1600000858306885,0,3.1600000858306885
2017-10-24,3.1600000858306885,3.1600000858306885,3.1600000858306885,3.1600000858306885,0,3.1600000858306885
2017-10-25,3.1600000858306885,3.1600000858306885,3.1600000858306885,3.1600000858306885,0,3.1600000858306885
2017-10-26,3.1600000858306885,3.1600000858306885,3.1600000858306885,3.1600000858306885,0,3.1600000858306885
2017-10-27,3.1600000858306885,3.1600000858306885,3.1600000858306885,3.1600000858306885,0,3.1600000858306885
2017-10-30,3.1600000858306885,3.1600000858306885,3.1600000858306885,3.1600000858306885,0,3.1600000858306885
2017-10-31,3.1600000858306885,3.1600000858306885,3.1600000858306885,3.1600000858306885,0,3.1600000858306885
2017-11-01,3.049999952316284,3.049999952316284,3.049999952316284,3.049999952316284,200,3.049999952316284
2017-11-02,3.049999952316284,3.049999952316284,3.049999952316284,3.049999952316284,0,3.049999952316284
2017-11-03,3.049999952316284,3.049999952316284,3.049999952316284,3.049999952316284,0,3.049999952316284
2017-11-06,3.049999952316284,3.049999952316284,3.049999952316284,3.049999952316284,0,3.049999952316284
2017-11-07,2.684999942779541,2.684999942779541,2.684999942779541,2.684999942779541,100,2.684999942779541
2017-11-08,2.684999942779541,2.684999942779541,2.684999942779541,2.684999942779541,0,2.684999942779541
2017-11-09,2.684999942779541,2.684999942779541,2.684999942779541,2.684999942779541,0,2.684999942779541
2017-11-10,2.630000114440918,2.569999933242798,2.630000114440918,2.569999933242798,3500,2.569999933242798
2017-11-13,2.5,2.5,2.5,2.5,100,2.5
2017-11-14,2.6500000953674316,2.6500000953674316,2.6500000953674316,2.6500000953674316,400,2.6500000953674316
2017-11-15,2.6500000953674316,2.6500000953674316,2.6500000953674316,2.6500000953674316,0,2.6500000953674316
2017-11-16,2.4100000858306885,2.4100000858306885,2.4100000858306885,2.4100000858306885,100,2.4100000858306885
2017-11-17,2.5799999237060547,2.5799999237060547,2.5799999237060547,2.5799999237060547,500,2.5799999237060547
2017-11-20,2.5799999237060547,2.5799999237060547,2.5799999237060547,2.5799999237060547,0,2.5799999237060547
2017-11-21,2.5799999237060547,2.5799999237060547,2.5799999237060547,2.5799999237060547,0,2.5799999237060547
2017-11-22,2.5799999237060547,2.5799999237060547,2.5799999237060547,2.5799999237060547,0,2.5799999237060547
2017-11-24,2.4000000953674316,2.4000000953674316,2.4000000953674316,2.4000000953674316,400,2.4000000953674316
2017-11-27,2.4000000953674316,2.4000000953674316,2.4000000953674316,2.4000000953674316,0,2.4000000953674316
2017-11-28,2.555999994277954,2.450000047683716,2.450000047683716,2.555999994277954,1800,2.555999994277954
2017-11-29,2.7100000381469727,2.7100000381469727,2.7100000381469727,2.7100000381469727,200,2.7100000381469727
2017-11-30,2.9100000858306885,2.9100000858306885,2.9100000858306885,2.9100000858306885,300,2.9100000858306885
2017-12-01,2.9100000858306885,2.9100000858306885,2.9100000858306885,2.9100000858306885,0,2.9100000858306885
2017-12-04,2.9100000858306885,2.9100000858306885,2.9100000858306885,2.9100000858306885,0,2.9100000858306885
2017-12-05,2.9100000858306885,2.9100000858306885,2.9100000858306885,2.9100000858306885,0,2.9100000858306885
2017-12-06,2.815000057220459,2.815000057220459,2.815000057220459,2.815000057220459,1700,2.815000057220459
2017-12-07,2.815000057220459,2.815000057220459,2.815000057220459,2.815000057220459,0,2.815000057220459
2017-12-08,2.815000057220459,2.815000057220459,2.815000057220459,2.815000057220459,0,2.815000057220459
2017-12-11,2.815000057220459,2.815000057220459,2.815000057220459,2.815000057220459,0,2.815000057220459
2017-12-12,2.809999942779541,2.809999942779541,2.809999942779541,2.809999942779541,1000,2.809999942779541
2017-12-13,2.809999942779541,2.809999942779541,2.809999942779541,2.809999942779541,0,2.809999942779541
2017-12-14,3.200000047683716,3.200000047683716,3.200000047683716,3.200000047683716,35500,3.200000047683716
2017-12-15,3.200000047683716,3.200000047683716,3.200000047683716,3.200000047683716,0,3.200000047683716
2017-12-18,3.5999999046325684,3.549999952316284,3.549999952316284,3.5999999046325684,35600,3.5999999046325684
2017-12-19,3.5999999046325684,3.5390000343322754,3.5859999656677246,3.5999999046325684,6500,3.5999999046325684
2017-12-20,3.7660000324249268,3.6600000858306885,3.6600000858306885,3.75,43800,3.75
2017-12-21,3.75,3.75,3.75,3.75,100,3.75
2017-12-22,3.75,3.75,3.75,3.75,0,3.75
2017-12-26,3.75,3.75,3.75,3.75,0,3.75
2017-12-27,3.859999895095825,3.859999895095825,3.859999895095825,3.859999895095825,36500,3.859999895095825
2017-12-28,3.859999895095825,3.859999895095825,3.859999895095825,3.859999895095825,0,3.859999895095825
2017-12-29,3.859999895095825,3.859999895095825,3.859999895095825,3.859999895095825,0,3.859999895095825
2018-01-02,4.0,4.0,4.0,4.0,800,4.0
2018-01-03,4.25,4.25,4.25,4.25,1100,4.25
2018-01-04,4.389999866485596,4.269999980926514,4.269999980926514,4.389999866485596,2300,4.389999866485596
2018-01-05,4.389999866485596,4.355999946594238,4.389999866485596,4.355999946594238,1500,4.355999946594238
2018-01-08,4.369999885559082,4.369999885559082,4.369999885559082,4.369999885559082,400,4.369999885559082
2018-01-09,4.369999885559082,4.369999885559082,4.369999885559082,4.369999885559082,0,4.369999885559082
2018-01-10,4.369999885559082,4.369999885559082,4.369999885559082,4.369999885559082,0,4.369999885559082
2018-01-11,4.409999847412109,4.409999847412109,4.409999847412109,4.409999847412109,100,4.409999847412109
2018-01-12,4.570000171661377,4.480000019073486,4.480000019073486,4.570000171661377,23200,4.570000171661377
2018-01-16,4.570000171661377,4.570000171661377,4.570000171661377,4.570000171661377,0,4.570000171661377
2018-01-17,4.289000034332275,4.289000034332275,4.289000034332275,4.289000034332275,1400,4.289000034332275
2018-01-18,4.289000034332275,4.289000034332275,4.289000034332275,4.289000034332275,0,4.289000034332275
2018-01-19,4.289000034332275,4.289000034332275,4.289000034332275,4.289000034332275,0,4.289000034332275
2018-01-22,4.289000034332275,4.289000034332275,4.289000034332275,4.289000034332275,0,4.289000034332275
2018-01-23,4.570000171661377,4.46999979019165,4.46999979019165,4.570000171661377,2500,4.570000171661377
2018-01-24,4.510000228881836,4.510000228881836,4.510000228881836,4.510000228881836,3000,4.510000228881836
2018-01-25,4.650000095367432,4.650000095367432,4.650000095367432,4.650000095367432,100,4.650000095367432
2018-01-26,4.53000020980835,4.53000020980835,4.53000020980835,4.53000020980835,500,4.53000020980835
2018-01-29,4.53000020980835,4.53000020980835,4.53000020980835,4.53000020980835,0,4.53000020980835
2018-01-30,4.53000020980835,4.53000020980835,4.53000020980835,4.53000020980835,0,4.53000020980835
2018-01-31,4.53000020980835,4.53000020980835,4.53000020980835,4.53000020980835,0,4.53000020980835
2018-02-01,4.53000020980835,4.53000020980835,4.53000020980835,4.53000020980835,0,4.53000020980835
2018-02-02,4.710000038146973,4.682000160217285,4.682000160217285,4.710000038146973,700,4.710000038146973
2018-02-05,4.650000095367432,4.599999904632568,4.650000095367432,4.599999904632568,300,4.599999904632568
2018-02-06,4.5,4.409999847412109,4.449999809265137,4.5,5200,4.5
2018-02-07,4.75,4.75,4.75,4.75,200,4.75
2018-02-08,4.75,4.75,4.75,4.75,0,4.75
2018-02-09,4.75,4.75,4.75,4.75,0,4.75
2018-02-12,4.75,4.75,4.75,4.75,0,4.75
2018-02-13,4.300000190734863,4.300000190734863,4.300000190734863,4.300000190734863,400,4.300000190734863
2018-02-14,4.300000190734863,4.039999961853027,4.170000076293945,4.300000190734863,3200,4.300000190734863
2018-02-15,4.420000076293945,4.420000076293945,4.420000076293945,4.420000076293945,1500,4.420000076293945
2018-02-16,4.550000190734863,4.550000190734863,4.550000190734863,4.550000190734863,1400,4.550000190734863
2018-02-20,4.550000190734863,4.550000190734863,4.550000190734863,4.550000190734863,0,4.550000190734863
2018-02-21,4.550000190734863,4.550000190734863,4.550000190734863,4.550000190734863,0,4.550000190734863
2018-02-22,4.550000190734863,4.550000190734863,4.550000190734863,4.550000190734863,0,4.550000190734863
2018-02-23,4.510000228881836,4.489999771118164,4.489999771118164,4.510000228881836,2200,4.510000228881836
2018-02-26,4.349999904632568,4.349999904632568,4.349999904632568,4.349999904632568,500,4.349999904632568
2018-02-27,4.349999904632568,4.349999904632568,4.349999904632568,4.349999904632568,0,4.349999904632568
2018-02-28,4.329999923706055,4.329999923706055,4.329999923706055,4.329999923706055,100,4.329999923706055
2018-03-01,4.329999923706055,4.329999923706055,4.329999923706055,4.329999923706055,0,4.329999923706055
2018-03-02,4.329999923706055,4.329999923706055,4.329999923706055,4.329999923706055,0,4.329999923706055
2018-03-05,4.329999923706055,4.329999923706055,4.329999923706055,4.329999923706055,0,4.329999923706055
2018-03-06,4.210000038146973,4.210000038146973,4.210000038146973,4.210000038146973,200,4.210000038146973
2018-03-07,4.210000038146973,4.210000038146973,4.210000038146973,4.210000038146973,0,4.210000038146973
2018-03-08,4.159999847412109,4.159999847412109,4.159999847412109,4.159999847412109,500,4.159999847412109
2018-03-09,4.159999847412109,4.159999847412109,4.159999847412109,4.159999847412109,0,4.159999847412109
2018-03-12,4.159999847412109,4.159999847412109,4.159999847412109,4.159999847412109,0,4.159999847412109
2018-03-13,4.159999847412109,4.159999847412109,4.159999847412109,4.159999847412109,0,4.159999847412109
2018-03-14,4.159999847412109,4.159999847412109,4.159999847412109,4.159999847412109,0,4.159999847412109
2018-03-15,4.159999847412109,4.159999847412109,4.159999847412109,4.159999847412109,0,4.159999847412109
2018-03-16,4.159999847412109,4.159999847412109,4.159999847412109,4.159999847412109,0,4.159999847412109
2018-03-19,3.990000009536743,3.7899999618530273,3.990000009536743,3.8299999237060547,1200,3.8299999237060547
2018-03-20,3.640000104904175,3.625,3.640000104904175,3.625,2800,3.625
2018-03-21,3.390000104904175,3.380000114440918,3.390000104904175,3.380000114440918,200,3.380000114440918
2018-03-22,3.380000114440918,3.380000114440918,3.380000114440918,3.380000114440918,0,3.380000114440918
2018-03-23,3.2699999809265137,3.2699999809265137,3.2699999809265137,3.2699999809265137,200,3.2699999809265137
2018-03-26,3.2699999809265137,3.2699999809265137,3.2699999809265137,3.2699999809265137,0,3.2699999809265137
2018-03-27,3.2699999809265137,3.2699999809265137,3.2699999809265137,3.2699999809265137,0,3.2699999809265137
2018-03-28,3.2699999809265137,3.2699999809265137,3.2699999809265137,3.2699999809265137,0,3.2699999809265137
2018-03-29,3.2200000286102295,3.0399999618530273,3.2200000286102295,3.0399999618530273,1100,3.0399999618530273
2018-04-02,3.0399999618530273,3.0399999618530273,3.0399999618530273,3.0399999618530273,0,3.0399999618530273
2018-04-03,3.0399999618530273,3.0399999618530273,3.0399999618530273,3.0399999618530273,146700,3.0399999618530273
2018-04-04,3.0399999618530273,3.0399999618530273,3.0399999618530273,3.0399999618530273,0,3.0399999618530273
2018-04-05,3.0399999618530273,3.0399999618530273,3.0399999618530273,3.0399999618530273,16700,3.0399999618530273
2018-04-06,3.0399999618530273,3.0399999618530273,3.0399999618530273,3.0399999618530273,0,3.0399999618530273
2018-04-09,3.0399999618530273,3.0399999618530273,3.0399999618530273,3.0399999618530273,0,3.0399999618530273
2018-04-10,3.0399999618530273,3.0399999618530273,3.0399999618530273,3.0399999618530273,0,3.0399999618530273
2018-04-11,3.0399999618530273,3.0399999618530273,3.0399999618530273,3.0399999618530273,16700,3.0399999618530273
2018-04-12,3.313999891281128,3.313999891281128,3.313999891281128,3.313999891281128,16700,3.313999891281128
2018-04-13,3.313999891281128,3.313999891281128,3.313999891281128,3.313999891281128,0,3.313999891281128
2018-04-16,3.313999891281128,3.313999891281128,3.313999891281128,3.313999891281128,0,3.313999891281128
2018-04-17,3.313999891281128,3.313999891281128,3.313999891281128,3.313999891281128,0,3.313999891281128
2018-04-18,3.313999891281128,3.313999891281128,3.313999891281128,3.313999891281128,0,3.313999891281128
2018-04-19,3.313999891281128,3.313999891281128,3.313999891281128,3.313999891281128,0,3.313999891281128
2018-04-20,3.313999891281128,3.313999891281128,3.313999891281128,3.313999891281128,0,3.313999891281128
2018-04-23,3.313999891281128,3.313999891281128,3.313999891281128,3.313999891281128,0,3.313999891281128
2018-04-24,3.313999891281128,3.313999891281128,3.313999891281128,3.313999891281128,0,3.313999891281128
2018-04-25,3.313999891281128,3.313999891281128,3.313999891281128,3.313999891281128,0,3.313999891281128
2018-04-26,3.8299999237060547,3.5899999141693115,3.8299999237060547,3.640000104904175,2400,3.640000104904175
2018-04-27,3.640000104904175,3.640000104904175,3.640000104904175,3.640000104904175,0,3.640000104904175
2018-04-30,3.640000104904175,3.640000104904175,3.640000104904175,3.640000104904175,41000,3.640000104904175
2018-05-01,4.300000190734863,4.300000190734863,4.300000190734863,4.300000190734863,200,4.300000190734863
2018-05-02,4.289999961853027,4.289999961853027,4.289999961853027,4.289999961853027,1600,4.289999961853027
2018-05-03,4.289999961853027,4.289999961853027,4.289999961853027,4.289999961853027,0,4.289999961853027
2018-05-04,4.130000114440918,4.130000114440918,4.130000114440918,4.130000114440918,100,4.130000114440918
2018-05-07,3.9700000286102295,3.934999942779541,3.9700000286102295,3.9700000286102295,12700,3.9700000286102295
2018-05-08,3.9700000286102295,3.9700000286102295,3.9700000286102295,3.9700000286102295,0,3.9700000286102295
2018-05-09,3.9700000286102295,3.9700000286102295,3.9700000286102295,3.9700000286102295,0,3.9700000286102295
2018-05-10,3.9700000286102295,3.9700000286102295,3.9700000286102295,3.9700000286102295,0,3.9700000286102295
2018-05-11,3.950000047683716,3.9200000762939453,3.950000047683716,3.9200000762939453,8000,3.9200000762939453
2018-05-14,3.9200000762939453,3.9200000762939453,3.9200000762939453,3.9200000762939453,0,3.9200000762939453
2018-05-15,3.549999952316284,3.5299999713897705,3.549999952316284,3.5299999713897705,1100,3.5299999713897705
2018-05-16,3.5299999713897705,3.5299999713897705,3.5299999713897705,3.5299999713897705,0,3.5299999713897705
2018-05-17,3.5299999713897705,3.5299999713897705,3.5299999713897705,3.5299999713897705,0,3.5299999713897705
2018-05-18,3.3499999046325684,3.2799999713897705,3.3499999046325684,3.2799999713897705,4100,3.2799999713897705
2018-05-21,3.2899999618530273,3.2899999618530273,3.2899999618530273,3.2899999618530273,700,3.2899999618530273
2018-05-22,3.2899999618530273,3.2899999618530273,3.2899999618530273,3.2899999618530273,0,3.2899999618530273
2018-05-23,3.2899999618530273,3.2899999618530273,3.2899999618530273,3.2899999618530273,0,3.2899999618530273
2018-05-24,3.140000104904175,3.140000104904175,3.140000104904175,3.140000104904175,100,3.140000104904175
2018-05-25,2.940000057220459,2.8299999237060547,2.940000057220459,2.8399999141693115,15500,2.8399999141693115
2018-05-29,2.75,2.7200000286102295,2.7300000190734863,2.7200000286102295,2000,2.7200000286102295
2018-05-30,2.86899995803833,2.8389999866485596,2.8389999866485596,2.86899995803833,3500,2.86899995803833
2018-05-31,2.9200000762939453,2.9000000953674316,2.9200000762939453,2.9000000953674316,13000,2.9000000953674316
2018-06-01,3.2799999713897705,3.0,3.0,3.2799999713897705,12000,3.2799999713897705
