Date,High,Low,Open,Close,Volume,Adj Close
2017-01-03,12.557000160217285,12.557000160217285,12.557000160217285,12.557000160217285,200.0,10.147223472595215
2017-01-04,12.557000160217285,12.557000160217285,12.557000160217285,12.557000160217285,0.0,10.147223472595215
2017-01-05,13.074999809265137,12.857000350952148,12.857000350952148,13.074999809265137,1700.0,10.565813064575195
2017-01-06,13.126999855041504,12.567000389099121,13.126999855041504,12.567000389099121,600.0,10.155301094055176
2017-01-09,12.567000389099121,12.567000389099121,12.567000389099121,12.567000389099121,0.0,10.155301094055176
2017-01-10,13.217000007629395,13.217000007629395,13.217000007629395,13.217000007629395,600.0,10.680562973022461
2017-01-11,12.72700023651123,12.72700023651123,12.72700023651123,12.72700023651123,200.0,10.284597396850586
2017-01-12,13.116999626159668,12.647000312805176,12.647000312805176,12.786999702453613,1000.0,10.333083152770996
2017-01-13,12.086000442504883,12.086000442504883,12.086000442504883,12.086000442504883,500.0,9.766611099243164
2017-01-17,12.506999969482422,12.506999969482422,12.506999969482422,12.506999969482422,200.0,10.106815338134766
2017-01-18,13.126999855041504,12.116000175476074,12.319000244140625,13.126999855041504,800.0,10.607833862304688
2017-01-19,12.506999969482422,12.506999969482422,12.506999969482422,12.506999969482422,7600.0,10.106815338134766
2017-01-20,12.032999992370605,11.696000099182129,12.032999992370605,11.696000099182129,800.0,9.451455116271973
2017-01-23,12.961999893188477,12.961999893188477,12.961999893188477,12.961999893188477,100.0,10.474498748779297
2017-01-24,12.946999549865723,12.609999656677246,12.609999656677246,12.946999549865723,1200.0,10.46237564086914
2017-01-25,12.946999549865723,12.946999549865723,12.946999549865723,12.946999549865723,0.0,10.46237564086914
2017-01-26,12.982000350952148,12.687000274658203,12.982000350952148,12.687000274658203,300.0,10.252273559570312
2017-01-27,12.687000274658203,12.687000274658203,12.687000274658203,12.687000274658203,0.0,10.252273559570312
2017-01-30,11.87600040435791,11.87600040435791,11.87600040435791,11.87600040435791,400.0,9.59691047668457
2017-01-31,11.87600040435791,11.87600040435791,11.87600040435791,11.87600040435791,0.0,9.59691047668457
2017-02-01,12.409000396728516,12.409000396728516,12.409000396728516,12.409000396728516,200.0,10.02762508392334
2017-02-02,12.409000396728516,12.409000396728516,12.409000396728516,12.409000396728516,0.0,10.02762508392334
2017-02-03,12.666999816894531,12.666999816894531,12.666999816894531,12.666999816894531,100.0,10.236112594604492
2017-02-06,12.666999816894531,12.666999816894531,12.666999816894531,12.666999816894531,0.0,10.236112594604492
2017-02-07,12.666999816894531,12.666999816894531,12.666999816894531,12.666999816894531,0.0,10.236112594604492
2017-02-08,12.786999702453613,12.437000274658203,12.506999969482422,12.786999702453613,1600.0,10.333083152770996
2017-02-09,12.888999938964844,12.888999938964844,12.888999938964844,12.888999938964844,300.0,10.415508270263672
