Date,High,Low,Open,Close,Volume,Adj Close
2015-05-04,20.899999618530273,20.899999618530273,20.899999618530273,20.899999618530273,2714.0,20.899999618530273
2015-05-05,20.899999618530273,20.899999618530273,20.899999618530273,20.899999618530273,0.0,20.899999618530273
2015-05-06,20.899999618530273,20.899999618530273,20.899999618530273,20.899999618530273,0.0,20.899999618530273
2015-05-07,20.899999618530273,20.899999618530273,20.899999618530273,20.899999618530273,0.0,20.899999618530273
2015-05-08,20.899999618530273,20.899999618530273,20.899999618530273,20.899999618530273,0.0,20.899999618530273
2015-05-11,20.899999618530273,20.899999618530273,20.899999618530273,20.899999618530273,0.0,20.899999618530273
2015-05-12,20.899999618530273,20.899999618530273,20.899999618530273,20.899999618530273,0.0,20.899999618530273
2015-05-13,20.899999618530273,20.899999618530273,20.899999618530273,20.899999618530273,0.0,20.899999618530273
2015-05-14,20.899999618530273,20.899999618530273,20.899999618530273,20.899999618530273,0.0,20.899999618530273
2015-05-15,20.899999618530273,20.899999618530273,20.899999618530273,20.899999618530273,0.0,20.899999618530273
2015-05-18,20.899999618530273,20.899999618530273,20.899999618530273,20.899999618530273,0.0,20.899999618530273
2015-05-19,20.899999618530273,20.899999618530273,20.899999618530273,20.899999618530273,0.0,20.899999618530273
2015-05-20,20.899999618530273,20.899999618530273,20.899999618530273,20.899999618530273,0.0,20.899999618530273
2015-05-21,20.899999618530273,20.899999618530273,20.899999618530273,20.899999618530273,0.0,20.899999618530273
2015-05-22,20.899999618530273,20.899999618530273,20.899999618530273,20.899999618530273,0.0,20.899999618530273
2015-05-26,20.899999618530273,20.899999618530273,20.899999618530273,20.899999618530273,0.0,20.899999618530273
2015-05-27,20.899999618530273,20.899999618530273,20.899999618530273,20.899999618530273,0.0,20.899999618530273
2015-05-28,20.899999618530273,20.899999618530273,20.899999618530273,20.899999618530273,0.0,20.899999618530273
2015-05-29,20.899999618530273,20.899999618530273,20.899999618530273,20.899999618530273,0.0,20.899999618530273
2015-06-01,20.899999618530273,20.899999618530273,20.899999618530273,20.899999618530273,0.0,20.899999618530273
2015-06-02,19.5,19.5,19.5,19.5,759.0,19.5
2015-06-03,19.5,19.5,19.5,19.5,0.0,19.5
2015-06-04,19.5,19.5,19.5,19.5,0.0,19.5
2015-06-05,19.5,19.5,19.5,19.5,0.0,19.5
2015-06-08,19.5,19.5,19.5,19.5,0.0,19.5
2015-06-09,20.25,20.25,20.25,20.25,373.0,20.25
2015-06-10,20.25,20.25,20.25,20.25,0.0,20.25
2015-06-11,20.25,20.25,20.25,20.25,0.0,20.25
2015-06-12,20.25,20.25,20.25,20.25,0.0,20.25
2015-06-15,20.25,20.25,20.25,20.25,0.0,20.25
2015-06-16,20.25,20.25,20.25,20.25,0.0,20.25
2015-06-17,20.25,20.25,20.25,20.25,0.0,20.25
2015-06-18,20.25,20.25,20.25,20.25,0.0,20.25
2015-06-19,20.25,20.25,20.25,20.25,0.0,20.25
2015-06-22,20.25,20.25,20.25,20.25,0.0,20.25
2015-06-23,20.25,20.25,20.25,20.25,0.0,20.25
2015-06-24,20.25,20.25,20.25,20.25,0.0,20.25
2015-06-25,20.25,20.25,20.25,20.25,0.0,20.25
2015-06-26,20.25,20.25,20.25,20.25,0.0,20.25
2015-06-29,20.25,20.25,20.25,20.25,0.0,20.25
2015-06-30,20.25,20.25,20.25,20.25,0.0,20.25
2015-07-01,20.25,20.25,20.25,20.25,0.0,20.25
2015-07-02,20.25,20.25,20.25,20.25,195.0,20.25
2015-07-06,20.25,20.25,20.25,20.25,0.0,20.25
2015-07-07,20.25,20.25,20.25,20.25,0.0,20.25
2015-07-08,20.25,20.25,20.25,20.25,0.0,20.25
2015-07-09,20.25,20.25,20.25,20.25,0.0,20.25
2015-07-10,20.25,20.25,20.25,20.25,0.0,20.25
2015-07-13,20.25,20.25,20.25,20.25,0.0,20.25
2015-07-14,20.25,20.25,20.25,20.25,0.0,20.25
2015-07-15,20.25,20.25,20.25,20.25,0.0,20.25
2015-07-16,20.25,20.25,20.25,20.25,0.0,20.25
2015-07-17,20.25,20.25,20.25,20.25,0.0,20.25
2015-07-20,20.25,20.25,20.25,20.25,0.0,20.25
2015-07-21,20.25,20.25,20.25,20.25,0.0,20.25
2015-07-22,20.25,20.25,20.25,20.25,0.0,20.25
2015-07-23,20.25,20.25,20.25,20.25,0.0,20.25
2015-07-24,17.25,17.25,17.25,17.25,100.0,17.25
2015-07-27,17.25,17.25,17.25,17.25,0.0,17.25
2015-07-28,17.25,17.25,17.25,17.25,0.0,17.25
2015-07-29,17.25,17.25,17.25,17.25,0.0,17.25
2015-07-30,17.25,17.25,17.25,17.25,0.0,17.25
2015-07-31,17.25,17.25,17.25,17.25,0.0,17.25
2015-08-03,17.5,17.5,17.5,17.5,313.0,17.5
2015-08-04,17.5,17.5,17.5,17.5,216.0,17.5
2015-08-05,17.649999618530273,17.649999618530273,17.649999618530273,17.649999618530273,176.0,17.649999618530273
2015-08-06,17.649999618530273,17.649999618530273,17.649999618530273,17.649999618530273,0.0,17.649999618530273
2015-08-07,17.649999618530273,17.649999618530273,17.649999618530273,17.649999618530273,0.0,17.649999618530273
2015-08-10,18.25,18.25,18.25,18.25,352.0,18.25
2015-08-11,18.25,18.25,18.25,18.25,0.0,18.25
2015-08-12,18.25,18.25,18.25,18.25,0.0,18.25
2015-08-13,18.75,18.75,18.75,18.75,350.0,18.75
2015-08-14,18.75,18.75,18.75,18.75,0.0,18.75
2015-08-17,18.75,18.75,18.75,18.75,0.0,18.75
2015-08-18,18.75,18.75,18.75,18.75,0.0,18.75
2015-08-19,18.75,18.75,18.75,18.75,0.0,18.75
2015-08-20,18.75,18.75,18.75,18.75,0.0,18.75
2015-08-21,18.75,18.75,18.75,18.75,0.0,18.75
