,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,ups,downs,end_day_sum,avg
01-02,-0.007719993591308594,-0.01915585994720459,0.10198402404785156,-0.005415320396423118,0.2493915557861328,0.25130319595336914,-0.41121816635132014,0.30823612213134766,-1.1298017501831037,0.41556739807128906,0.8865518569946289,-1.1476163864135778,-0.28668880462646484,-0.9670124053955078,0.4304580688476527,-0.9984645843505788,0.4524974822998047,2.1491317749023438,1.627586364746108,-1.5437259674072301,1.7576560974121023,3.0977783203125,4.200187683105497,1.457275390625,-0.3945159912109375,-1.6377792358398438,-2.592193603515625,1.043975830078125,10.727142333984375,8.663848876953125,-3.884521484375,17.0,14.0,01-17,0.7353142846015203
01-03,-0.02830493450164795,0.03192651271820046,0.10198402404785156,0.0162475109100344,0.2493915557861328,0.5183186531066895,-0.32309961318969727,0.21576690673828125,-0.8751974105834943,0.41556739807128906,0.9387016296386701,-0.6739940643310547,-0.8143043518066406,-0.7894535064697266,0.40088462829589133,-0.8116817474365199,0.565626144409169,2.0646400451660085,-4.551216125488281,-2.6036205291748153,1.7576560974121023,4.718879699707031,4.380340576171889,1.4991455078125,-0.7375717163085938,0.02642822265625,-2.592193603515625,1.62188720703125,8.370773315429688,12.932861328125028,-2.5929718017578125,19.0,12.0,01-18,0.7559166954409693
01-04,-0.04117071628570579,0.03831207752227783,0.09790480136871338,0.08665037155151367,0.3872163295745845,0.6282634735107413,-0.44058704376220703,-0.03082275390625,-0.8751974105834943,0.09974002838134766,1.477590560913086,-1.2751321792602521,-1.0216894149780273,-0.8592147827148438,0.40088462829589133,-0.12227058410644531,0.8131008148193395,2.8324508666992045,-1.5974502563476562,-2.6036205291748153,1.8049392700195312,5.216438293457031,3.6352691650390625,0.745391845703125,-0.09436798095703125,0.02642822265625,-2.2477874755859375,-1.3795394897460795,7.40167236328125,5.5468292236328125,-3.8352203369140625,17.0,14.0,01-19,0.477903592971063
01-05,-0.020585298538208008,0.067047119140625,0.1060633659362793,0.17329883575439387,0.24939441680908292,0.5732889175415039,-0.5580749511718768,0.12329387664794922,-1.257110595703125,0.34907054901123047,0.9213209152221662,-0.8561601638793945,-0.8844461441040057,-0.8592147827148438,0.538894653320309,0.04752922058105469,0.7812709808349645,3.306365966796868,-0.406890869140625,-2.496080398559574,0.37831878662109375,5.1041030883789205,3.7498855590820312,0.8040237426757812,-0.09436798095703125,0.6603927612304688,-3.0816116333007812,-0.10256195068359375,6.75555419921875,3.1461181640625,-3.8352203369140625,19.0,12.0,01-20,0.4317067746193177
01-06,-0.04117071628570579,0.11813056468963623,0.14277875423431396,0.1245573759078984,0.25595617294311523,0.4554905891418457,-0.5874481201171893,0.1849374771118164,-1.0979814529418945,-0.3490781784057617,0.08691978454589844,-0.7832984924316406,-0.8844461441040057,-0.70703125,0.7426261901855433,-0.4890346527099716,0.6999530792236399,3.1410484313964773,-0.406890869140625,-3.6020450592041087,1.5448417663574219,4.133018493652344,3.209503173828139,0.8040237426757812,-0.06861114501953125,1.3824234008789062,-2.9003448486328267,-1.1651458740234375,6.0049285888671875,3.1461181640625,-1.3211212158203125,17.0,14.0,01-21,0.37979379776985334
01-07,-0.03859865665435791,0.11813056468963623,0.20397019386291504,0.07040238380432129,0.24283170700073242,0.4083728790283203,-0.4112157821655309,-0.030823707580566406,-0.6683425903320312,-0.18284893035888672,0.10429763793945135,-1.0201034545898438,-0.6099653244018572,-0.6023921966552734,0.14129257202148082,-0.1528301239013672,0.558553695678718,3.2402496337890625,-7.015235900878899,-4.1166229248046875,0.00786590576171875,4.060798645019531,2.8574447631835938,1.2562789916992188,-0.8233108520507812,1.5585250854492188,-2.709999084472642,0.04660034179688921,6.45147705078125,5.7210540771484375,2.4253387451171875,18.0,13.0,01-22,0.3577804949975793
01-08,-0.018012166023254395,0.08939516544342041,0.12646150588989258,0.059571743011474165,0.09844636917114169,0.2905702590942383,-0.4699592590332049,0.0,-0.556948661804201,-0.7646398544311523,-0.1564493179321289,-1.1111869812011719,-0.3110809326171875,-1.0082159042358398,0.6999149322509766,-0.044147491455078125,0.5797634124755895,2.7038803100585938,-8.785957336425781,-4.523674011230469,-1.198059082031243,3.8681869506835938,3.4469528198242188,2.7470321655273438,0.0343017578125,1.0037994384765625,-1.595191955566392,-0.15846252441403408,8.750823974609375,7.4441375732421875,-3.2929534912109375,15.0,16.0,01-23,0.2563967550954527
01-09,-0.020586371421813965,0.07981705665588357,0.15093672275543213,0.07040238380432129,0.059068679809569424,0.1649184226989746,-0.03304672241211115,-0.4007072448730451,0.20686817169189275,-0.6316585540771484,-0.38243770599365234,-1.2022686004638672,-0.1677398681640625,-1.2872285842895508,0.801773071289066,-0.3056602478027344,0.010606765747073865,1.6972732543945312,-3.3908042907714844,-5.145778656005859,-3.0266494750976562,3.7558441162109375,3.5288238525390625,3.0150375366210938,-0.2744293212890625,1.7434234619140625,-1.948646545410142,1.4447937011718892,4.541656494140625,4.3657989501953125,-6.34930419921875,16.0,15.0,01-24,0.03451923401125122
01-10,-0.01801311969757058,0.05427539348602273,0.12646043300628662,0.0649864673614502,0.09188461303710849,0.14921331405639648,0.5580792427063015,-0.5856447219848615,-0.27051734924316584,-0.7313985824584961,-0.7648677825927734,-0.601138114929201,0.0884361267089826,-1.1191892623901367,0.3680229187011719,-0.7403526306152308,0.12018394470214844,2.553253173828132,-5.500652313232422,-1.7434234619140625,-3.546833038330078,3.73980712890625,2.5790786743164062,2.3952713012695312,-0.9433746337890625,1.9195480346679688,-1.0150985717773438,2.07861328125,3.5345458984375,-1.46173095703125,-2.238006591796875,16.0,15.0,01-25,-0.027696167269060403
01-11,0.015438914299011008,0.05746901035308816,0.15093672275543213,0.05415558815002375,0.249395370483398,0.12564754486083896,0.23497581481933594,-0.27741336822509766,-0.38190746307373047,-0.9973573684692365,-0.5736532211303711,-0.3643207550048828,-0.3171844482421875,-0.875063896179201,0.5421829223632812,-0.5399799346923722,0.5550136566162074,1.2747879028320312,-4.762210845947266,-3.1412258148193324,-5.462123870849609,3.5792694091796875,1.571968078613267,2.6381683349609375,-0.7289657592773438,3.5749588012695312,0.41695404052735796,1.8269577026367188,2.0333404541015625,-0.6485748291015625,-3.529571533203125,17.0,14.0,01-26,-0.11928815610947116
