,2010,2013,2014,2015,2016,2017,2018,2019,2020,ups,downs,avg
01-02,0.0,0.0,10.44775766707858,0.0,0.0,0.0,0.0,75.0,0.0,2.0,5.0,9.494195296342063
01-03,0.0,0.0,10.44775766707858,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1.1608619630087311
01-04,0.0,0.0,10.44775766707858,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1.1608619630087311
01-05,0.0,0.0,10.44775766707858,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1.1608619630087311
01-06,0.0,0.0,10.44775766707858,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1.1608619630087311
01-07,0.0,0.0,10.44775766707858,0.0,0.0,0.0,0.0,-0.5025135787766731,0.0,1.0,6.0,1.105027120922434
01-08,0.0,0.0,10.44775766707858,0.0,0.0,0.0,0.0,-0.5025135787766731,0.0,1.0,6.0,1.105027120922434
01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5025135787766731,0.0,0.0,7.0,-0.055834842086297014
01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5025135787766731,0.0,0.0,7.0,-0.055834842086297014
01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5025135787766731,0.0,0.0,7.0,-0.055834842086297014
01-12,0.0,0.0,39.090910630285265,0.0,0.0,0.0,0.0,-0.5025135787766731,0.0,1.0,6.0,4.2875996723898435
01-13,0.0,0.0,39.090910630285265,0.0,0.0,0.0,0.0,-0.5025135787766731,0.0,1.0,6.0,4.2875996723898435
01-14,0.0,0.0,39.090910630285265,0.0,0.0,0.0,0.0,-0.5025135787766731,20.31369206204371,2.0,5.0,6.544676568172479
01-15,0.0,0.0,39.090910630285265,0.0,0.0,0.0,0.0,-0.5025135787766731,20.31369206204371,2.0,5.0,6.544676568172479
01-16,0.0,0.0,39.090910630285265,0.0,0.0,0.0,0.0,-0.5025135787766731,20.31369206204371,2.0,5.0,6.544676568172479
01-17,0.0,0.0,39.090910630285265,0.0,0.0,0.0,0.0,0.0,20.31369206204371,2.0,5.0,6.600511410258775
01-18,0.0,0.0,39.090910630285265,0.0,0.0,-7.142851440882346,0.0,0.0,20.31369206204371,2.0,5.0,5.806861250160736
01-19,0.0,0.0,39.090910630285265,0.0,0.0,-7.142851440882346,0.0,0.0,20.31369206204371,2.0,5.0,5.806861250160736
01-20,0.0,0.0,39.090910630285265,0.0,0.0,-7.142851440882346,0.0,0.0,20.31369206204371,2.0,5.0,5.806861250160736
01-21,0.0,0.0,39.090910630285265,0.0,0.0,-7.142851440882346,0.0,0.0,20.31369206204371,2.0,5.0,5.806861250160736
01-22,0.0,0.0,33.00000055879356,0.0,0.0,-7.142851440882346,0.0,0.0,20.31369206204371,2.0,5.0,5.130093464439436
01-23,0.0,0.0,-10.000001862645208,0.0,0.0,-7.142851440882346,0.0,1.4851514728801458,20.31369206204371,2.0,5.0,0.5173322479329224
01-24,0.0,0.0,-10.000001862645208,0.0,0.0,-7.142851440882346,0.0,1.4851514728801458,20.31369206204371,2.0,5.0,0.5173322479329224
01-25,0.0,0.0,-10.000001862645208,0.0,0.0,-7.142851440882346,0.0,1.4851514728801458,0.0,1.0,6.0,-1.739744647849712
01-26,0.0,0.0,-10.000001862645208,0.0,0.0,-7.142851440882346,0.0,1.4851514728801458,0.0,1.0,6.0,-1.739744647849712
01-27,0.0,0.0,-10.000001862645208,0.0,0.0,-7.142851440882346,0.0,1.4851514728801458,0.0,1.0,6.0,-1.739744647849712
01-28,0.0,0.0,-10.000001862645208,0.0,0.0,-7.142851440882346,0.0,1.4851514728801458,0.0,1.0,6.0,-1.739744647849712
01-29,0.0,0.0,-37.499992724042784,0.0,0.0,-7.142851440882346,0.0,1.4851514728801458,0.0,1.0,6.0,-4.795299188004998
01-30,0.0,0.0,0.9008993891362812,0.0,0.0,-7.142851440882346,0.0,1.4851514728801458,-28.431048177472206,2.0,6.0,-3.6875387507042365
01-31,0.0,0.0,0.9008993891362812,0.0,0.0,0.0,0.0,1.4851514728801458,-28.431048177472206,2.0,6.0,-2.8938885906061977
02-01,0.0,0.0,0.9008993891362812,0.0,0.0,0.0,0.0,1.4851514728801458,-28.431048177472206,2.0,6.0,-2.8938885906061977
02-02,0.0,0.0,0.9008993891362812,0.0,0.0,0.0,0.0,1.4851514728801458,-28.431048177472206,2.0,6.0,-2.8938885906061977
02-03,0.0,0.0,0.9008993891362812,0.0,0.0,0.0,0.0,1.4851514728801458,-28.431048177472206,2.0,6.0,-2.8938885906061977
02-04,0.0,0.0,9.909910061086386,0.0,0.0,0.0,0.0,1.4851514728801458,-28.431048177472206,2.0,6.0,-1.8928874048339637
02-05,0.0,0.0,9.909910061086386,0.0,0.0,0.0,0.0,0.0,-28.431048177472206,1.0,7.0,-2.05790423515398
02-06,0.0,0.0,9.909910061086386,0.0,0.0,33.333330376753686,0.0,0.49260450944384976,-28.431048177472206,3.0,5.0,1.700532974423524
02-07,0.0,0.0,9.909910061086386,0.0,0.0,50.177935636397876,0.0,0.49260450944384976,-28.431048177472206,3.0,5.0,3.572155781050656
02-08,0.0,0.0,9.909910061086386,0.0,0.0,50.177935636397876,0.0,0.49260450944384976,-28.431048177472206,3.0,5.0,3.572155781050656
02-09,0.0,0.0,-42.85713525450985,0.0,0.0,50.177935636397876,0.0,0.49260450944384976,-28.431048177472206,2.0,6.0,-2.2908492540155923
02-10,0.0,0.0,-42.85713525450985,0.0,0.0,50.177935636397876,0.0,0.49260450944384976,-28.431048177472206,2.0,6.0,-2.2908492540155923
02-11,0.0,0.0,-14.285716186372532,0.0,0.0,50.177935636397876,0.0,-96.11651145588253,-28.431048177472206,1.0,7.0,-9.850593353703267
02-12,0.0,0.0,-58.57142039859811,0.0,0.0,50.177935636397876,0.0,-96.11651145588253,0.0,1.0,7.0,-11.612221802009195
02-13,0.0,0.0,-0.9090893697147442,0.0,0.0,50.177935636397876,0.0,-96.11651145588253,0.0,1.0,7.0,-5.205296132133267
02-14,0.0,0.0,-0.9090893697147442,0.0,0.0,50.177935636397876,0.0,-96.11651145588253,0.0,1.0,7.0,-5.205296132133267
02-15,0.0,0.0,-0.9090893697147442,0.0,0.0,50.177935636397876,0.0,-96.11651145588253,0.0,1.0,7.0,-5.205296132133267
02-16,0.0,0.0,-70.76922371542682,0.0,0.0,25.26690676891195,0.0,-97.08737274155183,0.0,1.0,7.0,-15.843298854229634
02-17,0.0,0.0,-0.9090893697147442,0.0,0.0,0.0,0.0,-24.539871804306618,0.0,0.0,8.0,-2.8276623526690403
02-18,0.0,0.0,-0.9090893697147442,57.142858409962706,0.0,0.0,0.0,-24.539871804306618,0.0,1.0,7.0,3.521544137326816
02-19,0.0,0.0,-0.9090893697147442,57.142858409962706,0.0,0.0,0.0,-24.539871804306618,0.0,1.0,7.0,3.521544137326816
02-20,0.0,0.0,36.36363405457214,57.142858409962706,0.0,0.0,0.0,-24.539871804306618,0.0,2.0,6.0,7.66295785113647
02-21,0.0,0.0,36.36363405457214,57.142858409962706,0.0,0.0,0.0,-24.539871804306618,0.0,2.0,6.0,7.66295785113647
02-22,0.0,0.0,36.36363405457214,57.142858409962706,0.0,0.0,0.0,36.809816848276476,0.0,3.0,5.0,14.479589923645701
02-23,0.0,0.0,36.36363405457214,57.142858409962706,0.0,0.0,0.0,36.809816848276476,0.0,3.0,5.0,14.479589923645701
02-24,0.0,0.0,36.36363405457214,57.142858409962706,0.0,0.0,0.0,36.809816848276476,0.0,3.0,5.0,14.479589923645701
02-25,0.0,0.0,36.36363405457214,57.142858409962706,0.0,0.0,0.0,36.809816848276476,0.0,3.0,5.0,14.479589923645701
02-26,0.0,-52.66666203075003,8.333334626836884,57.142858409962706,0.0,0.0,0.0,36.809816848276476,0.0,3.0,5.0,5.513260872702892
02-27,0.0,-52.66666203075003,45.83333268658155,57.142858409962706,0.0,0.0,0.0,36.809816848276476,0.0,3.0,5.0,9.679927323785632
02-28,0.0,-30.11363828785657,8.333334626836884,57.142858409962706,0.0,0.0,0.0,0.0,0.0,2.0,6.0,3.929172749882557
02-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
03-01,0.0,-30.11363828785657,8.333334626836884,57.142858409962706,0.0,0.0,0.0,0.0,0.0,2.0,6.0,3.929172749882557
03-02,0.0,-30.11363828785657,8.333334626836884,57.142858409962706,0.0,0.0,0.0,0.0,0.0,2.0,6.0,3.929172749882557
03-03,0.0,-30.11363828785657,8.333334626836884,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,-2.4200337401132987
03-04,0.0,-30.11363828785657,8.333334626836884,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,-2.4200337401132987
03-05,0.0,-30.11363828785657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,-3.3459598097618413
03-06,0.0,-30.11363828785657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,-3.3459598097618413
03-07,0.0,-30.11363828785657,0.0,0.0,0.0,0.0,0.0,-3.164553798423703,0.0,0.0,8.0,-3.6975768984755857
03-08,0.0,-30.11363828785657,0.0,0.0,0.0,16.617209846041614,0.0,-3.164553798423703,0.0,1.0,7.0,-1.8512202489154066
03-09,0.0,14.772723424286859,0.0,0.0,0.0,16.617209846041614,0.0,-3.164553798423703,0.0,2.0,6.0,3.1361532746560856
03-10,0.0,14.772723424286859,0.0,0.0,0.0,16.617209846041614,0.0,34.79999899864197,0.0,3.0,5.0,7.354436918774493
03-11,0.0,14.772723424286859,-9.090910630285238,0.0,0.0,16.617209846041614,0.0,34.79999899864197,0.0,3.0,5.0,6.34433573763169
03-12,0.0,14.772723424286859,-9.090910630285238,0.0,0.0,16.617209846041614,0.0,34.79999899864197,0.0,3.0,5.0,6.34433573763169
03-13,0.0,0.0,-9.090910630285238,0.0,0.0,16.617209846041614,-17.435896113309173,-25.965998866636564,0.0,1.0,7.0,-3.9861773071321513
03-14,0.0,0.0,-9.090910630285238,0.0,0.0,16.617209846041614,-17.435896113309173,-25.965998866636564,0.0,1.0,7.0,-3.9861773071321513
03-15,0.0,0.0,-9.090910630285238,0.0,0.0,16.617209846041614,-17.435896113309173,-25.965998866636564,0.0,1.0,7.0,-3.9861773071321513
03-16,0.0,0.0,-9.090910630285238,0.0,0.0,16.617209846041614,-17.435896113309173,-25.965998866636564,0.0,1.0,7.0,-3.9861773071321513
03-17,0.0,0.0,-9.090910630285238,0.0,0.0,16.617209846041614,-17.435896113309173,-25.965998866636564,0.0,1.0,7.0,-3.9861773071321513
03-18,0.0,0.0,0.0,-599.9999844779572,0.0,16.617209846041614,-17.435896113309173,-25.965998866636564,0.0,1.0,7.0,-69.64274106798459
03-19,0.0,0.0,31.677021507881754,-599.9999844779572,0.0,16.617209846041614,-17.435896113309173,-25.965998866636564,0.0,2.0,6.0,-66.12307201155329
03-20,0.0,0.0,31.677021507881754,-599.9999844779572,0.0,16.617209846041614,-17.435896113309173,-22.10201491567083,0.0,2.0,6.0,-65.693740461446
03-21,0.0,0.0,31.677021507881754,-599.9999844779572,0.0,0.0,-17.435896113309173,-93.19938179757521,0.0,1.0,7.0,-75.43980454232889
