,2010,2013,2014,2015,2016,2017,2018,2019,2020,ups,downs,avg
01-02,0.0,0.0,0.0,-1.56950828087786,0.0,0.0,9.02872764469109,28.323697679372305,26.666665424903197,3.0,4.0,6.938842496454304
01-03,0.0,0.0,0.0,-0.2242190484121534,0.0,0.0,11.333335982428551,35.604488703912395,26.666665424903197,3.0,4.0,8.153363451425777
01-04,0.0,0.0,0.0,-0.2242190484121534,0.0,0.0,13.20000437100711,35.604488703912395,0.0,2.0,5.0,5.397808225167484
01-05,0.0,0.0,0.0,-0.2242190484121534,0.0,0.0,13.20000437100711,35.604488703912395,0.0,2.0,5.0,5.397808225167484
01-06,0.0,0.0,0.0,7.0833367611177644,0.0,0.0,6.666669978035689,35.604488703912395,0.0,3.0,4.0,5.483832827007316
01-07,0.0,0.0,0.0,7.0833367611177644,-58.709674783353336,0.0,-15.894036957592505,32.90043363346916,0.0,2.0,5.0,-3.8466601495954347
01-08,0.0,0.0,0.0,12.549020438549935,-58.709674783353336,0.0,0.8498621537115921,32.90043363346916,0.0,3.0,4.0,-1.3789287286247385
01-09,0.0,0.0,0.0,12.549020438549935,-58.709674783353336,0.0,0.8498621537115921,32.90043363346916,0.0,3.0,4.0,-1.3789287286247385
01-10,0.0,0.0,0.0,12.549020438549935,-58.709674783353336,0.0,1.8413592053502341,32.90043363346916,0.0,3.0,4.0,-1.2687623895537778
01-11,0.0,0.0,0.0,12.549020438549935,-58.709674783353336,0.0,-4.131049550073047,32.90043363346916,0.0,2.0,5.0,-1.9323633623785872
01-12,0.0,0.0,0.0,12.549020438549935,-58.709674783353336,0.0,-4.131049550073047,32.90043363346916,0.0,2.0,5.0,-1.9323633623785872
01-13,0.0,0.0,0.0,12.549020438549935,-58.709674783353336,0.0,-6.837605476919387,32.90043363346916,0.0,2.0,5.0,-2.233091798694847
01-14,0.0,0.0,0.0,-5.188679369614105,-58.709674783353336,0.0,-6.837605476919387,32.90043363346916,25.00000000000001,2.0,5.0,-1.426169555157517
01-15,0.0,0.0,0.0,-5.188679369614105,-58.709674783353336,0.0,-6.837605476919387,12.0934966121058,25.00000000000001,2.0,5.0,-3.7380514464201124
01-16,0.0,0.0,0.0,-13.207551479955082,-58.709674783353336,0.0,-13.981761025018663,-9.16099538401913,25.00000000000001,1.0,6.0,-7.784442519149577
01-17,0.0,0.0,0.0,-13.207551479955082,-58.709674783353336,0.0,-13.981761025018663,-4.761900739347597,25.00000000000001,1.0,6.0,-7.295654225297186
01-18,0.0,0.0,0.0,-13.207551479955082,-58.709674783353336,0.0,-24.02464137962107,-4.761900739347597,25.00000000000001,1.0,6.0,-8.411529820253008
01-19,0.0,0.0,0.0,-26.31579463336623,-58.709674783353336,0.0,-44.96920210020694,-4.761900739347597,25.00000000000001,1.0,6.0,-12.195174695141565
01-20,0.0,0.0,-51.282049077737554,-26.31579463336623,0.0,0.0,-44.96920210020694,-4.761900739347597,25.00000000000001,1.0,6.0,-11.369882950073146
01-21,0.0,0.0,-38.173302598089,-34.21052812167818,0.0,0.0,-44.96920210020694,-4.761900739347597,25.00000000000001,1.0,6.0,-10.790548173257967
01-22,0.0,0.0,-38.173302598089,-34.56463840504894,0.0,0.0,-5.216094585726621,18.01242309936483,25.00000000000001,2.0,5.0,-3.882401387722191
01-23,0.0,0.0,-38.173302598089,-34.56463840504894,0.0,0.0,-15.17129681369774,19.652175805969783,25.00000000000001,2.0,5.0,-4.806340223429542
01-24,0.0,0.0,-38.173302598089,-34.56463840504894,0.0,0.0,-14.518769356089328,22.352943386232457,25.00000000000001,2.0,5.0,-4.433751885888309
01-25,0.0,0.0,-38.173302598089,-34.56463840504894,0.0,0.0,-5.882362856775225,22.352943386232457,0.0,1.0,6.0,-6.251928941520077
01-26,0.0,0.0,-38.173302598089,-34.56463840504894,0.0,0.0,-5.882362856775225,17.310928999725135,0.0,1.0,6.0,-6.812152762243113
01-27,0.0,0.0,-38.173302598089,-11.28608459381285,0.0,0.0,0.7541381346689688,23.483673611272042,0.0,2.0,5.0,-2.802397271773427
01-28,0.0,0.0,-38.173302598089,-11.28608459381285,0.0,0.0,-1.700160308396459,6.463881504606506,0.0,1.0,6.0,-4.966185110632423
01-29,0.0,0.0,-38.173302598089,-11.578947678001974,0.0,0.0,-29.019617525168357,19.378422695695054,0.0,1.0,6.0,-6.599271678396032
01-30,0.0,0.0,-38.173302598089,0.0,0.0,0.0,-6.300488891684003,19.378422695695054,0.0,1.0,7.0,-2.7883743104531056
01-31,0.0,0.0,8.665103731449667,0.0,0.0,0.0,21.32471681926416,19.378422695695054,0.0,3.0,5.0,5.485360360712098
02-01,0.0,0.0,0.0,0.0,0.0,0.0,21.32471681926416,19.378422695695054,0.0,2.0,6.0,4.522571057217691
02-02,0.0,0.0,0.0,0.0,0.0,0.0,-8.400649849498874,-3.0164568619883294,0.0,0.0,8.0,-1.268567412387467
02-03,0.0,0.0,0.0,0.26247163132804974,0.0,0.0,0.969309686868013,-3.0164568619883294,0.0,2.0,6.0,-0.19829728264358518
02-04,0.0,0.0,0.0,0.26315255446595165,0.0,0.0,0.969309686868013,-3.0164568619883294,0.0,2.0,6.0,-0.19822162451715164
02-05,0.0,0.0,0.0,0.26315255446595165,0.0,0.0,0.969309686868013,-5.11883506150712,0.0,2.0,6.0,-0.4318192022414617
02-06,0.0,0.0,0.0,0.26315255446595165,0.0,0.0,-5.145795275041136,-8.775142900982381,0.0,1.0,7.0,-1.5175317357286184
02-07,0.0,0.0,0.0,-0.26316235786177095,0.0,0.0,-13.722122863397452,-17.550278991561843,0.0,0.0,8.0,-3.5039515792023406
02-08,0.0,0.0,0.0,-0.26316235786177095,0.0,0.0,-10.97770212463596,3.8391194857274047,0.0,1.0,7.0,-0.8224161107522583
02-09,0.0,0.0,0.0,-0.26316235786177095,0.0,0.0,12.521441985120937,0.0,0.0,1.0,7.0,1.3620310696954627
02-10,0.0,0.0,0.0,-0.26316235786177095,0.0,0.0,-6.174959441940045,0.0,0.0,0.0,8.0,-0.7153468666446462
02-11,0.0,0.0,0.0,0.0,0.0,0.0,-6.174959441940045,0.0,0.0,0.0,8.0,-0.686106604660005
02-12,0.0,0.0,0.0,0.0,0.0,0.0,-6.174959441940045,0.0,0.0,0.0,8.0,-0.686106604660005
02-13,0.0,0.0,0.0,-0.26316235786177095,0.0,0.0,-17.68061018271985,0.0,-33.33333333333335,0.0,8.0,-5.697456208212774
02-14,0.0,0.0,0.0,0.0,0.0,0.0,-4.9152553288698995,0.0,-33.33333333333335,0.0,8.0,-4.24984318468925
02-15,0.0,0.0,0.0,-11.76469621464508,0.0,0.0,-19.038461042490972,0.0,-33.33333333333335,0.0,8.0,-7.126276732274379
02-16,0.0,0.0,0.0,-11.76469621464508,0.0,0.0,-12.115381694668896,0.0,-33.33333333333335,0.0,8.0,-6.35704569362748
02-17,0.0,0.0,0.0,-2.702698076703103,0.0,0.0,-12.115381694668896,0.0,-33.33333333333335,0.0,8.0,-5.350157011633928
02-18,0.0,0.0,0.0,-2.702698076703103,0.0,0.0,4.4262311000299785,0.0,-33.33333333333335,1.0,7.0,-3.5122000344451636
02-19,0.0,0.0,0.0,-2.702698076703103,0.0,0.0,4.4262311000299785,0.0,-33.33333333333335,1.0,7.0,-3.5122000344451636
02-20,0.0,0.0,0.0,-2.702698076703103,0.0,0.0,4.4262311000299785,-16.25929699455767,-33.33333333333335,1.0,7.0,-5.318788589396016
02-21,0.0,0.0,0.0,-2.702698076703103,0.0,0.0,4.4262311000299785,-16.25929699455767,-33.33333333333335,1.0,7.0,-5.318788589396016
