,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,ups,downs,avg
01-02,0.0,-25.000009094947227,0.0,50.0,-66.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,-3.7878796146921716
01-03,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,4.545454545454546
01-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
01-05,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,4.545454545454546
01-06,0.0,-25.000009094947227,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,2.2727264459138885
01-07,0.0,-25.000009094947227,0.0,0.0,-66.66666666666666,50.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,-3.7878796146921716
01-08,0.0,-25.000009094947227,0.0,0.0,-33.33333333333333,50.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,-0.7575765843891414
01-09,0.0,-25.000009094947227,0.0,0.0,-33.33333333333333,50.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,-0.7575765843891414
01-10,0.0,-25.000009094947227,20.000005820765804,0.0,-100.0,50.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,-5.000000297652857
01-11,0.0,-25.000009094947227,20.000005820765804,0.0,-100.0,50.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,-5.000000297652857
01-12,0.0,0.0,0.0,0.0,-100.0,50.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,-4.545454545454546
01-13,0.0,-25.000009094947227,0.0,0.0,-100.0,50.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,-6.818182644995203
01-14,0.0,-25.000009094947227,0.0,0.0,-100.0,50.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,-6.818182644995203
01-15,0.0,-25.000009094947227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,-2.272728099540657
01-16,0.0,-66.6666666666667,-66.6666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,-12.121212121212126
01-17,0.0,-66.6666666666667,-66.6666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,-12.121212121212126
01-18,0.0,-66.6666666666667,-66.6666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,-12.121212121212126
01-19,0.0,0.0,-66.6666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,-6.060606060606063
01-20,0.0,-33.33332363205702,-66.6666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,-9.090908208974882
01-21,0.0,-33.33332363205702,-66.6666666666667,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,-4.5454536635203375
01-22,0.0,-33.33332363205702,-66.6666666666667,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,-3.636362754429429
01-23,0.0,0.0,-66.6666666666667,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,-1.5151515151515182
01-24,0.0,0.0,-66.6666666666667,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,-0.6060606060606091
01-25,0.0,0.0,-66.6666666666667,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,-0.6060606060606091
01-26,0.0,0.0,-66.6666666666667,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,-0.6060606060606091
01-27,0.0,40.000000000000014,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,8.181818181818183
01-28,0.0,40.000000000000014,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,8.181818181818183
01-29,0.0,40.000000000000014,-50.000010913936656,50.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,-5.454546446721513
01-30,0.0,24.999994543031676,-50.000010913936656,50.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,-6.818183306445906
01-31,0.0,24.999994543031676,-50.000010913936656,50.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,-6.818183306445906
02-01,0.0,0.0,-50.000010913936656,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,-13.636364628539695
02-02,0.0,24.999994543031676,-50.000010913936656,-25.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,-13.636365124627725
