,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,ups,downs,end_day_sum,avg
01-02,0.05780029296875,0.0,0.05859780311584428,0.04886603355407715,0.17961406707763672,0.2731928825378418,0.19156932830810547,0.23704910278320312,0.5506649017333984,-0.5102720260620117,0.9075527191162109,-0.22567558288574574,-0.36093330383301137,-1.554107666015625,0.13121223449708097,-1.4319496154785156,2.8008346557617188,0.6643753051757812,-4.066272735595696,-4.941930770874027,3.041881561279304,0.9364700317382812,3.5846023559570312,1.7027816772460938,1.5055465698242188,-6.046699523925781,-6.321929931640625,1.1174468994140625,9.61761474609375,3.860870361328125,-4.350128173828125,20.0,11.0,01-17,0.05350465159262426
01-03,0.023119688034057617,0.026121854782104492,0.02929830551147372,0.06515431404113858,0.10776710510253906,0.2536745071411115,0.15963459014892578,0.10159301757812322,0.6817760467529332,-0.5102720260620117,0.6325416564941406,-0.5078048706054688,-1.57330322265625,-1.5683174133300781,-0.4082202911376953,-1.2486152648925781,2.6643218994140554,0.8034324645996165,-4.686420440673828,-5.0856533050537145,3.041881561279304,1.40887451171875,3.044830322265625,1.2900314331054688,1.4968032836914062,-1.1131439208984375,-6.321929931640625,3.4454956054687784,7.95159912109375,10.571563720703125,-1.45330810546875,20.0,11.0,01-18,0.4297589102099029
01-04,-0.06936049461364746,0.026121854782104492,-0.043951511383057085,0.06515431404113858,0.017955780029296875,0.5854086875915527,-0.2234954833984375,0.23704910278320312,0.6817760467529332,-1.0205354690551758,1.210067749023434,-0.8181247711181641,-1.827810287475586,-2.0516033172607457,-0.4082202911376953,0.15854644775390625,2.3559532165527415,2.647197723388672,-3.4147300720214844,-5.0856533050537145,3.4822654724121094,1.8066177368164062,4.191864013671875,0.877197265625,2.7222824096679688,-1.1131439208984375,-5.4747772216796875,0.9125823974609375,7.923202514648409,4.3229522705078125,-1.54168701171875,18.0,13.0,01-19,0.3590678015062877
01-05,-0.034681081771850586,-0.013061761856079102,0.07325220108032227,0.08144378662109286,-0.1257309913635254,0.5463790893554688,-0.3831367492675781,0.6434183120727539,1.2848949432373047,-0.6176843643188494,-0.08249855041504262,-0.36673927307128906,-1.8463134765625,-2.0516033172607457,-0.34018898010253906,-2.8341636657714844,2.209320068359375,2.5493621826171875,-1.5778465270996094,-4.446964263916016,3.5067367553710938,3.5718002319335938,5.161811828613281,1.367401123046875,2.7222824096679688,-3.2860336303710938,-6.440345764160156,2.821609497070341,6.616882324218722,3.79339599609375,-1.54168701171875,15.0,16.0,01-20,0.3535906883978071
01-06,-0.034681081771850586,0.013059854507447177,-0.014649629592896396,0.032577037811280185,-0.1436915397644043,0.39026927947998047,-0.5108451843261719,1.0497941970825195,0.9702243804931676,-1.2890901565551758,0.05500221252441406,-0.14105606079101562,-1.8463134765625,-2.2837734222412145,0.2867298126220632,-2.8490219116210938,0.3235664367675781,2.3278961181640625,-1.5778465270996094,-4.862129211425781,6.026683807373054,4.2845001220703125,6.258277893066406,1.367401123046875,2.9061279296875,-1.6118927001952983,-5.401878356933594,2.709838867187557,4.9697723388671875,3.79339599609375,0.824859619140625,18.0,13.0,01-21,0.5168744441001669
01-07,-0.011561393737792969,0.0,0.11720132827758745,-0.13031005859375,-0.16165494918823242,0.2731895446777335,-0.3831319808959961,1.2529811859130877,-1.7306842803955078,-0.9668207168579102,-1.8701019287109375,-0.42316246032714844,-1.1059341430664062,-1.9236717224121058,-1.4384956359863246,-2.492290496826172,0.035400390625,2.1373443603515625,-5.3144378662109375,-2.18756103515625,4.84416580200196,4.168479919433594,5.2630462646484375,2.6745758056640625,-0.175079345703125,-1.4604721069335795,-5.192352294921875,3.371017456054716,4.723602294921903,7.35577392578125,0.500823974609375,13.0,18.0,01-22,0.31451225280761996
01-08,-0.02312016487121582,0.07836627960205078,-0.07325029373168856,-0.1628866195678711,-0.19757890701293945,0.13659715652465731,-0.3831319808959961,1.3545722961425781,-1.6257781982421875,-1.1548118591308594,-1.595087051391591,-0.6488513946533203,-0.6570911407470668,-1.6204338073730469,-1.127456665039066,-2.6954307556152344,0.8695755004882812,2.5956954956054688,-3.3362274169921875,-2.977960586547862,3.5801162719726634,3.1740341186523438,5.1871185302734375,4.6267852783203125,-0.7527542114257812,-4.0340957641601705,-3.68017578125,2.7657318115234375,5.102279663085966,7.1632080078125,-4.497451782226477,12.0,19.0,01-23,0.17388729126223015
01-09,-0.034681081771850586,0.15672826766967773,-0.01464748382568315,-0.01628923416137784,-0.1436910629272461,0.1756258010864249,-0.446990966796875,0.7788810729980451,-0.2622184753417969,-0.5639762878417969,-1.7325935363769425,-0.7616977691650426,-0.6617050170898438,-2.212697982788086,-0.4713954925537074,-3.438659667968757,0.12134552001953125,1.96221923828125,-3.3597793579101562,-2.2354526519775426,2.2752838134765696,-1.4419631958007812,2.2772979736328125,2.6745986938476562,-3.947746276855483,-3.330589294433608,-3.5162124633789062,1.6203460693359375,2.7546234130858522,2.021881103515625,-8.238723754882812,11.0,20.0,01-24,-0.6455767769967392
01-10,-0.06935954093933105,0.14366745948791504,0.0,0.032577037811280185,-0.1436910629272461,0.11708307266235352,-0.4150657653808594,0.7788810729980451,-0.9177780151367188,-1.0742378234863281,-2.090099334716786,-0.47957801818847656,-0.7403907775878906,-2.2411289215087855,-0.23811721801757812,-3.7755813598632812,-0.4449157714843821,2.9201736450195312,-2.5355567932128977,-1.1017627716064489,1.3863792419433594,-1.0358734130859375,0.40480804443359375,2.967010498046875,-4.184066772460952,-3.2771530151367188,-2.2044677734375,0.6239166259765625,2.5748138427734375,-1.10723876953125,-6.4515228271484375,10.0,21.0,01-25,-0.7283314581840274
01-11,-0.1156001091003418,0.09142446517944336,0.08790087699890181,0.11402082443237216,-0.23349571228027433,0.15611171722411932,-0.31928443908691406,0.609560012817381,-1.0751190185546875,-1.4502248764038068,-2.5851364135742188,-0.31032371520996094,-0.3979682922363281,-2.3785324096679723,-0.39362335205078125,-4.067928314208988,0.6268959045410156,2.4566574096679688,-1.5856857299804688,-1.828283309936534,-0.16311264038085227,-0.5966644287109375,-0.3795623779296733,3.4485931396484375,-2.801055908203139,-2.4934921264648295,-0.5009994506835938,0.2514343261718466,0.45436096191400566,-1.1264495849609375,-9.171615600585938,10.0,21.0,01-26,-0.8282967152134092
