,2010,2013,2014,2015,2016,2017,2018,2019,2020,ups,downs,end_day_sum,avg
01-02,0.0,0.0,0.0006999997422099113,0.0,0.0,0.0,0.0,0.15000000223517418,0.0,2.0,5.0,01-17,0.016744444664153788
01-03,0.0,0.0,0.0006999997422099113,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,01-18,7.777774913443459e-05
01-04,0.0,0.0,0.0006999997422099113,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,01-19,7.777774913443459e-05
01-05,0.0,0.0,0.0006999997422099113,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,01-20,7.777774913443459e-05
01-06,0.0,0.0,0.0006999997422099113,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,01-21,7.777774913443459e-05
01-07,0.0,0.0,0.0006999997422099113,0.0,0.0,0.0,0.0,-0.0010000020265579224,0.0,1.0,6.0,01-22,-3.3333587149779e-05
01-08,0.0,0.0,0.0006999997422099113,0.0,0.0,0.0,0.0,-0.0010000020265579224,0.0,1.0,6.0,01-23,-3.3333587149779e-05
01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0010000020265579224,0.0,0.0,7.0,01-24,-0.0001111113362842136
01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0010000020265579224,0.0,0.0,7.0,01-25,-0.0001111113362842136
01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0010000020265579224,0.0,0.0,7.0,01-26,-0.0001111113362842136
01-12,0.0,0.0,0.0043000001460313814,0.0,0.0,0.0,0.0,-0.0010000020265579224,0.0,1.0,6.0,01-27,0.0003666664577192732
01-13,0.0,0.0,0.0043000001460313814,0.0,0.0,0.0,0.0,-0.0010000020265579224,0.0,1.0,6.0,01-28,0.0003666664577192732
01-14,0.0,0.0,0.0043000001460313814,0.0,0.0,0.0,0.0,-0.0010000020265579224,0.015929996967315674,2.0,5.0,01-29,0.002136666120754348
01-15,0.0,0.0,0.0043000001460313814,0.0,0.0,0.0,0.0,-0.0010000020265579224,0.015929996967315674,2.0,5.0,01-30,0.002136666120754348
01-16,0.0,0.0,0.0043000001460313814,0.0,0.0,0.0,0.0,-0.0010000020265579224,0.015929996967315674,2.0,5.0,01-31,0.002136666120754348
01-17,0.0,0.0,0.0043000001460313814,0.0,0.0,0.0,0.0,0.0,0.015929996967315674,2.0,5.0,02-01,0.0022477774570385614
01-18,0.0,0.0,0.0043000001460313814,0.0,0.0,-0.000999999232590195,0.0,0.0,0.015929996967315674,2.0,5.0,02-02,0.002136666431195207
01-19,0.0,0.0,0.0043000001460313814,0.0,0.0,-0.000999999232590195,0.0,0.0,0.015929996967315674,2.0,5.0,02-03,0.002136666431195207
01-20,0.0,0.0,0.0043000001460313814,0.0,0.0,-0.000999999232590195,0.0,0.0,0.015929996967315674,2.0,5.0,02-04,0.002136666431195207
01-21,0.0,0.0,0.0043000001460313814,0.0,0.0,-0.000999999232590195,0.0,0.0,0.015929996967315674,2.0,5.0,02-05,0.002136666431195207
01-22,0.0,0.0,0.0032999999821186066,0.0,0.0,-0.000999999232590195,0.0,0.0,0.015929996967315674,2.0,5.0,02-06,0.002025555301871565
01-23,0.0,0.0,-0.0010000001639127749,0.0,0.0,-0.000999999232590195,0.0,0.003000006079673767,0.015929996967315674,2.0,5.0,02-07,0.0018811115167207187
01-24,0.0,0.0,-0.0010000001639127749,0.0,0.0,-0.000999999232590195,0.0,0.003000006079673767,0.015929996967315674,2.0,5.0,02-08,0.0018811115167207187
01-25,0.0,0.0,-0.0010000001639127749,0.0,0.0,-0.000999999232590195,0.0,0.003000006079673767,0.0,1.0,6.0,02-09,0.00011111185368564414
01-26,0.0,0.0,-0.0010000001639127749,0.0,0.0,-0.000999999232590195,0.0,0.003000006079673767,0.0,1.0,6.0,02-10,0.00011111185368564414
01-27,0.0,0.0,-0.0010000001639127749,0.0,0.0,-0.000999999232590195,0.0,0.003000006079673767,0.0,1.0,6.0,02-11,0.00011111185368564414
01-28,0.0,0.0,-0.0010000001639127749,0.0,0.0,-0.000999999232590195,0.0,0.003000006079673767,0.0,1.0,6.0,02-12,0.00011111185368564414
01-29,0.0,0.0,-0.0029999995604157483,0.0,0.0,-0.000999999232590195,0.0,0.003000006079673767,0.0,1.0,6.0,02-13,-0.00011111030148135292
01-30,0.0,0.0,9.999983012676239e-05,0.0,0.0,-0.000999999232590195,0.0,0.003000006079673767,-0.017359998077154166,2.0,6.0,02-14,-0.001695554599993759
01-31,0.0,0.0,9.999983012676239e-05,0.0,0.0,0.0,0.0,0.003000006079673767,-0.017359998077154166,2.0,6.0,02-15,-0.0015844435741504041
02-01,0.0,0.0,9.999983012676239e-05,0.0,0.0,0.0,0.0,0.003000006079673767,-0.017359998077154166,2.0,6.0,02-16,-0.0015844435741504041
02-02,0.0,0.0,9.999983012676239e-05,0.0,0.0,0.0,0.0,0.003000006079673767,-0.017359998077154166,2.0,6.0,02-17,-0.0015844435741504041
02-03,0.0,0.0,9.999983012676239e-05,0.0,0.0,0.0,0.0,0.003000006079673767,-0.017359998077154166,2.0,6.0,02-18,-0.0015844435741504041
02-04,0.0,0.0,0.0010999999940395373,0.0,0.0,0.0,0.0,0.003000006079673767,-0.017359998077154166,2.0,6.0,02-19,-0.0014733324448267624
02-05,0.0,0.0,0.0010999999940395373,0.0,0.0,0.0,0.0,0.0,-0.017359998077154166,1.0,7.0,02-20,-0.0018066664536794035
02-06,0.0,0.0,0.0010999999940395373,0.0,0.0,0.006999999284744261,0.0,0.0009999871253967285,-0.017359998077154166,3.0,5.0,02-21,-0.0009177790747748488
02-07,0.0,0.0,0.0010999999940395373,0.0,0.0,0.014100000262260432,0.0,0.0009999871253967285,-0.017359998077154166,3.0,5.0,02-22,-0.0001288900772730521
02-08,0.0,0.0,0.0010999999940395373,0.0,0.0,0.014100000262260432,0.0,0.0009999871253967285,-0.017359998077154166,3.0,5.0,02-23,-0.0001288900772730521
02-09,0.0,0.0,-0.0029999995604157456,0.0,0.0,0.014100000262260432,0.0,0.0009999871253967285,-0.017359998077154166,2.0,6.0,02-24,-0.0005844455833236392
02-10,0.0,0.0,-0.0029999995604157456,0.0,0.0,0.014100000262260432,0.0,0.0009999871253967285,-0.017359998077154166,2.0,6.0,02-25,-0.0005844455833236392
02-11,0.0,0.0,-0.0010000001639127723,0.0,0.0,0.014100000262260432,0.0,-0.09900000691413881,-0.017359998077154166,1.0,7.0,02-26,-0.011473333876993924
02-12,0.0,0.0,-0.004099999554455283,0.0,0.0,0.014100000262260432,0.0,-0.09900000691413881,0.0,1.0,7.0,02-27,-0.009888889578481518
02-13,0.0,0.0,-9.999983012676239e-05,0.0,0.0,0.014100000262260432,0.0,-0.09900000691413881,0.0,1.0,7.0,02-28,-0.009444445164667237
02-14,0.0,0.0,-9.999983012676239e-05,0.0,0.0,0.014100000262260432,0.0,-0.09900000691413881,0.0,1.0,7.0,02-29,-0.009444445164667237
02-15,0.0,0.0,-9.999983012676239e-05,0.0,0.0,0.014100000262260432,0.0,-0.09900000691413881,0.0,1.0,7.0,03-01,-0.009444445164667237
02-16,0.0,0.0,-0.004599999636411669,0.0,0.0,0.007100000977516171,0.0,-0.09999999403953554,0.0,1.0,7.0,03-02,-0.010833332522047892
02-17,0.0,0.0,-9.999983012676239e-05,0.0,0.0,0.0,0.0,-0.03999999165534973,0.0,0.0,8.0,03-03,-0.004455554609497388
02-18,0.0,0.0,-9.999983012676239e-05,0.012000000104308128,0.0,0.0,0.0,-0.03999999165534973,0.0,1.0,7.0,03-04,-0.0031222212645742628
02-19,0.0,0.0,-9.999983012676239e-05,0.012000000104308128,0.0,0.0,0.0,-0.03999999165534973,0.0,1.0,7.0,03-05,-0.0031222212645742628
02-20,0.0,0.0,0.0039999997243285205,0.012000000104308128,0.0,0.0,0.0,-0.03999999165534973,0.0,2.0,6.0,03-06,-0.0026666657585236756
02-21,0.0,0.0,0.0039999997243285205,0.012000000104308128,0.0,0.0,0.0,-0.03999999165534973,0.0,2.0,6.0,03-07,-0.0026666657585236756
02-22,0.0,0.0,0.0039999997243285205,0.012000000104308128,0.0,0.0,0.0,0.060000002384185805,0.0,3.0,5.0,03-08,0.008444444690313605
02-23,0.0,0.0,0.0039999997243285205,0.012000000104308128,0.0,0.0,0.0,0.060000002384185805,0.0,3.0,5.0,03-09,0.008444444690313605
02-24,0.0,0.0,0.0039999997243285205,0.012000000104308128,0.0,0.0,0.0,0.060000002384185805,0.0,3.0,5.0,03-10,0.008444444690313605
02-25,0.0,0.0,0.0039999997243285205,0.012000000104308128,0.0,0.0,0.0,0.060000002384185805,0.0,3.0,5.0,03-11,0.008444444690313605
02-26,0.0,-0.03949999809265137,0.0010000001639127714,0.012000000104308128,0.0,0.0,0.0,0.060000002384185805,0.0,3.0,5.0,03-12,0.0037222227288617044
02-27,0.0,-0.03949999809265137,0.005499999970197678,0.012000000104308128,0.0,0.0,0.0,0.060000002384185805,0.0,3.0,5.0,03-13,0.004222222707337805
02-28,0.0,-0.026500001549720764,0.0010000001639127714,0.012000000104308128,0.0,0.0,0.0,0.0,0.0,2.0,6.0,03-14,-0.0015000001423888737
02-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,03-15,0.0
03-01,0.0,-0.026500001549720764,0.0010000001639127714,0.012000000104308128,0.0,0.0,0.0,0.0,0.0,2.0,6.0,03-16,-0.0015000001423888737
03-02,0.0,-0.026500001549720764,0.0010000001639127714,0.012000000104308128,0.0,0.0,0.0,0.0,0.0,2.0,6.0,03-17,-0.0015000001423888737
03-03,0.0,-0.026500001549720764,0.0010000001639127714,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,03-18,-0.002833333487311999
03-04,0.0,-0.026500001549720764,0.0010000001639127714,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,03-19,-0.002833333487311999
03-05,0.0,-0.026500001549720764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,03-20,-0.0029444446166356406
03-06,0.0,-0.026500001549720764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,03-21,-0.0029444446166356406
03-07,0.0,-0.026500001549720764,0.0,0.0,0.0,0.0,0.0,-0.004999995231628418,0.0,0.0,8.0,03-22,-0.0034999996423721313
03-08,0.0,-0.026500001549720764,0.0,0.0,0.0,0.0055999998003244435,0.0,-0.004999995231628418,0.0,1.0,7.0,03-23,-0.002877777442336082
03-09,0.0,0.012999996542930603,0.0,0.0,0.0,0.0055999998003244435,0.0,-0.004999995231628418,0.0,2.0,6.0,03-24,0.001511111234625181
03-10,0.0,0.012999996542930603,0.0,0.0,0.0,0.0055999998003244435,0.0,0.08699999749660492,0.0,3.0,5.0,03-25,0.01173333264887333
03-11,0.0,0.012999996542930603,-0.0010000001639127714,0.0,0.0,0.0055999998003244435,0.0,0.08699999749660492,0.0,3.0,5.0,03-26,0.011622221519549688
03-12,0.0,0.012999996542930603,-0.0010000001639127714,0.0,0.0,0.0055999998003244435,0.0,0.08699999749660492,0.0,3.0,5.0,03-27,0.011622221519549688
03-13,0.0,0.0,-0.0010000001639127714,0.0,0.0,0.0055999998003244435,-0.006799999624490731,-0.03360000252723694,0.0,1.0,7.0,03-28,-0.003977778057257333
03-14,0.0,0.0,-0.0010000001639127714,0.0,0.0,0.0055999998003244435,-0.006799999624490731,-0.03360000252723694,0.0,1.0,7.0,03-29,-0.003977778057257333
03-15,0.0,0.0,-0.0010000001639127714,0.0,0.0,0.0055999998003244435,-0.006799999624490731,-0.03360000252723694,0.0,1.0,7.0,03-30,-0.003977778057257333
03-16,0.0,0.0,-0.0010000001639127714,0.0,0.0,0.0055999998003244435,-0.006799999624490731,-0.03360000252723694,0.0,1.0,7.0,03-31,-0.003977778057257333
03-17,0.0,0.0,-0.0010000001639127714,0.0,0.0,0.0055999998003244435,-0.006799999624490731,-0.03360000252723694,0.0,1.0,7.0,04-01,-0.003977778057257333
03-18,0.0,0.0,0.0,-0.017999999690800905,0.0,0.0055999998003244435,-0.006799999624490731,-0.03360000252723694,0.0,1.0,7.0,04-02,-0.005866666893578236
03-19,0.0,0.0,0.005100000649690626,-0.017999999690800905,0.0,0.0055999998003244435,-0.006799999624490731,-0.03360000252723694,0.0,2.0,6.0,04-03,-0.005300000154723723
03-20,0.0,0.0,0.005100000649690626,-0.017999999690800905,0.0,0.0055999998003244435,-0.006799999624490731,-0.02860000729560852,0.0,2.0,6.0,04-04,-0.004744445128987232
03-21,0.0,0.0,0.005100000649690626,-0.017999999690800905,0.0,0.0,-0.006799999624490731,-0.12060000002384186,0.0,1.0,7.0,04-05,-0.015588888743271431
03-22,0.0,0.0,0.005100000649690626,-0.017999999690800905,0.0,0.0,-0.014700001105666154,-0.12060000002384186,0.0,1.0,7.0,04-06,-0.016466666685624257
03-23,0.0,0.0,0.005100000649690626,-0.017999999690800905,0.0,0.0,-0.014700001105666154,-0.12060000002384186,0.0,1.0,7.0,04-07,-0.016466666685624257
03-24,0.0,-0.04149999842047691,0.005100000649690626,-0.017999999690800905,0.0,0.0,-0.007900001481175423,-0.12060000002384186,0.0,1.0,7.0,04-08,-0.020322222107400496
03-25,0.0,-0.032999999821186066,0.005100000649690626,-0.017999999690800905,0.0,0.0,-0.007900001481175423,-0.12060000002384186,0.0,1.0,7.0,04-09,-0.019377777818590403
03-26,0.0,-0.032999999821186066,0.005100000649690626,-0.017999999690800905,0.0,0.0,-0.007900001481175423,0.0,0.0,1.0,7.0,04-10,-0.005977777815941308
03-27,0.0,-0.032999999821186066,0.005100000649690626,-0.017999999690800905,0.0,0.0,-0.007900001481175423,0.0,0.0,1.0,7.0,04-11,-0.005977777815941308
03-28,0.0,-0.04800000041723251,0.005100000649690626,-0.017999999690800905,0.0,0.0,-0.007900001481175423,0.0,0.0,1.0,7.0,04-12,-0.007644444548835357
03-29,0.0,-0.04800000041723251,0.005100000649690626,-0.017999999690800905,0.0,0.0,-0.007900001481175423,0.0,-0.007490001618862145,1.0,7.0,04-13,-0.008476666950931152
03-30,0.0,-0.04800000041723251,0.005100000649690626,-0.017999999690800905,0.0,0.0,-0.007900001481175423,0.0,-0.007490001618862145,1.0,7.0,04-14,-0.008476666950931152
03-31,0.0,-0.042999997735023505,0.005100000649690626,0.0,0.0,0.0,-0.007900001481175423,0.06859999895095825,-0.007490001618862145,2.0,6.0,04-15,0.0017011109739542007
04-01,0.0,-0.05599999800324441,0.0,0.0,0.0,0.0,-0.007900001481175423,0.06859999895095825,-0.007490001618862145,1.0,7.0,04-16,-0.00031000023914708034
04-02,0.0,-0.05599999800324441,0.0,0.0,0.0,0.0,-0.007900001481175423,0.06859999895095825,-0.007490001618862145,1.0,7.0,04-17,-0.00031000023914708034
04-03,0.0,-0.05599999800324441,0.0,0.0,0.0,0.0,-0.007900001481175423,0.06859999895095825,-0.007490001618862145,1.0,7.0,04-18,-0.00031000023914708034
04-04,0.0,-0.014499999582767494,0.0,0.0,0.0,0.0,0.0,0.06859999895095825,-0.007490001618862145,1.0,7.0,04-19,0.00517888863881429
04-05,0.0,-0.02299999818205834,0.0,0.0,0.0,0.0,0.0,0.06859999895095825,-0.007490001618862145,1.0,7.0,04-20,0.004234444350004196
04-06,0.0,-0.02299999818205834,0.0,0.0,0.0,0.0,0.0,0.06859999895095825,-0.007490001618862145,1.0,7.0,04-21,0.004234444350004196
04-07,0.0,-0.02299999818205834,0.0,0.0,0.0,0.0,0.0,0.06859999895095825,-0.007490001618862145,1.0,7.0,04-22,0.004234444350004196
04-08,0.0,-0.02299999818205834,0.0,0.0,0.0,0.0,0.0,0.06859999895095825,0.0,1.0,7.0,04-23,0.00506666675209999
