,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,ups,downs,end_day_sum,avg
01-02,0.0,0.3100004196166992,0.9200000762939453,-0.9099998474121129,-0.4099998474121094,-0.26999998092651367,-0.20000004768371538,0.3899998664855957,0.23000001907348633,0.6999998092651367,0.05000019073486239,6.0,4.0,01-17,0.07363642345775222
01-03,0.0,1.3500003814697266,0.6700000762939453,-0.8900003433227557,-0.43000030517578125,0.0,-0.20000004768371538,0.3899998664855957,0.23000001907348633,0.6499996185302734,0.05000019073486239,6.0,4.0,01-18,0.16545449603687612
01-04,0.0,1.3500003814697266,0.8099994659423864,-0.8900003433227557,-0.43000030517578125,0.0,-0.20000004768371538,0.3899998664855957,-0.32000017166137695,0.0,0.05000019073486239,4.0,6.0,01-19,0.06909082152626743
01-05,0.0,0.8299999237060547,0.8099994659423864,-0.8900003433227557,-0.43000030517578125,-0.019999980926513672,-0.17000007629394487,0.4999999999999991,-0.25,0.0,0.05000019073486239,4.0,7.0,01-20,0.03909080678766428
01-06,0.0,0.5500001907348615,0.8099994659423864,-0.8900003433227557,-0.43000030517578125,-0.019999980926513672,-0.17000007629394487,0.11000013351440341,-0.25,0.0,0.05000019073486239,4.0,7.0,01-21,-0.021818247708407436
01-07,0.0,0.8000001907348615,0.6199989318847692,-0.430000305175783,-0.6599998474121076,-0.440000057220459,0.0699999332427983,0.11000013351440341,-0.34999990463256836,0.0,0.05000019073486239,5.0,6.0,01-22,-0.02090915766629302
01-08,0.0,0.8000001907348615,0.6199989318847692,0.15999984741210938,-0.7300004959106445,-0.2199997901916504,0.0699999332427983,0.11000013351440341,-0.34999990463256836,0.0,-0.09999990463256925,5.0,6.0,01-23,0.032727176492864475
01-09,0.0,0.8500003814697266,0.75,-0.07000064849853338,-0.7300004959106445,-0.2199997901916504,0.0,-0.039999961853026456,-0.23000001907348633,0.0,0.05000019073486239,3.0,8.0,01-24,0.03272724151611344
01-10,0.0,0.8500003814697266,0.07999992370605113,-0.07000064849853338,-0.7300004959106445,-0.2199997901916504,0.0,-0.039999961853026456,-0.23000001907348633,0.0,0.05000019073486239,3.0,8.0,01-25,-0.028181856328791
01-11,0.0,0.6499996185302734,-0.4200000762939453,-0.07000064849853338,-0.7300004959106445,-0.46000003814697266,-0.2599999904632573,0.06000041961669833,-0.19999980926513672,0.0,0.0,2.0,9.0,01-26,-0.13000009276650165
01-12,0.0,0.039999961853027344,-0.4200000762939453,-0.07000064849853338,-0.7300004959106445,-0.46000003814697266,-0.2599999904632573,0.06000041961669833,-0.19999980926513672,-0.039999961853027344,0.0,2.0,9.0,01-27,-0.1890909671783447
01-13,0.0,-0.6499996185302734,-0.1700000762939453,-0.11000061035156072,-1.0500001907348633,-0.630000114440918,-0.2599999904632573,0.06000041961669833,-0.19999980926513672,-0.039999961853027344,0.0,1.0,10.0,01-28,-0.277272722937844
01-14,0.0,-0.6499996185302734,-0.21999931335449574,-0.11000061035156072,-1.1800003051757812,-0.630000114440918,-0.2599999904632573,0.06000041961669833,0.019999980926513672,-0.039999961853027344,0.0,2.0,9.0,01-29,-0.2736363194205547
01-15,0.0,0.2700004577636719,-0.30999946594238637,0.0900001525878924,-0.75,-0.46000003814697266,-0.2599999904632573,0.06000041961669833,0.019999980926513672,0.05000019073486328,0.0,5.0,6.0,01-30,-0.11727257208390697
01-16,0.0,-0.4799995422363281,-0.9200000762939489,0.1100006103515625,-0.75,-0.46000003814697266,-0.2599999904632573,0.7600002288818359,0.019999980926513672,0.10000038146972656,-0.15000009536743164,4.0,7.0,01-31,-0.18454532189802728
01-17,0.0,-0.5799999237060547,-0.9200000762939489,-0.34999942779541016,-0.5200004577636737,-0.039999961853027344,-0.2599999904632573,0.7600002288818359,0.019999980926513672,0.10000038146972656,-0.15000009536743164,3.0,8.0,02-01,-0.17636357654224796
01-18,0.0,-0.5799999237060547,-0.9200000762939489,-0.34999942779541016,-0.4499998092651367,-0.21000003814697266,-0.2599999904632573,0.6500000953674325,0.15000009536743164,0.10000038146972656,0.0,3.0,8.0,02-02,-0.16999988122419907
