,2010,2013,2014,2015,2016,2017,2018,2019,2020,ups,downs,end_day_sum,avg
01-02,0.0,0.0,0.30800001323223114,0.030000001192092896,0.000999998301267624,0.0003999993205070461,-0.0020000040531158447,0.009099999442696564,-0.00889999978244305,5.0,2.0,01-17,0.03751111196147071
01-03,0.0,0.0,0.30800001323223114,-0.04599999636411667,0.000999998301267624,0.0003999993205070461,-0.003999993205070482,0.009099999442696564,-0.006200000643730164,4.0,3.0,01-18,0.029144446675976116
01-04,0.0,0.0,0.2880000174045563,-0.04599999636411667,0.000999998301267624,0.0003999993205070461,0.019799999892711626,0.009099999442696564,-0.004739999771118164,5.0,2.0,01-19,0.029728890914056037
01-05,0.0,0.0,0.2880000174045563,-0.04599999636411667,0.000999998301267624,0.045099999755620956,0.018199995160102844,0.009099999442696564,-0.004739999771118164,5.0,2.0,01-20,0.034517779325445495
01-06,0.0,0.0,0.29200002551078796,-0.06599999964237213,-0.0020000012591481226,0.04470000043511391,0.00029999762773512406,0.009099999442696564,-0.004739999771118164,4.0,3.0,01-21,0.03037333581596613
01-07,0.0,0.0,0.1990000307559967,-0.06599999964237213,-0.0020000012591481226,0.04470000043511391,0.00029999762773512406,0.009099999442696564,0.0010000001639127731,5.0,2.0,01-22,0.020677780835992757
01-08,0.0,0.0,0.20000001788139343,-0.06599999964237213,-0.0020000012591481226,0.06829999759793282,-0.012499995529651656,-0.0009000003337860107,0.0010000001639127731,3.0,4.0,01-23,0.020877779875364568
01-09,0.0,0.0,0.27800002694129944,-0.06599999964237213,-0.0029999995604157465,0.17259999737143517,0.0009000003337859969,-0.0009000003337860107,0.0010000001639127731,4.0,3.0,01-24,0.04251111391931772
01-10,0.0,0.0,0.12900003790855408,0.0,-0.00019999966025352825,0.18630000576376918,-0.005499996244907393,-0.0009000003337860107,0.0010000001639127731,3.0,4.0,01-25,0.034411116399698786
01-11,0.0,0.0,0.156000018119812,0.0,-0.00019999966025352825,0.13819999620318416,-0.00979999452829361,-0.0009000003337860107,-0.006000000983476639,2.0,5.0,01-26,0.030811113201909594
01-12,0.0,0.0,0.0749999880790711,0.020000003278255463,-0.00019999966025352825,0.14570000395178795,-0.007999993860721588,-0.008400000631809235,-0.006000000983476639,3.0,4.0,01-27,0.024233333352539282
01-13,0.0,0.0,-0.011000007390975952,0.0,-0.00019999966025352825,0.14570000395178795,0.0,-0.008400000631809235,-0.006300000473856926,1.0,6.0,01-28,0.013311110643876923
01-14,0.0,0.0,-0.01000002026557928,0.0,-0.00019999966025352825,0.14570000395178795,0.0,-0.008400000631809235,-0.0044999998062849045,1.0,6.0,01-29,0.013622220398651222
01-15,0.0,0.0,-0.08500000834465021,0.0,-0.00019999966025352825,0.13360000774264336,0.0,-0.009999999776482575,0.005000000819563866,2.0,5.0,01-30,0.0048222223089801
01-16,0.0,0.0,-0.16600003838539124,0.020000003278255463,0.0027999999001622183,0.1469999961555004,-0.01000000536441803,-0.009999999776482575,0.005000000819563866,4.0,3.0,01-31,-0.001244449263645543
01-17,0.0,0.0,-0.16600003838539124,0.020000003278255463,0.0027999999001622183,0.1469999961555004,-0.020899996161460876,-0.009999999776482575,0.005000000819563866,4.0,3.0,02-01,-0.0024555593522058595
01-18,0.0,0.0,-0.16700002551078796,0.020000003278255463,0.0027999999001622183,0.1134000048041344,-0.020899996161460876,0.0,0.005000000819563866,4.0,3.0,02-02,-0.005188890318903655
01-19,0.0,0.0,-0.15000000596046448,0.020000003278255463,0.0027999999001622183,0.05650001019239426,-0.008100003004074097,0.0,0.005000000819563866,4.0,3.0,02-03,-0.00819999941935142
01-20,0.0,0.0,-0.15000000596046448,0.020000003278255463,0.0027999999001622183,-0.04779998958110809,-0.008100003004074097,0.0,0.005000000819563866,3.0,4.0,02-04,-0.019788888283073902
01-21,0.0,0.0,-0.15000000596046448,-0.01999999955296517,0.0,-0.061499997973442105,-0.010700002312660217,0.0,0.005000000819563866,1.0,6.0,02-05,-0.026355556108885344
01-22,0.0,0.0,-0.15900003910064692,-0.01999999955296517,0.0,-0.06670001149177554,-0.019100002944469452,0.0,0.005000000819563866,1.0,6.0,02-06,-0.028866672474477027
01-23,0.0,0.0,-0.078000009059906,-0.040000002831220634,0.0,-0.07820001244544983,-0.0130000039935112,0.0,0.005000000819563866,1.0,6.0,02-07,-0.022688891945613757
