,2010,2012,2013,2014,2015,2016,2017,2018,2019,2020,ups,downs,avg
01-02,0.0,0.0,0.0,0.0,-36.03602805391911,0.0,0.0,0.0,0.0,0.0,0.0,8.0,-3.603602805391911
01-03,0.0,0.0,0.0,0.0,-36.03602805391911,0.0,0.0,0.0,0.0,0.0,0.0,8.0,-3.603602805391911
01-04,0.0,0.0,0.0,0.0,-36.03602805391911,0.0,0.0,0.0,0.0,0.0,0.0,8.0,-3.603602805391911
01-05,0.0,0.0,0.0,0.0,-36.03602805391911,0.0,0.0,0.0,0.0,0.0,0.0,8.0,-3.603602805391911
01-06,0.0,0.0,0.0,9.090907243657705,-45.1922980484351,0.0,0.0,0.0,0.0,0.0,1.0,7.0,-3.6101390804777393
01-07,0.0,0.0,0.0,9.090907243657705,-45.1922980484351,0.0,0.0,0.0,0.0,0.0,1.0,7.0,-3.6101390804777393
01-08,0.0,0.0,0.0,9.090907243657705,-45.1922980484351,0.0,0.0,-56.428568463544494,0.0,46.874999636202126,2.0,6.0,-4.5654959632119745
01-09,0.0,0.0,0.0,9.090907243657705,3.8461543972322683,0.0,0.0,-28.823526163414737,0.0,46.874999636202126,3.0,5.0,3.0988535113677367
01-10,0.0,0.0,0.0,9.090907243657705,3.8461543972322683,0.0,0.0,-28.823526163414737,0.0,46.874999636202126,3.0,5.0,3.0988535113677367
01-11,0.0,0.0,0.0,9.090907243657705,3.8461543972322683,0.0,0.0,-28.823526163414737,0.0,46.874999636202126,3.0,5.0,3.0988535113677367
01-12,0.0,0.0,0.0,9.090907243657705,3.8461543972322683,0.0,0.0,-28.823526163414737,0.0,46.874999636202126,3.0,5.0,3.0988535113677367
01-13,0.0,0.0,0.0,9.090907243657705,3.8461543972322683,0.0,0.0,-28.823526163414737,0.0,46.874999636202126,3.0,5.0,3.0988535113677367
01-14,0.0,0.0,0.0,9.090907243657705,-6.7307684041515925,0.0,0.0,-28.823526163414737,0.0,46.874999636202126,2.0,6.0,2.04116123122935
01-15,0.0,0.0,0.0,9.090907243657705,-6.7307684041515925,0.0,0.0,-28.823526163414737,0.0,46.874999636202126,2.0,6.0,2.04116123122935
01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28.823526163414737,0.0,46.874999636202126,1.0,7.0,1.805147347278739
01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28.823526163414737,0.0,46.874999636202126,1.0,7.0,1.805147347278739
01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28.823526163414737,0.0,0.0,0.0,8.0,-2.882352616341474
01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.64705933914052,0.0,0.0,1.0,7.0,1.7647059339140518
01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0
01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0
01-22,0.0,0.0,0.0,0.0,-4.000000596046425,0.0,0.0,0.0,0.0,0.0,0.0,8.0,-0.40000005960464247
01-23,0.0,0.0,0.0,0.0,-4.000000596046425,0.0,0.0,5.555558315029726,0.0,0.0,1.0,7.0,0.15555577189833017
01-24,0.0,0.0,0.0,0.0,-4.000000596046425,0.0,0.0,5.555558315029726,0.0,0.0,1.0,7.0,0.15555577189833017
01-25,0.0,0.0,0.0,0.0,-4.000000596046425,0.0,0.0,5.555558315029726,0.0,0.0,1.0,7.0,0.15555577189833017
