,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,ups,downs,avg
01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-26.66666542490322,-31.147549743695397,0.0,11.0,-4.817851264049884
01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.875000488944362,-26.66666542490322,0.0,1.0,10.0,0.18402792200342866
01-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.60727989961441,-26.66666542490322,0.0,1.0,10.0,0.16171787289259942
01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.60727989961441,-26.66666542490322,0.0,1.0,10.0,0.16171787289259942
01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.60727989961441,-26.66666542490322,0.0,1.0,10.0,0.16171787289259942
01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.60727989961441,-26.66666542490322,0.0,1.0,10.0,0.16171787289259942
01-08,0.0,0.0,0.0,0.0,0.0,0.0,-25.00000465661298,0.0,0.0,28.875000488944362,13.333329608042954,0.0,2.0,9.0,1.434027120031195
01-09,0.0,0.0,0.0,0.0,0.0,0.0,-25.00000465661298,0.0,0.0,28.875000488944362,13.333329608042954,0.0,2.0,9.0,1.434027120031195
01-10,0.0,0.0,50.0,0.0,0.0,0.0,-25.00000465661298,0.0,0.0,28.875000488944362,13.333329608042954,0.0,3.0,8.0,5.600693786697861
01-11,0.0,0.0,50.0,0.0,0.0,0.0,-25.00000465661298,0.0,0.0,28.875000488944362,13.333329608042954,0.0,3.0,8.0,5.600693786697861
01-12,0.0,0.0,50.0,0.0,0.0,0.0,-25.00000465661298,0.0,0.0,28.875000488944362,0.0,0.0,2.0,9.0,4.489582986027615
01-13,0.0,0.0,50.0,0.0,0.0,0.0,-25.00000465661298,0.0,0.0,0.0,0.0,0.0,1.0,10.0,2.0833329452822515
01-14,0.0,0.0,50.0,0.0,0.0,0.0,-25.00000465661298,0.0,0.0,0.0,0.0,0.0,1.0,10.0,2.0833329452822515
01-15,0.0,0.0,50.0,0.0,0.0,0.0,-25.00000465661298,0.0,0.0,0.0,0.0,0.0,1.0,10.0,2.0833329452822515
01-16,0.0,0.0,50.0,0.0,0.0,0.0,-25.00000465661298,0.0,0.0,0.0,0.0,0.0,1.0,10.0,2.0833329452822515
01-17,0.0,0.0,50.0,0.0,-106.61157136748018,0.0,-25.00000465661298,0.0,0.0,0.3749970430507595,0.0,0.0,2.0,9.0,-6.769714915086866
01-18,0.0,0.0,54.545453621828855,0.0,-106.61157136748018,0.0,-25.00000465661298,0.0,0.0,0.3749970430507595,0.0,0.0,2.0,9.0,-6.390927113267796
01-19,0.0,0.0,54.545453621828855,0.0,-106.61157136748018,0.0,-25.00000465661298,0.0,0.0,0.0,0.0,0.0,1.0,10.0,-6.4221768668553585
01-20,0.0,0.0,44.444445824181535,0.0,-106.61157136748018,0.0,-25.00000465661298,0.0,0.0,0.0,0.0,0.0,1.0,10.0,-7.263927516659301
01-21,0.0,0.0,-11.111108351636926,0.0,-106.61157136748018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,-9.810223309926426
01-22,0.0,0.0,-11.111108351636926,0.0,-106.61157136748018,-91.66667442768829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,-17.449112845567115
01-23,0.0,0.0,-11.111108351636926,0.0,-106.61157136748018,4.166662786155875,0.0,0.0,11.235099547353135,0.0,0.0,0.0,2.0,9.0,-8.526743115467342
01-24,0.0,0.0,-11.111108351636926,0.0,-106.61157136748018,4.166662786155875,0.0,0.0,11.235099547353135,0.0,0.0,0.0,2.0,9.0,-8.526743115467342
01-25,0.0,0.0,66.66666749450893,0.0,-106.61157136748018,4.166662786155875,0.0,0.0,11.235099547353135,0.0,0.0,0.0,3.0,8.0,-2.0452617949551875
01-26,0.0,0.0,66.66666749450893,0.0,-106.61157136748018,4.166662786155875,0.0,0.0,11.235099547353135,0.0,0.0,0.0,3.0,8.0,-2.0452617949551875
01-27,0.0,0.0,66.66666749450893,0.0,-106.61157136748018,-64.28571656650423,0.0,0.0,11.235099547353135,0.0,0.0,0.0,2.0,9.0,-7.749626741010196
01-28,0.0,0.0,66.66666749450893,0.0,-106.61157136748018,-64.28571656650423,0.0,0.0,11.235099547353135,0.0,0.0,0.0,2.0,9.0,-7.749626741010196
01-29,0.0,0.0,63.33333498901784,0.0,-106.61157136748018,-64.28571656650423,0.0,0.0,11.235099547353135,0.0,0.0,0.0,2.0,9.0,-8.02740444980112
01-30,0.0,0.0,63.33333498901784,0.0,-19.801975377528667,-64.28571656650423,0.0,0.0,11.235099547353135,0.0,0.0,0.0,2.0,9.0,-0.7932714506384934
01-31,0.0,0.0,-9.999997764825869,0.0,-19.801975377528667,-64.28571656650423,0.0,0.0,11.235099547353135,0.0,0.0,0.0,1.0,10.0,-6.904382513458803
02-01,0.0,0.0,-9.999997764825869,0.0,-19.801975377528667,-64.28571656650423,0.0,0.0,11.235099547353135,0.0,0.0,0.0,1.0,10.0,-6.904382513458803
02-02,0.0,0.0,9.999997764825855,0.0,-19.801975377528667,-64.28571656650423,0.0,0.0,11.235099547353135,0.0,0.0,0.0,2.0,9.0,-5.237716219321159
02-03,0.0,0.0,9.999997764825855,0.0,-19.801975377528667,-64.28571656650423,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,-6.173974514933921
02-04,0.0,0.0,9.999997764825855,0.0,-19.801975377528667,14.285716566504265,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,0.37364491281678774
02-05,0.0,0.0,-200.0000074505805,0.0,-19.801975377528667,-71.4285668669915,0.0,0.0,0.0,20.000002980232196,0.0,0.0,1.0,10.0,-22.602545559572373
02-06,0.0,0.0,-200.0000074505805,0.0,-19.801975377528667,-71.4285668669915,0.0,0.0,0.0,20.000002980232196,0.0,0.0,1.0,10.0,-22.602545559572373
02-07,0.0,0.0,-200.0000074505805,0.0,-19.801975377528667,0.0,0.0,0.0,0.0,20.000002980232196,0.0,0.0,1.0,10.0,-16.65016498732308
