,2010,2013,2014,2015,2016,2017,2018,2019,2020,ups,downs,end_day_sum,avg
01-31,0.0,0.0,0.0,0.0,0.0,0.022099999710917473,-0.01650000363588333,0.03939999639987947,-0.08700001239776611,2.0,6.0,02-15,-0.004666668880316945
02-01,0.0,0.0,0.0,0.0,0.0,0.022099999710917473,0.01510000228881836,0.04169999808073045,-0.10100001096725464,3.0,5.0,02-16,-0.002455556765198706
02-02,0.0,0.0,0.0,0.0,0.0,0.022099999710917473,0.028900004923343672,0.04169999808073045,-0.10100001096725464,3.0,5.0,02-17,-0.0009222231391403379
02-03,0.0,0.0,0.0,0.0,0.0,0.022099999710917473,0.028900004923343672,0.04169999808073045,-0.15200001001358032,3.0,5.0,02-18,-0.006588889699843192
02-04,0.0,0.0,0.0,0.0,0.0,0.0,0.028900004923343672,0.03270000219345093,-0.06899997591972351,2.0,6.0,02-19,-0.0008222187558809901
02-05,0.0,0.0,0.0,0.0,0.0,0.0,0.02790000289678575,0.030999995768070207,-0.04449999332427973,2.0,6.0,02-20,0.0016000005933973587
02-06,0.0,0.0,0.0,0.0,0.0,0.0,0.02790000289678575,0.05420000106096268,-0.008000016212463379,2.0,6.0,02-21,0.008233331971698338
02-07,0.0,0.0,0.0,0.0,0.0,0.0,0.024100005626678467,0.04033999890089035,-0.057999998331069946,2.0,6.0,02-22,0.0007155562440554301
02-08,0.0,0.0,0.0,0.0,0.0,0.0,0.024100005626678467,0.04033999890089035,-0.057999998331069946,2.0,6.0,02-23,0.0007155562440554301
02-09,0.0,0.0,0.0,0.0,0.0,0.0,0.024100005626678467,0.015340000391006456,0.032499998807907104,3.0,5.0,02-24,0.007993333869510226
02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.024100005626678467,0.015340000391006456,-0.0020000040531158447,2.0,6.0,02-25,0.004160000218285453
02-11,0.0,0.0,0.0,0.0,0.0,0.0,0.024100005626678467,0.015340000391006456,-0.019999980926513672,2.0,6.0,02-26,0.0021600027879079167
02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.01179999858140944,0.014470003545284285,0.018999993801116943,3.0,5.0,02-27,0.005029999547534519
02-13,0.0,0.0,0.0,0.0,0.0,0.0,0.01179999858140944,0.006770007312297807,0.08899998664855963,3.0,5.0,02-28,0.011952221393585209
02-14,0.0,0.0,0.0,0.0,0.0,0.0,-0.017100006341934232,-0.0037000030279159407,0.06899997591972351,1.0,7.0,02-29,0.005355551838874815
02-15,0.0,0.0,0.0,0.0,0.0,0.0,-0.01610000431537631,-0.005999997258186313,0.06899997591972351,1.0,7.0,03-01,0.005211108260684543
02-16,0.0,0.0,0.0,0.0,0.0,0.0,-0.01610000431537631,-0.029200002551078783,0.023999989032745306,1.0,7.0,03-02,-0.0023666686481899762
02-17,0.0,0.0,0.0,0.0,0.0,0.0,-0.012300007045269026,-0.029200002551078783,-0.02050000429153445,0.0,8.0,03-03,-0.0068888904319869175
02-18,0.0,0.0,0.0,0.0,0.0,0.0,-0.028000004589557648,-0.021700002253055573,0.03799998760223383,1.0,7.0,03-04,-0.001300002137819932
02-19,0.0,0.0,0.0,0.0,0.0,0.0,-0.017000004649162292,-0.021700002253055573,-0.0015000104904174805,0.0,8.0,03-05,-0.004466668599181705
02-20,0.0,0.0,0.0,0.0,0.0,-0.000999998301267624,-0.017000004649162292,-0.007840000092983246,-0.0949999988079071,0.0,8.0,03-06,-0.013426666872368919
02-21,0.0,142.28400301933289,0.0,0.0,0.0,-0.000999998301267624,-0.017900004982948303,-0.007840000092983246,-0.060499995946884155,1.0,7.0,03-07,15.799640335556534
02-22,0.0,142.28400301933289,0.0,0.0,0.0,-0.000999998301267624,-0.017900004982948303,-0.007840000092983246,-0.04250001907348633,1.0,7.0,03-08,15.801640332986912
02-23,0.0,142.28400301933289,0.0,0.0,0.0,-0.000999998301267624,-0.005599997937679277,-0.011970005929470062,-0.050500005483627375,1.0,7.0,03-09,15.801659223520094
02-24,0.0,142.28400301933289,0.0,0.0,0.0,-0.000999998301267624,-0.005599997937679277,-0.02697000652551651,-0.05170002579689026,1.0,7.0,03-10,15.799859221196837
02-25,0.0,142.28400301933289,0.0,0.0,0.0,-0.000999998301267624,-0.005599997937679277,-0.031470008194446564,-0.11999998986721039,1.0,7.0,03-11,15.791770336114698
02-26,0.0,142.28400301933289,0.0,0.0,0.0,-0.000999998301267624,-0.005599997937679277,-0.031470008194446564,-0.13649998605251318,1.0,7.0,03-12,15.78993700320522
02-27,0.0,142.28400301933289,0.0,0.0,0.0,0.0025000013411045074,-0.01299999654293059,-0.012000001966953291,-0.09149999916553497,2.0,6.0,03-13,15.796667002555397
02-28,0.0,142.28400301933289,0.0,0.0,0.0,0.0025000013411045074,-0.013999998569488512,-0.008869998157024397,-0.047000005841255216,2.0,6.0,03-14,15.801848113122913
02-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1054999977350235,0.0,2.0,03-15,-0.011722221970558167
03-01,0.0,142.28400301933289,0.0,0.0,0.0,0.0025000013411045074,0.0016999989748001099,-0.016369998455047607,-0.15799999237060547,3.0,5.0,03-16,15.79042589209146
03-02,0.0,142.28400301933289,0.0,0.0,0.0,0.0025000013411045074,-0.009300000965595245,-0.016369998455047607,-0.15799999237060547,2.0,6.0,03-17,15.78920366987586
03-03,0.0,142.28400301933289,0.0,0.0,0.0,0.0034999996423721313,-0.009300000965595245,-0.016369998455047607,-0.14049997925758362,2.0,6.0,03-18,15.79125922669967
03-04,0.0,142.28400301933289,0.0,0.0,0.0,0.0034999996423721313,-0.009300000965595245,-0.016369998455047607,-0.13749998807907104,2.0,6.0,03-19,15.791592559052837
03-05,0.0,142.28400301933289,0.0,0.0,0.0,0.0034999996423721313,-0.009300000965595245,-0.016369998455047607,-0.2180000059306621,2.0,6.0,03-20,15.782648112624884
03-06,0.0,0.0,0.0,0.0,0.0,0.0034999996423721313,-0.008400000631809235,-0.017499998211860657,-0.21679998561739922,1.0,7.0,03-21,-0.02657777609096633
03-07,0.0,0.0,0.0,0.0,0.0,-0.003600001335144036,-0.008400000631809235,0.02250000089406967,-0.13850000128149986,1.0,7.0,03-22,-0.014222222483820386
03-08,0.0,0.0,0.0,0.0,0.0,-0.003600001335144036,-0.008400000631809235,0.027000002562999725,-0.13850000128149986,1.0,7.0,03-23,-0.013722222298383713
03-09,0.0,0.0,0.0,0.0,0.0,-0.003600001335144036,-0.008400000631809235,0.027000002562999725,-0.13850000128149986,1.0,7.0,03-24,-0.013722222298383713
03-10,0.0,0.0,0.0,0.0,0.0,-0.007100000977516167,-0.0010000020265579224,0.0020000040531158447,-0.14099999889731407,1.0,7.0,03-25,-0.01634444420536359
03-11,0.0,0.0,0.0,0.0,0.0,-0.007100000977516167,-0.0010000020265579224,0.0020000040531158447,-0.14099999889731407,1.0,7.0,03-26,-0.01634444420536359
03-12,0.0,0.0,0.0,0.0,0.0,-0.007100000977516167,-0.0010000020265579224,0.0020000040531158447,-0.0885000042617321,1.0,7.0,03-27,-0.010511111468076706
03-13,0.0,0.0,0.0,0.0,0.0,-0.007100000977516167,0.0,-0.0011299997568130493,-0.0885000042617321,0.0,8.0,03-28,-0.010747778332895704
03-14,0.0,0.0,0.0,0.0,0.0,-0.007100000977516167,0.0,-0.0011299997568130493,-0.0885000042617321,0.0,8.0,03-29,-0.010747778332895704
03-15,0.0,0.0,0.0,0.0,0.0,-0.007100000977516167,0.0,-0.0011299997568130493,-0.0885000042617321,0.0,8.0,03-30,-0.010747778332895704
03-16,0.0,0.0,0.0,0.0,0.0,-0.007100000977516167,0.0,-0.0011299997568130493,-0.0885000042617321,0.0,8.0,03-31,-0.010747778332895704
03-17,0.0,0.0,0.0,0.0,0.0,-0.007100000977516167,0.0,0.016369998455047607,0.015000000596046448,2.0,6.0,04-01,0.0026966664526197654
03-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016369998455047607,0.10350000485777855,2.0,6.0,04-02,0.013318889256980684
03-19,0.0,0.0,0.0,0.0,0.0,0.0,-0.014699995517730713,0.009999997913837447,0.10350000485777855,2.0,6.0,04-03,0.010977778583765032
03-20,0.0,0.0,0.0,0.0,0.0,0.0,-0.014699995517730713,-0.02499999850988388,0.10350000485777855,1.0,7.0,04-04,0.00708889009224044
03-21,0.0,0.0,0.0,0.0,0.0,0.0012999996542930534,-0.014699995517730713,0.0,0.10350000485777855,2.0,6.0,04-05,0.010011112110482322
03-22,0.0,0.0,0.0,0.0,0.0,0.0012999996542930534,-0.014699995517730713,0.0,0.10350000485777855,2.0,6.0,04-06,0.010011112110482322
03-23,0.0,0.0,0.0,0.0,0.0,0.0012999996542930534,-0.014699995517730713,0.0,0.05400000140070915,2.0,6.0,04-07,0.004511111726363499
03-24,0.0,0.0,-0.05699999816715717,0.0,0.0,0.0012999996542930534,-0.014699995517730713,-0.0021800026297569136,0.05400000140070915,2.0,6.0,04-08,-0.002064443917738067
03-25,0.0,0.0,-0.05699999816715717,0.0,0.0,0.0012999996542930534,-0.014699995517730713,-0.009999997913837433,0.023499999195337296,2.0,6.0,04-09,-0.006322221416566107
03-26,0.0,0.0,-0.05699999816715717,0.0,0.0,0.0012999996542930534,-0.014699995517730713,-0.024000003933906555,0.023499999195337296,2.0,6.0,04-10,-0.007877777641018232
03-27,0.0,0.0,-0.05699999816715717,0.0,0.0,0.0012999996542930534,-0.014699995517730713,-0.024000003933906555,0.023499999195337296,2.0,6.0,04-11,-0.007877777641018232
03-28,0.0,0.0,-0.05699999816715717,0.0,0.0,0.0012999996542930534,-0.014699995517730713,-0.04150000214576721,-0.08000000566244125,1.0,7.0,04-12,-0.0213222224265337
03-29,0.0,0.0,-0.05699999816715717,0.0,0.0,0.0012999996542930534,0.0,-0.04150000214576721,-0.08000000566244125,1.0,7.0,04-13,-0.019688889591230288
03-30,0.0,0.0,-0.05699999816715717,0.0,0.0,0.0012999996542930534,0.0,-0.034000001847744,-0.08000000566244125,1.0,7.0,04-14,-0.018855556224783264
03-31,0.0,0.0,-0.05699999816715717,0.0,0.0,0.0012999996542930534,0.0,-0.034000001847744,-0.08000000566244125,1.0,7.0,04-15,-0.018855556224783264
04-01,0.0,0.0,-0.05699999816715717,0.0,0.0,0.0,0.0,-0.0452599972486496,-0.08000000566244125,0.0,8.0,04-16,-0.020251111230916448
04-02,0.0,0.0,-0.05699999816715717,0.06900000025052577,0.0,0.0,0.0,-0.03525999933481215,-0.08000000566244125,1.0,7.0,04-17,-0.011473333657098312
04-03,0.0,0.0,-0.05699999816715717,0.06900000025052577,0.0,0.0,-0.012500002980232232,-0.03525999933481215,-0.030500002205371857,1.0,7.0,04-18,-0.007362222493005293
04-04,0.0,0.0,0.0,0.06900000025052577,0.0,-0.0033999979496002267,-0.012500002980232232,-0.03307999670505524,-0.030500002205371857,1.0,7.0,04-19,-0.0011644443988593088
04-05,0.0,0.0,0.0,0.06900000025052577,0.0,-0.0033999979496002267,-0.012500002980232232,-0.025260001420974718,-0.030500002205371857,1.0,7.0,04-20,-0.0002955560339614734
04-06,0.0,0.0,0.0,0.06900000025052577,0.0,-0.0033999979496002267,-0.012500002980232232,-0.011259995400905595,0.0009999945759773254,2.0,6.0,04-21,0.004759999832862783
04-07,0.0,0.0,0.0,0.06900000025052577,0.0,-0.0033999979496002267,-0.012500002980232232,-0.01799999922513961,0.03149999678134918,2.0,6.0,04-22,0.007399999652989209
04-08,0.0,0.0,0.0,0.06900000025052577,0.0,-0.0033999979496002267,-0.012500002980232232,-0.01799999922513961,0.03149999678134918,2.0,6.0,04-23,0.007399999652989209
04-09,0.0,0.0,0.0,0.06900000025052577,0.0,-0.0033999979496002267,-0.012500002980232232,-0.01799999922513961,0.03149999678134918,2.0,6.0,04-24,0.007399999652989209
04-10,0.0,0.0,0.0,0.06900000025052577,0.0,-0.0033999979496002267,-0.012500002980232232,-0.01799999922513961,0.03149999678134918,2.0,6.0,04-25,0.007399999652989209
04-11,0.0,0.0,0.0,0.06900000025052577,0.0,-0.0033999979496002267,0.0010399967432022095,-0.01799999922513961,0.03149999678134918,3.0,5.0,04-26,0.008904444066704147
04-12,0.0,0.0,0.0,0.06900000025052577,0.0,-0.0033999979496002267,0.0010399967432022095,-0.006740003824234016,0.01150000095367433,3.0,5.0,04-27,0.00793333290817423
04-13,0.0,0.0,0.0,0.06900000025052577,0.0,-0.0033999979496002267,0.0010399967432022095,-0.006740003824234016,0.01150000095367433,3.0,5.0,04-28,0.00793333290817423
04-14,0.0,0.0,0.0,0.06900000025052577,0.0,0.0,0.013539999723434441,-0.006740003824234016,-0.00450000166893004,2.0,6.0,04-29,0.007922221608977351
04-15,0.0,0.0,0.0,0.0,0.0,0.0,0.013539999723434441,-0.006740003824234016,-0.00450000166893004,1.0,7.0,04-30,0.0002555549144744873
04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.013539999723434441,-0.006740003824234016,-0.00450000166893004,1.0,7.0,05-01,0.0002555549144744873
04-17,0.0,0.0,0.0,0.0,0.0,0.0,0.013539999723434441,0.0,-0.03599999845027922,1.0,7.0,05-02,-0.0024955554140938647
04-18,0.0,0.0,0.0,0.0,0.0,0.0,0.013539999723434441,0.0,-0.03599999845027922,1.0,7.0,05-03,-0.0024955554140938647
04-19,0.0,0.0,0.0,0.0,0.0,0.0,0.013539999723434441,0.0,-0.03599999845027922,1.0,7.0,05-04,-0.0024955554140938647
04-20,0.0,0.0,0.0,0.0,0.0,0.0,0.013539999723434441,0.0,-0.03599999845027922,1.0,7.0,05-05,-0.0024955554140938647
04-21,0.0,0.0,0.0,0.0,0.0,0.0,0.013539999723434441,0.0,-0.03824999928474426,1.0,7.0,05-06,-0.0027455555068122022
04-22,0.0,0.0,0.0,0.0,0.0,0.0,0.013539999723434441,0.0,-0.026499994099140167,1.0,7.0,05-07,-0.001439999375078414
04-23,0.0,0.0,0.0,0.0,0.0,0.0,0.013539999723434441,0.0,-0.006499998271465315,1.0,7.0,05-08,0.0007822223835521251
04-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.016989998519420638,-0.006499998271465315,0.0,8.0,05-09,-0.0026099996434317727
04-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.016989998519420638,0.009500004351139055,1.0,7.0,05-10,-0.0008322215742535092
04-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.016989998519420638,0.009500004351139055,1.0,7.0,05-11,-0.0008322215742535092
04-27,0.0,0.0,0.0,-0.06000000052154064,0.0,0.0,0.0,-0.016989998519420638,-0.016000002622604384,0.0,8.0,05-12,-0.01033222240706285
04-28,0.0,0.0,0.0,-0.06000000052154064,0.0,0.0,0.0,-0.016989998519420638,0.016999997198581696,1.0,7.0,05-13,-0.006665555760264398
04-29,0.0,0.0,0.0,-0.06000000052154064,0.0,0.0,0.0,-0.016989998519420638,0.016999997198581696,1.0,7.0,05-14,-0.006665555760264398
04-30,0.0,0.0,0.0,-0.06000000052154064,0.0,0.0,0.0,-0.016989998519420638,0.016999997198581696,1.0,7.0,05-15,-0.006665555760264398
05-01,0.0,0.0,0.0,-0.06000000052154064,0.0,0.0,0.0,-0.016989998519420638,0.016999997198581696,1.0,7.0,05-16,-0.006665555760264398
05-02,0.0,0.0,0.0,-0.06000000052154064,0.0,0.0,0.0,-0.016989998519420638,0.019249998033046736,1.0,7.0,05-17,-0.00641555566754606
05-03,0.0,0.0,0.0,-0.06000000052154064,0.0,0.0,0.0,-0.016989998519420638,0.019249998033046736,1.0,7.0,05-18,-0.00641555566754606
05-04,0.0,0.0,0.0,-0.06000000052154064,0.0,0.0,0.0,-0.016989998519420638,0.019249998033046736,1.0,7.0,05-19,-0.00641555566754606
05-05,0.0,0.0,0.0,-0.06000000052154064,0.0,0.0,0.0,-0.017999999225139625,0.007499992847442641,1.0,7.0,05-20,-0.00783333409991529
05-06,0.0,0.0,0.0,-0.06000000052154064,0.0,0.0,0.0,-0.017999999225139625,0.007999993860721588,1.0,7.0,05-21,-0.007777778431773186
05-07,0.0,0.0,0.0,-0.06000000052154064,0.0,0.0,0.0,-0.0010100007057189872,-0.015000000596046448,0.0,8.0,05-22,-0.00844555575814512
05-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0010100007057189872,0.010500006377696991,1.0,7.0,05-23,0.0010544450746642227
05-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0010100007057189872,-0.02249999344348909,0.0,8.0,05-24,-0.0026122215721342307
05-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0010100007057189872,-0.02249999344348909,0.0,8.0,05-25,-0.0026122215721342307
05-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0010100007057189872,0.002500005066394792,1.0,7.0,05-26,0.00016555604007508943
05-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0010100007057189872,0.002500005066394792,1.0,7.0,05-27,0.00016555604007508943
05-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0010100007057189872,0.007000006735324832,1.0,7.0,05-28,0.0006655562255117605
05-14,0.0,0.0,0.0,0.0,0.0,0.0,-0.010040000081062317,-0.0010100007057189872,0.007000006735324832,1.0,7.0,05-29,-0.0004499993390507191
05-15,0.0,0.0,0.0,0.0,0.0,0.0,-0.010040000081062317,-0.0010100007057189872,0.007000006735324832,1.0,7.0,05-30,-0.0004499993390507191
05-16,0.0,0.0,0.0,0.0,0.0,0.0,-0.010040000081062317,0.0,0.007000006735324832,1.0,7.0,05-31,-0.0003377770384152761
05-17,0.0,0.0,0.0,0.0,0.0,0.0,-0.010040000081062317,0.0,0.007000006735324832,1.0,7.0,06-01,-0.0003377770384152761
05-18,0.0,0.0,0.0,0.0,0.0,0.0,-0.010040000081062317,0.0,0.007000006735324832,1.0,7.0,06-02,-0.0003377770384152761
05-19,0.0,0.0,0.0,0.0,0.0,0.0,-0.010040000081062317,0.0,0.0065000057220458846,1.0,7.0,06-03,-0.0003933327065573814
05-20,0.0,0.0,0.0,0.0,0.0,0.0,-0.010040000081062317,0.0,0.02950000017881392,1.0,7.0,06-04,0.0021622222330835114
05-21,0.0,0.0,0.0,0.0,0.0,0.0,-0.010040000081062317,0.0,0.00450000166893004,1.0,7.0,06-05,-0.0006155553791258086
05-22,0.0,0.0,0.0,0.0,0.0,0.0,-0.010040000081062317,0.0,0.00450000166893004,1.0,7.0,06-06,-0.0006155553791258086
05-23,0.0,0.0,0.0,0.0,0.0,0.0,-0.010040000081062317,0.0,0.0,0.0,8.0,06-07,-0.0011155555645624797
05-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,06-08,0.0
05-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00450000166893004,0.0,8.0,06-09,-0.0005000001854366711
05-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037499964237213135,1.0,7.0,06-10,0.00041666626930236816
05-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037499964237213135,1.0,7.0,06-11,0.00041666626930236816
05-28,0.0,0.0,0.0,0.0,0.0,0.0,0.009000003337860107,0.0,-0.002000004053115831,1.0,7.0,06-12,0.0007777776983049196
05-29,0.0,0.0,0.0,0.0,0.0,0.0,0.009000003337860107,-0.009999999776482586,-0.002000004053115831,1.0,7.0,06-13,-0.00033333338797092324
05-30,0.0,0.0,0.0,0.0,0.0,0.0,0.009000003337860107,-0.009999999776482586,-0.002000004053115831,1.0,7.0,06-14,-0.00033333338797092324
05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0046000033617019515,-0.009999999776482586,-0.002000004053115831,1.0,7.0,06-15,-0.0008222222742107183
06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0046000033617019515,-0.009999999776482586,0.007999993860721602,2.0,6.0,06-16,0.00028888860510455197
06-02,0.0,-144.72000305354595,0.0,0.0,0.0,0.0,0.0046000033617019515,-0.009999999776482586,-0.00450000166893004,1.0,7.0,06-17,-16.081100339069963
06-03,0.0,-144.72000305354595,0.0,0.0,0.0,0.0,0.0046000033617019515,-0.009999999776482586,-0.004000000655651079,1.0,7.0,06-18,-16.081044783401822
06-04,0.0,-144.72000305354595,0.0,0.0,0.0,0.0,0.0046000033617019515,-0.009999999776482586,-0.002250000834464999,1.0,7.0,06-19,-16.080850338977243
06-05,0.0,-144.72000305354595,0.0,0.0,0.0,0.0,0.00469999760389328,-0.009999999776482586,0.0022500008344650407,2.0,6.0,06-20,-16.080339228320454
06-06,0.0,-144.72000305354595,0.0,0.0,0.0,0.0,0.00469999760389328,-0.009999999776482586,-0.005999997258186313,1.0,7.0,06-21,-16.081255894775193
06-07,0.0,-144.72000305354595,0.0,0.0,0.0,0.0,0.00469999760389328,-0.009999999776482586,0.005750000476837172,2.0,6.0,06-22,-16.0799503394713
06-08,0.0,-144.72000305354595,0.0,0.0,0.0,0.0,-0.004300005733966827,-0.009999999776482586,0.005750000476837172,1.0,7.0,06-23,-16.080950339842175
06-09,0.0,-144.72000305354595,0.0,0.0,0.0,0.0,-0.004300005733966827,-0.009999999776482586,0.005750000476837172,1.0,7.0,06-24,-16.080950339842175
06-10,0.0,-144.72000305354595,0.0,0.0,0.0,0.0,-0.004300005733966827,0.0,-0.01604999601840973,0.0,8.0,06-25,-16.082261450588703
06-11,0.0,-144.72000305354595,0.0,0.0,0.0,0.0,-0.004300005733966827,0.009999999776482586,0.01749999821186067,2.0,6.0,06-26,-16.07742256236573
06-12,0.0,-144.72000305354595,0.0,0.0,0.0,0.0,-0.0065000057220458984,0.009999999776482586,0.007500000298023238,2.0,6.0,06-27,-16.078778117688167
06-13,0.0,0.0,0.0,0.0,0.0,0.0,-0.0021000057458877425,0.009999999776482586,0.01999999582767488,2.0,6.0,06-28,0.0030999988731410803
06-14,0.0,0.0,0.0,0.0,0.0,0.0,-0.0021000057458877425,0.009999999776482586,0.01349999755620955,2.0,6.0,06-29,0.002377776842978266
06-15,0.0,0.0,0.0,0.0,0.0,0.0,-0.0021000057458877425,0.009999999776482586,0.0,1.0,7.0,06-30,0.0008777771145105381
06-16,0.0,0.0,0.0,0.0,0.0,0.0,-0.002199999988079071,0.009999999776482586,-0.0005000010132789612,1.0,7.0,07-01,0.0008111109750138393
06-17,0.0,0.0,0.0,0.0,0.0,0.0,-0.0023999959230422974,0.009999999776482586,0.016750000417232486,2.0,6.0,07-02,0.0027055560300747526
06-18,0.0,0.0,0.0,0.0,0.0,0.0,-0.0023999959230422974,0.009999999776482586,0.005000002682209001,2.0,6.0,07-03,0.0014000007261832544
06-19,0.0,0.0,0.0,0.0,0.0,0.0,-0.0023999959230422974,0.009999999776482586,0.005000002682209001,2.0,6.0,07-04,0.0014000007261832544
06-20,0.0,0.0,0.0,0.0,0.0,0.0,-0.0023999959230422974,0.009999999776482586,0.005000002682209001,2.0,6.0,07-05,0.0014000007261832544
06-21,0.0,0.0,0.0,0.0,0.0,0.0,-0.014799997210502625,0.0,0.005000002682209001,1.0,7.0,07-06,-0.0010888882809215138
06-22,0.0,0.0,0.0,0.0,0.0,0.0,-0.014799997210502625,0.0,0.005000002682209001,1.0,7.0,07-07,-0.0010888882809215138
06-23,0.0,0.0,0.0,0.0,0.0,0.0,-0.012599997222423553,0.0,0.03404999524354935,1.0,7.0,07-08,0.0023833331134584215
