,2010,2012,2013,2014,2015,2016,2017,2018,2019,2020,ups,downs,avg
01-02,0.0,0.0,0.0,1.5118807224064374,-9.95260826304993,-3.583158971145654,-4.274199217340985,2.8461068591008356,5.866227412287544,0.811263989655882,4.0,4.0,-0.6774487468085868
01-03,0.0,0.0,0.0,2.246222316770324,-4.976299611741566,-3.583158971145654,-4.274199217340985,0.4576654794112185,8.530649261352483,0.811263989655882,4.0,4.0,-0.07878567530382971
01-04,0.0,0.0,0.0,2.49805825314712,-4.976299611741566,-3.583158971145654,-0.23256346924546717,1.2013677916022973,6.343174646009889,-0.5357392688066963,3.0,5.0,0.0714839369819921
01-05,0.0,0.0,0.0,2.49805825314712,-5.325719901645027,-5.953132252401776,-0.6374495815953332,1.2013677916022973,3.591952609655688,-0.5357392688066963,3.0,5.0,-0.5160662350043727
01-06,0.0,0.0,0.0,3.53974568195419,-5.075899898941303,-4.813168315665595,-0.6374495815953332,1.2013677916022973,3.591952609655688,1.5292304193925264,4.0,4.0,-0.06642212935975292
01-07,0.0,0.0,0.0,2.345420582153677,0.0,-11.776315686280059,-3.58565579622342,1.2013677916022973,3.8103517675597414,2.840234041840007,4.0,4.0,-0.5164597299347756
01-08,0.0,0.0,0.0,0.8639259563129151,-0.8731642098304198,-11.776315686280059,-2.766801517978156,3.2492992230305986,4.007756139994938,1.8529556152094468,4.0,4.0,-0.5442344479540736
01-09,0.0,0.0,0.0,1.5732274661032357,1.6084576185122368,-6.578953725149189,-2.766801517978156,3.473393983100571,3.0552256378638716,2.3029598778484246,5.0,3.0,0.2667509340300994
01-10,0.0,0.0,0.0,1.5114587654581382,1.6084576185122368,-8.57909303016206,1.5286886521577034,3.3053229130480912,-0.6985269099837516,1.4792899742191918,5.0,3.0,0.015559798324954976
01-11,0.0,0.0,0.0,1.5114587654581382,1.6988100439329457,-5.537461630918481,0.6410250532086098,1.5211293395136443,-1.1881457247741218,2.92898782874537,5.0,3.0,0.15758036751661045
01-12,0.0,0.0,0.0,0.869568534519346,2.0137323861594405,-4.642815748776951,-2.4793324595259842,1.5211293395136443,1.4231587713352567,4.4554419700011945,5.0,3.0,0.3160882793225947
01-13,0.0,0.0,0.0,-0.21977686620022166,2.958314043976756,-3.127204958962278,-2.4793324595259842,1.5211293395136443,1.6286644546393365,5.446684000269557,4.0,4.0,0.572847755371081
01-14,0.0,0.0,0.0,-3.4715980485536155,4.52488679972365,-6.066066778328096,-6.611563734210188,-1.040464237652563,1.6286644546393365,3.9264678955078125,3.0,5.0,-0.7109673648873664
01-15,0.0,0.0,0.0,-3.026258682489783,6.032164989924205,-2.2668419105037163,-5.253709853174567,-1.040464237652563,3.205128126752606,5.918779472710413,3.0,5.0,0.3568797905566594
01-16,0.0,0.0,0.0,-4.138853287027303,5.808754628282213,-2.2668419105037163,-5.405074122591955,-2.461899703645396,3.6863432043148654,4.523337581593348,3.0,5.0,-0.025423360957794294
01-17,0.0,0.0,0.0,-4.361377300988707,3.4852493679457184,-2.2668419105037163,-11.495245970499218,-2.461899703645396,3.4676624842439545,3.2350445412042994,3.0,5.0,-1.0397408492243065
01-18,0.0,0.0,0.0,-3.026258682489783,4.085257804587563,-0.3814394237939627,-2.4489811488560416,-1.9241978486663962,3.342698667859013,4.208420291611925,3.0,5.0,0.38554996602523184
01-19,0.0,0.0,0.0,-3.118034885532748,2.262443399861825,1.312500238418579,-8.676969462349717,-4.081637192476171,4.292404604855834,1.6460945495467159,4.0,4.0,-0.6363198747675682
01-20,0.0,0.0,0.0,-4.279273977218698,4.297737379132236,0.6535972563600801,-8.676969462349717,-4.081637192476171,5.50277171541837,3.573491790211003,4.0,4.0,-0.30102824909228965
01-21,0.0,0.0,0.0,-4.279273977218698,3.073498933668943,3.430419025981843,-8.182984205793733,-5.0000022439395675,5.50277171541837,1.5882379868451286,4.0,4.0,-0.38673327650377143
01-22,0.0,0.0,0.0,-4.091280011903793,1.537071155914449,0.6472454953393605,-2.7959161875199445,-5.0000022439395675,5.50277171541837,0.588237538057215,4.0,4.0,-0.36118725386339107
01-23,0.0,0.0,0.0,-3.417267251363939,1.2206168513555498,-1.2944971633281288,-3.2172125396918383,-15.758756764933878,3.3564702137734637,-1.0000004487879137,2.0,6.0,-2.011064710297669
01-24,0.0,0.0,0.0,-2.2931665203708524,-0.8589449344504303,2.187502384185791,-3.568459292076075,-15.110245863669597,3.370386915473443,-2.058825773351333,2.0,6.0,-1.8331753084259055
01-25,0.0,0.0,0.0,0.2697817741001092,-2.480473113569176,-1.9543923752777304,-3.0664447816873732,-9.701957735477723,3.370386915473443,0.0,2.0,6.0,-1.356309931643845
01-26,0.0,0.0,0.0,3.523268699462831,-3.912436792978432,-4.1311482914158555,-0.049793476961096934,-9.701957735477723,1.7966147545102378,0.0,2.0,6.0,-1.2475452842860038
01-27,0.0,0.0,0.0,4.1900618977896755,-4.245281066704478,0.3870994813980595,0.09388047821669179,-8.180082249418323,-0.9708775019831296,-1.130282808411511,3.0,5.0,-0.9855481769113016
01-28,0.0,0.0,0.0,2.9373663774555,-5.566029978121272,0.3870994813980595,5.551022899394118,-6.959245579629838,-1.1345231025668097,-3.3333416590618703,3.0,5.0,-0.8117651561132112
01-29,0.0,0.0,0.0,2.685148701326073,-4.744188175644985,-1.4838680144279235,2.115059276266063,-10.779220055399833,-2.2683677373128486,-2.015182806322438,2.0,6.0,-1.6490618811515894
01-30,0.0,0.0,0.0,2.771760006145809,-2.7906994486964027,-3.225806451612903,2.6094311164178494,-11.285059040092293,-3.191482427982195,0.642526898126552,3.0,5.0,-1.4469329347693585
01-31,0.0,0.0,0.0,3.854479791108567,-4.976742766624273,-3.225806451612903,0.0,-12.459013892001792,-4.513209834048351,-1.343455204214952,1.0,7.0,-2.2663748357393705
02-01,0.0,0.0,0.0,3.854479791108567,-4.976742766624273,-3.225806451612903,0.5128159565854538,-5.459051581590655,-4.513209834048351,0.7009394471430141,3.0,5.0,-1.3106575439039148
02-02,0.0,0.0,0.0,3.854479791108567,-6.161803630475681,1.2903213500976447,-4.700856407701172,-5.459051581590655,-4.513209834048351,0.7009394471430141,3.0,5.0,-1.4989180865466634
02-03,0.0,0.0,0.0,4.721023648668022,-4.418608199718387,0.3225818757088068,-4.273504343171476,4.342436268587351,-4.513209834048351,0.7733821519591263,4.0,4.0,-0.3045898432014908
02-04,0.0,0.0,-85.78811397526637,7.139878652811419,-4.143131250461908,-3.5598718286393645,-2.9914563006451305,4.342436268587351,-3.578271435095217,0.7733821519591263,3.0,5.0,-8.78051477167501
02-05,0.0,0.0,-85.02316108231382,6.436687661677283,-2.398872170231654,0.6472454953393605,-2.9914563006451305,-0.06489441259478879,-1.2779601777283343,4.7619067972240545,3.0,5.0,-7.991050418927303
02-06,0.0,0.0,-83.4183676696628,6.354376840824578,-0.9877661439879202,1.294497163328106,-2.553193112637149,3.624999523162842,0.4050156214246444,4.386955323524613,5.0,3.0,-7.08934824540231
02-07,0.0,0.0,-83.88747910940963,5.702646281213911,0.28221761663424977,1.294497163328106,2.1666685740152998,-3.0718971318276336,3.134796275731345,5.4555747089013655,6.0,2.0,-6.892297562141297
02-08,0.0,0.0,-83.88747910940963,5.702646281213911,0.4694764211404441,0.3267986281800401,-2.083333333333333,-4.2483634668441805,3.291533697858133,5.5118189636575,5.0,3.0,-7.49169019175371
02-09,0.0,0.0,-83.88747910940963,5.239462425935069,-0.9523845854259673,-1.3071882795547134,1.5000025431314956,-0.6535910231946563,1.8808789612686738,4.273504459283484,4.0,4.0,-7.3906794607966235
02-10,0.0,0.0,-94.85094458723427,6.84104924282867,-0.0755322303112668,-2.990031917356157,0.9999990463256836,-0.19607668364184988,0.9493706986950043,4.273504459283484,4.0,4.0,-8.50486619714107
02-11,0.0,0.0,-86.26944136819954,7.082495782149947,0.46296472085026064,-2.990031917356157,-2.083333333333333,-0.19607668364184988,0.5717925914651842,0.7536183232846262,4.0,4.0,-8.266801188478086
02-12,0.0,0.0,-81.06271262542822,4.78350452541076,2.252872510888094,-2.990031917356157,-4.790422923166072,2.728428292708785,1.2101884247869443,-4.773565969165409,4.0,4.0,-8.264173968132125
02-13,0.0,0.0,-93.3835420541129,2.059695921016032,1.1494252873563218,-2.990031917356157,-4.970007882726988,6.153846153846154,1.2101884247869443,-0.5098019381425813,4.0,4.0,-9.128022800533317
02-14,0.0,0.0,-1.6281483772911725,-0.6725508249462763,2.3448286385371766,-2.1753455639182446,6.024096477831745,-2.675165828476057,0.3184725563203803,-0.5098019381425813,3.0,5.0,0.10263851399149701
02-15,0.0,0.0,-2.0483160236110516,0.08407085747784862,2.3448286385371766,-0.32362583399438416,2.1739149502721986,1.8471335374277273,0.3184725563203803,-4.71910316036921,5.0,3.0,-0.03226244779393141
02-16,0.0,0.0,-2.9411735242391543,6.601179783154314,3.4720957509136485,1.5873015873015872,1.7558531561636108,-1.9108292635635837,-1.592356707243181,-4.753517737221975,4.0,4.0,0.2218553045265268
02-17,0.0,0.0,-4.533335367838542,7.329431534994792,1.3469619427705066,1.904763115776921,-0.3344478405137593,2.547768301845556,-6.050530915692833,-11.49281777815689,4.0,4.0,-0.928220700681425
02-18,0.0,0.0,-5.660383760617146,5.674604213817394,-0.7582931019879351,1.904763115776921,-0.3344478405137593,1.2903213500976447,-7.046981326288335,-6.852322596349944,3.0,5.0,-1.178273994606516
02-19,0.0,0.0,-5.660383760617146,2.5793710563486503,-0.9478618577014896,2.857141646127841,7.763260654213239,-0.327870103179443,-7.046981326288335,-6.433295716061014,3.0,5.0,-0.7216619407157696
02-20,0.0,0.0,-2.4633087800516313,3.0555572795699066,0.47393544863415304,2.857141646127841,9.433962264150944,1.6077170220805344,-8.873721669525073,1.9553094353555314,6.0,2.0,0.8046592646342206
