,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,ups,downs,avg
01-02,2.2935752183958007,0.0,1.612907412396893,1.2096831549837432,3.2362502156183517,3.7333395772296276,2.1126740557218877,2.2435921066140354,2.7925531348258255,-3.6965041014824687,4.0540539020639965,-1.1494274797110722,-1.7139105311418865,-7.37575813567592,0.4508930329023388,-4.025629409099735,7.674191670860377,1.6517297576577974,-7.836611837750337,-15.88400932207436,6.403432690534469,1.2745373743938047,5.115551163133679,2.2088305901614174,1.3337536914944534,-5.5487462312057385,-7.735178719329783,0.8347804857336957,4.837168505085403,2.597146803985232,-2.1574013896837845,20.0,11.0,0.017660238278636938
01-03,0.9216554865270801,1.0471231362748408,0.8064588975705935,1.6064298973723694,1.9672140835498293,3.475936436360674,1.798560440302781,0.9615457622254532,3.457448767450033,-3.6965041014824687,2.8606927216942633,-2.564102564102564,-7.789231555463738,-7.443214454090845,-1.402809115674393,-3.492240109606995,7.32758418357138,1.9905593907777002,-9.063296405613668,-16.345903855144464,6.403432690534469,1.9051938963135995,4.378942871717343,1.6696349745590593,1.3259976929602135,-1.0214921728723376,-7.735178719329783,2.5299124432425213,4.001719312432002,7.0465989412269305,-0.7207611827813323,20.0,11.0,-0.12232555514514351
01-04,-2.7906989556121897,1.0471231362748408,-1.2096727722394296,1.6064298973723694,0.33333207448318763,7.751935199292542,-2.6515114816424745,2.2435921066140354,3.457448767450033,-7.676770759351326,5.5415580823137525,-4.1134773416722075,-9.049254885417822,-9.736896553853883,-1.402809115674393,0.43578875824906177,6.365250354159543,6.319930251969836,-6.603914213965627,-16.345903855144464,7.263140655328513,2.431679049717015,5.954236429878489,1.1353480461310035,2.4116067601070457,-1.0214921728723376,-6.629897446294828,0.6823532661586778,3.9705931000017443,2.881533360360837,-0.7645891459135291,18.0,13.0,-0.26335514205780586
01-05,-1.3953434896186274,-0.5235581978225204,1.953127593151293,1.9841194828619477,-2.3728809712844856,7.142856204474953,-4.545450112051311,5.864196353488498,6.322584333945615,-4.5725584065019556,-0.4016064257028112,-1.843969466838431,-9.140892826606082,-9.736896553853883,-1.1662792066738772,-8.654860383902601,6.041754083513877,6.086320504356168,-3.051456540193078,-14.005530879336147,7.342901214000028,4.689375493698424,7.194915698147921,1.769808996775341,2.4116067601070457,-3.0767968248283375,-8.035003825969351,2.0983371934689843,3.3159418367977387,2.52856004120715,-0.7645891459135291,15.0,16.0,-0.21100862797103384
01-06,-1.3953434896186274,0.5181327448995094,-0.3999984756469476,0.7905108571585786,-2.7027010569353225,5.102041084435709,-6.06060231684333,9.226186249126238,4.830285310477021,-9.448819181451848,0.261092626927082,-0.7092220225232713,-9.140892826606082,-10.95952647792849,0.9721538407289373,-8.662244652197352,0.884832536218278,5.557609947987299,-3.051456540193078,-15.313050245135301,12.031910794463199,5.676326377919052,8.723252271238348,1.769808996775341,2.570256051627301,-1.5083312988281368,-6.748606031432533,2.0152275113019655,2.4905122979106245,2.52856004120715,0.404330367215704,18.0,13.0,-0.31444402282977363
01-07,-0.4608277432635787,0.0,3.1872491568160375,-3.199998104858391,-3.0405376016702026,3.5714281022374763,-4.477607542646962,10.882351575013294,-9.777777777777779,-7.100591715976331,-8.87728676414563,-2.1582733339098743,-5.2817709334098755,-9.430888387144723,-5.123771807933785,-7.577581648628459,0.09678350304069701,5.125987849840122,-11.078377639419662,-6.800689504858195,9.800366905773894,5.522616027859854,7.335995818094276,3.40411623202111,-0.156946517902543,-1.354028527459489,-6.58882997051161,2.5069219322699943,2.370091380972636,4.789367593420623,0.2463741578917435,13.0,18.0,-1.0853592027827526
01-08,-0.9259223937988281,3.125001466833044,-2.040819114866268,-4.000005355834981,-3.7162106911400117,1.8181815749779777,-4.477607542646962,11.695901971114328,-8.85714523004031,-8.481259317793084,-7.571799725401551,-3.347891595165802,-3.1395093095838824,-8.158399388702044,-3.9590504606344714,-8.195240202655917,2.3249543543470144,6.157606609022558,-6.881483047604718,-9.450213901386531,7.243028123148812,4.205096348327925,7.237850344270027,5.741726177845847,-0.678126961379153,-3.7097688613989375,-4.669981292065387,2.066087805706522,2.555228656141521,4.5787446549869495,-2.266766524067539,12.0,19.0,-1.1541223493368988
01-09,-1.3953434896186274,6.153848997939932,-0.4065130004190855,-0.3999984756469476,-2.6755837577790165,2.3255792290793846,-5.072463182210159,6.78466503904005,-1.4285758193659281,-4.142011834319527,-8.278574633432664,-3.988183071115444,-3.1421651160396067,-11.437673527913278,-1.6552922286021843,-10.696671423866878,0.33103417576846883,4.703124642416287,-6.866675202253003,-7.093993287215458,4.603202256115537,-2.0348471761203437,3.312067050326397,3.3340487253970834,-3.684040355895493,-3.0628104537512244,-4.4619125130445525,1.2208850975317316,1.3841927709933786,1.326179995309139,-4.221595631352136,11.0,20.0,-1.6343902000014248
01-10,-2.816896726157632,5.6410238465379,0.0,0.7905108571585786,-2.6755837577790165,1.554404905477397,-4.693135156372975,6.78466503904005,-5.0000022888184095,-8.19671792837931,-10.160425974808678,-2.467339492878918,-3.5437396541387534,-11.584620659389094,-0.8361803604537486,-11.86916336824582,-1.2023488610634931,6.83791400645353,-5.172136913972866,-3.4963192570009705,2.856184055552554,-1.4534883720930232,0.5875100923726408,3.707688838782398,-3.904589814402928,-3.0136764284511997,-2.7515700765333855,0.4701741536458333,1.2993843199305684,-0.7333774460673174,-3.305822624451702,10.0,21.0,-1.88218306601638
01-11,-4.716981303950772,3.58974304801143,2.439015199568921,2.713177985106597,-4.34782683580652,2.083332076047854,-3.597120880605562,5.309734334026292,-5.9077833083926885,-11.39240506329114,-13.258108147283174,-1.578194476270076,-1.9047632324527453,-12.294887317525697,-1.389844526864947,-12.992557537167718,1.659975498612715,5.777616737427544,-3.2345883636280335,-5.938788950397362,-0.3471030313205594,-0.826922273144242,-0.5537155115351061,4.3095131700317575,-2.6139557470182098,-2.276610375145517,-0.6123391823942748,0.1855849749800114,0.22984998483475172,-0.7461247287553398,-4.699605554862409,10.0,21.0,-2.159118817392394
01-12,-2.830183924029674,4.102568199413461,2.040808604985719,2.734374607098273,-3.973511740657408,3.100770087591883,-3.2374100275189237,4.7477667719794825,-4.25531914893617,-4.655864123885301,-17.971018915591035,0.14346983688704407,0.0,-10.084037827326075,-2.480059423538111,-13.988566629352531,2.4063768208321155,5.402135204678881,-7.766216540539358,-4.529162129311594,-0.9935501227757795,-2.5089673395041836,-0.861963167170245,4.008601004407078,-5.785265470805933,-3.131917403126019,-2.7122098447065177,3.8590182635004613,-0.5794145690124635,0.40813685327001864,-3.1068848661179858,11.0,20.0,-2.016048289008416
01-13,-2.830183924029674,7.4257460450111195,2.8340075906989513,3.501942211566303,-2.317880427678964,3.100770087591883,-2.158271293389419,5.0295867003678225,-8.189655172413794,-7.083330154418946,-14.042553191489363,-0.7173623196915159,3.256907175895657,-12.903227397284983,0.3063281194158683,-14.177210124290617,2.7713902955273975,5.0750997719359985,-7.818015100872527,-4.555985913211087,-2.915197120779654,-1.1792730317910174,-0.08498202317605655,4.948389342847466,-9.587373075537956,-1.148579348467357,2.2338405768244805,2.1870011898222086,-0.517167945977618,1.2020048505320255,-4.942507117253959,13.0,18.0,-1.7192174427005587
01-14,-4.306215969312848,10.526318707414477,5.118110794979351,2.734374607098273,-0.9933736720507643,3.3591736939712598,-5.185184478759766,4.46427905437875,-7.736389515690637,-1.4344230578556043,-12.62410914644282,1.680672268907563,5.306207459685258,-12.40948845196875,-5.608462895962809,-16.186707452538936,1.027438746567894,3.934786911650852,-5.106987872562991,2.232813286553988,-2.4216016597521532,-1.6555154145082203,-1.335435762343396,5.351279966918017,-11.697853824185769,-0.840547412679594,1.134257702950694,3.9459664169900774,-1.1565752102577829,2.9939792283710536,-6.5663281897903865,14.0,17.0,-1.4017916496847007
01-15,-2.3474149458671283,7.246374197553017,4.2470981438499855,2.734374607098273,0.6622576409276637,3.3591736939712598,-9.6525056860344,6.865666104573859,-11.35057909735318,-3.073770395692594,-5.957446808510639,-2.1834061135371177,5.990500765874717,-9.640038745133934,-7.274351703436224,-4.572783651173956,1.8237879959349457,3.981869485336246,-3.281247615814231,4.833693260373028,-2.020905603790159,-4.218166592267312,-2.417179411905675,4.45534035256065,-11.915302401236511,-2.442983358509401,4.0353413448769,3.675392865191111,-0.11924067329642093,2.0677468539273427,-4.3394274154999986,14.0,17.0,-0.9944559002261255
