,2010,2012,2013,2014,2015,2016,2017,2018,2019,2020,ups,downs,end_day_sum,avg
01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02480000071227551,0.012849997729063034,-0.0017499998211860657,2.0,6.0,01-17,0.0035899998620152473
01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02480000071227551,0.02059999853372574,-0.0017499998211860657,2.0,6.0,01-18,0.004364999942481518
01-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02480000071227551,0.02059999853372574,-0.0017499998211860657,2.0,6.0,01-19,0.004364999942481518
01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.006299999542534353,0.02480000071227551,0.02059999853372574,-0.0017499998211860657,3.0,5.0,01-20,0.004994999896734954
01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.006299999542534353,0.01979999989271164,0.02059999853372574,-0.0017499998211860657,3.0,5.0,01-21,0.004494999814778566
01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028299998492002487,0.024000000208616264,-0.0017499998211860657,2.0,6.0,01-22,0.0050549998879432685
01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028299998492002487,-0.002999998629093177,-0.0017499998211860657,1.0,7.0,01-23,0.0023550000041723243
01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0479000024497509,-0.01007999852299691,-0.0038499999791383743,1.0,7.0,01-24,0.003397000394761562
01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017900004982948303,-0.013379998505115509,-0.002499999478459358,1.0,7.0,01-25,0.0002020006999373436
01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015000000596046448,-0.013379998505115509,-0.002499999478459358,1.0,7.0,01-26,-8.799973875284195e-05
01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02810000255703926,-0.015399999916553497,-0.002499999478459358,1.0,7.0,01-27,0.0010200003162026405
01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02810000255703926,-0.016049999743700027,-0.002499999478459358,1.0,7.0,01-28,0.0009550003334879876
01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02810000255703926,-0.01289999857544899,-0.002499999478459358,1.0,7.0,01-29,0.0012700004503130914
01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02810000255703926,-0.012149997055530548,-0.0021000001579523087,1.0,7.0,01-30,0.0013850005343556404
01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026259999722242355,-0.019899997860193253,-0.0021000001579523087,1.0,7.0,01-31,0.0004260001704096794
01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018199998885393143,-0.01960000023245812,-0.0021000001579523087,1.0,7.0,02-01,-0.00035000015050172875
01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009700000286102295,-0.00019999966025352478,-0.0021000001579523087,1.0,7.0,02-02,0.0007400000467896461
01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009700000286102295,0.002900000661611564,-0.0021000001579523087,2.0,6.0,02-03,0.001050000078976155
01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009900003671646118,-0.0005000010132789542,0.005400000140070915,1.0,7.0,02-04,-0.0005000004544854157
01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009900003671646118,-0.004599999636411653,0.005400000140070915,1.0,7.0,02-05,-0.0009100003167986856
01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0009000003337860107,-0.004599999636411653,0.007099999114871025,1.0,7.0,02-06,0.00015999991446733614
01-23,0.0,0.0,0.0,-0.009300000965595245,0.0,0.0,0.0,-0.00391000509262085,-0.0026000011712312733,0.006999999284744263,1.0,7.0,02-07,-0.0008810007944703106
01-24,0.0,0.0,0.0,-0.009300000965595245,0.0,0.0,0.0,-0.0021000057458877563,-0.0033500008285045624,0.006999999284744263,1.0,7.0,02-08,-0.0007750008255243302
01-25,0.0,0.0,0.0,-0.009300000965595245,-0.0029000006616115553,0.0,0.0,-0.0021000057458877563,-0.0065000019967556,0.006999999284744263,1.0,7.0,02-09,-0.0013800010085105896
01-26,0.0,0.0,0.0,-0.009300000965595245,-0.0029000006616115553,0.0,0.0,-0.0021000057458877563,-0.0065000019967556,0.002499999478459358,1.0,7.0,02-10,-0.0018300009891390801
01-27,0.0,0.0,0.0,-0.009300000965595245,-0.0029000006616115553,0.0,0.0,-0.00026000291109085083,-0.0065000019967556,0.002499999478459358,1.0,7.0,02-11,-0.0016460007056593895
01-28,0.0,0.0,0.0,-0.009899999946355827,-0.0029000006616115553,0.0,0.0,-0.00026000291109085083,-0.0065000019967556,0.002499999478459358,1.0,7.0,02-12,-0.0017060006037354475
01-29,0.0,0.0,0.0,-0.009899999946355827,-0.0029000006616115553,0.0,0.0,-0.006860002875328064,-0.0065000019967556,0.002499999478459358,1.0,7.0,02-13,-0.002366000600159169
01-30,0.0,0.0,0.0,-0.009899999946355827,-0.0029000006616115553,0.0,0.0,0.011500000953674316,-0.003699999302625656,0.002499999478459358,2.0,6.0,02-14,-0.00024999994784593633
01-31,0.0,0.0,0.0,-0.009899999946355827,-0.0029000006616115553,0.0,0.0,0.0023000016808509827,-0.00029999762773513794,-0.005000000819563866,1.0,7.0,02-15,-0.0015799997374415405
02-01,0.0,0.0,0.0,-0.009899999946355827,-0.0029000006616115553,0.0,0.0,0.0020999982953071594,0.003800000995397561,-0.005000000819563866,2.0,6.0,02-16,-0.0011900002136826528
02-02,0.0,0.0,0.0,-0.009899999946355827,-0.0029000006616115553,0.0,0.0,-0.006900005042552948,0.003800000995397561,-0.005000000819563866,1.0,7.0,02-17,-0.0020900005474686636
02-03,0.0,0.0,0.0,-0.01090000104159117,-0.0029000006616115553,0.0,0.0,-0.003890000283718109,0.003800000995397561,-0.00029999949038028717,1.0,7.0,02-18,-0.001419000048190356
02-04,0.0,0.0,0.0,-0.01090000104159117,-0.0029000006616115553,0.0,0.0,-0.003890000283718109,-0.004050001502037052,0.00010000169277191162,1.0,7.0,02-19,-0.0021640001796185975
02-05,0.0,0.0,0.0,-0.0016000000759959238,0.0,0.0,0.0,-0.003890000283718109,-0.002749999985098832,9.999983012676239e-05,1.0,7.0,02-20,-0.0008140000514686102
02-06,0.0,0.0,0.0,-0.0016000000759959238,0.0,0.0,0.0,-0.00509999692440033,0.0065000019967556,0.0,1.0,7.0,02-21,-1.9999500364065342e-05
02-07,0.0,0.0,0.0,-0.0016000000759959238,0.0,0.0,0.0,-0.00509999692440033,0.0007000006735324894,0.0,1.0,7.0,02-22,-0.0005999996326863764
02-08,0.0,0.0,0.0,-0.0010000010952353425,0.0,0.0,0.0,0.003300003707408905,0.0007000006735324894,0.0,2.0,6.0,02-23,0.0003000003285706052
02-09,0.0,0.0,0.0,-0.0010000010952353425,0.0,0.0,0.0,0.009900003671646118,0.0007000006735324894,0.0047000013291835785,3.0,5.0,02-24,0.0014300004579126844
02-10,0.0,0.0,0.0,-0.0010000010952353425,0.0,0.0,0.0,-0.00039999932050704956,0.000600000843405727,0.004639999940991405,2.0,6.0,02-25,0.000384000036865474
02-11,0.0,0.0,0.0,0.01699999906122685,0.0,0.0,0.0,-0.00039999932050704956,0.000600000843405727,0.004639999940991405,3.0,5.0,02-26,0.0021840000525116935
02-12,0.0,0.0,0.0,0.01699999906122685,0.0,0.0,0.02300000190734864,-0.004500001668930054,-0.005900001153349873,0.0036000013351440464,3.0,5.0,02-27,0.003319999948143961
02-13,0.0,0.0,0.0,0.018000000156462193,0.0,0.0,0.02300000190734864,0.00469999760389328,-0.007110001519322395,-0.007100000977516174,3.0,5.0,02-28,0.003148999717086554
02-14,0.0,0.0,0.0,0.018000000156462193,0.0,0.0,0.02300000190734864,0.004900000989437103,0.0007400009781122173,-0.007100000977516174,4.0,4.0,02-29,0.0039540003053843975
02-15,0.0,0.0,0.0,0.018000000156462193,-9.999983012676239e-05,0.0,0.02300000190734864,0.024900004267692566,0.0007400009781122173,-0.006999999284744263,4.0,4.0,03-01,0.005954000819474459
02-16,0.0,0.0,0.0,0.018000000156462193,-9.999983012676239e-05,0.0,0.02300000190734864,0.024300001561641693,-0.007110001519322395,-0.006999999284744263,3.0,5.0,03-02,0.00510900029912591
02-17,0.0,0.0,0.0,0.018000000156462193,-9.999983012676239e-05,0.0,0.02300000190734864,0.024300001561641693,-0.0017000027000904014,-0.006999999284744263,3.0,5.0,03-03,0.0056500001810491085
02-18,0.0,0.0,0.0,0.018000000156462193,-9.999983012676239e-05,0.0,0.02300000190734864,0.021899998188018813,-0.0017000027000904014,-0.006999999284744263,3.0,5.0,03-04,0.005409999843686822
