,2010,2012,2013,2014,2015,2016,2017,2018,2019,2020,ups,downs,end_day_sum,avg
01-02,0.0,0.0,0.0,-0.01000000536441803,0.17399999499320984,0.0,0.10000002384185791,-0.13399997353553772,0.0,0.0,2.0,6.0,01-17,0.0130000039935112
01-03,0.0,0.0,0.0,-0.01000000536441803,0.17399999499320984,0.0,0.10000002384185791,-0.07600003480911255,-0.009499996900558486,0.0,2.0,6.0,01-18,0.01784999817609787
01-04,0.0,0.0,0.0,-0.8900000303983688,0.17399999499320984,0.0,-0.06199991703033447,-0.04700005054473877,-0.009499996900558486,0.0,1.0,7.0,01-19,-0.08344999998807907
01-05,0.0,0.0,0.0,-0.8900000303983688,0.17399999499320984,0.0,0.11000001430511475,-0.18300002813339233,-0.009499996900558486,0.0,2.0,6.0,01-20,-0.0798500046133995
01-06,0.0,0.0,0.0,-0.8900000303983688,0.16700002551078796,0.0,0.11000001430511475,-0.18300002813339233,-0.009499996900558486,0.012000000104308128,3.0,5.0,01-21,-0.07935000155121089
01-07,0.0,0.0,0.0,-0.9000000208616257,0.12300002574920654,0.0,0.11000001430511475,-0.18300002813339233,-0.03750000149011613,0.012000000104308128,3.0,5.0,01-22,-0.08755000103265047
01-08,0.0,0.0,0.0,-0.9000000208616257,-0.07699999213218689,0.0,0.11000001430511475,-0.18300002813339233,-0.03750000149011613,0.0044999998062849045,2.0,6.0,01-23,-0.10830000285059213
01-09,0.0,0.0,0.0,-0.9000000208616257,-0.2069999873638153,0.0,0.11000001430511475,0.1340000033378601,-0.03750000149011613,0.0044999998062849045,3.0,5.0,01-24,-0.08959999922662973
01-10,0.0,0.0,0.0,-0.9000000208616257,-0.2069999873638153,0.0,0.09700000286102317,0.029999971389770508,-0.03750000149011613,0.0044999998062849045,3.0,5.0,01-25,-0.10130000356584785
01-11,0.0,0.0,0.0,-0.9000000208616257,-0.2069999873638153,0.0,0.04900002479553223,0.062000006437301636,-0.03750000149011613,0.0044999998062849045,3.0,5.0,01-26,-0.10289999786764384
01-12,0.0,0.0,0.0,-0.9000000208616257,-0.2069999873638153,0.0,0.1560000181198118,0.062000006437301636,-0.03750000149011613,0.0044999998062849045,3.0,5.0,01-27,-0.09219999853521588
01-13,0.0,0.0,0.0,-0.9000000208616257,-0.20899999141693115,0.0,0.1560000181198118,0.054000020027160645,-0.027999997138977065,0.0215000007301569,3.0,5.0,01-28,-0.09054999705404046
01-14,0.0,0.0,0.0,-0.9000000208616257,-0.20899999141693115,0.0,0.3179999589920042,0.15200001001358032,-0.027999997138977065,0.0215000007301569,3.0,5.0,01-29,-0.06455000396817925
01-15,0.0,0.0,0.0,-0.009999990463256836,-0.20899999141693115,0.0,0.3119999170303345,0.1629999876022339,-0.027999997138977065,0.0215000007301569,3.0,5.0,01-30,0.024949992634356023
01-16,0.0,0.0,0.0,-0.009999990463256836,-0.20200002193450928,0.0,0.20399999618530273,0.08390003442764282,-0.0144999995827675,0.00950000062584877,3.0,5.0,01-31,0.0070900019258260715
01-17,0.0,0.0,0.0,0.0,-0.20200002193450928,0.0,0.16199994087219238,0.05490005016326904,0.013875000178813934,0.00950000062584877,4.0,4.0,02-01,0.0038274969905614854
01-18,0.0,0.0,0.0,0.0,-0.20200002193450928,0.0,0.15700006484985352,0.0480000376701355,0.013875000178813934,0.017000000923871994,4.0,4.0,02-02,0.0033875081688165666
01-19,0.0,0.0,0.0,0.0,-0.20200002193450928,0.0,0.690000057220459,0.0480000376701355,0.013875000178813934,0.017000000923871994,4.0,4.0,02-03,0.056687507405877115
01-20,0.0,0.0,0.0,0.0,-0.20200002193450928,0.0,0.690000057220459,-0.09200000762939453,0.013875000178813934,0.017000000923871994,3.0,5.0,02-04,0.04268750287592411
01-21,0.0,0.0,0.0,0.0,-0.0020000040531158447,0.0,0.6030000448226926,-0.12099999189376831,0.013875000178813934,0.017000000923871994,3.0,5.0,02-05,0.05108750499784944
01-22,0.0,0.0,0.0,0.0,-0.06299999356269836,0.0,0.7759999036788938,-0.1420000195503235,0.013875000178813934,0.017000000923871994,3.0,5.0,02-06,0.06018748916685579
