,2010,2013,2014,2015,2016,2017,2018,2019,2020,ups,downs,avg
01-02,0.0,0.0,0.0,-110.00382518459864,50.0,0.0,-189.22667209907829,0.0,0.0,1.0,6.0,-27.692277475964104
01-03,0.0,0.0,0.0,-110.00382518459864,50.0,0.0,-40.480005488925656,0.0,0.0,1.0,6.0,-11.164870074836033
01-04,0.0,0.0,0.0,-110.00382518459864,50.0,0.0,-142.8395778309744,0.0,0.0,1.0,6.0,-22.538155890619226
01-05,0.0,0.0,0.0,-110.00382518459864,50.0,0.0,-142.8395778309744,0.0,0.0,1.0,6.0,-22.538155890619226
01-06,0.0,0.0,0.0,-110.00382518459864,50.0,0.0,-58.57406332535386,0.0,0.0,1.0,6.0,-13.175320945550277
01-07,0.0,0.0,0.0,0.0,0.0,0.0,-58.57406332535386,0.0,0.0,0.0,7.0,-6.508229258372651
01-08,0.0,0.0,0.0,0.0,0.0,0.0,-11.111111111111125,0.0,0.0,0.0,7.0,-1.2345679012345694
01-09,0.0,0.0,0.0,0.0,0.0,0.0,30.054716647257358,0.0,0.0,1.0,6.0,3.339412960806373
01-10,0.0,0.0,0.0,0.0,0.0,0.0,-12.051788955627488,0.0,0.0,0.0,7.0,-1.3390876617363876
01-11,0.0,0.0,0.0,0.0,0.0,0.0,-12.051788955627488,0.0,0.0,0.0,7.0,-1.3390876617363876
01-12,0.0,0.0,-0.3424139015385332,0.0,0.0,0.0,-12.051788955627488,0.0,-6.194687785655359,0.0,7.0,-2.06543229364682
01-13,0.0,0.0,0.3474514134236693,0.0,0.0,0.0,-12.051788955627488,0.0,-6.194687785655359,1.0,6.0,-1.988780591984353
01-14,0.0,0.0,0.3474514134236693,0.0,0.0,0.0,15.969529864372504,0.0,-6.194687785655359,2.0,5.0,1.1246992769045352
01-15,0.0,0.0,0.3474514134236693,0.0,0.0,0.0,8.223203057983778,0.0,-6.194687785655359,2.0,5.0,0.26399629841689876
01-16,0.0,0.0,0.3474514134236693,0.0,0.0,0.0,8.223203057983778,0.0,-6.194687785655359,2.0,5.0,0.26399629841689876
01-17,0.0,0.0,0.3474514134236693,0.0,0.0,70.15572478543997,46.908139713764704,0.0,-6.194687785655359,3.0,4.0,12.35740312521922
01-18,0.0,0.0,0.3474514134236693,0.0,0.0,70.15572478543997,46.908139713764704,0.0,-6.194687785655359,3.0,4.0,12.35740312521922
01-19,0.0,0.0,0.3474514134236693,0.0,0.0,70.15572478543997,24.229071864187173,0.0,-6.194687785655359,3.0,4.0,9.837506697488385
01-20,0.0,0.0,0.3474514134236693,0.0,0.0,70.15572478543997,-31.212274141738167,0.0,-6.194687785655359,2.0,5.0,3.6773571412744577
01-21,0.0,0.0,0.3474514134236693,0.0,0.0,70.15572478543997,-31.212274141738167,0.0,-6.194687785655359,2.0,5.0,3.6773571412744577
01-22,0.0,0.0,0.3474514134236693,0.0,0.0,70.15572478543997,-31.212274141738167,0.0,8.883827233653768,3.0,4.0,5.352747698975472
01-23,0.0,0.0,0.6875111811034724,0.0,0.0,70.15572478543997,18.094304609130482,0.0,14.198935308086016,4.0,3.0,11.459608431528883
