,2010,2013,2014,2015,2016,2017,2018,2019,2020,ups,downs,avg
03-05,0.0,12.74999925494197,13.207552092658274,27.39130596282277,0.0,0.0,0.0,0.0,98.38969398300236,4.0,4.0,16.859839032602817
03-06,0.0,10.833332505491079,-23.16476756667089,27.39130596282277,0.0,0.0,0.0,0.0,0.0,2.0,6.0,1.67331898907144
03-07,0.0,10.833332505491079,-23.16476756667089,27.39130596282277,0.0,0.0,0.0,0.0,0.0,2.0,6.0,1.67331898907144
03-08,0.0,10.666667991214275,-23.16476756667089,31.3698665705154,0.0,0.0,0.0,0.0,0.0,2.0,6.0,2.096862999450976
03-09,0.0,2.6666719648571027,-23.16476756667089,31.3698665705154,0.0,0.0,0.0,0.0,0.0,2.0,6.0,1.2079745520779568
03-10,0.0,2.6666719648571027,-23.366014599632088,38.14814991966251,0.0,0.0,0.0,0.0,-32.127665544376725,2.0,6.0,-1.630984251054356
03-11,0.0,2.6666719648571027,-8.333333333333332,47.09609577629036,0.0,0.0,0.0,0.0,-32.127665544376725,2.0,6.0,1.033529873715267
03-12,0.0,2.6666719648571027,3.2846683889073405,47.09609577629036,0.0,0.0,0.0,0.0,-32.127665544376725,3.0,5.0,2.3244189539642313
03-13,0.0,-1.742158614397616,3.2846683889073405,47.09609577629036,0.0,0.0,0.0,0.0,-32.127665544376725,2.0,6.0,1.8345488896025957
03-14,0.0,1.5679448297747423,3.2846683889073405,47.09609577629036,0.0,0.0,0.0,0.0,-32.127665544376725,3.0,5.0,2.2023381611773027
03-15,0.0,1.5679448297747423,3.2846683889073405,47.09609577629036,0.0,0.0,0.0,0.0,-32.127665544376725,3.0,5.0,2.2023381611773027
03-16,0.0,-4.529620704701353,3.2846683889073405,47.04016937296542,0.0,0.0,0.0,0.0,-32.127665544376725,2.0,6.0,1.5186168347549653
03-17,0.0,-4.529620704701353,3.2846683889073405,38.14814991966251,0.0,0.0,0.0,0.0,-32.127665544376725,2.0,6.0,0.5306146732768637
03-18,0.0,-4.529620704701353,3.2846683889073405,14.814815359896155,0.0,0.0,0.0,0.0,-32.127665544376725,2.0,6.0,-2.061978055586065
03-19,0.0,6.249994179233778,10.510952766756219,9.87654112039807,0.0,0.0,0.0,0.0,-32.127665544376725,3.0,5.0,-0.6100197197765177
03-20,0.0,6.249994179233778,10.510952766756219,9.87654112039807,0.0,0.0,0.0,0.0,-32.127665544376725,3.0,5.0,-0.6100197197765177
03-21,0.0,6.249994179233778,10.656936288203859,0.0,0.0,0.0,-11.111108351636926,0.0,0.0,2.0,6.0,0.6439802350889678
03-22,0.0,6.249994179233778,10.656936288203859,0.0,0.0,0.0,-11.111108351636926,0.0,0.0,2.0,6.0,0.6439802350889678
03-23,0.0,6.249994179233778,10.656936288203859,-9.459458370988969,0.0,0.0,-11.111108351636926,0.0,0.0,2.0,6.0,-0.40707069502091753
03-24,0.0,6.249994179233778,10.656936288203859,-27.97297493221984,0.0,0.0,-11.111108351636926,0.0,0.0,2.0,6.0,-2.4641280907132366
03-25,0.0,3.9999961853027344,0.0,-33.38028948213886,0.0,0.0,-11.111108351636926,0.0,0.0,1.0,7.0,-4.499044627608118
03-26,0.0,8.15999984741211,0.0,-33.38028948213886,0.0,0.0,-11.111108351636926,0.0,0.0,1.0,7.0,-4.036821998484854
03-27,0.0,10.382514779950915,0.0,-33.23943782576353,0.0,0.0,-11.111108351636926,0.0,0.0,1.0,7.0,-3.7742257108277264
03-28,0.0,10.382514779950915,0.0,-14.084510825924799,0.0,0.0,-11.111108351636926,0.0,0.0,1.0,7.0,-1.6459004886234232
03-29,0.0,0.0780676593205145,0.0,-39.655176843389306,0.0,0.0,-11.111108351636926,0.0,0.0,1.0,7.0,-5.632024170633969
03-30,0.0,0.0780676593205145,0.0,20.588233575413902,0.0,0.0,-11.111108351636926,0.0,0.0,2.0,6.0,1.0616880981219434
03-31,0.0,4.191616445885584,0.0,-62.00000047683716,0.0,0.0,-11.111108351636926,0.0,0.0,1.0,7.0,-7.657721375843167
04-01,0.0,4.477616454795867,0.0,-62.00000047683716,0.0,0.0,-11.111108351636926,0.0,0.0,1.0,7.0,-7.625943597075358
04-02,0.0,4.477616454795867,0.0,-5.714288876981205,0.0,0.0,-11.111108351636926,0.0,0.0,1.0,7.0,-1.371975641535807
04-03,0.0,4.477616454795867,0.0,-5.714288876981205,0.0,0.0,0.0,0.0,0.0,1.0,7.0,-0.13740804690948197
04-04,0.0,4.477616454795867,0.0,-5.714288876981205,0.0,0.0,0.0,0.0,0.0,1.0,7.0,-0.13740804690948197
04-05,0.0,6.716420234086101,0.0,-5.714288876981205,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.1113479285672107
04-06,0.0,6.716420234086101,0.0,-18.400001525878906,0.0,0.0,0.0,0.0,0.0,1.0,7.0,-1.2981756990880895
04-07,0.0,-21.951222348823137,0.0,-13.59999656677246,0.0,0.0,0.0,0.0,4.665317804288224,1.0,7.0,-3.4317667901452635
04-08,0.0,-21.951222348823137,0.0,-4.411760452090707,0.0,0.0,0.0,0.0,4.665317804288224,1.0,7.0,-2.4108516662917356
04-09,0.0,-24.975614430860528,0.0,14.705885704413383,0.0,0.0,0.0,0.0,4.665317804288224,2.0,6.0,-0.6227123246843245
04-10,0.0,-24.975614430860528,0.0,-49.99999561730558,0.0,0.0,0.0,0.0,4.665317804288224,1.0,7.0,-7.812254693764209
04-11,0.0,-30.341463096931808,0.0,26.470589008710782,0.0,0.0,0.0,0.0,4.665317804288224,2.0,6.0,0.08827152400746652
04-12,0.0,-30.731713614387342,0.0,26.470589008710782,0.0,0.0,0.0,0.0,4.665317804288224,2.0,6.0,0.04491035540129603
04-13,0.0,-30.731713614387342,0.0,26.470589008710782,0.0,0.0,0.0,0.0,4.665317804288224,2.0,6.0,0.04491035540129603
04-14,0.0,-30.731713614387342,0.0,26.470589008710782,0.0,0.0,0.0,0.0,4.665317804288224,2.0,6.0,0.04491035540129603
04-15,0.0,-30.731713614387342,0.0,-2.9411736347271384,0.0,0.0,0.0,0.0,4.665317804288224,1.0,7.0,-3.2230632716473617
04-16,0.0,-30.731713614387342,0.0,-2.9411736347271384,0.0,0.0,0.0,0.0,4.665317804288224,1.0,7.0,-3.2230632716473617
04-17,0.0,-30.731713614387342,0.0,8.088236260888475,0.0,0.0,0.0,0.0,4.665317804288224,2.0,6.0,-1.9975732832456268
04-18,0.0,-7.8947356863365385,0.0,8.088236260888475,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.021500063839104102
04-19,0.0,-7.8947356863365385,0.0,34.21052549024035,0.0,0.0,0.0,0.0,0.0,1.0,7.0,2.923976644878201
04-20,0.0,-7.8947356863365385,-26.851847252728213,34.21052549024035,0.0,0.0,0.0,0.0,0.0,1.0,7.0,-0.0595619387582668
04-21,0.0,-7.8947356863365385,-26.851847252728213,28.421050980480718,26.739926160107245,0.0,0.0,0.0,0.0,2.0,6.0,2.268266022391468
04-22,0.0,-7.8947356863365385,-26.851847252728213,28.421050980480718,26.739926160107245,0.0,0.0,0.0,0.0,2.0,6.0,2.268266022391468
04-23,0.0,-7.8947356863365385,-26.851847252728213,15.000000372529035,26.739926160107245,0.0,0.0,0.0,3.3333313854691022,3.0,5.0,1.1474083310045147
04-24,0.0,-16.477270649114907,-26.851847252728213,15.000000372529035,26.739926160107245,0.0,0.0,0.0,3.3333313854691022,3.0,5.0,0.19379333514025168
04-25,0.0,-16.477270649114907,-26.851847252728213,15.000000372529035,26.739926160107245,0.0,0.0,0.0,3.3333313854691022,3.0,5.0,0.19379333514025168
04-26,0.0,-16.477270649114907,-26.851847252728213,15.000000372529035,26.739926160107245,0.0,0.0,0.0,3.3333313854691022,3.0,5.0,0.19379333514025168
04-27,0.0,-16.477270649114907,-26.851847252728213,15.000000372529035,26.739926160107245,0.0,0.0,0.0,3.3333313854691022,3.0,5.0,0.19379333514025168
04-28,0.0,-24.999998182785205,-26.851847252728213,15.000000372529035,26.739926160107245,0.0,0.0,0.0,3.3333313854691022,3.0,5.0,-0.7531763908231148
04-29,0.0,-24.999998182785205,-26.851847252728213,15.000000372529035,26.739926160107245,0.0,0.0,0.0,3.3333313854691022,3.0,5.0,-0.7531763908231148
04-30,0.0,-24.999998182785205,-26.851847252728213,-18.749996740370996,26.739926160107245,0.0,0.0,0.0,3.3333313854691022,2.0,6.0,-4.50317607003423
05-01,0.0,-15.853658093362219,0.0,-18.749996740370996,26.739926160107245,0.0,0.0,0.0,3.3333313854691022,2.0,6.0,-0.5033774764618744
05-02,0.0,-15.853658093362219,0.0,-18.749996740370996,26.739926160107245,0.0,0.0,0.0,3.3333313854691022,2.0,6.0,-0.5033774764618744
05-03,0.0,-15.853658093362219,0.0,-18.749996740370996,26.739926160107245,0.0,0.0,0.0,3.3333313854691022,2.0,6.0,-0.5033774764618744
05-04,0.0,-15.853658093362219,0.0,-18.749996740370996,0.0,0.0,0.0,0.0,3.3333313854691022,1.0,7.0,-3.4744803831404574
05-05,0.0,-15.853658093362219,0.0,-18.749996740370996,0.0,0.0,0.0,0.0,3.3333313854691022,1.0,7.0,-3.4744803831404574
05-06,0.0,-15.853658093362219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,-1.7615175659291353
05-07,0.0,-7.317073525310204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,-0.8130081694789115
05-08,0.0,-8.641974400173074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,-0.9602193777970083
05-09,0.0,-1.2345667202249964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,-0.1371740800249996
05-10,0.0,-1.2345667202249964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,-0.1371740800249996
05-11,0.0,-1.2345667202249964,0.0,0.0,0.0,0.0,0.0,0.0,32.36971438321672,1.0,7.0,3.4594608514435246
05-12,0.0,-1.2345667202249964,0.0,0.0,0.0,0.0,0.0,0.0,32.36971438321672,1.0,7.0,3.4594608514435246
05-13,0.0,-1.2345667202249964,0.0,0.0,0.0,0.0,0.0,0.0,31.45161443766294,1.0,7.0,3.3574497463819934
05-14,0.0,-17.142858115994215,0.0,0.0,0.0,0.0,0.0,0.0,31.45161443766294,1.0,7.0,1.5898618135187472
05-15,0.0,-17.142858115994215,0.0,0.0,0.0,0.0,0.0,0.0,31.45161443766294,1.0,7.0,1.5898618135187472
05-16,0.0,-17.142858115994215,0.0,0.0,0.0,0.0,0.0,0.0,31.45161443766294,1.0,7.0,1.5898618135187472
05-17,0.0,-17.142858115994215,0.0,0.0,0.0,0.0,0.0,0.0,31.45161443766294,1.0,7.0,1.5898618135187472
05-18,0.0,-17.142858115994215,0.0,0.0,0.0,0.0,0.0,0.0,31.45161443766294,1.0,7.0,1.5898618135187472
05-19,0.0,-17.142858115994215,0.0,0.0,0.0,0.0,0.0,0.0,31.45161443766294,1.0,7.0,1.5898618135187472
05-20,0.0,-17.142858115994215,0.0,0.0,0.0,0.0,0.0,0.0,31.45161443766294,1.0,7.0,1.5898618135187472
05-21,0.0,-15.714288025486264,0.0,0.0,0.0,0.0,0.0,0.0,-1.3575278252646394,0.0,8.0,-1.8968684278612113
05-22,0.0,-15.714288025486264,0.0,0.0,0.0,0.0,0.0,0.0,-1.3575278252646394,0.0,8.0,-1.8968684278612113
05-23,0.0,-8.724831838896886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,-0.9694257598774318
05-24,0.0,6.040270657889662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.6711411842099625
05-25,0.0,6.040270657889662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.6711411842099625
05-26,0.0,6.040270657889662,-11.917105934380645,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,-0.652981697387887
05-27,0.0,6.040270657889662,6.896545345519418,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,1.4374240003787868
05-28,0.0,24.973208256003293,6.896545345519418,0.0,0.0,0.0,0.0,33.33333498901784,0.0,3.0,5.0,7.244787621171172
05-29,0.0,24.973208256003293,10.0,0.0,0.0,0.0,0.0,33.33333498901784,0.0,3.0,5.0,7.589615916113459
05-30,0.0,10.714284899717844,10.0,0.0,0.0,0.0,0.0,33.33333498901784,0.0,3.0,5.0,6.00529109874841
05-31,0.0,10.714284899717844,10.0,0.0,0.0,0.0,0.0,33.33333498901784,0.0,3.0,5.0,6.00529109874841
06-01,0.0,10.714284899717844,10.0,0.0,0.0,0.0,0.0,33.33333498901784,0.0,3.0,5.0,6.00529109874841
06-02,0.0,25.531915972922498,14.556962562531824,0.0,0.0,0.0,0.0,33.33333498901784,-51.836739224426495,3.0,5.0,2.3983860333384084
06-03,0.0,25.1336913054418,19.999998233936484,0.0,0.0,0.0,0.0,33.33333498901784,-51.836739224426495,3.0,5.0,2.9589205893299586
06-04,0.0,25.1336913054418,19.999998233936484,0.0,0.0,0.0,0.0,33.33333498901784,-51.836739224426495,3.0,5.0,2.9589205893299586
06-05,0.0,20.320855308163345,19.999998233936484,0.0,0.0,0.0,0.0,33.33333498901784,-51.836739224426495,3.0,5.0,2.424161034076797
06-06,0.0,1.3245020564786776,28.518521723596745,0.0,0.0,0.0,0.0,33.33333498901784,-51.836739224426495,3.0,5.0,1.2599577271851972
06-07,0.0,1.3245020564786776,14.074078064069411,0.0,0.0,0.0,0.0,33.33333498901784,-51.836739224426495,3.0,5.0,-0.3449804572067292
06-08,0.0,-23.57616344714743,14.074078064069411,0.0,0.0,0.0,0.0,0.0,-51.836739224426495,1.0,7.0,-6.81542495638939
06-09,0.0,-34.244609746088514,14.074078064069411,0.0,0.0,0.0,0.0,0.0,-51.836739224426495,1.0,7.0,-8.000807878493955
06-10,0.0,-34.244609746088514,14.074078064069411,0.0,0.0,0.0,0.0,0.0,-51.836739224426495,1.0,7.0,-8.000807878493955
06-11,0.0,2.812494897128279,11.111109148818315,0.0,0.0,0.0,0.0,0.0,-51.836739224426495,2.0,6.0,-4.212570575386656
06-12,0.0,18.333333643774207,11.111109148818315,0.0,0.0,0.0,0.0,0.0,-51.836739224426495,2.0,6.0,-2.4880329368704412
06-13,0.0,2.0833313930779376,6.370367714734118,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.9392999008680063
06-14,0.0,2.604164241347419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.2893515823719354
06-15,0.0,2.604164241347419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.2893515823719354
06-16,0.0,-43.84615948919735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,-4.871795498799705
06-17,0.0,-6.009067069076847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,-0.6676741187863163
06-18,0.0,-6.009067069076847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,-0.6676741187863163
06-19,0.0,14.39909633414552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,1.5998995926828357
06-20,0.0,0.7142850452539758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.07936500502821954
06-21,0.0,0.7142850452539758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.07936500502821954
06-22,0.0,-37.14285641300435,-43.46440443494038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,-8.956362316438303
06-23,0.0,-37.14285641300435,-43.46440443494038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,-8.956362316438303
06-24,0.0,-37.14285641300435,-43.46440443494038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,-8.956362316438303
06-25,0.0,-6.312290319373977,-55.17241568306442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,-6.831634000270934
06-26,0.0,-1.0526305882884752,-55.17241568306442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,-6.247227363483655
06-27,0.0,29.729733212835313,-55.17241568306442,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,-2.826964718914345
06-28,0.0,4.64864673294061,-55.17241568306442,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,-5.613752105569312
06-29,0.0,4.64864673294061,-55.17241568306442,0.0,-60.58823472694542,0.0,0.0,0.0,0.0,1.0,7.0,-12.345778186341025
06-30,0.0,4.64864673294061,-15.384621654663716,0.0,-60.58823472694542,0.0,0.0,0.0,0.0,1.0,7.0,-7.924912183185392
07-01,0.0,3.711788119805335,-3.053441435840466,0.0,-60.58823472694542,0.0,0.0,0.0,0.0,1.0,7.0,-6.658876449220061
07-02,0.0,23.580788043672765,28.16793695848496,0.0,-60.58823472694542,0.0,0.0,-125.22522623306824,0.0,2.0,6.0,-14.896081773095103
07-03,0.0,23.580788043672765,28.16793695848496,0.0,-60.58823472694542,0.0,0.0,-125.22522623306824,0.0,2.0,6.0,-14.896081773095103
07-05,0.0,23.580788043672765,28.16793695848496,0.0,-60.58823472694542,0.0,0.0,-125.22522623306824,0.0,2.0,6.0,-14.896081773095103
07-06,0.0,1.419215209855849,32.64137330471287,0.0,-60.58823472694542,0.0,0.0,-125.22522623306824,0.0,2.0,6.0,-16.861430271716106
07-07,0.0,1.419215209855849,32.64137330471287,0.0,-60.58823472694542,0.0,0.0,-125.22522623306824,0.0,2.0,6.0,-16.861430271716106
07-08,0.0,1.419215209855849,17.142852925929702,0.0,-60.58823472694542,0.0,0.0,-125.22522623306824,0.0,2.0,6.0,-18.5834880915809
07-09,0.0,-3.711788119805311,17.142852925929702,0.0,-60.58823472694542,0.0,0.0,-125.22522623306824,0.0,1.0,7.0,-19.15359957265436
07-10,0.0,-0.9825331062804408,34.586467917599315,0.0,-60.58823472694542,0.0,0.0,-125.22522623306824,0.0,1.0,7.0,-16.912169572077197
07-11,0.0,-0.9825331062804408,12.0300812532284,0.0,-70.62500500585895,0.0,0.0,-125.22522623306824,0.0,1.0,7.0,-20.53363145466436
07-12,0.0,0.0,1.5037668789816911,0.0,-6.250003492459733,0.0,0.0,-125.22522623306824,0.0,1.0,7.0,-14.441273649616257
07-13,0.0,0.0,1.5037668789816911,0.0,-0.5917171763128319,0.0,0.0,0.0,0.0,1.0,7.0,0.10133885585209547
07-14,0.0,0.0,1.5037668789816911,0.0,-0.5917171763128319,0.0,0.0,0.0,0.0,1.0,7.0,0.10133885585209547
07-15,0.0,0.0,1.5037668789816911,0.0,-0.5917171763128319,0.0,0.0,0.0,0.0,1.0,7.0,0.10133885585209547
07-16,0.0,0.0,1.5037668789816911,0.0,-0.5917171763128319,0.0,0.0,0.0,0.0,1.0,7.0,0.10133885585209547
07-17,0.0,0.0,-35.631067376860855,0.0,-0.5917171763128319,23.076919109158116,0.0,0.0,0.0,1.0,7.0,-1.46065171600173
07-18,0.0,18.214285296140886,-35.631067376860855,0.0,-0.5917171763128319,23.076919109158116,0.0,0.0,0.0,2.0,6.0,0.5631577613472574
07-19,0.0,18.214285296140886,-1.9417457749564655,0.0,-0.5917171763128319,23.076919109158116,0.0,0.0,0.0,2.0,6.0,4.306415717114412
