,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,ups,downs,avg
01-02,0.0,-3.514938394316866,0.0,2.885709490094846,-5.947705113682616,1.1023634062038632,-2.208203273156926,-2.2756380356119212,1.2531327841571709,11.99085031346423,6.389037622936401,5.0,5.0,0.8795098909171073
01-03,0.0,-3.514938394316866,0.0,3.25714111328127,-5.947705113682616,1.1023634062038632,-2.208203273156926,0.06263845152682271,2.5957953455035847,9.999997381214737,3.9864707572795326,6.0,4.0,0.8485054248957637
01-04,0.0,1.6694490392758419,0.0,4.485713413783482,-5.947705113682616,1.1023634062038632,-3.6046447929273744,-1.4303902607599082,3.0975620921065166,9.999997381214737,5.1432629654394,6.0,4.0,1.3196007391503584
01-05,0.0,5.509186924364403,0.0,1.9142804827008724,-5.947705113682616,1.1023634062038632,-6.706580124057604,-3.623647243559796,2.5609737489281628,8.924488461763072,5.1432629654394,6.0,4.0,0.8069657734636144
01-06,0.0,5.008347117827526,0.0,1.9142804827008724,-5.947705113682616,1.4791028494500302,-6.5470809469618185,-2.8289873348651717,3.2926792051733997,8.924488461763072,6.079296498571724,6.0,4.0,1.0340382927251837
01-07,0.0,5.008347117827526,0.0,1.9142804827008724,-5.947705113682616,3.7201909313549573,-3.8343560076921155,-1.8753978695412523,1.3681572801550628,8.924488461763072,4.243704540517417,6.0,4.0,1.229246347582084
01-08,0.0,5.008347117827526,0.0,1.9142804827008724,2.614382792274839,5.315818886568807,-3.8343560076921155,-2.494399641440444,3.056234604805772,8.924488461763072,2.5474297169483693,7.0,3.0,2.0956569467051542
01-09,0.0,5.008347117827526,0.0,1.9142804827008724,3.594772443649547,2.0012489018431143,-3.8343560076921155,-0.8495863580283073,3.663003594758243,8.924488461763072,2.585899943583559,7.0,3.0,2.09164532549141
01-10,0.0,-0.17606037000279276,0.0,1.9142804827008724,3.594772443649547,1.563477195612979,-4.153841458834113,3.660056299911872,5.7386726915426785,10.380546332337355,1.434639694878278,7.0,3.0,2.177867573799698
01-11,0.0,-0.17606037000279276,0.0,0.0,3.594772443649547,1.2547039807408038,-4.153841458834113,3.8390086699921953,6.4788695314387486,2.927266925303314,0.46050004560610514,6.0,4.0,1.2932017970812555
