,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,ups,downs,end_day_sum,avg
01-02,0.0,-0.8499999046325684,0.0,0.10000002384185791,0.0700000524520874,0.0,-0.005100000649690628,0.0004999998491257429,0.0,0.0,0.012000000104308132,4.0,6.0,01-17,-0.06114543900317089
01-03,0.0,-0.5,-0.10000002384185769,-0.19000005722045898,0.12999999523162842,0.0,-0.005100000649690628,0.0004999998491257429,0.0,0.0,0.0,2.0,8.0,01-18,-0.060418189693750284
01-04,0.0,0.09999990463256836,-0.25,-0.09000003337860107,0.12999999523162842,0.0,-0.005100000649690628,-0.008300000103190541,9.999983012676196e-05,0.0,0.0,3.0,7.0,01-19,-0.011209103130650792
01-05,0.0,-0.3799999952316282,-0.10000002384185769,-0.09300005435943604,0.12999999523162842,0.0,-0.005100000649690628,-0.008300000103190541,9.999983012676196e-05,0.0,0.0,2.0,8.0,01-20,-0.04148182537491345
01-06,0.0,-0.2999999523162842,-0.10000002384185769,-0.09300005435943604,0.14999997615814187,0.125,-0.005100000649690628,-0.008300000103190541,9.999983012676196e-05,0.0,0.0,3.0,7.0,01-21,-0.021027277752926402
01-07,0.0,-0.2999999523162842,-0.13999998569488503,-0.09300005435943604,-0.05200004577636719,-0.019999980926513672,-0.005100000649690628,-0.008300000103190541,9.999983012676196e-05,0.0,-0.006500000134110447,1.0,9.0,01-22,-0.05680000183003191
01-08,0.0,-0.2999999523162842,-0.13999998569488503,-0.08499991893768333,-0.08200001716613747,-0.019999980926513672,-0.005100000649690628,-0.008300000103190541,9.999983012676196e-05,0.0,-0.018000000156462193,1.0,9.0,01-23,-0.059845441465520025
01-09,0.0,-0.09999990463256836,-0.13999998569488503,-0.17499995231628418,-0.03900003433227539,-0.1499999761581421,-0.005100000649690628,-0.008300000103190541,9.999983012676196e-05,0.0,-0.01680000033229589,1.0,9.0,01-24,-0.05764544130810958
01-10,0.0,0.20000004768371582,0.10000002384185813,-0.10000002384185791,-0.029000043869018333,-0.1499999761581421,-0.005100000649690628,-0.008300000103190541,9.999983012676196e-05,0.0,-0.01680000033229589,3.0,7.0,01-25,-0.0008272703271358799
01-11,0.0,0.5499999523162842,-0.10000002384185769,-0.10000002384185791,0.1809999942779541,-0.12999999523162842,-0.005100000649690628,0.0,9.999983012676196e-05,0.0,-0.012200000695884224,3.0,7.0,01-26,0.03489090019667693
01-12,0.0,0.9500000476837163,0.2500000000000002,-0.10000002384185791,0.1809999942779541,-0.12999999523162842,-0.005100000649690628,0.0,9.999983012676196e-05,0.0,-0.012200000695884224,4.0,6.0,01-27,0.10307272921570329
01-13,0.0,0.4500000476837158,0.3500000238418579,-0.01100003719329834,0.039999961853027344,-0.12999999523162842,0.0,0.0,9.999983012676196e-05,0.0,-0.012200000695884224,4.0,6.0,01-28,0.06244545455344699
01-14,0.0,0.4500000476837158,0.5000000000000002,-0.14000004529952992,-0.1499999761581421,-0.12999999523162842,0.0,0.0,9.999983012676196e-05,0.0,-0.012200000695884224,3.0,7.0,01-29,0.0470818209207871
01-15,0.0,0.7300000190734863,0.5000000000000002,-0.24000006914138783,-0.059999942779540794,-0.12999999523162842,0.0,0.0,9.999983012676196e-05,0.0,-0.011500000022351745,3.0,7.0,01-30,0.07169091015715495
01-16,0.0,0.6300001144409184,0.5000000000000002,-0.034999966621398815,-0.07999992370605424,-0.125,0.0,0.0,9.999983012676196e-05,0.0,-0.011500000022351745,3.0,7.0,01-31,0.0798727476292037
01-17,0.0,0.8800001144409184,0.5000000000000002,-0.034999966621398815,-0.07799994945526123,0.019999980926513672,0.0,0.0,0.0,0.0,-0.011500000022351745,3.0,7.0,02-01,0.11595456175167461
01-18,0.0,0.8800001144409184,0.3500000238418579,-0.11500000953674283,-0.07799994945526123,0.009999990463256836,0.0,0.0,0.0,0.0,0.0,3.0,7.0,02-02,0.09518183361400266
01-19,0.0,0.5,0.10000002384185769,-0.02499997615814198,-0.04799997806549072,0.009999990463256836,0.0,0.0,0.0,0.0,0.0,3.0,7.0,02-03,0.04881818728013471
01-20,0.0,0.2999999523162842,0.10000002384185769,-0.09799998998641957,-0.04799997806549072,0.009999990463256836,0.0,0.0,0.0,0.0,0.0,3.0,7.0,02-04,0.023999999869953492
01-21,0.0,0.0,0.10000002384185769,0.04999995231628418,-0.04799997806549072,0.1444000005722046,0.0,0.0,0.0,0.0,0.0,3.0,7.0,02-05,0.022399999878623247
01-22,0.0,0.0,-0.05000007152557395,-0.09700000286102295,-0.0909999608993528,0.12999999523162842,0.0,0.0,0.019400000106543303,0.0,0.0,2.0,8.0,02-06,-0.008054549086161635
01-23,0.0,0.0,0.10000002384185769,0.0,-0.14100003242492676,0.12999999523162842,0.0,0.0,0.019400000106543303,0.0,0.0,3.0,7.0,02-07,0.009854544250463877
01-24,0.0,0.2999999523162842,0.10000002384185769,-0.03900003433227539,0.0,0.12999999523162842,0.0,0.0,0.016399999614804983,0.0,0.0,4.0,6.0,02-08,0.04612726697020908
01-25,0.0,-0.1000001430511479,-0.2500000000000002,0.08999997377395619,0.06999993324279785,0.12999999523162842,0.0,0.0,0.02490000007674098,0.0,0.0,4.0,6.0,02-09,-0.0031909309750931536
