,2009,2010,2011,2012,2013,2014,2017,2018,2019,2020,ups,downs,end_day_sum,avg
01-02,-6.640000343322754,0.0,-0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,01-17,-0.7390000343322753
01-03,0.0,0.0,-0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,01-18,-0.075
01-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,01-19,0.0
01-05,0.0,0.0,2.489999771118164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,01-20,0.2489999771118164
01-06,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,01-21,0.075
01-07,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,01-22,0.075
01-08,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,01-23,0.075
01-09,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,01-24,0.075
01-10,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,01-25,0.075
01-11,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,01-26,0.075
01-12,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,01-27,0.075
01-13,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,01-28,0.075
01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,01-29,0.0
01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,01-30,0.0
01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,01-31,0.0
01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,02-01,0.0
01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,02-02,0.0
01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,02-03,0.0
01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,02-04,0.0
01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,02-05,0.0
01-22,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,9.0,02-06,-0.1
01-23,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,9.0,02-07,-0.1
01-24,0.0,0.0,0.0,0.0,-3.0,-1.0,0.0,0.0,0.0,0.0,0.0,9.0,02-08,-0.4
01-25,0.0,0.0,0.0,0.0,-3.0,-1.0,0.0,0.0,0.0,0.0,0.0,9.0,02-09,-0.4
01-26,0.0,0.0,0.0,0.0,-3.0,-1.0,0.0,0.0,0.0,0.0,0.0,9.0,02-10,-0.4
01-27,5.789999961853027,0.0,0.0,0.0,-3.0,-1.0,0.0,0.0,0.0,0.0,1.0,8.0,02-11,0.17899999618530274
01-28,-1.6499996185302734,0.0,0.0,0.0,-3.0,-1.0,0.0,0.0,0.0,0.0,0.0,9.0,02-12,-0.5649999618530274
01-29,-1.6499996185302734,0.0,0.0,0.0,-3.0,-1.0,0.0,0.0,0.0,0.0,0.0,9.0,02-13,-0.5649999618530274
01-30,-1.6499996185302734,0.0,0.0,1.0,-3.0,-1.0,0.0,0.0,0.0,0.0,1.0,8.0,02-14,-0.46499996185302733
01-31,-1.6499996185302734,0.0,0.0,1.0,-3.0,-1.0,0.0,0.0,0.0,0.0,1.0,8.0,02-15,-0.46499996185302733
02-01,-1.6499996185302734,-0.010000228881835938,0.0,1.0,-3.0,-1.0,0.0,0.0,0.0,0.0,1.0,8.0,02-16,-0.46599998474121096
02-02,-1.6499996185302734,-0.010000228881835938,0.0,1.0,-3.0,-1.0,0.0,0.0,0.0,0.0,1.0,8.0,02-17,-0.46599998474121096
02-03,-1.6499996185302734,1.5,0.0,1.0,-3.0,-1.0,0.0,0.0,0.0,0.0,2.0,7.0,02-18,-0.31499996185302737
02-04,-1.6499996185302734,1.5,0.0,1.0,-2.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,02-19,-0.11499996185302734
02-05,-1.6499996185302734,1.5,0.0,1.0,-0.6800003051757812,0.0,0.0,0.0,0.0,0.0,2.0,7.0,02-20,0.01700000762939453
02-06,-1.6499996185302734,1.5,0.0,1.0,2.3199996948242188,0.0,0.0,0.0,0.0,0.0,3.0,6.0,02-21,0.3170000076293945
02-07,-7.439999580383301,1.5,0.0,1.0,2.3199996948242188,0.0,0.0,0.0,0.0,0.0,3.0,6.0,02-22,-0.2619999885559082
02-08,-7.439999580383301,1.5,-1.5,1.0,2.3199996948242188,0.0,0.0,0.0,0.0,0.0,3.0,6.0,02-23,-0.4119999885559082
02-09,-7.439999580383301,1.5,-2.0,1.0,2.3199996948242188,0.0,0.0,0.0,0.0,0.0,3.0,6.0,02-24,-0.4619999885559082
02-10,0.0,1.5,-2.0,0.0,2.3199996948242188,0.0,0.0,0.0,0.0,0.0,2.0,7.0,02-25,0.18199996948242186
02-11,0.0,1.510000228881836,-2.0,0.0,2.3199996948242188,0.0,0.0,0.0,0.0,0.0,2.0,7.0,02-26,0.18299999237060546
02-12,0.0,1.510000228881836,-2.0,0.0,2.3199996948242188,0.0,0.0,0.0,0.0,0.0,2.0,7.0,02-27,0.18299999237060546
02-13,0.0,0.0,-1.25,0.0,2.3199996948242188,0.0,0.0,0.0,0.0,0.0,1.0,8.0,02-28,0.10699996948242188
02-14,0.0,0.0,-1.5,0.0,1.3199996948242188,0.0,0.0,0.0,0.0,0.0,1.0,8.0,02-29,-0.018000030517578126
02-15,0.0,0.0,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,03-01,-0.15
02-16,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,03-02,-0.1
02-17,0.0,0.0,-1.0,0.0,-2.0200004577636683,0.0,0.0,0.0,0.0,0.0,0.0,9.0,03-03,-0.30200004577636685
02-18,0.0,0.0,0.5,0.0,-2.0200004577636683,0.0,0.0,0.0,0.0,0.0,1.0,8.0,03-04,-0.15200004577636683
02-19,0.0,0.0,1.0,0.0,-0.8199996948242188,0.0,0.0,0.0,0.0,0.0,1.0,8.0,03-05,0.018000030517578126
02-20,0.0,0.0,1.0,0.0,-0.8199996948242188,0.0,0.0,0.0,0.0,0.0,1.0,8.0,03-06,0.018000030517578126
02-21,0.0,0.0,1.0,0.0,-0.8199996948242188,0.0,0.0,0.0,0.0,0.0,1.0,8.0,03-07,0.018000030517578126
02-22,0.0,0.0,1.0,0.0,-0.8199996948242188,0.0,0.0,0.0,0.0,0.0,1.0,8.0,03-08,0.018000030517578126
02-23,1.0,0.0,1.0,0.0,-0.8199996948242188,0.0,0.0,0.0,0.0,0.0,2.0,7.0,03-09,0.11800003051757812
02-24,1.0,1.0,0.25,0.0,-0.8199996948242188,0.0,0.0,0.0,0.0,0.0,3.0,6.0,03-10,0.14300003051757812
02-25,1.0,0.25,0.5,0.0,-0.8199996948242188,0.0,0.0,0.0,0.0,0.0,3.0,6.0,03-11,0.09300003051757813
02-26,1.0,0.25,0.5,0.0,-0.8199996948242188,0.0,0.0,0.0,0.0,0.0,3.0,6.0,03-12,0.09300003051757813
02-27,1.0,0.25,0.5,0.0,-0.8199996948242188,0.0,0.0,0.0,0.0,0.0,3.0,6.0,03-13,0.09300003051757813
