,2010,2012,2013,2014,2015,2016,2017,2018,2019,2020,ups,downs,avg
01-02,0.0,0.0,0.0,-3.318119488352296,-1.6157883527981847,-6.087088374289154,2.509472848414647,0.0,6.666057895702659,0.0,2.0,6.0,-0.18454654713223295
01-03,0.0,0.0,0.0,-3.318119488352296,-1.6157883527981847,-6.087088374289154,2.509472848414647,0.0,6.666057895702659,0.0,2.0,6.0,-0.18454654713223295
01-04,0.0,0.0,0.0,-3.318119488352296,-1.6157883527981847,-9.047026094279165,1.2059735050139528,0.0,6.666057895702659,0.0,2.0,6.0,-0.6108902534713033
01-05,0.0,0.0,0.0,-3.318119488352296,-1.6157883527981847,-6.68449561282321,5.986757703302686,0.0,6.666057895702659,0.0,2.0,6.0,0.10344121450316539
01-06,0.0,0.0,0.0,-1.8175812652489531,0.0,-4.005183199267324,5.986757703302686,0.0,6.666057895702659,0.0,2.0,6.0,0.6830051134489068
01-07,0.0,0.0,0.0,-2.037417504095262,0.0,-5.3715810897090535,5.986757703302686,0.0,6.666057895702659,0.0,2.0,6.0,0.524381700520103
01-08,0.0,0.0,0.0,-2.037417504095262,-6.016109965021812,-4.185335614885196,5.986757703302686,0.0,6.666057895702659,0.0,2.0,6.0,0.04139525150030741
01-09,0.0,0.0,0.0,-2.037417504095262,-6.016109965021812,-4.185335614885196,7.417586114414325,0.0,6.666057895702659,2.586527491674163,3.0,5.0,0.4431308417788876
01-10,0.0,0.0,0.0,-2.037417504095262,-6.016109965021812,-4.185335614885196,7.108452835578344,0.0,6.666057895702659,2.586527491674163,3.0,5.0,0.4122175138952895
01-11,0.0,0.0,0.0,-2.037417504095262,-6.674873029904138,-4.185335614885196,7.108452835578344,-0.1800287731992096,6.666057895702659,2.586527491674163,3.0,5.0,0.328338330087136
01-12,0.0,0.0,0.0,-2.037417504095262,-6.022727574347308,-4.140536170048521,5.97453058648637,-0.1800287731992096,6.666057895702659,2.586527491674163,3.0,5.0,0.2846405952172891
01-13,0.0,0.0,0.0,-2.037417504095262,-6.022727574347308,-4.140536170048521,5.97453058648637,-0.1800287731992096,6.666057895702659,2.586527491674163,3.0,5.0,0.2846405952172891
01-14,0.0,0.0,0.0,1.239571520077285,-6.022727574347308,-1.3137786487273406,5.97453058648637,-0.1800287731992096,6.666057895702659,2.586527491674163,4.0,4.0,0.8950152497666618
