,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,ups,downs,end_day_sum,avg
01-02,0.0,0.0,-10.319999694824219,0.0,0.0,3.149993896484375,-7.439987182617159,2.75,9.25,8.92000579833983,4.100006103515625,5.0,5.0,01-17,0.9463653564453138
01-03,0.0,0.0,-7.150001525878906,0.0,0.0,3.149993896484375,-7.439987182617159,2.75,9.25,9.01999664306642,6.0,5.0,5.0,01-18,1.4163638028231573
01-04,0.0,0.0,-5.400001525878906,0.0,0.0,3.149993896484375,-7.439987182617159,2.75,9.75,9.01999664306642,6.0,5.0,5.0,01-19,1.620909257368612
01-05,0.0,0.0,-5.400001525878906,0.0,0.0,3.149993896484375,-7.439987182617159,2.75,9.75,3.0,6.0,5.0,5.0,01-20,1.0736368352716645
01-06,0.0,0.0,-5.400001525878906,0.0,0.0,3.149993896484375,-7.439987182617159,2.75,9.75,3.0,6.0,5.0,5.0,01-21,1.0736368352716645
01-07,0.0,0.0,-5.400001525878906,0.0,0.0,3.149993896484375,-7.439987182617159,2.75,9.75,3.0,6.0,5.0,5.0,01-22,1.0736368352716645
01-08,0.0,0.0,-5.400001525878906,0.0,0.0,3.149993896484375,-7.439987182617159,2.75,9.75,5.25,2.75,5.0,5.0,01-23,0.9827277443625736
01-09,0.0,0.0,-5.400001525878906,0.0,0.0,0.0,1.7900085449218608,2.349990844726591,9.75,-0.15000915527340908,3.75,4.0,6.0,01-24,1.099089882590558
01-10,0.0,-8.889999389648438,-5.400001525878906,0.0,0.0,0.0,1.7900085449218608,2.349990844726591,9.75,-0.15000915527340908,3.75,4.0,6.0,01-25,0.29090811989524534
01-11,0.0,-8.889999389648438,4.9199981689453125,0.0,0.0,0.0,1.7900085449218608,2.349990844726591,0.5,-0.15000915527340908,3.75,5.0,5.0,01-26,0.38818081942471977
01-12,0.0,-8.889999389648438,4.9199981689453125,0.0,0.0,0.0,1.7900085449218608,-0.4000091552734091,0.5,-0.15000915527340908,3.75,4.0,6.0,01-27,0.1381808194247198
01-13,0.0,-8.889999389648438,1.75,0.0,0.0,2.350006103515625,0.0,-0.4000091552734091,0.5,-0.15000915527340908,-0.850006103515625,3.0,7.0,01-28,-0.5172743363813869
01-14,0.0,-8.889999389648438,0.0,0.0,0.0,2.350006103515625,0.0,-0.4000091552734091,0.5,0.8000030517578409,-3.600006103515625,3.0,7.0,01-29,-0.8400004993785459
01-15,0.0,-8.889999389648438,0.0,0.0,0.0,2.350006103515625,0.0,-0.4000091552734091,0.5,-0.19999694824215908,-5.850006103515625,2.0,8.0,01-30,-1.1354550448330913
01-16,0.0,-8.889999389648438,0.0,0.0,0.0,2.350006103515625,0.0,-0.4000091552734091,0.5,-0.29998779296875,-5.850006103515625,2.0,8.0,01-31,-1.144545121626418
01-17,0.0,-8.889999389648438,0.0,0.0,0.0,2.350006103515625,0.0,-0.4000091552734091,0.0,-0.29998779296875,-5.850006103515625,1.0,9.0,02-01,-1.1899996670809634
01-18,0.0,-8.889999389648438,0.0,0.0,0.0,2.350006103515625,0.0,-0.4000091552734091,0.0,-2.54998779296875,-5.850006103515625,1.0,9.0,02-02,-1.394545121626418
01-19,0.0,-8.889999389648438,0.0,0.0,0.0,2.350006103515625,0.0,-0.4000091552734091,0.0,-0.04998779296875,-5.850006103515625,1.0,9.0,02-03,-1.1672723943536907
01-20,0.0,-8.889999389648438,0.0,0.0,0.0,2.350006103515625,0.0,0.0,0.0,-0.04998779296875,-9.949996948242188,1.0,9.0,02-04,-1.5036343661221592
01-21,0.0,0.0,0.0,0.0,0.0,2.350006103515625,0.0,0.0,0.0,2.2400054931640625,-13.05999755859375,2.0,8.0,02-05,-0.7699987238103693
01-22,0.0,0.0,0.0,0.0,0.0,2.350006103515625,0.0,0.0,0.0,2.2400054931640625,-9.850006103515625,2.0,8.0,02-06,-0.47818131880326703
01-23,0.0,0.0,0.0,0.0,0.0,2.350006103515625,0.0,0.0,0.0,2.850006103515625,-9.850006103515625,2.0,8.0,02-07,-0.4227267178622159
01-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.639999389648438,2.850006103515625,-5.25,1.0,9.0,02-08,-1.094544844193892
01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.639999389648438,1.899993896484375,-5.25,1.0,9.0,02-09,-1.180909590287642
01-26,0.0,0.0,0.0,0.0,0.0,0.0,1.7599945068359375,0.0,-9.639999389648438,2.899993896484375,-4.149993896484375,2.0,8.0,02-10,-0.8300004438920454
01-27,0.0,0.0,0.0,0.0,0.0,0.0,1.7599945068359375,0.0,-9.639999389648438,2.899993896484375,-5.4499969482421875,2.0,8.0,02-11,-0.9481825395063921
01-28,0.0,0.0,0.0,0.0,0.0,0.0,1.7599945068359375,0.0,-9.639999389648438,2.899993896484375,-3.649993896484375,2.0,8.0,02-12,-0.7845458984375
01-29,0.0,0.0,0.0,-2.5999984741210938,0.0,0.0,1.7599945068359375,4.699996948242159,-9.639999389648438,2.899993896484375,-1.6999969482421875,3.0,7.0,02-13,-0.41636449640447704
01-30,0.0,0.0,0.0,-2.5999984741210938,0.0,0.0,1.7599945068359375,4.699996948242159,-12.75,2.899993896484375,-1.8600006103515625,3.0,7.0,02-14,-0.713637612082744
01-31,0.0,0.0,0.0,-2.5999984741210938,0.0,0.0,1.7599945068359375,4.699996948242159,-12.75,2.899993896484375,2.239990234375,4.0,6.0,02-15,-0.34091117165305657
02-01,0.0,0.0,0.0,-2.5999984741210938,0.0,0.0,1.7599945068359375,4.699996948242159,-12.75,0.6100006103515625,5.3499908447265625,4.0,6.0,02-16,-0.26636505126953386
02-02,0.0,0.0,0.0,-2.5999984741210938,0.0,0.0,1.7599945068359375,4.699996948242159,-12.75,0.6100006103515625,5.3499908447265625,4.0,6.0,02-17,-0.26636505126953386
02-03,0.0,0.0,0.0,-2.5999984741210938,2.5700073242187784,0.0,1.7599945068359375,4.699996948242159,-12.75,0.6100006103515625,5.3499908447265625,5.0,5.0,02-18,-0.032728021795099434
02-04,0.0,0.0,0.0,-2.5999984741210938,2.5700073242187784,0.0,1.7599945068359375,4.699996948242159,-12.75,0.6100006103515625,-0.3499908447265625,4.0,6.0,02-19,-0.5509081753817472
02-05,0.0,0.0,0.0,-2.5999984741210938,2.5700073242187784,0.0,1.7599945068359375,4.699996948242159,-12.75,0.0,-0.3499908447265625,3.0,7.0,02-20,-0.6063627763227983
02-06,0.0,0.0,0.0,-2.5999984741210938,2.5700073242187784,0.0,0.0,4.699996948242159,4.3899993896484375,0.0,-3.9499969482421875,3.0,7.0,02-21,0.46454620361328125
02-07,0.0,0.0,0.0,-4.3699951171875,2.5700073242187784,0.0,0.0,4.699996948242159,4.3899993896484375,1.699996948242216,-2.649993896484375,4.0,6.0,02-22,0.5763646906072469
02-08,0.0,0.0,0.0,-4.3699951171875,2.5700073242187784,0.0,0.0,4.699996948242159,4.3899993896484375,1.699996948242216,-2.1999969482421875,4.0,6.0,02-23,0.6172735040838094
02-09,0.0,0.0,0.0,-1.7699966430664062,2.5700073242187784,5.17999267578125,0.0,0.0,4.3899993896484375,1.699996948242216,-0.850006103515625,4.0,6.0,02-24,1.0199994173916955
02-10,0.0,0.0,0.0,-1.7699966430664062,6.2599945068359375,5.17999267578125,0.0,0.0,7.5,1.699996948242216,-2.5,4.0,6.0,02-25,1.4881806807084543
02-11,0.0,0.0,0.0,-1.7699966430664062,6.2599945068359375,5.17999267578125,-1.050003051757784,0.0,7.5,1.699996948242216,-11.610000610351562,4.0,6.0,02-26,0.5645439841530592
02-12,0.0,0.0,0.0,-1.7699966430664062,6.2599945068359375,5.17999267578125,-1.050003051757784,0.0,1.5500030517578125,1.699996948242216,-10.639999389648438,4.0,6.0,02-27,0.11181709983132619
02-13,0.0,0.0,0.0,-1.7699966430664062,3.689987182617159,5.17999267578125,-1.050003051757784,0.0,2.4499969482421875,1.699996948242216,-10.509994506835938,4.0,6.0,02-28,-0.028183676979755937
02-14,0.0,0.0,0.0,-1.7699966430664062,3.689987182617159,5.17999267578125,-1.050003051757784,0.0,2.4499969482421875,-6.5,-9.020004272460938,3.0,7.0,02-29,-0.638184287331321
02-15,0.0,0.0,0.0,-1.7699966430664062,3.689987182617159,5.17999267578125,-1.050003051757784,0.0,-6.5399932861328125,-6.5,-9.020004272460938,2.0,8.0,03-01,-1.4554561268199573
02-16,0.0,0.0,0.0,-1.7699966430664062,3.689987182617159,5.17999267578125,-1.050003051757784,0.0,-14.039993286132812,-6.5,-9.020004272460938,2.0,8.0,03-02,-2.137274308638139
02-17,0.0,0.0,0.0,-1.7699966430664062,3.689987182617159,5.17999267578125,-1.050003051757784,0.0,-14.039993286132812,-6.5,-19.800003051757812,2.0,8.0,03-03,-3.117274197665128
02-18,0.0,0.0,0.0,-1.7699966430664062,3.689987182617159,5.17999267578125,-1.050003051757784,0.0,-17.699996948242188,-4.399993896484375,-19.800003051757812,2.0,8.0,03-04,-3.259092157537287
02-19,0.0,0.0,0.0,-1.7699966430664062,3.689987182617159,5.17999267578125,-1.050003051757784,0.0,-17.699996948242188,-3.199996948242216,-17.300003051757812,2.0,8.0,03-05,-2.9227287986061814
02-20,0.0,0.0,0.0,-8.230003356933594,3.689987182617159,0.0,-1.050003051757784,0.0,-20.100006103515625,-4.899993896484432,-10.79998779296875,1.0,9.0,03-06,-3.7627279108220932
02-21,0.0,0.0,0.0,-8.230003356933594,0.0,0.0,-1.050003051757784,0.0,-20.100006103515625,-4.899993896484432,-9.149993896484375,0.0,10.0,03-07,-3.9481818459250735
