,2010,2013,2014,2015,2016,2017,2018,2019,2020,ups,downs,end_day_sum,avg
01-02,0.0,0.0,0.0,0.0,-0.019999995827674893,0.0,0.08999999612569809,0.0,0.0,1.0,6.0,01-17,0.007777777810891466
01-03,0.0,0.0,0.0,0.0,-0.019999995827674893,0.0,0.08999999612569809,0.0,0.0,1.0,6.0,01-18,0.007777777810891466
01-04,0.0,0.0,0.0,0.0,-0.019999995827674893,0.0,0.08999999612569809,0.0,0.0,1.0,6.0,01-19,0.007777777810891466
01-05,0.0,0.0,0.0,0.0,-0.019999995827674893,0.0,0.08999999612569809,0.0,0.0,1.0,6.0,01-20,0.007777777810891466
01-06,0.0,0.0,0.0,0.0,-0.019999995827674893,0.0,0.08999999612569809,0.0,0.0,1.0,6.0,01-21,0.007777777810891466
01-07,0.0,0.0,0.0,0.0,-0.019999995827674893,0.0,0.08999999612569809,0.0,0.0,1.0,6.0,01-22,0.007777777810891466
01-08,0.0,0.0,0.0,0.0,-0.019999995827674893,0.0,0.08999999612569809,0.0,0.0,1.0,6.0,01-23,0.007777777810891466
01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.08999999612569809,0.0,0.0,1.0,6.0,01-24,0.00999999956952201
01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.08999999612569809,0.0,0.0,1.0,6.0,01-25,0.00999999956952201
01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,01-26,0.0
01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,01-27,0.0
01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,01-28,0.0
01-14,0.0,0.0,0.0,-0.29900002479553234,0.0,0.0,-0.08899999409914017,0.0,0.0,0.0,7.0,01-29,-0.043111113210519164
01-15,0.0,0.0,0.0,-0.29900002479553234,0.0,0.0,-0.08899999409914017,0.0,0.0,0.0,7.0,01-30,-0.043111113210519164
01-16,0.0,0.0,-0.4240000247955322,-0.29900002479553234,0.0,0.0,-0.08899999409914017,0.0,0.0,0.0,7.0,01-31,-0.09022222707668942
01-17,0.0,0.0,-0.4240000247955322,-0.29900002479553234,0.019999995827674893,0.0,-0.08899999409914017,0.0,0.0,1.0,6.0,02-01,-0.08800000531805888
