,2010,2013,2014,2015,2016,2017,2018,2019,2020,ups,downs,avg
01-02,0.0,0.0,0.0,61.03896250503358,5.999999254941923,-14.285711244660995,-3.4923359607736564,-12.33624177101277,4.310345588923042,3.0,4.0,4.581668708050125
01-03,0.0,0.0,0.0,-8.225110424217032,5.999999254941923,-1.2658158607009335,13.214285828325211,-16.93181702728606,-7.758623665790072,2.0,5.0,-1.663009099414107
01-04,0.0,0.0,0.0,-8.225110424217032,5.999999254941923,0.0,-2.583333659296242,-16.93181702728606,-1.2931012680840015,1.0,6.0,-2.559262569326824
01-05,0.0,0.0,0.0,-8.225110424217032,5.999999254941923,3.4666656070285793,-2.583333659296242,-13.636365945427883,-1.2931012680840015,2.0,5.0,-1.8079162705616285
01-06,0.0,0.0,0.0,-8.225110424217032,9.615386165292742,-3.3333300219643105,-2.583333659296242,-13.636365945427883,12.639411021928826,2.0,5.0,-0.6137047626315445
01-07,0.0,0.0,0.0,-8.225110424217032,3.846156257122043,-3.3333300219643105,-2.583333659296242,-17.64705933914052,13.754650727040937,2.0,5.0,-1.576447384495014
01-08,0.0,0.0,0.0,54.545454911972676,3.846156257122043,-4.871449757982153,5.307690650048291,-31.23359613414604,13.754650727040937,4.0,3.0,4.59432296156175
01-09,0.0,0.0,0.0,-12.987015186121779,3.846156257122043,-4.871449757982153,9.6923059112221,-6.666664301402954,14.232902122368833,3.0,4.0,0.3606927828006767
01-10,0.0,0.0,0.0,-12.987015186121779,3.846156257122043,-15.555553347976184,-4.448394224262339,-14.675770897777184,14.232902122368833,2.0,5.0,-3.287519475182956
01-11,0.0,0.0,0.0,-12.987015186121779,3.846156257122043,-1.6204542874025576,-4.448394224262339,-8.077361948536236,14.232902122368833,2.0,5.0,-1.0060185852035592
01-12,0.0,0.0,0.0,-12.987015186121779,3.846156257122043,2.1663123779192897,-4.448394224262339,-5.802052902005452,14.232902122368833,3.0,4.0,-0.33245461721993386
01-13,0.0,0.0,0.0,-12.987015186121779,33.33333333333333,-10.412309213583113,-24.555157594690165,-11.92682918299795,23.771973062362477,2.0,5.0,-0.3084449757441337
01-14,0.0,0.0,0.0,0.0,38.46153757981291,-4.821811885483269,-24.555157594690165,0.32154086631486295,23.771973062362477,3.0,4.0,3.6864535587018685
01-15,0.0,0.0,0.0,0.0,38.46153757981291,-11.111111111111088,-9.580469773827978,1.822078218479148,23.771973062362477,3.0,4.0,4.81822310841283
01-16,0.0,0.0,0.0,0.0,35.99999747826494,-11.111111111111088,-16.66666977107533,-14.73272135606392,11.614913058810371,2.0,4.0,0.5671564776472192
01-17,0.0,0.0,0.0,0.0,35.99999747826494,-11.111111111111088,18.91892177615398,-88.88888336994056,11.614913058810371,3.0,3.0,-3.7184624630913725
01-18,0.0,0.0,0.0,0.0,32.90322452721559,-11.524170570327833,18.91892177615398,-69.33332869741673,11.614913058810371,3.0,3.0,-1.9356044339516245
01-19,0.0,0.0,0.0,-10.000000886973892,32.90322452721559,-9.88847726969064,12.162166516044138,-86.66665673255963,11.614913058810371,3.0,3.0,-5.54164786523934
01-20,0.0,0.0,0.0,-64.99999401292646,43.09165559441771,-9.88847726969064,12.162166516044138,-67.99999523162849,11.614913058810371,3.0,3.0,-8.446636816108152
01-21,0.0,0.0,0.0,-64.99999401292646,41.490854962024045,-0.3717535132950696,12.162166516044138,-64.70588321229305,11.614913058810371,3.0,3.0,-7.201077355737336
01-22,0.0,0.0,0.0,-64.99999401292646,41.490854962024045,0.5158415153371394,12.162166516044138,-86.66665673255963,11.122063327365444,4.0,2.0,-9.597302713857259
01-23,0.0,0.0,0.0,-64.99999401292646,41.490854962024045,-3.8461617816837887,24.054053156065926,-81.6115667493517,11.122063327365444,3.0,4.0,-8.198972344278504
01-24,0.0,0.0,0.0,-64.99999401292646,31.35313667284495,-6.807698902999397,-12.400001102685899,-72.88805649915113,0.0,1.0,6.0,-13.971401538324217
01-25,0.0,0.0,0.0,-64.99999401292646,31.35313667284495,0.6250002587007263,3.602055414556122,-94.13233446564799,0.0,3.0,4.0,-13.728015125830295
01-26,0.0,0.0,0.0,-7.943920108889883,14.285716566504265,6.249992238978192,-9.57117818919837,-94.13233446564799,0.0,2.0,5.0,-10.12352488425042
01-27,0.0,0.0,0.0,-7.943920108889883,26.91702705589401,6.249992238978192,-2.9159502298657487,-86.59999688565736,-15.94285929592295,2.0,5.0,-8.91507858060708
01-28,0.0,0.0,0.0,-7.943920108889883,26.91702705589401,6.249992238978192,-2.9159502298657487,-90.02036466722271,-14.740808627449258,2.0,5.0,-9.161558259839488
01-29,0.0,0.0,0.0,-23.52941176470588,30.290085927961247,6.249992238978192,-2.9159502298657487,-56.211815300563785,-14.740808627449258,2.0,5.0,-6.761989750627247
01-30,0.0,0.0,0.0,-12.29946433512632,30.290085927961247,11.764700726241687,-26.929676423072124,6.249997089616994,-14.740808627449258,3.0,4.0,-0.6294628490919748
01-31,0.0,0.0,0.0,25.13368712302601,30.290085927961247,12.091503649908022,-26.929676423072124,-4.384137946803475,-14.740808627449258,3.0,4.0,2.3845170781744915
02-01,0.0,0.0,0.0,25.13368712302601,30.290085927961247,10.927150291934485,-26.929676423072124,-6.471817128216408,-14.740808627449258,3.0,4.0,2.023180129353772
02-02,0.0,0.0,0.0,25.13368712302601,17.80976056193494,5.316768215401845,-26.929676423072124,6.054273514709623,-14.740808627449258,4.0,3.0,1.404889373839004
02-03,0.0,0.0,0.0,33.333330376753686,20.058472061370534,9.293887466908545,-26.929676423072124,6.054273514709623,-14.740808627449258,4.0,3.0,3.007719818802334
02-04,0.0,0.0,0.0,67.44186056585426,31.864178113605856,9.293887466908545,-26.929676423072124,-4.432585301279049,-14.740808627449258,3.0,4.0,6.944095088285359
02-05,0.0,0.0,0.0,61.111108236658595,31.864178113605856,9.293887466908545,-26.929676423072124,1.2244877478620064,-37.466122825883396,4.0,3.0,4.344206924008833
02-06,0.0,0.0,0.0,40.55555049651913,21.295256684391184,9.09091666937595,14.23670494684687,13.561149134161454,-41.9211883545465,5.0,2.0,6.313154397416454
02-07,0.0,0.0,0.0,40.55555049651913,21.295256684391184,-0.6992916634363646,0.0,1.9607810195433113,-22.406148353059514,3.0,4.0,4.522905353773083
02-08,0.0,0.0,0.0,40.55555049651913,21.295256684391184,-4.347824209053363,0.0,3.725487589377751,-23.68850285459373,3.0,3.0,4.171107522960108
02-09,0.0,0.0,0.0,40.55555049651913,0.0,-3.597118908694688,0.0,3.725487589377751,-12.038013853044513,2.0,4.0,3.1828783693508536
02-10,0.0,0.0,0.0,40.55555049651913,0.0,-10.071941520553098,0.0,17.920427375864293,-12.038013853044513,2.0,5.0,4.040669166531758
02-11,0.0,0.0,0.0,48.055553600927844,0.0,-10.071941520553098,0.0,16.779660824317087,-12.038013853044513,2.0,5.0,4.747251005738591
02-12,0.0,0.0,0.0,48.055553600927844,0.0,-15.297665020539347,0.0,17.948716315892913,-12.038013853044513,2.0,5.0,4.296510115915211
02-13,0.0,0.0,0.0,41.66666494199516,0.0,-15.297665020539347,-0.5172437269963077,18.119659382376163,-10.983262302128068,2.0,5.0,3.6653503638564
02-14,0.0,0.0,0.0,-19.44445364269249,-61.70909546564436,-13.790502918134791,8.906254820321681,26.341878236624595,-10.983262302128068,2.0,5.0,-7.85324236351705
02-15,0.0,0.0,0.0,-19.44445364269249,-7.15663302325452,-10.246153437033193,8.906254820321681,16.239317491148782,7.364018138578459,3.0,4.0,-0.48196107254792037
02-16,0.0,0.0,0.0,-19.44445364269249,-17.02632221585764,-19.166674893349555,8.906254820321681,4.957266143784501,7.364018138578459,3.0,4.0,-3.8233235165794497
02-17,0.0,0.0,0.0,-19.44445364269249,-11.175005015172177,-19.166674893349555,8.906254820321681,20.571430791397475,7.364018138578459,3.0,4.0,-1.4382699778796233
02-18,0.0,0.0,0.0,0.0,-6.899040603425386,-14.999999689559122,2.8333316879967487,29.38786109862093,-3.2167838483221565,2.0,5.0,0.7894854050345569
02-19,0.0,0.0,0.0,0.0,-6.899040603425386,-24.773954710845043,2.8333316879967487,32.68765090583187,-7.2250051176176795,2.0,5.0,-0.3752242042288322
02-20,0.0,0.0,0.0,0.0,-6.899040603425386,-8.490556975383095,-11.047621912967125,36.24999976716935,-8.850579201301162,1.0,6.0,0.10691123045473144
02-21,0.0,0.0,0.0,0.0,-17.02632221585764,-12.809608221766986,-11.047621912967125,14.542857389182458,-8.850579201301162,1.0,6.0,-3.9101415736344953
02-22,0.0,0.0,0.0,0.0,-17.02632221585764,-8.50898228320467,-11.047621912967125,15.71428556223304,-8.850579201301162,1.0,6.0,-3.3021355612330616
02-23,0.0,0.0,0.0,0.0,-4.635295398425052,-10.583332665885461,-11.047621912967125,16.42857272101907,-2.4891793217681766,1.0,6.0,-1.3696507308918606
02-24,0.0,0.0,0.0,-33.333324135085924,-5.880956218170388,-10.583332665885461,-10.476190746506347,16.42857272101907,-2.4891793217681766,1.0,6.0,-5.148267818488581
02-25,0.0,0.0,0.0,-19.99999751647309,34.523808995848874,-10.583332665885461,13.173652961762002,16.42857272101907,-2.4891793217681766,3.0,4.0,3.4503916860559136
02-26,0.0,0.0,0.0,-19.99999751647309,1.190478619095182,-13.905578438466998,13.173652961762002,8.736346607068207,-16.58536447966691,3.0,4.0,-3.0433846940757343
02-27,0.0,0.0,0.0,-19.99999751647309,9.523811213283604,-25.18867716978306,-28.000004172325042,21.581774162925804,-15.850703800870505,2.0,5.0,-6.4370885870269205
02-28,0.0,0.0,0.0,-19.99999751647309,9.523811213283604,-22.641506383706734,-28.000004172325042,12.49999767169351,-15.850703800870505,2.0,5.0,-7.163155887599806
02-29,0.0,0.0,0.0,0.0,9.523811213283604,0.0,0.0,0.0,-3.974792623853035,1.0,1.0,0.6165576210478411
03-01,0.0,0.0,0.0,-19.99999751647309,4.761905606641802,-13.207545976233082,33.91343064140808,1.5749968940391441,-3.974792623853035,3.0,3.0,0.3408885583922017
