,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,ups,downs,avg
01-02,-7.608694736696176,-9.316768622693642,2.127657550770305,-3.5714251502435985,6.060609070941536,4.545457008456409,9.37500058207664,7.692306369719361,10.256408492959174,22.857138478026005,-6.250003492459733,7.0,4.0,3.2879714137142075
01-03,-7.608694736696176,2.7624283920971484,0.0,-3.5714251502435985,3.0303090509739805,9.090907243657693,9.37500058207664,11.11111663005949,23.913046154272767,20.588232973867644,0.0,7.0,4.0,6.2446291945514165
01-04,-2.0618536429497425,-4.069763492931916,-4.347821861674596,-3.5714251502435985,3.0303090509739805,9.090907243657693,3.3333399560713968,14.285716566504245,23.913046154272767,5.882356034843122,-6.250003492459733,6.0,5.0,3.566800669642147
01-05,-7.608694736696176,-3.0303074089730635,-6.521739271277513,-3.5714251502435985,3.0303090509739805,9.090907243657693,0.0,14.285716566504245,15.217395952157942,8.82352966957026,-6.250003492459733,5.0,6.0,2.133244402110367
01-06,-9.278341393273857,7.777777189089901,-6.521739271277513,-3.5714251502435985,3.0303090509739805,13.043478542555038,3.3333399560713968,14.285716566504245,17.391306882995252,8.82352966957026,0.0,7.0,4.0,4.392177458451372
01-07,-12.765951645541552,12.777772553172975,-6.521739271277513,-3.5714251502435985,3.0303090509739805,13.043478542555038,3.3333399560713968,14.285716566504245,11.627909555636291,8.82352966957026,5.882356034843122,8.0,3.0,4.540481442024058
01-08,-20.21276575507703,15.555554378179826,-11.363639134513473,-3.5714251502435985,-6.666660043928621,4.761900369272073,3.3333399560713968,11.11111663005949,11.627909555636291,8.82352966957026,5.882356034843122,7.0,4.0,1.7528378645336125
01-09,-13.82979310276608,12.138730394895582,-8.888893892735755,6.451616314521805,-6.666660043928621,4.761900369272073,-6.666660043928621,7.692306369719361,22.448982074329187,0.0,-5.882356034843106,5.0,6.0,1.0508338549578022
01-10,-21.5909157102266,13.142858232770646,-13.636364252114102,6.451616314521805,0.0,-4.761907465063339,-6.666660043928621,0.0,22.448982074329187,-6.06060003993511,-5.882356034843106,3.0,8.0,-1.505031538589931
01-11,-24.418608680681704,5.325445581737068,-13.636364252114102,9.677419664956526,0.0,-4.761907465063339,-6.666660043928621,10.344828294942273,17.02127942892154,-6.06060003993511,-5.882356034843106,4.0,7.0,-1.7325021405462337
01-12,-9.090907243657705,2.424240147334001,-4.444446946367871,9.677419664956526,3.225803350434739,-15.789474509759632,-6.666660043928621,10.344828294942273,17.02127942892154,-6.06060003993511,0.0,5.0,6.0,0.058316554812739986
01-13,-10.843377733528296,-7.738095195858385,-2.22222678455319,9.677419664956526,3.225803350434739,-15.789474509759632,-6.666660043928621,6.896545345519364,2.127657550770305,-6.06060003993511,-5.882356034843106,4.0,7.0,-3.0250331300659457
01-14,-29.333337148030616,-2.3809572804273027,-2.22222678455319,30.00000074505805,3.225803350434739,-15.789474509759632,0.0,3.448272672759682,-2.22222678455319,-2.9411736347271384,11.111116630059469,4.0,7.0,-0.6458366130671938
01-15,-22.666668891906724,1.7857126384770408,-9.523814930126692,30.00000074505805,-10.0,-9.999997764825855,3.3333399560713968,3.448272672759682,-2.22222678455319,-2.9411736347271384,11.111116630059469,5.0,6.0,-0.6977672148830877
01-16,-29.333337148030616,-3.1249969732016494,-9.523814930126692,30.00000074505805,-10.0,-15.000000372529037,0.0,0.0,-2.22222678455319,0.0,5.555558315029726,2.0,9.0,-3.0589833771230373
