,2009,2012,2013,2014,2015,2016,2017,2018,2019,2020,ups,downs,end_day_sum,avg
01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009300000965595245,0.0,-0.028599999845027924,0.0,8.0,01-17,-0.003790000081062317
01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007590003311634064,0.0,-0.028599999845027924,0.0,8.0,01-18,-0.0036190003156661987
01-04,0.0,0.0,0.0,0.0,0.0,-0.0101699999650009,0.030900001525878906,-0.005099989473819733,0.0,-0.028599999845027924,1.0,7.0,01-19,-0.0012969987757969648
01-05,0.0,0.0,0.0,0.0,0.0,-0.0101699999650009,0.030900001525878906,-0.006999991834163666,0.0,-0.028599999845027924,1.0,7.0,01-20,-0.0014869990118313583
01-06,0.0,0.0,0.0,0.0,0.0,-0.0101699999650009,0.030900001525878906,-0.006999991834163666,0.0,-0.012800000607967377,1.0,7.0,01-21,9.300091187469644e-05
01-07,0.0,0.0,0.0,0.0,0.0,-0.0101699999650009,0.030900001525878906,-0.006999991834163666,0.0,-0.011689998209476471,1.0,7.0,01-22,0.000204001151723787
01-08,0.0,0.0,0.0,0.0,0.0,-0.0101699999650009,0.030900001525878906,-0.006999991834163666,0.0,-0.010099999606609344,1.0,7.0,01-23,0.00036300101201049964
01-09,0.0,0.0,0.0,0.0,0.0,-0.0101699999650009,0.030900001525878906,-0.006999991834163666,-0.016699999570846558,-0.010099999606609344,1.0,7.0,01-24,-0.001306998945074156
01-10,0.0,0.0,0.0,0.0,0.0,-0.0101699999650009,0.030900001525878906,0.0,-0.017000004649162292,-0.010099999606609344,1.0,7.0,01-25,-0.0006370002694893629
01-11,0.0,0.0,0.0,0.0,0.0,-0.0101699999650009,0.030900001525878906,0.0,-0.017000004649162292,-0.010099999606609344,1.0,7.0,01-26,-0.0006370002694893629
01-12,0.0,0.0,0.0,0.0,0.0,-0.0101699999650009,0.030900001525878906,0.0,-0.017000004649162292,-0.010099999606609344,1.0,7.0,01-27,-0.0006370002694893629
01-13,0.0,0.0,0.0,0.0,0.0,-0.0101699999650009,0.030900001525878906,0.0,-0.017000004649162292,-0.010099999606609344,1.0,7.0,01-28,-0.0006370002694893629
01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033999979496002197,0.016099996864795685,2.0,6.0,01-29,0.0019499994814395905
01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033999979496002197,0.006099998950958252,2.0,6.0,01-30,0.0009499996900558472
01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0602400004863739,-0.009700000286102295,1.0,7.0,01-31,0.005054000020027161
01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.011500000953674316,0.0,0.0602400004863739,-0.0108100026845932,2.0,6.0,02-01,0.0060929998755455015
01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.011500000953674316,0.0,0.0602400004863739,-0.012400001287460327,2.0,6.0,02-02,0.005934000015258789
01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.011500000953674316,0.0,0.07694000005722046,-0.012400001287460327,2.0,7.0,02-03,0.007603999972343445
