,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,ups,downs,avg
01-02,0.0,-11.265975318863932,-4.606064305160984,11.933801579656793,12.032638662554247,-3.2429244115964635,-1.4303501294197702,1.8299254789236434,-1.3698682631726593,-0.44643028202108453,-2.0597302624038307,3.0,7.0,0.1250020680450871
01-03,0.0,-11.265975318863932,2.375563843747586,13.01724006389748,11.964653550816537,-0.5896226202902661,-1.4303501294197702,0.6535993205018585,1.8034247656747424,-2.925051743807502,0.0,5.0,5.0,1.236680157477885
01-04,0.0,-8.478517051254041,2.375563843747586,10.775862068965516,11.216858813988608,-0.5896226202902661,-0.9282177867240609,2.8047488246247543,0.09009214899244743,-1.1883009088412138,-0.4119460524807662,5.0,5.0,1.4242292073389604
01-05,0.0,1.1640195493344756,2.375563843747586,10.086204265726035,11.216858813988608,-1.6686549468620409,-2.644834299451039,-0.10929212348363172,-2.7026957364917195,-1.9195616654641128,-0.4119460524807662,4.0,7.0,1.3986965135057632
01-06,0.0,3.5123981598026788,6.674209755699715,10.086204265726035,10.670308598056437,0.2956830171217864,-0.4339720613753324,0.9835978433410079,-0.810803565951388,-1.9195616654641128,1.015232259867237,7.0,4.0,2.733936055165824
01-07,0.0,3.5123981598026788,6.674209755699715,10.086204265726035,9.128348202012985,1.8118094640161022,-1.3715787348789106,0.6557318955606719,-3.7071327149623015,-0.08976009783979076,1.5337384726564292,7.0,4.0,2.5667244243448737
01-08,0.0,3.5123981598026788,6.674209755699715,9.027165258638819,8.620689655172415,1.9653143910314308,-1.9326722079031018,0.6557318955606719,-3.2287769637332793,-0.08993011676935961,2.2222153720360898,7.0,4.0,2.4933041090487347
01-09,0.0,5.273830657925385,6.674209755699715,5.935250589254132,5.570833001886695,0.7514468507270593,-1.3092307876712785,-0.3311228651406685,-0.6375287014290524,-1.1722282475404675,3.7298375273532267,6.0,5.0,2.225936161914977
01-10,-2.316603823578658,6.693303746627242,6.674209755699715,4.796382852269501,1.375515876172508,2.0809283835350434,-2.394456915457365,0.5500570945604265,0.9115804834598205,-0.9769063449492443,3.2258033504347217,8.0,3.0,1.8745285871612465
01-11,-3.414634146341464,13.986014199210416,6.674209755699715,0.7239846622242518,1.994493822708815,5.098042635022759,-2.588387791349923,-1.001114069847171,0.7326000288198119,0.2664359328213531,2.5201612709402172,8.0,3.0,2.2719823909007983
