,2010,2013,2014,2015,2016,2017,2018,2019,2020,ups,downs,avg
01-02,0.0,0.0,0.0,0.0,0.0,0.0,35.593222800392894,0.0,26.17449551669066,2.0,5.0,6.863079813009283
01-03,0.0,0.0,0.0,0.0,0.0,0.0,26.640931000361956,0.0,26.17449551669066,2.0,5.0,5.868380724116957
01-04,0.0,0.0,0.0,0.0,0.0,0.0,37.55135589857341,0.0,26.17449551669066,2.0,5.0,7.080650157251564
01-05,0.0,0.0,0.0,0.0,0.0,0.0,37.55135589857341,0.0,26.17449551669066,2.0,5.0,7.080650157251564
01-06,0.0,0.0,0.0,0.0,0.0,0.0,37.55135589857341,0.0,31.63455276511472,2.0,5.0,7.687323184854238
01-07,0.0,0.0,0.0,0.0,0.0,0.0,33.91304680214931,0.0,30.025444964590598,2.0,5.0,7.104276862971101
01-08,0.0,0.0,0.0,0.0,0.0,0.0,33.91304680214931,0.0,40.443961984951486,2.0,5.0,8.261889865233421
01-09,0.0,0.0,0.0,0.0,0.0,0.0,-4.695647351457964,0.0,41.899442233707745,1.0,6.0,4.133754986916642
01-10,0.0,0.0,0.0,0.0,0.0,0.0,-5.826081812945221,0.0,27.37430279213468,1.0,6.0,2.3942467754654952
01-11,0.0,0.0,0.0,0.0,0.0,0.0,-3.14685433098867,0.0,17.43016333404547,1.0,6.0,1.5870343336729777
01-12,0.0,0.0,0.0,0.0,0.0,0.0,-3.14685433098867,0.0,16.685456352836898,1.0,6.0,1.504289113538692
01-13,0.0,0.0,0.0,0.0,0.0,0.0,9.440556480220662,0.0,16.685456352836898,2.0,5.0,2.902890314784173
01-14,0.0,0.0,0.0,0.0,0.0,0.0,9.440556480220662,0.0,9.808343857103132,2.0,5.0,2.1387667041470886
01-15,0.0,0.0,0.0,0.0,0.0,0.0,5.388123883220903,0.0,16.00902093090625,2.0,5.0,2.377460534903017
01-16,0.0,0.0,0.0,0.0,0.0,0.0,5.388123883220903,0.0,-3.6726752653021095,1.0,6.0,0.19060540199097703
01-17,0.0,0.0,0.0,0.0,0.0,0.0,-16.570876037684236,0.0,-1.2886585268435962,0.0,7.0,-1.9843927293919816
01-18,0.0,0.0,0.0,0.0,0.0,0.0,-10.153257156143386,0.0,-19.007728632964426,0.0,7.0,-3.2401095321230904
01-19,0.0,0.0,0.0,0.0,0.0,0.0,-10.153257156143386,0.0,-19.007728632964426,0.0,7.0,-3.2401095321230904
01-20,0.0,0.0,0.0,0.0,0.0,0.0,-10.153257156143386,0.0,-19.007728632964426,0.0,7.0,-3.2401095321230904
01-21,0.0,0.0,0.0,0.0,0.0,0.0,-13.077680983722761,-2.839508239606256,-14.863181396352923,0.0,7.0,-3.42004117996466
01-22,0.0,0.0,0.0,0.0,0.0,0.0,-30.83049479484964,-2.839508239606256,-32.005902090839555,0.0,7.0,-7.297322791699496
01-23,0.0,0.0,0.0,0.0,0.0,0.0,-30.83049479484964,1.9999987728455615,-41.01749012519721,1.0,6.0,-7.760887349689032
01-24,0.0,0.0,0.0,0.0,0.0,45.286885527475924,-30.14789784278986,1.9999987728455615,-41.01749012519721,2.0,5.0,-2.653167074185065
01-25,0.0,0.0,0.0,0.0,0.0,45.286885527475924,-30.14789784278986,1.9999987728455615,-41.01749012519721,2.0,5.0,-2.653167074185065
01-26,0.0,0.0,0.0,0.0,0.0,45.286885527475924,-24.573380083538062,1.9999987728455615,-47.83333151208035,2.0,5.0,-2.7910919216996586
01-27,0.0,0.0,0.0,0.0,0.0,45.286885527475924,-24.573380083538062,1.9999987728455615,-26.714291346316514,2.0,5.0,-0.44453190328145453
01-28,0.0,0.0,0.0,0.0,0.0,45.286885527475924,-24.573380083538062,1.9999987728455615,-26.714291346316514,2.0,5.0,-0.44453190328145453
01-29,0.0,0.0,0.0,0.0,0.0,45.286885527475924,-24.573380083538062,24.27272511760065,-10.857148014769349,2.0,5.0,3.792120282974351
01-30,0.0,0.0,0.0,0.0,0.0,45.286885527475924,-18.77133565773371,27.565217036380655,-28.903658695486005,2.0,6.0,2.7974564678485403
01-31,0.0,0.0,0.0,0.0,0.0,45.286885527475924,-18.77133565773371,32.11083695160129,-28.903658695486005,2.0,6.0,3.3025253473175
02-01,0.0,0.0,0.0,0.0,0.0,45.286885527475924,12.92808384658668,33.98532897471327,-33.55482102566722,3.0,5.0,6.516164147012073
02-02,0.0,0.0,0.0,0.0,0.0,45.286885527475924,24.743154316766155,33.98532897471327,-33.55482102566722,3.0,5.0,7.828949754809792
02-03,0.0,0.0,0.0,0.0,0.0,45.286885527475924,24.743154316766155,33.98532897471327,-60.80000400543213,3.0,5.0,4.80170720150258
02-04,0.0,0.0,0.0,0.0,0.0,0.0,24.743154316766155,28.759895773129106,-25.555545621448484,2.0,6.0,3.105278274271864
02-05,0.0,0.0,0.0,0.0,0.0,0.0,24.093266598950894,26.724135051796942,-16.48147835407738,2.0,6.0,3.81510258851894
02-06,0.0,0.0,0.0,0.0,0.0,0.0,24.093266598950894,38.93678182452299,-2.7397316198766797,2.0,6.0,6.698924089288578
02-07,0.0,0.0,0.0,0.0,0.0,0.0,21.517861502492018,32.18445744924314,-19.863013419006165,2.0,6.0,3.759922836969888
02-08,0.0,0.0,0.0,0.0,0.0,0.0,21.517861502492018,32.18445744924314,-19.863013419006165,2.0,6.0,3.759922836969888
02-09,0.0,0.0,0.0,0.0,0.0,0.0,21.517861502492018,12.23871103885488,8.496731873370125,3.0,5.0,4.694811601635225
02-10,0.0,0.0,0.0,0.0,0.0,0.0,21.517861502492018,12.23871103885488,-0.5747138249038147,2.0,6.0,3.686873190715898
02-11,0.0,0.0,0.0,0.0,0.0,0.0,21.517861502492018,12.23871103885488,-6.06060003993511,2.0,6.0,3.077330277934643
02-12,0.0,0.0,0.0,0.0,0.0,0.0,11.835505522658982,11.176336538112949,5.937498195562471,3.0,5.0,3.2165933618149336
02-13,0.0,0.0,0.0,0.0,0.0,0.0,11.835505522658982,5.22901600203024,26.253684411151813,3.0,5.0,4.813133992871226
02-14,0.0,0.0,0.0,0.0,0.0,0.0,-17.151461341387066,-3.363639134513447,20.353975999195423,1.0,7.0,-0.01790271963389895
02-15,0.0,0.0,0.0,0.0,0.0,0.0,-16.148450245551597,-5.4545429915435655,20.353975999195423,1.0,7.0,-0.13877969309997104
