,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,ups,downs,avg
01-02,0.0,8.391608391608392,57.14285714285714,0.0,35.897433546167775,21.428572188834742,40.00000223517415,50.0,0.0,0.0,0.0,6.0,4.0,19.350952136785654
01-03,0.0,2.2388059701492535,80.0,0.0,-1.282057748038625,-28.57143313300849,40.00000223517415,50.0,0.0,0.0,0.0,4.0,6.0,12.94411975675239
01-04,0.0,0.0,84.21052631578947,0.0,29.487175372460268,-28.57143313300849,0.0,66.66666666666666,0.0,0.0,0.0,3.0,7.0,13.799357747446173
01-05,0.0,0.0,66.66666666666666,0.0,29.487175372460268,-28.57143313300849,-66.666672875484,-49.999999999999986,-11.111108351636926,0.0,0.0,2.0,8.0,-5.4723065746365895
01-06,0.0,-4.37956204379562,66.66666666666666,0.0,29.487175372460268,-50.00000931322591,-150.00000931322595,-100.0,11.111116630059483,0.0,0.0,3.0,7.0,-17.919511091005553
01-07,0.0,-4.37956204379562,66.66666666666666,0.0,11.235951218486386,-80.00000447034826,-49.999999999999986,-100.0,20.000002980232196,0.0,0.0,3.0,7.0,-12.40699505897806
01-08,0.0,-5.109489051094891,80.0,0.0,12.359552367771112,-29.999993294477562,-49.999999999999986,0.0,20.000002980232196,0.0,0.0,3.0,7.0,2.4772793638573516
01-09,0.0,-10.76923076923077,78.57142857142857,0.0,0.0,-29.999993294477562,-49.999999999999986,33.33333333333333,9.999997764825855,0.0,0.0,3.0,7.0,2.83050323689813
01-10,0.0,-9.923664122137405,75.0,33.33333333333333,-4.705877733065725,-19.999995529651724,-49.999999999999986,33.33333333333333,9.999997764825855,-33.33333333333335,0.0,4.0,6.0,3.0639812466640284
01-11,0.0,-16.93548387096774,66.66666666666666,33.33333333333333,-4.705877733065725,-33.33332505491079,-49.999999999999986,33.33333333333333,20.000002980232196,-33.33333333333335,0.0,4.0,6.0,1.3659378473898107
01-12,0.0,-27.67857142857143,41.66666666666667,33.33333333333333,-4.705877733065725,-9.090907243657693,-49.999999999999986,55.55555831502974,20.000002980232196,-33.33333333333335,0.0,4.0,6.0,2.3406246869667053
01-13,0.0,-14.529914529914532,-25.0,0.0,-4.705877733065725,-22.222216703273865,-150.00000931322595,55.55555831502974,9.999997764825855,0.0,0.0,2.0,8.0,-13.718405654511315
01-14,0.0,-17.094017094017094,-58.333333333333336,0.0,-9.722220842485129,-27.272728504228187,-49.999999999999986,66.6666687362723,-12.500006984919466,0.0,0.0,1.0,9.0,-9.841421638428264
01-15,0.0,-22.22222222222222,-72.72727272727273,33.33333333333333,-11.428569239013012,-27.272728504228187,-49.999999999999986,72.72727318908558,0.0,0.0,0.0,2.0,8.0,-7.053653288210657
01-16,0.0,-25.438596491228072,-90.0,0.0,-5.405400180747055,-9.090907243657693,0.0,80.00000124176339,0.0,0.0,0.0,1.0,9.0,-4.539536606715402
01-17,0.0,-33.64485981308411,-90.0,0.0,-20.270266787164704,9.090907243657705,0.0,78.57142914162606,9.999997764825855,0.0,0.0,3.0,7.0,-4.204799313649018
01-18,0.0,-38.83495145631068,10.0,0.0,-20.270266787164704,9.090907243657705,0.0,80.00000074505806,0.0,0.0,0.0,3.0,7.0,3.635062704112762
01-19,0.0,-19.130434782608695,-50.0,0.0,-20.270266787164704,-11.111108351636926,0.0,55.55555831502974,0.0,0.0,0.0,1.0,9.0,-4.086931964216416
01-20,0.0,-11.11111111111111,-40.0,0.0,-20.270266787164704,-11.111108351636926,0.0,33.33333747254462,0.0,0.0,0.0,1.0,9.0,-4.469013525215284
01-21,0.0,-11.965811965811966,-20.0,0.0,-20.270266787164704,-11.111108351636926,0.0,33.33333747254462,0.0,-33.33333333333335,0.0,1.0,9.0,-5.758834815036575
01-22,0.0,-5.982905982905983,-9.090909090909092,33.33333333333333,-13.33333651224772,30.769225478877487,0.0,40.00000223517415,0.0,0.0,0.0,3.0,7.0,6.8814008601201975
01-23,0.0,-8.771929824561402,-9.090909090909092,-50.0,-13.33333651224772,15.384612739438733,0.0,25.00000000000001,9.090907243657705,25.00000000000001,0.0,4.0,6.0,-0.6109686767837956
01-24,0.0,-16.9811320754717,-20.0,0.0,-13.33333651224772,30.769225478877487,0.0,0.0,-11.111108351636926,0.0,0.0,1.0,9.0,-2.786941041861714
01-25,0.0,-9.803921568627452,-33.33333333333333,0.0,3.9999961853027344,18.1818144873154,0.0,-50.000009313225966,20.000002980232196,0.0,0.0,3.0,7.0,-4.632313687485129
01-26,0.0,-17.0,0.0,-50.0,5.2631529414422,18.1818144873154,0.0,-22.222216703273865,9.999997764825855,0.0,0.0,3.0,7.0,-5.070659228153674
01-27,0.0,-3.6363636363636362,9.090909090909092,-50.0,27.99999713897705,0.0,0.0,-66.66666666666666,9.999997764825855,0.0,0.0,3.0,7.0,-6.655647846210754
01-28,0.0,2.727272727272727,9.090909090909092,-50.0,6.66666825612386,-22.222216703273865,0.0,-55.55555003660718,9.999997764825855,0.0,0.0,4.0,6.0,-9.02662899097723
01-29,0.0,6.363636363636363,-11.11111111111111,0.0,2.6315764707211,-9.999997764825869,0.0,-100.0,9.999997764825855,0.0,0.0,3.0,7.0,-9.283263479704878
01-30,0.0,13.445378151260504,-11.11111111111111,0.0,2.6315764707211,9.999997764825855,0.0,-100.0,0.0,0.0,0.0,3.0,7.0,-7.730378065845787
01-31,0.0,16.260162601626014,-11.11111111111111,0.0,2.6315764707211,9.999997764825855,0.0,-25.00000465661298,0.0,0.0,0.0,3.0,7.0,-0.6563071755046473
02-01,0.0,-2.6785714285714284,-25.0,0.0,2.6315764707211,9.999997764825855,0.0,-50.000009313225966,0.0,25.00000000000001,0.0,3.0,7.0,-3.640636955113675
02-02,0.0,-0.8620689655172413,-37.5,-50.0,2.6315764707211,-12.500006984919466,0.0,-42.857144377669506,0.0,0.0,0.0,1.0,9.0,-12.826149441580464
02-03,0.0,0.8695652173913043,-37.5,-50.0,2.6315764707211,-12.500006984919466,0.0,-14.285711244660995,-9.999997764825869,0.0,0.0,2.0,8.0,-10.98041584602672
02-04,0.0,7.82608695652174,-25.0,-50.0,1.31578823536055,-62.49999767169351,0.0,14.285716566504265,-9.999997764825869,0.0,0.0,3.0,7.0,-11.279309425284803
02-05,0.0,11.304347826086957,-25.0,0.0,6.250001396983854,-37.50000232830651,0.0,14.285716566504265,-9.999997764825869,0.0,0.0,3.0,7.0,-3.6963576639597546
02-06,0.0,11.304347826086957,0.0,0.0,24.000000953674316,-37.50000232830651,0.0,14.285716566504265,9.999997764825855,0.0,0.0,4.0,6.0,2.008187343889535
02-07,0.0,8.928571428571429,-12.5,0.0,0.0,-37.50000232830651,0.0,0.0,0.0,0.0,0.0,1.0,9.0,-3.7337664454304615
02-08,0.0,9.090909090909092,-22.22222222222222,0.0,25.0,-37.50000232830651,50.0,-125.00001396983893,16.666663562258023,0.0,0.0,4.0,7.0,-7.633151442472777
02-09,0.0,1.7857142857142856,0.0,0.0,27.88461273943873,-37.50000232830651,50.0,0.0,16.666663562258023,0.0,0.0,4.0,7.0,5.348817114464048
