,2010,2013,2014,2015,2016,2017,2018,2019,2020,ups,downs,end_day_sum,avg
01-02,0.0,0.0,0.0,-0.14316998422145844,0.004650000017136335,0.0,-0.1064400002360344,0.0,0.0,1.0,6.0,01-17,-0.0272177760489285
01-03,0.0,0.0,0.0,-0.14316998422145844,0.004650000017136335,0.0,-0.022770002484321594,0.0,0.0,1.0,6.0,01-18,-0.01792110963207152
01-04,0.0,0.0,0.0,-0.14316998422145844,0.004650000017136335,0.0,-0.046480000019073486,0.0,0.0,1.0,6.0,01-19,-0.02055555380259951
01-05,0.0,0.0,0.0,-0.14316998422145844,0.004650000017136335,0.0,-0.046480000019073486,0.0,0.0,1.0,6.0,01-20,-0.02055555380259951
01-06,0.0,0.0,0.0,-0.14316998422145844,0.004650000017136335,0.0,-0.019060000777244575,0.0,0.0,1.0,6.0,01-21,-0.017508887220174074
01-07,0.0,0.0,0.0,0.0,0.0,0.0,-0.019060000777244575,0.0,0.0,0.0,7.0,01-22,-0.002117777864138286
01-08,0.0,0.0,0.0,0.0,0.0,0.0,-0.005160000175237663,0.0,0.0,0.0,7.0,01-23,-0.0005733333528041847
01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.024170003831386566,0.0,0.0,1.0,6.0,01-24,0.002685555981265174
01-10,0.0,0.0,0.0,0.0,0.0,0.0,-0.006049998104572296,0.0,0.0,0.0,7.0,01-25,-0.000672222011619144
01-11,0.0,0.0,0.0,0.0,0.0,0.0,-0.006049998104572296,0.0,0.0,0.0,7.0,01-26,-0.000672222011619144
01-12,0.0,0.0,-0.00045999884605407715,0.0,0.0,0.0,-0.006049998104572296,0.0,-0.0013999994844198192,0.0,7.0,01-27,-0.0008788884927829103
01-13,0.0,0.0,0.0004699975252151489,0.0,0.0,0.0,-0.006049998104572296,0.0,-0.0013999994844198192,1.0,6.0,01-28,-0.0007755555626418852
01-14,0.0,0.0,0.0004699975252151489,0.0,0.0,0.0,0.010690003633499146,0.0,-0.0013999994844198192,2.0,5.0,01-29,0.001084444630477164
01-15,0.0,0.0,0.0004699975252151489,0.0,0.0,0.0,0.0050400011241435935,0.0,-0.0013999994844198192,2.0,5.0,01-30,0.0004566665738821026
01-16,0.0,0.0,0.0004699975252151489,0.0,0.0,0.0,0.0050400011241435935,0.0,-0.0013999994844198192,2.0,5.0,01-31,0.0004566665738821026
01-17,0.0,0.0,0.0004699975252151489,0.0,0.0,0.04370000213384628,0.028749998658895486,0.0,-0.0013999994844198192,3.0,4.0,02-01,0.007946666537059678
01-18,0.0,0.0,0.0004699975252151489,0.0,0.0,0.04370000213384628,0.028749998658895486,0.0,-0.0013999994844198192,3.0,4.0,02-02,0.007946666537059678
01-19,0.0,0.0,0.0004699975252151489,0.0,0.0,0.04370000213384628,0.014849998056888573,0.0,-0.0013999994844198192,3.0,4.0,02-03,0.006402222025725577
01-20,0.0,0.0,0.0004699975252151489,0.0,0.0,0.04370000213384628,-0.019130002707242973,0.0,-0.0013999994844198192,2.0,5.0,02-04,0.0026266663852665155
01-21,0.0,0.0,0.0004699975252151489,0.0,0.0,0.04370000213384628,-0.019130002707242973,0.0,-0.0013999994844198192,2.0,5.0,02-05,0.0026266663852665155
01-22,0.0,0.0,0.0004699975252151489,0.0,0.0,0.04370000213384628,-0.019130002707242973,0.0,0.0023400001227855682,3.0,4.0,02-06,0.0030422218971782253
01-23,0.0,0.0,0.0009299963712692261,0.0,0.0,0.04370000213384628,0.01108999922871589,0.0,0.0037399996072053875,4.0,3.0,02-07,0.006606666371226309
