,2010,2012,2013,2014,2015,2016,2017,2018,2019,2020,ups,downs,end_day_sum,avg
01-02,0.0,0.0,0.0,0.0,0.0,-0.10099998116493225,-0.060999989509582464,0.0,0.1378999948501587,-0.3062800168991089,1.0,7.0,01-17,-0.03303799927234649
01-03,0.0,0.0,0.0,0.0,0.0,-0.10099998116493225,-0.060999989509582464,0.0,0.1378999948501587,-0.32899999618530273,1.0,7.0,01-18,-0.03530999720096588
01-04,0.0,0.0,0.0,0.0,0.0,-0.10099998116493225,-0.060999989509582464,0.0,0.1378999948501587,-0.1149899959564209,1.0,7.0,01-19,-0.013908997178077693
01-05,0.0,0.0,0.0,0.0,0.0,-0.10099998116493225,-0.060999989509582464,0.0,-0.0461999773979187,-0.1149899959564209,0.0,8.0,01-20,-0.03231899440288543
01-06,0.0,0.0,0.0,0.0,0.0,-0.10099998116493225,-0.060999989509582464,0.0,-0.0461999773979187,-0.09798997640609741,0.0,8.0,01-21,-0.030618992447853082
01-07,0.0,0.0,0.0,0.0,0.0,-0.10099998116493225,-0.060999989509582464,0.0,-0.015900015830993652,-0.1345500349998474,0.0,8.0,01-22,-0.031245002150535578
01-08,0.0,0.0,0.0,0.0,0.0,-0.10099998116493225,-0.060999989509582464,0.0,0.008099973201751709,-0.1658099889755249,1.0,7.0,01-23,-0.03197099864482879
01-09,0.0,0.0,0.0,0.0,0.0,-0.10099998116493225,-0.060999989509582464,0.0,0.0,-0.07951003313064575,0.0,8.0,01-24,-0.024151000380516048
01-10,0.0,0.0,0.0,0.0,0.0,-0.10099998116493225,0.0,0.0,-0.019999980926513672,-0.1495800018310547,0.0,8.0,01-25,-0.02705799639225006
01-11,0.0,0.0,0.0,0.0,0.0,-0.10099998116493225,0.0,0.0,0.02219998836517334,-0.13462001085281372,1.0,7.0,01-26,-0.021342000365257262
01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02219998836517334,-0.13538002967834473,1.0,7.0,01-27,-0.011318004131317139
01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010600030422210693,-0.13447999954223633,0.0,8.0,01-28,-0.014508002996444702
01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010600030422210693,-0.08766001462936401,0.0,8.0,01-29,-0.00982600450515747
01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010600030422210693,-0.03939998149871826,0.0,8.0,01-30,-0.005000001192092896
01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010600030422210693,-0.07569998502731323,0.0,8.0,01-31,-0.008630001544952392
01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04089999198913574,-0.05294996500015259,0.0,8.0,02-01,-0.009384995698928833
01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04089999198913574,-0.004889965057373047,0.0,8.0,02-02,-0.004578995704650879
01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03280001878738403,0.019959986209869385,1.0,7.0,02-03,-0.0012840032577514648
01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03280001878738403,-0.0032500028610229492,0.0,8.0,02-04,-0.0036050021648406983
