,2009,2010,2011,2012,2013,2014,2017,2018,2019,2020,ups,downs,avg
01-02,-46.7276588704966,0.0,-4.10958904109589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,-5.0837247911592485
01-03,0.0,0.0,-4.10958904109589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,-0.410958904109589
01-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0
01-05,0.0,0.0,13.105261953253494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,1.3105261953253495
01-06,0.0,0.0,3.9473684210526314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.39473684210526316
01-07,0.0,0.0,3.9473684210526314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.39473684210526316
01-08,0.0,0.0,3.9473684210526314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.39473684210526316
01-09,0.0,0.0,3.9473684210526314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.39473684210526316
01-10,0.0,0.0,3.9473684210526314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.39473684210526316
01-11,0.0,0.0,3.9473684210526314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.39473684210526316
01-12,0.0,0.0,3.9473684210526314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.39473684210526316
01-13,0.0,0.0,3.9473684210526314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.39473684210526316
01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0
01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0
01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0
01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0
01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0
01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0
