,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,ups,downs,end_day_sum,avg
01-02,0.0,0.00559157133102417,-0.011994540691375732,0.01849597692489624,0.01317739486694336,0.0,0.0,0.0,0.09109485149383545,0.0,-0.028574228286743164,4.0,6.0,01-17,0.00798100233078003
01-03,0.0,0.016774415969848633,0.0,0.01849597692489624,0.01317739486694336,0.0,0.0,0.0,0.09109485149383545,0.0,-0.028574228286743164,4.0,6.0,01-18,0.01008803736079823
01-04,0.0,0.033548951148986816,0.011994540691375732,0.01849597692489624,0.01317739486694336,0.0,0.0,0.0,0.09109485149383545,0.0,0.0,5.0,5.0,01-19,0.015301065011457964
01-05,0.0,0.005591332912445068,0.011994540691375732,0.01849597692489624,0.01317739486694336,0.0,0.0,0.0,0.09109485149383545,0.0,0.0,5.0,5.0,01-20,0.012759463353590532
01-06,0.0,0.0,0.011994540691375732,0.01849597692489624,0.01317739486694336,0.0,0.0,0.0,0.09109485149383545,0.0,0.0,4.0,6.0,01-21,0.012251160361550072
01-07,0.0,0.0,0.005997180938720814,0.01849597692489624,0.006588459014892578,0.0,0.0,0.0,0.09109485149383545,0.0,0.0,4.0,6.0,01-22,0.011106951670213189
01-08,0.0,0.0,0.005997180938720814,0.01849597692489624,0.01317739486694336,0.0,0.0,0.0,0.09109485149383545,0.0,0.0,4.0,6.0,01-23,0.011705945838581443
01-09,0.0,-0.016774892807006836,0.005997180938720814,0.030826568603515625,0.01317739486694336,0.0,0.0,0.0,0.09109485149383545,0.0,0.0,4.0,6.0,01-24,0.011301918463273492
01-10,0.0,-0.016774892807006836,0.017991960048675648,0.030826568603515625,0.01317739486694336,0.0,0.0,0.0,0.03312516212463379,0.0,0.0,4.0,6.0,01-25,0.007122381166978326
01-11,0.0,0.016774892807006836,0.023989319801330566,0.030826568603515625,0.01317739486694336,0.0,0.0,0.0,0.03312516212463379,0.0,0.0,5.0,5.0,01-26,0.010717576200311834
01-12,0.0,0.0055915117263793945,0.023989319801330566,0.012330591678619385,0.01317739486694336,0.0,0.0,0.0,0.0,0.0,0.06667327880859375,5.0,5.0,01-27,0.011069281534715132
01-13,0.0,0.016774654388427734,0.011994779109954834,0.012330591678619385,0.026354610919952393,0.0,0.0,0.0,0.0,0.07215869426727273,0.06667327880859375,6.0,4.0,01-28,0.018753328106620074
01-14,0.0,0.016774654388427734,0.011994779109954834,0.00616532564163208,0.013177216053009033,0.0,0.0,0.0,0.0,0.07215869426727273,0.06667327880859375,6.0,4.0,01-29,0.016994904388080923
01-15,0.0,0.016774654388427734,0.011994779109954834,0.00616532564163208,0.013177216053009033,0.013396859169006126,0.0,0.0,0.0,0.07215869426727273,0.06667327880859375,7.0,3.0,01-30,0.01821280067617239
