,2010,2012,2013,2014,2015,2016,2017,2018,2019,2020,ups,downs,end_day_sum,avg
01-02,0.0,0.0,0.0,0.0,-0.09999999962747098,0.0,0.005300000309944153,-0.006000012159347534,-0.006299998611211784,0.0050999997183680534,2.0,6.0,01-17,-0.01019000103697181
01-03,0.0,0.0,0.0,0.0,-0.09999999962747098,0.0,0.005300000309944153,-0.014000013470649691,-0.006299998611211784,0.0050999997183680534,2.0,6.0,01-18,-0.010990001168102026
01-04,0.0,0.0,0.0,0.0,-0.09999999962747098,0.0,0.005300000309944153,-0.014000013470649691,-0.006299998611211784,0.0050999997183680534,2.0,6.0,01-19,-0.010990001168102026
01-05,0.0,0.0,0.0,0.0,-0.09999999962747098,0.0,-0.0042999982833862305,-0.014000013470649691,-0.006299998611211784,0.0050999997183680534,1.0,7.0,01-20,-0.011950001027435065
01-06,0.0,0.0,0.0,-0.01000000536441803,-0.09999999962747098,0.0,-0.0042999982833862305,-0.014000013470649691,-0.006299998611211784,0.0069499993696808815,1.0,7.0,01-21,-0.012765001598745584
01-07,0.0,0.0,0.0,-0.01000000536441803,-0.09999999962747098,0.0,-0.0042999982833862305,-0.014000013470649691,-0.006299998611211784,0.0069499993696808815,1.0,7.0,01-22,-0.012765001598745584
01-08,0.0,0.0,0.0,-0.01000000536441803,-0.09999999962747098,0.0,-0.0042999982833862305,-0.014000013470649691,-0.006299998611211784,0.010149999521672726,1.0,7.0,01-23,-0.0124450015835464
01-09,0.0,0.0,0.0,-0.01000000536441803,-0.09999999962747098,0.0,-0.0042999982833862305,-0.014000013470649691,-0.006299998611211784,0.010149999521672726,1.0,7.0,01-24,-0.0124450015835464
01-10,0.0,0.0,0.0,-0.01000000536441803,-0.0020000003278255463,0.0,-0.0042999982833862305,-0.014000013470649691,0.0,0.001849999651312828,1.0,7.0,01-25,-0.002845001779496667
01-11,0.0,0.0,0.0,-0.01000000536441803,-0.0020000003278255463,0.0,0.0,-0.014000013470649691,0.0,0.001849999651312828,1.0,7.0,01-26,-0.0024150019511580438
01-12,0.0,0.0,0.0,-0.01000000536441803,-0.0020000003278255463,0.0,0.0,0.0,0.0,0.001849999651312828,1.0,7.0,01-27,-0.0010150006040930749
01-13,0.0,0.0,0.0,-0.01000000536441803,0.0,0.0,0.0,0.0,0.0,-0.0018000006675720215,0.0,8.0,01-28,-0.0011800006031990051
