,2009,2010,2013,2014,2015,2016,2017,2018,2019,ups,downs,end_day_sum,avg
04-18,0.0,0.0,-0.04303999990224838,0.004780001938343048,0.0,0.0,0.0,0.0,0.0,1.0,7.0,05-03,-0.004251110884878371
04-19,0.0,0.0,0.0,0.004780001938343048,0.0,0.0,0.0,0.0,0.0,1.0,7.0,05-04,0.000531111326482561
04-20,0.0,0.0,0.0,0.004780001938343048,0.0,0.0,0.0,0.0,0.0,1.0,7.0,05-05,0.000531111326482561
04-21,0.0,0.0,0.0,0.004780001938343048,0.0,0.0,0.0,0.0,0.0,1.0,7.0,05-06,0.000531111326482561
04-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,05-07,0.0
04-23,0.0,0.0,0.0,0.0,0.0,0.0,0.01999999955296516,0.0,0.0,1.0,7.0,05-08,0.0022222221725516846
04-24,0.0,0.0,0.0,0.0,0.0,0.0,0.01999999955296516,0.0,0.0,1.0,7.0,05-09,0.0022222221725516846
04-25,0.0,0.0,0.0,0.0,0.0,0.0,0.01999999955296516,0.0,0.0,1.0,7.0,05-10,0.0022222221725516846
04-26,0.0,0.0,0.0,0.0,0.0,-0.0047000013291835785,0.01999999955296516,0.0,0.0,1.0,7.0,05-11,0.001699999802642398
04-27,0.0,0.0,0.0,0.0,0.0,-0.0047000013291835785,0.01999999955296516,0.0,0.0,1.0,7.0,05-12,0.001699999802642398
04-28,0.0,0.0,0.0,0.0,0.0,-0.0047000013291835785,0.01999999955296516,0.0,0.0,1.0,7.0,05-13,0.001699999802642398
04-29,0.0,0.0,0.0,0.0,0.0,-0.0047000013291835785,0.01999999955296516,0.0,0.0,1.0,7.0,05-14,0.001699999802642398
04-30,0.0,0.0,0.0,0.0,0.0,-0.0047000013291835785,0.01999999955296516,0.0,0.0,1.0,7.0,05-15,0.001699999802642398
05-01,0.0,0.0,0.0,0.0,0.0,-0.0047000013291835785,0.01999999955296516,0.0,0.0,1.0,6.0,05-16,0.001699999802642398
05-02,0.0,0.0,0.0,0.0,0.0,-0.0047000013291835785,0.01999999955296516,0.0,0.0,1.0,6.0,05-17,0.001699999802642398
05-03,0.0,0.0,0.0,0.0,0.0,-0.0047000013291835785,0.01999999955296516,0.0,0.0,1.0,6.0,05-18,0.001699999802642398
05-04,0.0,0.0,0.0,0.0,0.0,-0.0047000013291835785,0.0,0.0,0.0,0.0,7.0,05-19,-0.0005222223699092865
05-05,0.0,0.0,0.0,0.0,0.0,-0.0047000013291835785,0.0,0.0,0.0,0.0,7.0,05-20,-0.0005222223699092865
05-06,0.0,0.0,0.0,0.0,0.0,-0.0047000013291835785,0.0,0.0,0.0,0.0,8.0,05-21,-0.0005222223699092865
05-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,05-22,0.0
05-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,05-23,0.0
05-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,05-24,0.0
05-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,05-25,0.0
05-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,05-26,0.0
05-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,05-27,0.0
05-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,05-28,0.0
05-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,05-29,0.0
05-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,05-30,0.0
05-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,05-31,0.0
05-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,06-01,0.0
05-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,06-02,0.0
05-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,06-03,0.0
05-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,06-04,0.0
05-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,06-05,0.0
05-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,06-06,0.0
05-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,06-07,0.0
05-24,0.0,0.0,0.0,0.0,-0.05499999783933163,0.0,0.0,0.0,0.0,0.0,8.0,06-08,-0.006111110871036847
05-25,0.0,0.0,0.0,0.0,-0.05499999783933163,0.0,0.0,0.0,0.0,0.0,8.0,06-09,-0.006111110871036847
05-26,0.0,0.0,0.0,0.0,-0.05499999783933163,0.0,0.0,0.0,0.0,0.0,8.0,06-10,-0.006111110871036847
05-27,0.0,0.0,0.0,0.0,-0.05499999783933163,0.0,0.0,0.0,0.0,0.0,8.0,06-11,-0.006111110871036847
05-28,0.0,0.0,0.0,0.0,-0.05499999783933163,0.0,0.0,0.0,0.0,0.0,8.0,06-12,-0.006111110871036847
05-29,0.0,0.0,0.0,0.0,-0.05499999783933163,0.0,0.0,0.0,0.0,0.0,8.0,06-13,-0.006111110871036847
05-30,0.0,0.0,0.0,0.0,-0.05499999783933163,0.0,0.0,0.0,0.0,0.0,8.0,06-14,-0.006111110871036847
05-31,0.0,0.0,0.0,0.0,-0.05499999783933163,0.0,0.0,0.0,0.0,0.0,8.0,06-15,-0.006111110871036847
06-01,0.0,0.0,0.0,0.0,-0.05499999783933163,0.0,0.0,0.0,0.0,0.0,8.0,06-16,-0.006111110871036847
06-02,0.0,0.0,0.0,0.0,-0.05499999783933163,0.0,0.0,0.0,0.0,0.0,8.0,06-17,-0.006111110871036847
06-03,0.0,0.0,0.0,0.0,-0.05499999783933163,0.0,0.0,0.0,0.0,0.0,8.0,06-18,-0.006111110871036847
06-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009999999776482582,0.0,0.0,8.0,06-19,-0.0011111110862758425
06-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009999999776482582,0.0,0.0,8.0,06-20,-0.0011111110862758425
06-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009999999776482582,0.0,0.0,8.0,06-21,-0.0011111110862758425
06-07,0.0,0.0,0.0,0.0,0.004999998956918713,0.0,0.0,-0.009999999776482582,0.0,1.0,7.0,06-22,-0.0005555556466182077
06-08,0.0,0.0,0.0,0.0,0.004999998956918713,0.0,0.0,-0.009999999776482582,0.0,1.0,6.0,06-23,-0.0005555556466182077
06-09,0.0,0.0,0.0,0.0,0.004999998956918713,0.0,0.0,-0.009999999776482582,0.0,1.0,5.0,06-24,-0.0005555556466182077
06-10,0.0,0.0,0.0,0.0,0.004999998956918713,0.0,0.0,-0.009999999776482582,0.0,1.0,5.0,06-25,-0.0005555556466182077
06-11,0.0,0.0,0.0,0.0,0.004999998956918713,0.0,0.0,-0.009999999776482582,0.0,1.0,5.0,06-26,-0.0005555556466182077
06-12,0.0,0.0,0.0,0.0,0.004999998956918713,0.0,0.0,-0.009999999776482582,0.0,1.0,5.0,06-27,-0.0005555556466182077
06-13,0.0,0.0,0.0,0.0,0.004999998956918713,0.0,0.0,-0.009999999776482582,0.0,1.0,5.0,06-28,-0.0005555556466182077
06-14,0.0,0.0,0.0,0.0,0.004999998956918713,0.0,0.0,-0.009999999776482582,0.0,1.0,5.0,06-29,-0.0005555556466182077
06-15,0.0,0.0,0.0,0.0,0.004999998956918713,0.0,0.0,0.0,0.0,1.0,5.0,06-30,0.0005555554396576347
06-16,0.0,0.0,0.0,0.0,0.004999998956918713,0.0,0.0,0.0,0.0,1.0,5.0,07-01,0.0005555554396576347
06-17,0.0,0.0,0.0,0.0,0.004999998956918713,0.0,0.0,0.0,0.0,1.0,5.0,07-02,0.0005555554396576347
06-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,07-03,0.0
06-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,07-04,0.0
06-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,07-05,0.0
06-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,07-06,0.0
06-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,07-07,0.0
06-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,07-08,0.0
06-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,07-09,0.0
06-25,0.0,0.0,0.0,0.0,0.0,0.0,-0.014999999664723871,0.0,0.0,0.0,6.0,07-10,-0.0016666666294137635
06-26,0.0,0.0,0.0,0.019129998981952667,0.0,0.0,-0.014999999664723871,0.0,0.0,1.0,5.0,07-11,0.00045888881302542174
06-27,0.0,0.0,0.0,0.019129998981952667,0.0,0.0,-0.014999999664723871,0.0,0.0,1.0,5.0,07-12,0.00045888881302542174
06-28,0.0,0.0,0.0,0.019129998981952667,0.0,0.0,-0.014999999664723871,0.0,0.0,1.0,5.0,07-13,0.00045888881302542174
06-29,0.0,0.0,0.0,0.019129998981952667,0.0,0.0,-0.014999999664723871,0.0,0.0,1.0,5.0,07-14,0.00045888881302542174
06-30,0.0,0.0,0.0,0.019129998981952667,0.0,0.0,-0.014999999664723871,0.0,0.0,1.0,5.0,07-15,0.00045888881302542174
07-01,0.0,0.0,0.0,0.019129998981952667,0.0,0.0,-0.014999999664723871,0.0,0.0,1.0,5.0,07-16,0.00045888881302542174
07-02,0.0,0.0,0.0,0.019129998981952667,0.0,0.0,-0.014999999664723871,0.0,0.0,1.0,5.0,07-17,0.00045888881302542174
07-03,0.0,0.0,0.0,0.019129998981952667,0.0,0.0,-0.014999999664723871,0.0,0.0,1.0,5.0,07-18,0.00045888881302542174
07-05,0.0,0.0,0.0,0.019129998981952667,0.0,0.0,-0.014999999664723871,0.0,0.0,1.0,5.0,07-20,0.00045888881302542174
07-06,0.0,0.0,0.0,0.019129998981952667,0.0,0.0,0.0,0.0,0.0,1.0,5.0,07-21,0.0021255554424391854
07-07,0.0,0.0,0.0,0.019129998981952667,0.0,0.0,0.0,0.0,0.0,1.0,5.0,07-22,0.0021255554424391854
07-08,0.0,0.0,0.0,0.019129998981952667,0.0,0.0,0.0,0.0,0.0,1.0,5.0,07-23,0.0021255554424391854
07-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,07-24,0.0
07-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,07-25,0.0
07-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,07-26,0.0
07-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,07-27,0.0
07-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,07-28,0.0
07-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,07-29,0.0
07-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,07-30,0.0
07-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,07-31,0.0
07-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,08-01,0.0
07-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,08-02,0.0
07-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,08-03,0.0
07-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,08-04,0.0
07-21,0.0,0.0,0.0,0.0,-0.009999999776482579,0.0,0.0,0.0,0.0,0.0,7.0,08-05,-0.001111111086275842
07-22,0.0,0.0,0.0,0.0,-0.009999999776482579,0.0,0.0,0.0,0.0,0.0,7.0,08-06,-0.001111111086275842
07-23,0.0,0.0,0.0,0.0,-0.009999999776482579,0.0,0.0,0.0,0.0,0.0,7.0,08-07,-0.001111111086275842
07-24,0.0,0.0,0.0,0.0,-0.009999999776482579,0.0,0.0,0.0,0.0,0.0,7.0,08-08,-0.001111111086275842
07-25,0.0,0.0,0.0,0.0,-0.009999999776482579,0.0,0.0,0.0,0.0,0.0,7.0,08-09,-0.001111111086275842
07-26,0.0,0.0,0.0,0.0,-0.016999999061226845,0.0,0.0,0.0,0.0,0.0,7.0,08-10,-0.0018888887845807606
07-27,0.0,0.0,0.0,0.0,-0.016999999061226845,0.0,0.0,0.0,0.0,0.0,7.0,08-11,-0.0018888887845807606
07-28,0.0,0.0,0.0,0.0,-0.016999999061226845,0.0,0.0,0.0,0.0,0.0,7.0,08-12,-0.0018888887845807606
07-29,0.0,0.0,0.0,0.0,-0.016999999061226845,0.0,0.0,0.0,0.0,0.0,7.0,08-13,-0.0018888887845807606
07-30,0.0,0.0,0.0,0.0,-0.016999999061226845,0.0,0.0,0.0,0.0,0.0,7.0,08-14,-0.0018888887845807606
07-31,0.0,0.0,0.0,0.0,-0.016999999061226845,0.0,0.0,0.0,0.0,0.0,7.0,08-15,-0.0018888887845807606
08-01,0.0,0.0,0.0,0.0,-0.006999999284744264,0.0,0.0,0.0,0.0,0.0,7.0,08-16,-0.0007777776983049182
08-02,0.0,0.0,0.0,0.0,-0.006999999284744264,0.0,0.0,0.0,0.0,0.0,7.0,08-17,-0.0007777776983049182
08-03,0.0,0.0,0.0,0.0,-0.006999999284744264,0.0,0.0,0.0,0.0,0.0,7.0,08-18,-0.0007777776983049182
