,2010,2011,2014,2015,2016,2017,2018,2019,2020,ups,downs,end_day_sum,avg
01-02,0.0,0.0,0.0,-4.1439971923828125,0.0,0.0,0.0,0.0,6.5,1.0,6.0,01-17,0.2617780897352431
01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3899993896484375,6.5,1.0,6.0,01-18,0.5677778455946181
01-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3899993896484375,6.5,1.0,6.0,01-19,0.5677778455946181
01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3899993896484375,6.5,1.0,6.0,01-20,0.5677778455946181
01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3899993896484375,6.5,1.0,6.0,01-21,0.5677778455946181
01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5200042724609233,6.5,1.0,6.0,01-22,0.553332858615453
01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5200042724609233,0.6000061035155966,1.0,6.0,01-23,-0.10222201877170296
01-09,0.0,0.0,0.0,0.0,0.0,-23.6999969482422,0.0,-1.5200042724609233,0.6000061035155966,1.0,6.0,01-24,-2.7355550130208366
01-10,0.0,0.0,0.0,0.0,0.0,-23.6999969482422,0.0,-1.5200042724609233,0.6000061035155966,1.0,6.0,01-25,-2.7355550130208366
01-11,0.0,0.0,0.0,0.0,0.0,-23.6999969482422,0.0,-1.5200042724609233,-1.0,0.0,7.0,01-26,-2.913333468967014
01-12,0.0,0.0,0.0,0.0,0.0,-23.6999969482422,0.0,-1.5200042724609233,-1.0,0.0,7.0,01-27,-2.913333468967014
01-13,0.0,0.0,0.0,0.0,0.0,-23.6999969482422,0.0,-1.5200042724609233,-1.0,0.0,8.0,01-28,-2.913333468967014
01-14,0.0,0.0,0.0,0.0,0.0,-23.6999969482422,0.0,-1.5200042724609233,0.0,0.0,8.0,01-29,-2.8022223578559027
01-15,0.0,0.0,0.0,0.0,0.0,-23.6999969482422,0.0,-1.5200042724609233,0.0,0.0,8.0,01-30,-2.8022223578559027
01-16,0.0,0.0,0.0,0.0,0.0,-23.6999969482422,0.0,-0.1300048828124858,0.0,0.0,8.0,01-31,-2.6477779812282987
01-17,0.0,0.0,0.0,0.0,0.0,-23.6999969482422,0.0,0.0,0.0,0.0,8.0,02-01,-2.6333329942491335
01-18,0.0,0.0,0.0,0.0,0.0,-23.6999969482422,-931.25,0.0,0.0,0.0,8.0,02-02,-106.10555521647136
01-19,0.0,0.0,0.0,0.0,0.0,-23.6999969482422,-931.25,0.0,0.0,0.0,8.0,02-03,-106.10555521647136
01-20,0.0,0.0,0.0,0.0,0.0,0.0,-931.25,0.0,0.0,0.0,8.0,02-04,-103.47222222222223
01-21,0.0,0.0,0.0,0.0,0.0,0.0,-931.25,0.0,-2.0,0.0,8.0,02-05,-103.69444444444444
01-22,0.0,0.0,0.0,0.0,0.0,0.0,-931.25,0.0,-2.0,0.0,8.0,02-06,-103.69444444444444
01-23,0.0,0.0,0.0,0.0,0.0,0.0,-931.25,0.0,-2.0,0.0,8.0,02-07,-103.69444444444444
01-24,0.0,0.0,0.0,0.0,0.0,0.0,-931.25,0.0,-2.0,0.0,8.0,02-08,-103.69444444444444
01-25,0.0,0.0,0.0,0.0,0.0,0.0,-931.25,0.0,-2.0,0.0,8.0,02-09,-103.69444444444444
01-26,0.0,0.0,0.0,0.0,0.0,0.0,-931.25,0.0,-2.0,0.0,8.0,02-10,-103.69444444444444
01-27,0.0,0.0,0.0,0.0,0.0,0.0,-931.25,0.0,-2.0,0.0,8.0,02-11,-103.69444444444444
