symbol,company,price,ignore,start_yr,ignore_error,adj_up_start_schedule,adj_up_end_schedule,adj_ups,close_ups,adj_downs,close_downs,close_up_start_schedule,close_up_end_schedule,close_up_percent_avg
RSRZY,Rossi Residencial SA,$1.20 ,True,,'Date',,,,,,,,,
RRMS,Rose Rock Midstream LP,$27.16 ,True,,'Date',,,,,,,,,
MTWO,RoomLinX Inc,$0.10 ,True,,'Date',,,,,,,,,
RONAF,RONA Inc,$18.55 ,True,,No data fetched for symbol RONAF using YahooDailyReader,,,,,,,,,
ICTAF,Rolling Optics Holding AB,$4.38 ,True,,No data fetched for symbol ICTAF using YahooDailyReader,,,,,,,,,
RLDGF,Roland DG Corp,$11.50 ,True,,No data fetched for symbol RLDGF using YahooDailyReader,,,,,,,,,
RLDFF,Roland Corp,$18.25 ,True,,No data fetched for symbol RLDFF using YahooDailyReader,,,,,,,,,
RJIUF,Rojana Industrial Park PCL,$0.20 ,True,,No data fetched for symbol RJIUF using YahooDailyReader,,,,,,,,,
ROIQ,ROI Acquisition Corp II,$10.00 ,True,,No data fetched for symbol ROIQ using YahooDailyReader,,,,,,,,,
RPHCF,Rohto Pharmaceutical Co Ltd,$26.50 ,True,,No data fetched for symbol RPHCF using YahooDailyReader,,,,,,,,,
RSTI,Rofin-Sinar Technologies Inc,$32.55 ,True,,'Date',,,,,,,,,
RCCTF,RocTool,$8.55 ,True,,No data fetched for symbol RCCTF using YahooDailyReader,,,,,,,,,
RRSEF,RockRose Energy PLC,Ã‚Â£ 22.42,True,,No data fetched for symbol RRSEF using YahooDailyReader,,,,,,,,,
RPOR,Rockport National Bancorp Inc,$139.00 ,True,,'Date',,,,,,,,,
RKEXF,Rockex Mining Corp,$0.01 ,True,,No data fetched for symbol RKEXF using YahooDailyReader,,,,,,,,,
FUEL,Rocket Fuel Inc,$2.60 ,True,,'Date',,,,,,,,,
RENFF,Rock Energy Inc,$0.67 ,True,,'Date',,,,,,,,,
RBNTF,Robinsons Retail Holdings Inc,$1.28 ,True,,No data fetched for symbol RBNTF using YahooDailyReader,,,,,,,,,
RDSPY,Robinson Public Company Ltd,$5.31 ,True,,No data fetched for symbol RDSPY using YahooDailyReader,,,,,,,,,
RBCPF,Robinson Public Company Ltd,$1.00 ,True,,No data fetched for symbol RBCPF using YahooDailyReader,,,,,,,,,
RHSC,Robertson Global Health Solutions Corp,$0.04 ,True,,'Date',,,,,,,,,
RBJM,Robert James & Associates Inc,$0.30 ,True,,No data fetched for symbol RBJM using YahooDailyReader,,,,,,,,,
ROAN,Roan Resources Inc,$1.52 ,True,,No data fetched for symbol ROAN using YahooDailyReader,,,,,,,,,
RMRMF,RM PLC,$2.40 ,True,,No data fetched for symbol RMRMF using YahooDailyReader,,,,,,,,,
RVDM,Riverdale Mining Inc,$0.22 ,True,,No data fetched for symbol RVDM using YahooDailyReader,,,,,,,,,
RIVR,River Valley Bancorp,$34.32 ,True,,'Date',,,,,,,,,
RTTR,Ritter Pharmaceuticals Inc,$0.45 ,True,,No data fetched for symbol RTTR using YahooDailyReader,,,,,,,,,
RIVVF,Rio Novo Gold Inc,$0.11 ,True,,No data fetched for symbol RIVVF using YahooDailyReader,,,,,,,,,
RRFFF,RIFCO Inc,$0.85 ,True,,No data fetched for symbol RRFFF using YahooDailyReader,,,,,,,,,
RTRZY,Rieter Holding AG,$10.87 ,True,,No data fetched for symbol RTRZY using YahooDailyReader,,,,,,,,,
RTRZF,Rieter Holding AG,$223.75 ,True,,No data fetched for symbol RTRZF using YahooDailyReader,,,,,,,,,
REXOF,RIDE ON EXPRESS Holdings Co Ltd,$0.51 ,True,,No data fetched for symbol REXOF using YahooDailyReader,,,,,,,,,
RCKMF,Rickmers Maritime,$0.03 ,True,,No data fetched for symbol RCKMF using YahooDailyReader,,,,,,,,,
TZNOF,Richland Resources Ltd,$0.03 ,True,,No data fetched for symbol TZNOF using YahooDailyReader,,,,,,,,,
RRCH,Richland Resources Corp,$6.00 ,True,,'Date',,,,,,,,,
RICE,Rice Energy Inc,$29.32 ,True,,'Date',,,,,,,,,
BLNKY,RhythmOne PLC,$17.48 ,True,,No data fetched for symbol BLNKY using YahooDailyReader,,,,,,,,,
BLNKF,RhythmOne PLC,$2.15 ,True,,No data fetched for symbol BLNKF using YahooDailyReader,,,,,,,,,
RLGHF,RHT Health Trust,$0.01 ,True,,No data fetched for symbol RLGHF using YahooDailyReader,,,,,,,,,
RHHMY,RHI Magnesita NV,$60.83 ,True,,No data fetched for symbol RHHMY using YahooDailyReader,,,,,,,,,
RXHKF,RHI AG,$38.04 ,True,,'Date',,,,,,,,,
RFMPF,RFM Corp,$0.07 ,True,,No data fetched for symbol RFMPF using YahooDailyReader,,,,,,,,,
RAI,Reynolds American Inc,$65.40 ,True,,'Date',,,,,,,,,
REXHF,REXLot Holdings Ltd,$0.08 ,True,,No data fetched for symbol REXHF using YahooDailyReader,,,,,,,,,
REXMY,REXAM PLC,$42.60 ,True,,'Date',,,,,,,,,
REXFF,REXAM PLC,$8.61 ,True,,No data fetched for symbol REXFF using YahooDailyReader,,,,,,,,,
RMLDF,Reward Minerals Ltd,$0.29 ,True,,No data fetched for symbol RMLDF using YahooDailyReader,,,,,,,,,
RVRLF,Reservoir Minerals Inc,$7.08 ,True,,No data fetched for symbol RVRLF using YahooDailyReader,,,,,,,,,
LGRCF,Republic Cement & Building Materials Inc,$0.19 ,True,,No data fetched for symbol LGRCF using YahooDailyReader,,,,,,,,,
RBCAB,Republic Bancorp Inc,$32.62 ,True,,No data fetched for symbol RBCAB using YahooDailyReader,,,,,,,,,
NSEFF,Reparo Energy Partners Corp,$0.04 ,True,,'Date',,,,,,,,,
RENT,Rentrak Corp,$44.47 ,True,,'Date',,,,,,,,,
RNF,Rentech Nitrogen Partners LP,$11.41 ,True,,'Date',,,,,,,,,
RNOPF,Renold PLC,$0.59 ,True,,No data fetched for symbol RNOPF using YahooDailyReader,,,,,,,,,
RNGOF,Rengo Co Ltd,$5.50 ,True,,No data fetched for symbol RNGOF using YahooDailyReader,,,,,,,,,
RWEDQ,Renewable Energy Development Corp,$0.03 ,True,,No data fetched for symbol RWEDQ using YahooDailyReader,,,,,,,,,
RNCG,Renaissance Capital Group,$0.01 ,True,,'Date',,,,,,,,,
RENZF,REN-Redes Energeticas Nacionais Sgps SA,$2.90 ,True,,No data fetched for symbol RENZF using YahooDailyReader,,,,,,,,,
REMY,"Remy International, Inc.",$29.48 ,True,,'Date',,,,,,,,,
RGXX,RemeGenix Inc,$4.00 ,True,,No data fetched for symbol RGXX using YahooDailyReader,,,,,,,,,
RLYP,Relypsa Inc,$31.99 ,True,,'Date',,,,,,,,,
RDLSF,RELX NV,$21.45 ,True,,No data fetched for symbol RDLSF using YahooDailyReader,,,,,,,,,
RELOF,Relo Group Inc,$23.49 ,True,,No data fetched for symbol RELOF using YahooDailyReader,,,,,,,,,
RLLHF,Rella Holding A/S,$11.48 ,True,,No data fetched for symbol RLLHF using YahooDailyReader,,,,,,,,,
RLNIY,Reliance Industries Ltd,$68.23 ,True,,'Date',,,,,,,,,
RLBS,Reliance Bancshares Inc,$1.64 ,True,,No data fetched for symbol RLBS using YahooDailyReader,,,,,,,,,
RGTB,Regent Bancorp Inc,$9.39 ,True,,'Date',,,,,,,,,
RWGE,Regalwood Global Energy Ltd,$10.36 ,True,,No data fetched for symbol RWGE using YahooDailyReader,,,,,,,,,
RLIFF,Regal Lifestyle Communities Inc,$9.59 ,True,,No data fetched for symbol RLIFF using YahooDailyReader,,,,,,,,,
REGHF,Regal Hotels International Holdings Ltd,$0.48 ,True,,No data fetched for symbol REGHF using YahooDailyReader,,,,,,,,,
RGBM,Regal Bancorp Inc,$12.70 ,True,,No data fetched for symbol RGBM using YahooDailyReader,,,,,,,,,
RFFRY,Refresco Group NV,$22.60 ,True,,No data fetched for symbol RFFRY using YahooDailyReader,,,,,,,,,
BVPIF,Redwood Monthly Income Fund,$7.54 ,True,,No data fetched for symbol BVPIF using YahooDailyReader,,,,,,,,,
BAOGF,Redwood Energy Income Fund,$1.87 ,True,,No data fetched for symbol BAOGF using YahooDailyReader,,,,,,,,,
CAMCF,RedT Energy PLC,$0.04 ,True,,No data fetched for symbol CAMCF using YahooDailyReader,,,,,,,,,
RFLXY,Redflex Holdings Ltd,$1.53 ,True,,No data fetched for symbol RFLXY using YahooDailyReader,,,,,,,,,
RDDC,Reddy Ice Holdings Inc,$0.05 ,True,,No data fetched for symbol RDDC using YahooDailyReader,,,,,,,,,
TDRYF,Red White & Bloom Brands Inc,$0.08 ,True,,No data fetched for symbol TDRYF using YahooDailyReader,,,,,,,,,
UNIGF,Red Oak Mining Corp,$0.01 ,True,,No data fetched for symbol UNIGF using YahooDailyReader,,,,,,,,,
REMPF,Red Emperor Resources NL,$0.05 ,True,,No data fetched for symbol REMPF using YahooDailyReader,,,,,,,,,
XRELF,Red Eagle Exploration Ltd,$0.09 ,True,,No data fetched for symbol XRELF using YahooDailyReader,,,,,,,,,
RFVVF,Red 5 Ltd,$0.11 ,True,,No data fetched for symbol RFVVF using YahooDailyReader,,,,,,,,,
RDFLY,Red 5 Ltd,$9.40 ,True,,No data fetched for symbol RDFLY using YahooDailyReader,,,,,,,,,
IDSA,Recycling Asset Holdings Inc,$1.12 ,True,,No data fetched for symbol IDSA using YahooDailyReader,,,,,,,,,
RYPTF,Reckson New York Property Trust,$0.02 ,True,,No data fetched for symbol RYPTF using YahooDailyReader,,,,,,,,,
RCLHF,Recall Holdings Ltd,$5.80 ,True,,No data fetched for symbol RCLHF using YahooDailyReader,,,,,,,,,
RBOR,Rebornne (USA) Inc,$0.04 ,True,,'Date',,,,,,,,,
RLTKF,Realtek Semiconductor Corp,$4.97 ,True,,No data fetched for symbol RLTKF using YahooDailyReader,,,,,,,,,
RLM,Realm Therapeutics PLC,$2.50 ,True,,No data fetched for symbol RLM using YahooDailyReader,,,,,,,,,
RLD,RealD Inc,$11.00 ,True,,'Date',,,,,,,,,
RLOC,ReachLocal Inc,$4.60 ,True,,'Date',,,,,,,,,
RTTTF,reach4entertainment Enterprises PLC,$0.02 ,True,,No data fetched for symbol RTTTF using YahooDailyReader,,,,,,,,,
TNMRF,Reach PLC,$2.50 ,True,,No data fetched for symbol TNMRF using YahooDailyReader,,,,,,,,,
RDMKF,RDM Corp,$4.06 ,True,,'Date',,,,,,,,,
RCAPQ,RCS Capital Corp,$0.01 ,True,,'Date',,,,,,,,,
RCMFF,RCM Beteiligungs AG,$2.05 ,True,,No data fetched for symbol RCMFF using YahooDailyReader,,,,,,,,,
RTN,Raytheon Co,$116.96 ,True,,No data fetched for symbol RTN using YahooDailyReader,,,,,,,,,
RYWKF,Raymond Ltd,$20.86 ,True,,No data fetched for symbol RYWKF using YahooDailyReader,,,,,,,,,
RVNRF,Raven Property Group Ltd,$0.54 ,True,,No data fetched for symbol RVNRF using YahooDailyReader,,,,,,,,,
RAQUF,RaQualia Pharma Inc,$13.65 ,True,,No data fetched for symbol RAQUF using YahooDailyReader,,,,,,,,,
RPTP,Raptor Pharmaceutical Corp,$9.00 ,True,,'Date',,,,,,,,,
RPGIF,Rapier Gold Inc,$0.06 ,True,,No data fetched for symbol RPGIF using YahooDailyReader,,,,,,,,,
RNGFF,Rangers International Football Club PLC,$0.01 ,True,,No data fetched for symbol RNGFF using YahooDailyReader,,,,,,,,,
RGFR,Rangeford Resources Inc,$0.23 ,True,,No data fetched for symbol RGFR using YahooDailyReader,,,,,,,,,
YYEQG,Rancon Realty Fund LP V,$90.00 ,True,,'Date',,,,,,,,,
RALEY,Rallye SA,$10.00 ,True,,No data fetched for symbol RALEY using YahooDailyReader,,,,,,,,,
RAKNF,Rakon Ltd,$0.20 ,True,,No data fetched for symbol RAKNF using YahooDailyReader,,,,,,,,,
RASFQ,RAIT Financial Trust,$0.04 ,True,,No data fetched for symbol RASFQ using YahooDailyReader,,,,,,,,,
RAIAF,Raia Drogasil SA,$5.95 ,True,,No data fetched for symbol RAIAF using YahooDailyReader,,,,,,,,,
RRENF,Raging River Exploration Inc,$4.53 ,True,,No data fetched for symbol RRENF using YahooDailyReader,,,,,,,,,
RDTK,RadTek Inc,$0.01 ,True,,No data fetched for symbol RDTK using YahooDailyReader,,,,,,,,,
ROGI,Radiant Oil & Gas Inc,$0.45 ,True,,'Date',,,,,,,,,
RAX,Rackspace Hosting Inc,$31.99 ,True,,'Date',,,,,,,,,
RARX,Ra Pharmaceuticals Inc,$47.99 ,True,,No data fetched for symbol RARX using YahooDailyReader,,,,,,,,,
RTOH,R21 Hldgs Inc,$40.00 ,True,,No data fetched for symbol RTOH using YahooDailyReader,,,,,,,,,
