symbol,company,price,ignore,start_yr,ignore_error,adj_up_start_schedule,adj_up_end_schedule,adj_ups,close_ups,adj_downs,close_downs,close_up_start_schedule,close_up_end_schedule,close_up_percent_avg
ITRYY,Interpipe Nyzhnodniprovsky Tube-Rolling Plant PJSC,$2.50 ,TRUE,,No data fetched for symbol ITRYY using YahooDailyReader,,,,,,,,,
IROIF,InterOil Exploration and Production ASA,$0.70 ,TRUE,,No data fetched for symbol IROIF using YahooDailyReader,,,,,,,,,
IOC,InterOil Corp,$48.36 ,TRUE,,'Date',,,,,,,,,
INTQF,InternetQ PLC,$2.35 ,TRUE,,No data fetched for symbol INTQF using YahooDailyReader,,,,,,,,,
ITWG,International Wire Group Holdings Inc,$10.60 ,TRUE,,No data fetched for symbol ITWG using YahooDailyReader,,,,,,,,,
ITXN,International Textile Group Inc,$0.25 ,TRUE,,'Date',,,,,,,,,
ISCB,International Speedway Corp,$45.09 ,TRUE,,No data fetched for symbol ISCB using YahooDailyReader,,,,,,,,,
ISCA,International Speedway Corp,$44.99 ,TRUE,,No data fetched for symbol ISCA using YahooDailyReader,,,,,,,,,
ISHCQ,International Shipholding Corp,$0.01 ,TRUE,,'Date',,,,,,,,,
IRDYF,International Road Dynamics Inc,$3.08 ,TRUE,,'Date',,,,,,,,,
IPKSF,International Parkside Products Inc,$0.05 ,TRUE,,No data fetched for symbol IPKSF using YahooDailyReader,,,,,,,,,
IMLMF,International Millennium Mining Corp,$0.01 ,TRUE,,No data fetched for symbol IMLMF using YahooDailyReader,,,,,,,,,
IMLLF,International Meal Co Alimentacao SA,$2.24 ,TRUE,,No data fetched for symbol IMLLF using YahooDailyReader,,,,,,,,,
ILXP,International Luxury Products Inc,$0.20 ,TRUE,,'Date',,,,,,,,,
ITSI,International Lottery & Totalizator Systems,$1.33 ,TRUE,,'Date',,,,,,,,,
ILCN,International City Bank,$0.02 ,TRUE,,No data fetched for symbol ILCN using YahooDailyReader,,,,,,,,,
WWCC,International Child Care Corp,$0.07 ,TRUE,,No data fetched for symbol WWCC using YahooDailyReader,,,,,,,,,
ICQLF,International Capital Equipment Ltd,$0.03 ,TRUE,,No data fetched for symbol ICQLF using YahooDailyReader,,,,,,,,,
IBTGF,International Barrier Technology Inc,$0.41 ,TRUE,,'Date',,,,,,,,,
IAUS,International Automated Systems Inc,$0.04 ,TRUE,,No data fetched for symbol IAUS using YahooDailyReader,,,,,,,,,
INAPQ,Internap Corp,$0.08 ,TRUE,,No data fetched for symbol INAPQ using YahooDailyReader,,,,,,,,,
ICMVF,Internacional de Ceramica SAB de CV,$2.10 ,TRUE,,No data fetched for symbol ICMVF using YahooDailyReader,,,,,,,,,
IMI,Intermolecular Inc,$1.20 ,TRUE,,No data fetched for symbol IMI using YahooDailyReader,,,,,,,,,
ICOR,InterCore Inc,$0.07 ,TRUE,,'Date',,,,,,,,,
ININ,Interactive Intelligence Group Inc,$60.50 ,TRUE,,'Date',,,,,,,,,
IQNT,Inteliquent Inc,$22.90 ,TRUE,,'Date',,,,,,,,,
TIGLF,Intelicanna Ltd,$0.86 ,TRUE,,No data fetched for symbol TIGLF using YahooDailyReader,,,,,,,,,
IGAMF,Integrity Gaming Corp,$0.36 ,TRUE,,No data fetched for symbol IGAMF using YahooDailyReader,,,,,,,,,
ISSI,Integrated Silicon Solution Inc,$22.91 ,TRUE,,'Date',,,,,,,,,
ITGQF,Integrated Asset Management Corp,$1.99 ,TRUE,,No data fetched for symbol ITGQF using YahooDailyReader,,,,,,,,,
ICGQF,Integra Gold Corp,$0.70 ,TRUE,,No data fetched for symbol ICGQF using YahooDailyReader,,,,,,,,,
INSYQ,Insys Therapeutics Inc,$0.04 ,TRUE,,No data fetched for symbol INSYQ using YahooDailyReader,,,,,,,,,
INST,Instructure Inc,$49.00 ,TRUE,,No data fetched for symbol INST using YahooDailyReader,,,,,,,,,
IIISF,Instem PLC,$4.02 ,TRUE,,No data fetched for symbol IIISF using YahooDailyReader,,,,,,,,,
ROVOF,Inspired Capital PLC,$0.32 ,TRUE,,No data fetched for symbol ROVOF using YahooDailyReader,,,,,,,,,
INSV,InSite Vision Inc,$0.35 ,TRUE,,'Date',,,,,,,,,
IVRVF,InnVest Real Estate Investment Trust,$5.51 ,TRUE,,'Date',,,,,,,,,
INNV,Innovus Pharmaceuticals Inc,$1.23 ,TRUE,,No data fetched for symbol INNV using YahooDailyReader,,,,,,,,,
IVBIY,Innovent Biologics Inc,$13.00 ,TRUE,,No data fetched for symbol IVBIY using YahooDailyReader,,,,,,,,,
INVGF,Innovation Group (The) PLC,$0.60 ,TRUE,,'Date',,,,,,,,,
IVGMF,Innova Gaming Group Inc,$1.99 ,TRUE,,No data fetched for symbol IVGMF using YahooDailyReader,,,,,,,,,
IPHS,Innophos Holdings Inc,$31.99 ,TRUE,,No data fetched for symbol IPHS using YahooDailyReader,,,,,,,,,
INNYY,innogy SE,$24.04 ,TRUE,,No data fetched for symbol INNYY using YahooDailyReader,,,,,,,,,
INNL,Innocoll Holdings PLC,$2.35 ,TRUE,,'Date',,,,,,,,,
IMASY,Inmarsat PLC,$6.85 ,TRUE,,No data fetched for symbol IMASY using YahooDailyReader,,,,,,,,,
INRE,Inland Real Estate Income Trust Inc,$19.63 ,TRUE,,No data fetched for symbol INRE using YahooDailyReader,,,,,,,,,
INZZZ,Inland Land Appreciation Fund LP,$100.00 ,TRUE,,No data fetched for symbol INZZZ using YahooDailyReader,,,,,,,,,
BCDH,ingXabo Corp,$0.05 ,TRUE,,No data fetched for symbol BCDH using YahooDailyReader,,,,,,,,,
INGLF,Ingenta PLC,$1.72 ,TRUE,,No data fetched for symbol INGLF using YahooDailyReader,,,,,,,,,
HIFR,InfraREIT Inc,$21.11 ,TRUE,,No data fetched for symbol HIFR using YahooDailyReader,,,,,,,,,
IFMOF,Infomart Corp,$8.80 ,TRUE,,No data fetched for symbol IFMOF using YahooDailyReader,,,,,,,,,
BLOX,Infoblox Inc,$26.45 ,TRUE,,'Date',,,,,,,,,
ALSO,Infinity Augmented Reality Inc,$0.04 ,TRUE,,'Date',,,,,,,,,
INFSY,Infinis Energy PLC,$10.80 ,TRUE,,No data fetched for symbol INFSY using YahooDailyReader,,,,,,,,,
NRGM,Inergy Midstream LP,$23.39 ,TRUE,,'Date',,,,,,,,,
IDDTF,Industrivarden AB,$17.43 ,TRUE,,No data fetched for symbol IDDTF using YahooDailyReader,,,,,,,,,
IDXMF,Industrialex Manufacturing Corp,$0.01 ,TRUE,,'Date',,,,,,,,,
IAFSF,Industrial & Financial Systems AB,$29.85 ,TRUE,,'Date',,,,,,,,,
QPTRF,Indus Energy NL,$0.01 ,TRUE,,No data fetched for symbol QPTRF using YahooDailyReader,,,,,,,,,
INDFF,Indofood Agri Resources Ltd,$0.33 ,TRUE,,No data fetched for symbol INDFF using YahooDailyReader,,,,,,,,,
INDCF,Indochine Mining Ltd,$0.03 ,TRUE,,No data fetched for symbol INDCF using YahooDailyReader,,,,,,,,,
INDVF,IndigoVision Group PLC,$1.30 ,TRUE,,No data fetched for symbol INDVF using YahooDailyReader,,,,,,,,,
INNG,Indiana Natural Gas Corp,$279.00 ,TRUE,,'Date',,,,,,,,,
IBBI,Indiana Business Bancorp,$7.12 ,TRUE,,'Date',,,,,,,,,
IDHCF,Indian Hotels Co Ltd,$0.95 ,TRUE,,'Date',,,,,,,,,
IDPPF,Indiabulls Properties Investment Trust,$0.12 ,TRUE,,No data fetched for symbol IDPPF using YahooDailyReader,,,,,,,,,
IAMUY,India Cements Ltd,$6.51 ,TRUE,,No data fetched for symbol IAMUY using YahooDailyReader,,,,,,,,,
IDTCF,Indesit Co,$14.84 ,TRUE,,No data fetched for symbol IDTCF using YahooDailyReader,,,,,,,,,
INNZF,Independent News & Media PLC,$0.11 ,TRUE,,No data fetched for symbol INNZF using YahooDailyReader,,,,,,,,,
IBFL,Independent Bancshares Inc,$0.01 ,TRUE,,No data fetched for symbol IBFL using YahooDailyReader,,,,,,,,,
IALB,Independent Alliance Banks Inc,$65.40 ,TRUE,,No data fetched for symbol IALB using YahooDailyReader,,,,,,,,,
IEBS,Independence Bancshares Inc,$0.12 ,TRUE,,'Date',,,,,,,,,
PROD,Incorporated Productions,$0.01 ,TRUE,,'Date',,,,,,,,,
SAAS,inContact Inc,$13.99 ,TRUE,,'Date',,,,,,,,,
INAX,InAmerica Inc,$0.02 ,TRUE,,No data fetched for symbol INAX using YahooDailyReader,,,,,,,,,
IMDC,In Media Corp,$0.01 ,TRUE,,'Date',,,,,,,,,
IRGIF,Imvescor Restaurant Group Inc,$3.10 ,TRUE,,No data fetched for symbol IRGIF using YahooDailyReader,,,,,,,,,
IMS,IMS Health Holdings Inc,$31.34 ,TRUE,,'Date',,,,,,,,,
IMPR,Imprivata Inc,$19.26 ,TRUE,,'Date',,,,,,,,,
IPLNF,Implenia AG,$29.74 ,TRUE,,'Date',,,,,,,,,
IMPC,Imperial Plantation Corp,$0.02 ,TRUE,,'Date',,,,,,,,,
FNFHF,Imperial Pacific International Holdings Ltd,$0.06 ,TRUE,,No data fetched for symbol FNFHF using YahooDailyReader,,,,,,,,,
IPXAF,Impax Asset Management Group PLC,$3.20 ,TRUE,,No data fetched for symbol IPXAF using YahooDailyReader,,,,,,,,,
IMMNF,Immunodiagnostic Systems Holdings PLC,$3.55 ,TRUE,,No data fetched for symbol IMMNF using YahooDailyReader,,,,,,,,,
IMNZY,Immofinanz AG,$7.44 ,TRUE,,No data fetched for symbol IMNZY using YahooDailyReader,,,,,,,,,
IMKG,IMK Group Inc,$0.25 ,TRUE,,No data fetched for symbol IMKG using YahooDailyReader,,,,,,,,,
IDLKF,IMC SA,$2.49 ,TRUE,,No data fetched for symbol IDLKF using YahooDailyReader,,,,,,,,,
IGNMF,Imagination Technologies Group PLC,$3.50 ,TRUE,,'Date',,,,,,,,,
IINHF,Imagi International Holdings Ltd,$0.24 ,TRUE,,No data fetched for symbol IINHF using YahooDailyReader,,,,,,,,,
ICGL,Image Chain Group Ltd Inc,$0.10 ,TRUE,,No data fetched for symbol ICGL using YahooDailyReader,,,,,,,,,
ILVOF,Illovo Sugar Ltd,$2.75 ,TRUE,,'Date',,,,,,,,,
ILII,Illini Corp,$68.80 ,TRUE,,'Date',,,,,,,,,
ILADF,Iliad Africa Ltd,$1.20 ,TRUE,,No data fetched for symbol ILADF using YahooDailyReader,,,,,,,,,
IILGV,ILG Inc,$14.01 ,TRUE,,'Date',,,,,,,,,
IKYCF,Ikyu Corp,$28.50 ,TRUE,,No data fetched for symbol IKYCF using YahooDailyReader,,,,,,,,,
PRCYF,Ikkuma Resources Corp,$0.36 ,TRUE,,No data fetched for symbol PRCYF using YahooDailyReader,,,,,,,,,
IJMCF,IJM Corp Bhd,$0.76 ,TRUE,,No data fetched for symbol IJMCF using YahooDailyReader,,,,,,,,,
IIKKF,Iino Kaiun Kaisha Ltd,$5.63 ,TRUE,,No data fetched for symbol IIKKF using YahooDailyReader,,,,,,,,,
ANTOF,Iida Group Holdings Co Ltd,$18.40 ,TRUE,,No data fetched for symbol ANTOF using YahooDailyReader,,,,,,,,,
IHICF,IHI Corp,$19.92 ,TRUE,,No data fetched for symbol IHICF using YahooDailyReader,,,,,,,,,
IHRTQ,iHeartMedia Inc,$1.00 ,TRUE,,No data fetched for symbol IHRTQ using YahooDailyReader,,,,,,,,,
IRGTQ,Ignite Restaurant Group Inc,$0.01 ,TRUE,,'Date',,,,,,,,,
CTCLY,IFM Investments Ltd,$0.13 ,TRUE,,No data fetched for symbol CTCLY using YahooDailyReader,,,,,,,,,
IFBH,Ifb Holdings Inc,$64.25 ,TRUE,,No data fetched for symbol IFBH using YahooDailyReader,,,,,,,,,
DSKY,iDreamSky Technology Ltd,$13.93 ,TRUE,,'Date',,,,,,,,,
IDMMF,IDM Mining Ltd,$0.05 ,TRUE,,No data fetched for symbol IDMMF using YahooDailyReader,,,,,,,,,
ILMCY,IDM International Ltd,$0.51 ,TRUE,,No data fetched for symbol ILMCY using YahooDailyReader,,,,,,,,,
ILMCF,IDM International Ltd,$0.01 ,TRUE,,No data fetched for symbol ILMCF using YahooDailyReader,,,,,,,,,
IDTLF,Identillect Technologies Corp,$0.05 ,TRUE,,No data fetched for symbol IDTLF using YahooDailyReader,,,,,,,,,
IDBJF,Idb Holding Corp Ltd,$0.04 ,TRUE,,No data fetched for symbol IDBJF using YahooDailyReader,,,,,,,,,
IDBZF,IDB Development Corp Ltd,$0.53 ,TRUE,,No data fetched for symbol IDBZF using YahooDailyReader,,,,,,,,,
IIBK,Idaho Independent Bank,$20.20 ,TRUE,,No data fetched for symbol IIBK using YahooDailyReader,,,,,,,,,
IDWAF,ID Watchdog Inc,$0.40 ,TRUE,,No data fetched for symbol IDWAF using YahooDailyReader,,,,,,,,,
ICEVL,ICON Leasing Fund Eleven LLC,$3.12 ,TRUE,,No data fetched for symbol ICEVL using YahooDailyReader,,,,,,,,,
ICNQU,ICON Equipment & Corporate Infrastructure Fund Fou,$303.50 ,TRUE,,No data fetched for symbol ICNQU using YahooDailyReader,,,,,,,,,
ICTQ,ICON ECI Fund Fifteen LP,$414.00 ,TRUE,,No data fetched for symbol ICTQ using YahooDailyReader,,,,,,,,,
ICHSF,Ichiyoshi Securities Co Ltd,$8.50 ,TRUE,,No data fetched for symbol ICHSF using YahooDailyReader,,,,,,,,,
FCRQF,Ichigo Office REIT Investment Corp,$585.00 ,TRUE,,No data fetched for symbol FCRQF using YahooDailyReader,,,,,,,,,
ICCLF,ICC Labs Inc,$1.23 ,TRUE,,No data fetched for symbol ICCLF using YahooDailyReader,,,,,,,,,
IBXM,IBEX Advanced Mortgage Technology Inc,$0.25 ,TRUE,,No data fetched for symbol IBXM using YahooDailyReader,,,,,,,,,
IARSF,IAR Systems Group AB,$24.90 ,TRUE,,No data fetched for symbol IARSF using YahooDailyReader,,,,,,,,,
