symbol,company,price,ignore,start_yr,ignore_error,adj_up_start_schedule,adj_up_end_schedule,adj_ups,close_ups,adj_downs,close_downs,close_up_start_schedule,close_up_end_schedule,close_up_percent_avg
JTLDF,Jatcorp Ltd,$0.01 ,TRUE,,No data fetched for symbol JTLDF using YahooDailyReader,,,,,,,,,
JASTY,Jastrzebska Spolka Weglowa SA,$6.35 ,TRUE,,No data fetched for symbol JASTY using YahooDailyReader,,,,,,,,,
JSPRF,Jasper Investments Ltd,$0.06 ,TRUE,,No data fetched for symbol JSPRF using YahooDailyReader,,,,,,,,,
JASMY,Jasmine International PCL,$1.74 ,TRUE,,No data fetched for symbol JASMY using YahooDailyReader,,,,,,,,,
JAH,Jarden Corp,$58.97 ,TRUE,,'Date',,,,,,,,,
JRFIF,Japan Retail Fund Investment Corp,"$1,820.00 ",TRUE,,No data fetched for symbol JRFIF using YahooDailyReader,,,,,,,,,
JNRFY,Japan Retail Fund Investment Corp,$11.21 ,TRUE,,No data fetched for symbol JNRFY using YahooDailyReader,,,,,,,,,
JASSF,Japan Asset Marketing Co Ltd,$0.80 ,TRUE,,No data fetched for symbol JASSF using YahooDailyReader,,,,,,,,,
JAIVF,Japan Asia Investment Co Ltd,$1.15 ,TRUE,,No data fetched for symbol JAIVF using YahooDailyReader,,,,,,,,,
JNS,Janus Capital Group Inc,$14.17 ,TRUE,,'Date',,,,,,,,,
JRCCQ,James River Coal Co,$0.01 ,TRUE,,'Date',,,,,,,,,
JMHSF,James Halstead PLC,$4.45 ,TRUE,,No data fetched for symbol JMHSF using YahooDailyReader,,,,,,,,,
PJIHF,Jakarta International Hotels & Development Tbk,$0.08 ,TRUE,,No data fetched for symbol PJIHF using YahooDailyReader,,,,,,,,,
JGGRF,Jaguar Resources Inc,$0.44 ,TRUE,,No data fetched for symbol JGGRF using YahooDailyReader,,,,,,,,,
JAG,Jagged Peak Energy Inc,$8.23 ,TRUE,,No data fetched for symbol JAG using YahooDailyReader,,,,,,,,,
JQTMF,Jacquet Metals,$12.53 ,TRUE,,No data fetched for symbol JQTMF using YahooDailyReader,,,,,,,,,
JFGI,Jacobs Financial Group Inc,$0.01 ,TRUE,,No data fetched for symbol JFGI using YahooDailyReader,,,,,,,,,
JCLY,Jaclyn Inc,$7.90 ,TRUE,,'Date',,,,,,,,,
JAXB,Jacksonville Bancorp Inc,$16.45 ,TRUE,,'Date',,,,,,,,,
JOJMF,J.O.E.L. Jerusalem Oil Exploration Ltd,$37.30 ,TRUE,,No data fetched for symbol JOJMF using YahooDailyReader,,,,,,,,,
