symbol,company,price,ignore,start_yr,ignore_error,adj_up_start_schedule,adj_up_end_schedule,adj_ups,close_ups,adj_downs,close_downs,close_up_start_schedule,close_up_end_schedule,close_up_percent_avg
UNYAF,UNY Group Holdings Co Ltd,$5.82 ,True,,'Date',,,,,,,,,
UNRH,UNR Holdings Inc,$0.18 ,True,,'Date',,,,,,,,,
GIMU,Universal Resources,$0.02 ,True,,No data fetched for symbol GIMU using YahooDailyReader,,,,,,,,,
UVBIF,Universal Biosensors Inc,$0.20 ,True,,'Date',,,,,,,,,
BGOMF,Unity Mining Ltd,$0.02 ,True,,'Date',,,,,,,,,
UNTOF,Unitronics (1989) (RG) Ltd,$6.00 ,True,,No data fetched for symbol UNTOF using YahooDailyReader,,,,,,,,,
UIFC,Uniti Financial Corp,$3.96 ,True,,No data fetched for symbol UIFC using YahooDailyReader,,,,,,,,,
UUICF,United Urban Investment Corp,"$1,015.00 ",True,,No data fetched for symbol UUICF using YahooDailyReader,,,,,,,,,
UPBMF,United Plantation Berhad,$3.18 ,True,,No data fetched for symbol UPBMF using YahooDailyReader,,,,,,,,,
UNTDV,"United Online, Inc.",$12.19 ,True,,No data fetched for symbol UNTDV using YahooDailyReader,,,,,,,,,
UNTD,United Online Inc,$11.00 ,True,,'Date',,,,,,,,,
UDMG,United Mortgage Trust,$0.10 ,True,,'Date',,,,,,,,,
ULIHF,United Laboratories International Holdings Ltd,$0.50 ,True,,No data fetched for symbol ULIHF using YahooDailyReader,,,,,,,,,
UILCY,United Industrial Corp Ltd,$48.16 ,True,,No data fetched for symbol UILCY using YahooDailyReader,,,,,,,,,
UBNK,United Financial Bancorp Inc,$14.12 ,True,,No data fetched for symbol UBNK using YahooDailyReader,,,,,,,,,
RCKB,United Financial Bancorp Inc,$13.16 ,True,,'Date',,,,,,,,,
UETH,United Ethanol LLC,$28.00 ,True,,No data fetched for symbol UETH using YahooDailyReader,,,,,,,,,
UNDVL,United Development Funding III LP,$3.50 ,True,,'Date',,,,,,,,,
URSSF,United Company RUSAL International PJSC,$0.35 ,True,,No data fetched for symbol URSSF using YahooDailyReader,,,,,,,,,
UCFC,United Community Financial Corp,$10.93 ,True,,No data fetched for symbol UCFC using YahooDailyReader,,,,,,,,,
UCCDF,United Cacao Ltd SEZC,$1.66 ,True,,No data fetched for symbol UCCDF using YahooDailyReader,,,,,,,,,
UBKZF,United Bank for Africa PLC,$8.83 ,True,,No data fetched for symbol UBKZF using YahooDailyReader,,,,,,,,,
UASB,United American Savings Bank,$42.20 ,True,,'Date',,,,,,,,,
UITFF,Unit4 NV,$52.41 ,True,,'Date',,,,,,,,,
BSPOF,Unirita Inc,$17.57 ,True,,No data fetched for symbol BSPOF using YahooDailyReader,,,,,,,,,
XXUP,Uniprop Income Fund II,$6.26 ,True,,No data fetched for symbol XXUP using YahooDailyReader,,,,,,,,,
BPPUY,Unione di Banche Italiane SpA,$8.00 ,True,,No data fetched for symbol BPPUY using YahooDailyReader,,,,,,,,,
BPPUF,Unione di Banche Italiane SpA,$2.39 ,True,,No data fetched for symbol BPPUF using YahooDailyReader,,,,,,,,,
UNHLF,Union Medical Healthcare Ltd,$0.53 ,True,,No data fetched for symbol UNHLF using YahooDailyReader,,,,,,,,,
CEMTY,Union Andina De Cementos SAA,$8.76 ,True,,'Date',,,,,,,,,
UNISZ,Unilife Corp,$0.02 ,True,,No data fetched for symbol UNISZ using YahooDailyReader,,,,,,,,,
UNISQ,Unilife Corp,$0.02 ,True,,'Date',,,,,,,,,
UNLNF,Unilever NV,$61.89 ,True,,No data fetched for symbol UNLNF using YahooDailyReader,,,,,,,,,
UIFD,Unifunds Ltd,$0.06 ,True,,No data fetched for symbol UIFD using YahooDailyReader,,,,,,,,,
UOIP,UnifiedOnline Inc,$0.02 ,True,,No data fetched for symbol UOIP using YahooDailyReader,,,,,,,,,
UNJCF,Unicaja Banco SA,$0.82 ,True,,No data fetched for symbol UNJCF using YahooDailyReader,,,,,,,,,
UNRDY,Unibail-Rodamco-Westfield,$22.00 ,True,,No data fetched for symbol UNRDY using YahooDailyReader,,,,,,,,,
UGSI,Underground Solutions Inc,$0.09 ,True,,'Date',,,,,,,,,
UMGMF,UMG Media Ltd,$0.04 ,True,,No data fetched for symbol UMGMF using YahooDailyReader,,,,,,,,,
ULVAF,ULVAC Inc,$26.90 ,True,,No data fetched for symbol ULVAF using YahooDailyReader,,,,,,,,,
UTEK,Ultratech Inc,$30.23 ,True,,'Date',,,,,,,,,
ULPPF,Ultrapar Participacoes SA,$20.95 ,True,,No data fetched for symbol ULPPF using YahooDailyReader,,,,,,,,,
UTMR,Ultimate Rack Inc,$0.01 ,True,,'Date',,,,,,,,,
ULKBF,Ulker Biskuvi Sanayi AS,$5.10 ,True,,No data fetched for symbol ULKBF using YahooDailyReader,,,,,,,,,
UGLLF,UGL Ltd,$2.40 ,True,,No data fetched for symbol UGLLF using YahooDailyReader,,,,,,,,,
UMSBF,UEM Sunrise Bhd,$0.10 ,True,,No data fetched for symbol UMSBF using YahooDailyReader,,,,,,,,,
UEHRF,Uehara Sei Shoji Co Ltd,$3.88 ,True,,No data fetched for symbol UEHRF using YahooDailyReader,,,,,,,,,
UCPH,UCP Holdings Inc,$0.19 ,True,,'Date',,,,,,,,,
UUCC,UCI International Holdings Inc,$23.00 ,True,,No data fetched for symbol UUCC using YahooDailyReader,,,,,,,,,
UBUH,UBU Holdings Inc,$0.25 ,True,,No data fetched for symbol UBUH using YahooDailyReader,,,,,,,,,
UBMOF,UBM PLC,$14.16 ,True,,No data fetched for symbol UBMOF using YahooDailyReader,,,,,,,,,
UBKR,UBK Resources Co,$100.00 ,True,,No data fetched for symbol UBKR using YahooDailyReader,,,,,,,,,
UBIQ,Ubiquity Inc,$0.05 ,True,,'Date',,,,,,,,,
UBEOF,Ube Industries Ltd,$21.51 ,True,,No data fetched for symbol UBEOF using YahooDailyReader,,,,,,,,,
UACJF,UACJ Corp,$2.65 ,True,,No data fetched for symbol UACJF using YahooDailyReader,,,,,,,,,
