symbol,company,price,ignore,start_yr,ignore_error,adj_up_start_schedule,adj_up_end_schedule,adj_ups,close_ups,adj_downs,close_downs,close_up_start_schedule,close_up_end_schedule,close_up_percent_avg
FABR,First Alliance Bancshares Inc,$11.00 ,TRUE,,No data fetched for symbol FABR using YahooDailyReader,,,,,,,,,
FABK,First Advantage Bancorp,$17.75 ,TRUE,,No data fetched for symbol FABK using YahooDailyReader,,,,,,,,,
FFGRF,Finsbury Food Group PLC,$1.52 ,TRUE,,No data fetched for symbol FFGRF using YahooDailyReader,,,,,,,,,
FNSR,Finisar Corp,$23.77 ,TRUE,,No data fetched for symbol FNSR using YahooDailyReader,,,,,,,,,
FNBRF,Finbar Group Ltd,$1.16 ,TRUE,,No data fetched for symbol FNBRF using YahooDailyReader,,,,,,,,,
FVSMF,Filinvest Land Inc,$0.02 ,TRUE,,No data fetched for symbol FVSMF using YahooDailyReader,,,,,,,,,
FILIY,Filinvest Development Corporation,$11.69 ,TRUE,,No data fetched for symbol FILIY using YahooDailyReader,,,,,,,,,
FDGRY,Fidessa Group PLC,$26.87 ,TRUE,,No data fetched for symbol FDGRY using YahooDailyReader,,,,,,,,,
FDGRF,Fidessa Group PLC,$53.09 ,TRUE,,No data fetched for symbol FDGRF using YahooDailyReader,,,,,,,,,
LION,Fidelity Southern Corp,$30.97 ,TRUE,,No data fetched for symbol LION using YahooDailyReader,,,,,,,,,
FNFV,Fidelity National Financial Inc,$17.35 ,TRUE,,'Date',,,,,,,,,
FFIRD,Fidelity First Financial Corp,$0.05 ,TRUE,,'Date',,,,,,,,,
FCSC,Fibrocell Science Inc,$3.00 ,TRUE,,No data fetched for symbol FCSC using YahooDailyReader,,,,,,,,,
FG,FGL Holdings,$8.39 ,TRUE,,No data fetched for symbol FG using YahooDailyReader,,,,,,,,,
FFHHF,FFI Holdings PLC,$0.31 ,TRUE,,No data fetched for symbol FFHHF using YahooDailyReader,,,,,,,,,
FRRZF,Ferrotec Holdings Corp,$25.50 ,TRUE,,No data fetched for symbol FRRZF using YahooDailyReader,,,,,,,,,
FNERY,Fenner PLC,$4.10 ,TRUE,,No data fetched for symbol FNERY using YahooDailyReader,,,,,,,,,
FNERF,Fenner PLC,$8.60 ,TRUE,,No data fetched for symbol FNERF using YahooDailyReader,,,,,,,,,
ELGSF,Fengro Industries Corp,$0.02 ,TRUE,,No data fetched for symbol ELGSF using YahooDailyReader,,,,,,,,,
FEBHF,Fenerbahce Futbol Anonim Sirketi,$13.21 ,TRUE,,No data fetched for symbol FEBHF using YahooDailyReader,,,,,,,,,
FLZOF,Fellazo Inc,$10.05 ,TRUE,,No data fetched for symbol FLZOF using YahooDailyReader,,,,,,,,,
FLLZ,Fellazo Corp,$14.00 ,TRUE,,No data fetched for symbol FLLZ using YahooDailyReader,,,,,,,,,
FCH,FelCor Lodging Trust Inc,$7.30 ,TRUE,,'Date',,,,,,,,,
FEIC,FEI Co,$106.89 ,TRUE,,'Date',,,,,,,,,
FDML,Federal-Mogul Holdings Corp,$9.98 ,TRUE,,'Date',,,,,,,,,
AGM.A,Federal Agricultural Mortgage Corp,$61.51 ,TRUE,,No data fetched for symbol AGM.A using YahooDailyReader,,,,,,,,,
FCBE,FCB Bancorp Inc,$38.50 ,TRUE,,'Date',,,,,,,,,
FBRC,FBR & Co,$17.55 ,TRUE,,'Date',,,,,,,,,
FBDHY,FBD Holdings PLC,$2.98 ,TRUE,,No data fetched for symbol FBDHY using YahooDailyReader,,,,,,,,,
FBDHF,FBD Holdings PLC,$9.80 ,TRUE,,No data fetched for symbol FBDHF using YahooDailyReader,,,,,,,,,
FURCY,Faurecia SE,$28.65 ,TRUE,,No data fetched for symbol FURCY using YahooDailyReader,,,,,,,,,
GFGVF,Fast Line Holding Inc,$4.00 ,TRUE,,No data fetched for symbol GFGVF using YahooDailyReader,,,,,,,,,
FFRRF,Faroe Petroleum PLC,$2.02 ,TRUE,,No data fetched for symbol FFRRF using YahooDailyReader,,,,,,,,,
FPIpB,Farmland Partners Inc,$25.58 ,TRUE,,No data fetched for symbol FPIpB using YahooDailyReader,,,,,,,,,
FMBA,Farmers & Merchants Bancorp Inc,$20.00 ,TRUE,,No data fetched for symbol FMBA using YahooDailyReader,,,,,,,,,
FEOTF,Far EasTone Telecommunications Co Ltd,$1.00 ,TRUE,,No data fetched for symbol FEOTF using YahooDailyReader,,,,,,,,,
FREWF,Far Eastern New Century Corp,$8.17 ,TRUE,,No data fetched for symbol FREWF using YahooDailyReader,,,,,,,,,
FEHZY,Far East Horizon Ltd,$12.47 ,TRUE,,No data fetched for symbol FEHZY using YahooDailyReader,,,,,,,,,
VNDSL,Fantex Inc,$7.90 ,TRUE,,No data fetched for symbol VNDSL using YahooDailyReader,,,,,,,,,
SANUL,Fantex Inc,$11.00 ,TRUE,,No data fetched for symbol SANUL using YahooDailyReader,,,,,,,,,
FHDXF,Fantasia Holdings Group Co Ltd,$0.18 ,TRUE,,No data fetched for symbol FHDXF using YahooDailyReader,,,,,,,,,
FCMUF,Fan Communications Inc,$8.27 ,TRUE,,No data fetched for symbol FCMUF using YahooDailyReader,,,,,,,,,
FYRTF,FamilyMart Co Ltd,$17.81 ,TRUE,,No data fetched for symbol FYRTF using YahooDailyReader,,,,,,,,,
FLKOF,Falkland Oil & Gas Ltd,$0.14 ,TRUE,,'Date',,,,,,,,,
FKRNF,Falck Renewables SpA,$1.85 ,TRUE,,No data fetched for symbol FKRNF using YahooDailyReader,,,,,,,,,
FVLEF,Faiveley Transport SA,$98.60 ,TRUE,,No data fetched for symbol FVLEF using YahooDailyReader,,,,,,,,,
FRP,FairPoint Communications Inc,$15.95 ,TRUE,,'Date',,,,,,,,,
FFXLF,Fairfax Media Ltd,$0.75 ,TRUE,,No data fetched for symbol FFXLF using YahooDailyReader,,,,,,,,,
FCS,Fairchild Semiconductor International Inc,$19.86 ,TRUE,,'Date',,,,,,,,,
FAHE,Fahey Banking Co,"$1,790.00 ",TRUE,,No data fetched for symbol FAHE using YahooDailyReader,,,,,,,,,
FMHG,Fah Mai HLDGS Group Inc,"$1,800.00 ",TRUE,,No data fetched for symbol FMHG using YahooDailyReader,,,,,,,,,
FBGBY,Fabege AB,$26.31 ,TRUE,,No data fetched for symbol FBGBY using YahooDailyReader,,,,,,,,,
FHLIF,F.H.L. I. Kyriakidis Marbles - Granites S.A,$1.89 ,TRUE,,No data fetched for symbol FHLIF using YahooDailyReader,,,,,,,,,
FJBHF,F J Benjamin Holdings Ltd,$0.04 ,TRUE,,No data fetched for symbol FJBHF using YahooDailyReader,,,,,,,,,
