symbol,company,price,ignore,start_yr,ignore_error,adj_up_start_schedule,adj_up_end_schedule,adj_ups,close_ups,adj_downs,close_downs,close_up_start_schedule,close_up_end_schedule,close_up_percent_avg
PBCFF,Public Financial Holdings Ltd,$0.43 ,True,,No data fetched for symbol PBCFF using YahooDailyReader,,,,,,,,,
PXEUF,PTT Exploration & Production PCL,$1.96 ,True,,No data fetched for symbol PXEUF using YahooDailyReader,,,,,,,,,
PTERF,Pteris Global Ltd,$0.47 ,True,,No data fetched for symbol PTERF using YahooDailyReader,,,,,,,,,
PTXAF,PT XL Axiata TBK,$0.17 ,True,,No data fetched for symbol PTXAF using YahooDailyReader,,,,,,,,,
PTFRF,PT Tower Bersama Infrastructure Tbk,$0.44 ,True,,No data fetched for symbol PTFRF using YahooDailyReader,,,,,,,,,
PSUGF,PT Sugih Energy Tbk,$36.28 ,True,,No data fetched for symbol PSUGF using YahooDailyReader,,,,,,,,,
PSMUF,PT Sinar Mas Multiartha Tbk,$0.06 ,True,,'Date',,,,,,,,,
PTPNF,PT Panin Financial Tbk,$0.01 ,True,,No data fetched for symbol PTPNF using YahooDailyReader,,,,,,,,,
PBHKF,PT MNC Investama Tbk,$0.01 ,True,,No data fetched for symbol PBHKF using YahooDailyReader,,,,,,,,,
PTMEF,PT Media Nusantara Citra Tbk,$0.06 ,True,,No data fetched for symbol PTMEF using YahooDailyReader,,,,,,,,,
PTMYF,PT Mayora Indah Tbk,$2.00 ,True,,No data fetched for symbol PTMYF using YahooDailyReader,,,,,,,,,
PINDF,PT Malindo Feedmill Tbk,$0.10 ,True,,No data fetched for symbol PINDF using YahooDailyReader,,,,,,,,,
PLPGF,PT Lippo General Insurance Tbk,"$3,818.64 ",True,,No data fetched for symbol PLPGF using YahooDailyReader,,,,,,,,,
PLUNF,PT Lautan Luas Tbk,$0.05 ,True,,No data fetched for symbol PLUNF using YahooDailyReader,,,,,,,,,
PKRKY,PT Krakatau Steel (Persero) Tbk,$9.41 ,True,,No data fetched for symbol PKRKY using YahooDailyReader,,,,,,,,,
PTINY,PT Indosat Tbk,$13.75 ,True,,'Date',,,,,,,,,
PTGJY,PT Gajah Tunggal Tbk,$7.44 ,True,,No data fetched for symbol PTGJY using YahooDailyReader,,,,,,,,,
PTGJF,PT Gajah Tunggal Tbk,$0.15 ,True,,No data fetched for symbol PTGJF using YahooDailyReader,,,,,,,,,
PCAEF,PT Cardig Aero Services Tbk,$0.07 ,True,,No data fetched for symbol PCAEF using YahooDailyReader,,,,,,,,,
BSPDF,PT Bumi Serpong Damai Tbk,$0.08 ,True,,No data fetched for symbol BSPDF using YahooDailyReader,,,,,,,,,
PTNAF,PT Bank CIMB Niaga Tbk,$0.06 ,True,,'Date',,,,,,,,,
BTABF,PT Bank BTPN Syariah Tbk,$0.25 ,True,,'Date',,,,,,,,,
PKCPY,PT AKR Corporindo Tbk,$6.22 ,True,,No data fetched for symbol PKCPY using YahooDailyReader,,,,,,,,,
PKCPF,PT AKR Corporindo Tbk,$0.54 ,True,,No data fetched for symbol PKCPF using YahooDailyReader,,,,,,,,,
PSPSY,PSP Swiss Property AG,$9.50 ,True,,'Date',,,,,,,,,
LLXLF,Prumo Logistica SA,$0.29 ,True,,No data fetched for symbol LLXLF using YahooDailyReader,,,,,,,,,
PKREY,Pruksa Real Estate PCL,$11.00 ,True,,No data fetched for symbol PKREY using YahooDailyReader,,,,,,,,,
PWX,Providence & Worcester Railroad Co,$25.03 ,True,,'Date',,,,,,,,,
PTOVF,Proto Corp,$16.65 ,True,,No data fetched for symbol PTOVF using YahooDailyReader,,,,,,,,,
PRTO,Proteon Therapeutics Inc,$33.41 ,True,,No data fetched for symbol PRTO using YahooDailyReader,,,,,,,,,
PKNOF,Proteak Uno SAPI B de CV,$0.49 ,True,,No data fetched for symbol PKNOF using YahooDailyReader,,,,,,,,,
PFGHF,Prosperous Future Holdings Ltd,$0.05 ,True,,No data fetched for symbol PFGHF using YahooDailyReader,,,,,,,,,
POHGF,Prospector Offshore Drilling SA,$1.76 ,True,,No data fetched for symbol POHGF using YahooDailyReader,,,,,,,,,
PYYIF,Promotora Y Operadora de Infraestructura SAB de CV,$7.51 ,True,,No data fetched for symbol PYYIF using YahooDailyReader,,,,,,,,,
PMTWF,Promethean World PLC,$0.59 ,True,,No data fetched for symbol PMTWF using YahooDailyReader,,,,,,,,,
PMRA,ProAmerica Bank (CA),$10.20 ,True,,'Date',,,,,,,,,
PVTB,PrivateBancorp Inc,$60.97 ,True,,'Date',,,,,,,,,
PSDLF,Prism Medical Ltd,$10.73 ,True,,'Date',,,,,,,,,
PRSG,Primus Guaranty Ltd,$0.12 ,True,,No data fetched for symbol PRSG using YahooDailyReader,,,,,,,,,
PPFS,Prime Pacific Financial Services Inc,$1.71 ,True,,'Date',,,,,,,,,
PCRBY,Pricer AB,$2.18 ,True,,No data fetched for symbol PCRBY using YahooDailyReader,,,,,,,,,
PGND,Press Ganey Holdings Inc,$40.50 ,True,,'Date',,,,,,,,,
PSDO,Presidio Inc,$16.60 ,True,,No data fetched for symbol PSDO using YahooDailyReader,,,,,,,,,
PDOB,Presidio Bank,$27.96 ,True,,No data fetched for symbol PDOB using YahooDailyReader,,,,,,,,,
PVLY,Premier Valley Bank,$7.83 ,True,,'Date',,,,,,,,,
PKTUF,Premier Marketing PLC,$0.24 ,True,,No data fetched for symbol PKTUF using YahooDailyReader,,,,,,,,,
PIFLF,Premier Farnell PLC,$2.30 ,True,,'Date',,,,,,,,,
PRCB,Premier Commercial Bancorp,$16.80 ,True,,No data fetched for symbol PRCB using YahooDailyReader,,,,,,,,,
PARA,Premara Financial Inc,$12.65 ,True,,No data fetched for symbol PARA using YahooDailyReader,,,,,,,,,
PACI,Precision Auto Care Inc,$1.74 ,True,,'Date',,,,,,,,,
PSPUF,Precious Shipping PCL,$0.40 ,True,,No data fetched for symbol PSPUF using YahooDailyReader,,,,,,,,,
PRRDF,Prairie Mining Ltd,$0.32 ,True,,No data fetched for symbol PRRDF using YahooDailyReader,,,,,,,,,
PPCMF,PPC Ltd,$0.45 ,True,,No data fetched for symbol PPCMF using YahooDailyReader,,,,,,,,,
TLUXF,PP Prime PCL,$0.07 ,True,,No data fetched for symbol TLUXF using YahooDailyReader,,,,,,,,,
POWR,PowerSecure International Inc,$18.76 ,True,,'Date',,,,,,,,,
PWRV,Power of the Dream Ventures Inc,$0.01 ,True,,'Date',,,,,,,,,
POFNF,Power Financial Corp,$27.51 ,True,,No data fetched for symbol POFNF using YahooDailyReader,,,,,,,,,
PWCHF,Power Chips PLC,$2.25 ,True,,'Date',,,,,,,,,
POWD,Powder River Coal Corp,$0.31 ,True,,No data fetched for symbol POWD using YahooDailyReader,,,,,,,,,
POWN,POW Entertainment Inc,$0.04 ,True,,'Date',,,,,,,,,
PDLDF,Poundland Group PLC,$2.88 ,True,,No data fetched for symbol PDLDF using YahooDailyReader,,,,,,,,,
SLYQF,Pounce Technologies Inc,$0.03 ,True,,No data fetched for symbol SLYQF using YahooDailyReader,,,,,,,,,
PSTVY,Postal Savings Bank Of China Co Ltd,$11.50 ,True,,No data fetched for symbol PSTVY using YahooDailyReader,,,,,,,,,
PPS,Post Properties Inc,$65.02 ,True,,'Date',,,,,,,,,
PRRSF,Posera Ltd,$0.09 ,True,,No data fetched for symbol PRRSF using YahooDailyReader,,,,,,,,,
PORS,Portus Corp,$0.13 ,True,,'Date',,,,,,,,,
PSGUF,Porto Seguro SA,$5.53 ,True,,No data fetched for symbol PSGUF using YahooDailyReader,,,,,,,,,
PDESF,Portico International Holdings Ltd,$0.35 ,True,,No data fetched for symbol PDESF using YahooDailyReader,,,,,,,,,
PTAUF,Port of Tauranga Ltd,$3.48 ,True,,No data fetched for symbol PTAUF using YahooDailyReader,,,,,,,,,
PLKI,Popeyes Louisiana Kitchen Inc,$79.00 ,True,,'Date',,,,,,,,,
POPE,Pope Resources LP,$98.00 ,True,,No data fetched for symbol POPE using YahooDailyReader,,,,,,,,,
PLZLY,Polyus Gold International Ltd,$2.90 ,True,,'Date',,,,,,,,,
PGILF,Polyus Gold International Ltd,$2.96 ,True,,No data fetched for symbol PGILF using YahooDailyReader,,,,,,,,,
PLCM,Polycom Inc,$12.47 ,True,,'Date',,,,,,,,,
PPOEF,Polska Grupa Energetyczna SA,$3.03 ,True,,No data fetched for symbol PPOEF using YahooDailyReader,,,,,,,,,
PGPKY,Polska Grupa Energetyczna SA,$6.96 ,True,,No data fetched for symbol PGPKY using YahooDailyReader,,,,,,,,,
PBCP,Polonia Bancorp Inc,$11.10 ,True,,'Date',,,,,,,,,
MLSIF,Polimex - Mostostal SA,$0.99 ,True,,No data fetched for symbol MLSIF using YahooDailyReader,,,,,,,,,
PXXXF,PolarX Ltd,$1.48 ,True,,No data fetched for symbol PXXXF using YahooDailyReader,,,,,,,,,
PLRUF,Polarcus Ltd,$0.03 ,True,,No data fetched for symbol PLRUF using YahooDailyReader,,,,,,,,,
PLRCF,Polar Resources Corp,$0.05 ,True,,No data fetched for symbol PLRCF using YahooDailyReader,,,,,,,,,
PNTR,Pointer Telocation Ltd,$15.27 ,True,,No data fetched for symbol PNTR using YahooDailyReader,,,,,,,,,
PBSOQ,Point Blank Solutions Inc,$0.12 ,True,,No data fetched for symbol PBSOQ using YahooDailyReader,,,,,,,,,
PTSXQ,Point 360,$0.02 ,True,,No data fetched for symbol PTSXQ using YahooDailyReader,,,,,,,,,
PMCS,PMC-Sierra Inc,$11.65 ,True,,'Date',,,,,,,,,
PLEJF,Plejd AB,$5.06 ,True,,No data fetched for symbol PLEJF using YahooDailyReader,,,,,,,,,
PLZAF,Plazza AG,$230.00 ,True,,No data fetched for symbol PLZAF using YahooDailyReader,,,,,,,,,
PZBW,Plaza Bank Wa,$1.52 ,True,,'Date',,,,,,,,,
PLZZ,Plaza Bancorp,$8.25 ,True,,No data fetched for symbol PLZZ using YahooDailyReader,,,,,,,,,
PLLAF,Play LA Inc,$0.10 ,True,,No data fetched for symbol PLLAF using YahooDailyReader,,,,,,,,,
PFSQF,Plastoform Holdings Ltd,$0.20 ,True,,No data fetched for symbol PFSQF using YahooDailyReader,,,,,,,,,
PLSNF,Plasson Industries Ltd,$42.67 ,True,,No data fetched for symbol PLSNF using YahooDailyReader,,,,,,,,,
PSAKF,PLANT Co Ltd,$9.21 ,True,,No data fetched for symbol PSAKF using YahooDailyReader,,,,,,,,,
PLPM,Planet Payment Inc,$4.49 ,True,,'Date',,,,,,,,,
PNRFF,Planet Media,$3.42 ,True,,No data fetched for symbol PNRFF using YahooDailyReader,,,,,,,,,
POHEF,Planet Health Corp,$0.22 ,True,,No data fetched for symbol POHEF using YahooDailyReader,,,,,,,,,
PLNR,Planar Systems Inc,$6.58 ,True,,'Date',,,,,,,,,
URAYY,PJSC Uralkali,$8.60 ,True,,No data fetched for symbol URAYY using YahooDailyReader,,,,,,,,,
LUKOF,PJSC Lukoil,$54.01 ,True,,'Date',,,,,,,,,
PVLYL,Pivotal Systems Corp,$0.71 ,True,,No data fetched for symbol PVLYL using YahooDailyReader,,,,,,,,,
PVTL,Pivotal Software Inc,$15.00 ,True,,No data fetched for symbol PVTL using YahooDailyReader,,,,,,,,,
PVT,Pivotal Acquisition Corp,$9.90 ,True,,No data fetched for symbol PVT using YahooDailyReader,,,,,,,,,
PPAMF,Pirelli & C SpA,$9.09 ,True,,'Date',,,,,,,,,
PRRR,Pioneer Railcorp,$18.80 ,True,,No data fetched for symbol PRRR using YahooDailyReader,,,,,,,,,
PESXQ,Pioneer Energy Services Corp,$0.03 ,True,,No data fetched for symbol PESXQ using YahooDailyReader,,,,,,,,,
PNCOF,Pioneer Corp,$0.57 ,True,,No data fetched for symbol PNCOF using YahooDailyReader,,,,,,,,,
PNCOY,Pioneer Corp,$0.51 ,True,,No data fetched for symbol PNCOY using YahooDailyReader,,,,,,,,,
PPNT,Pinpoint Recvry Solution Corp,$0.66 ,True,,No data fetched for symbol PPNT using YahooDailyReader,,,,,,,,,
PNKZV,Pinnacle Entertainment Inc,$10.94 ,True,,No data fetched for symbol PNKZV using YahooDailyReader,,,,,,,,,
PNSTF,Pinestar Gold Inc,$0.06 ,True,,No data fetched for symbol PNSTF using YahooDailyReader,,,,,,,,,
PTOAD,Pieridae Energy Ltd,$0.44 ,True,,No data fetched for symbol PTOAD using YahooDailyReader,,,,,,,,,
PNY,Piedmont Natural Gas Co Inc,$60.02 ,True,,'Date',,,,,,,,,
PGGCY,Piaggio & C. SpA,$12.21 ,True,,No data fetched for symbol PGGCY using YahooDailyReader,,,,,,,,,
POMOF,Photo-Me International PLC,$1.45 ,True,,'Date',,,,,,,,,
PHXMF,Phoenix Medical Software Inc,$0.10 ,True,,No data fetched for symbol PHXMF using YahooDailyReader,,,,,,,,,
IPHXF,Phoenix Holdings Ltd,$3.19 ,True,,No data fetched for symbol IPHXF using YahooDailyReader,,,,,,,,,
PGLD,Phoenix Gold International Inc,$0.01 ,True,,'Date',,,,,,,,,
ANEGY,Phoenix Global Resources PLC,$12.00 ,True,,No data fetched for symbol ANEGY using YahooDailyReader,,,,,,,,,
PHWBF,PhilWeb Corporation,$0.46 ,True,,No data fetched for symbol PHWBF using YahooDailyReader,,,,,,,,,
PDRG,Phillips Edison Grocery Center REIT II Inc,$0.01 ,True,,No data fetched for symbol PDRG using YahooDailyReader,,,,,,,,,
PHEC,Phillips Edison Grocery Center REIT I Inc,$9.16 ,True,,No data fetched for symbol PHEC using YahooDailyReader,,,,,,,,,
PHPMF,Philip Morris CR AS,$673.36 ,True,,'Date',,,,,,,,,
PHIKQ,PHI Inc,$0.09 ,True,,No data fetched for symbol PHIKQ using YahooDailyReader,,,,,,,,,
PHIIQ,PHI Inc,$0.26 ,True,,No data fetched for symbol PHIIQ using YahooDailyReader,,,,,,,,,
MLLDF,Pharmocann Global Ltd,$1.08 ,True,,No data fetched for symbol MLLDF using YahooDailyReader,,,,,,,,,
PMC,PharMerica Corp,$29.25 ,True,,'Date',,,,,,,,,
PMCL,Pharm Control Ltd,$0.01 ,True,,No data fetched for symbol PMCL using YahooDailyReader,,,,,,,,,
PWSEF,Petrowest Corp,$0.06 ,True,,No data fetched for symbol PWSEF using YahooDailyReader,,,,,,,,,
PETZF,Petron Corporation,$0.05 ,True,,No data fetched for symbol PETZF using YahooDailyReader,,,,,,,,,
AGRYF,Petroleum Services Group ASA,$0.09 ,True,,No data fetched for symbol AGRYF using YahooDailyReader,,,,,,,,,
PBR.A,Petroleo Brasileiro SA Petrobras,$8.83 ,True,,No data fetched for symbol PBR.A using YahooDailyReader,,,,,,,,,
PEFGF,Petrobras Argentina SA,$1.39 ,True,,'Date',,,,,,,,,
PTAXF,Petroamerica Oil Corp,$0.87 ,True,,No data fetched for symbol PTAXF using YahooDailyReader,,,,,,,,,
CAOJF,Petro Welt Technologies AG,$6.15 ,True,,No data fetched for symbol CAOJF using YahooDailyReader,,,,,,,,,
PVEIF,Petro Viking Energy Inc,$0.03 ,True,,No data fetched for symbol PVEIF using YahooDailyReader,,,,,,,,,
HRTPY,Petro Rio SA,$3.86 ,True,,No data fetched for symbol HRTPY using YahooDailyReader,,,,,,,,,
HRTPF,Petro Rio SA,$0.50 ,True,,No data fetched for symbol HRTPF using YahooDailyReader,,,,,,,,,
PTXTQ,Pernix Therapeutics Holdings Inc,$0.03 ,True,,No data fetched for symbol PTXTQ using YahooDailyReader,,,,,,,,,
PSEM,Pericom Semiconductor Corp,$17.74 ,True,,'Date',,,,,,,,,
PERFQ,Perfumania Holdings Inc,$1.92 ,True,,'Date',,,,,,,,,
PNNLF,Perennial International Ltd,HK$ 0.12,True,,No data fetched for symbol PNNLF using YahooDailyReader,,,,,,,,,
PGDIF,Peregrine Diamonds Ltd,$0.19 ,True,,No data fetched for symbol PGDIF using YahooDailyReader,,,,,,,,,
KPFSY,Pepper Food Service Co Ltd,$2.65 ,True,,No data fetched for symbol KPFSY using YahooDailyReader,,,,,,,,,
PBVA,Peoples Bankshares Inc,$54.50 ,True,,No data fetched for symbol PBVA using YahooDailyReader,,,,,,,,,
PTXP,PennTex Midstream Partners LP,$20.00 ,True,,'Date',,,,,,,,,
PVAHQ,Penn Virginia Corp,$0.02 ,True,,'Date',,,,,,,,,
PGHEF,Pengrowth Energy Corp,$0.04 ,True,,No data fetched for symbol PGHEF using YahooDailyReader,,,,,,,,,
PRVW,Peer Review Mediation & Arbitration Inc,$1.80 ,True,,'Date',,,,,,,,,
PLHTF,Peel Hotels PLC,$1.30 ,True,,No data fetched for symbol PLHTF using YahooDailyReader,,,,,,,,,
PKAYQ,Peekay Boutiques Inc,$1.75 ,True,,No data fetched for symbol PKAYQ using YahooDailyReader,,,,,,,,,
PSPRY,Peak Sport Products Co Ltd,$5.58 ,True,,No data fetched for symbol PSPRY using YahooDailyReader,,,,,,,,,
PSPRF,Peak Sport Products Co Ltd,$0.32 ,True,,No data fetched for symbol PSPRF using YahooDailyReader,,,,,,,,,
PKRLY,Peak Resources Ltd,$1.22 ,True,,No data fetched for symbol PKRLY using YahooDailyReader,,,,,,,,,
SKIS,Peak Resorts Inc,$11.00 ,True,,No data fetched for symbol SKIS using YahooDailyReader,,,,,,,,,
BTUUQ,Peabody Energy Corp,$0.38 ,True,,'Date',,,,,,,,,
PEABF,Peab AB,$8.51 ,True,,No data fetched for symbol PEABF using YahooDailyReader,,,,,,,,,
PCMI,PCM Inc,$35.01 ,True,,No data fetched for symbol PCMI using YahooDailyReader,,,,,,,,,
PCGLF,PC Gold Inc,$0.06 ,True,,No data fetched for symbol PCGLF using YahooDailyReader,,,,,,,,,
PBBI,PB Bancorp Inc,$15.25 ,True,,No data fetched for symbol PBBI using YahooDailyReader,,,,,,,,,
PYYRF,PÃƒÆ’Ã‚Â¶yry Oyj,$8.62 ,True,,No data fetched for symbol PYYRF using YahooDailyReader,,,,,,,,,
NVAFF,Paysafe Group PLC,$7.35 ,True,,No data fetched for symbol NVAFF using YahooDailyReader,,,,,,,,,
PYNVF,Paynova AB,$0.04 ,True,,No data fetched for symbol PYNVF using YahooDailyReader,,,,,,,,,
PAXYF,Paxys Inc,$0.05 ,True,,No data fetched for symbol PAXYF using YahooDailyReader,,,,,,,,,
PEGI,Pattern Energy Group Inc,$26.74 ,True,,No data fetched for symbol PEGI using YahooDailyReader,,,,,,,,,
PFDB,Patriot Federal Bank NY,$11.00 ,True,,No data fetched for symbol PFDB using YahooDailyReader,,,,,,,,,
PATAQ,Patriot Coal Corp,$16.00 ,True,,No data fetched for symbol PATAQ using YahooDailyReader,,,,,,,,,
PTHN,Patheon NV,$34.98 ,True,,'Date',,,,,,,,,
PATAF,Patagonia Gold Corp,$0.43 ,True,,No data fetched for symbol PATAF using YahooDailyReader,,,,,,,,,
PSGP,Pasco Group Holding Co,$0.01 ,True,,No data fetched for symbol PSGP using YahooDailyReader,,,,,,,,,
PSBR,Pascack Bancorp Inc,$10.95 ,True,,'Date',,,,,,,,,
BNBMF,Partners Value Investments Inc,$26.79 ,True,,No data fetched for symbol BNBMF using YahooDailyReader,,,,,,,,,
PARQF,Parques Reunidos Servicios Centrales SA,$15.70 ,True,,No data fetched for symbol PARQF using YahooDailyReader,,,,,,,,,
PMLAY,Parmalat SpA,$2.85 ,True,,No data fetched for symbol PMLAY using YahooDailyReader,,,,,,,,,
PWNNY,Parkway Minerals NL,$4.69 ,True,,No data fetched for symbol PWNNY using YahooDailyReader,,,,,,,,,
PKY,Parkway Inc,$19.04 ,True,,'Date',,,,,,,,,
PKSSF,Parkson Holdings Bhd,$0.63 ,True,,No data fetched for symbol PKSSF using YahooDailyReader,,,,,,,,,
PKDSQ,Parker Drilling Co,$0.24 ,True,,No data fetched for symbol PKDSQ using YahooDailyReader,,,,,,,,,
PSTB,Park Sterling Corp,$12.87 ,True,,'Date',,,,,,,,,
PLWCF,Park Lawn Co Ltd,$7.00 ,True,,'Date',,,,,,,,,
PFED,Park Bancorp Inc,$0.16 ,True,,'Date',,,,,,,,,
PRCOF,Parco Co Ltd,$7.50 ,True,,No data fetched for symbol PRCOF using YahooDailyReader,,,,,,,,,
PRBAY,Parana Banco SA,$18.29 ,True,,No data fetched for symbol PRBAY using YahooDailyReader,,,,,,,,,
PGNPQ,Paragon Offshore PLC,$0.03 ,True,,'Date',,,,,,,,,
PARGF,Paragon Group of Companies (The) PLC,$5.39 ,True,,No data fetched for symbol PARGF using YahooDailyReader,,,,,,,,,
PABL,Parabel Inc,$1.70 ,True,,'Date',,,,,,,,,
FRSH,Papa Murphy?s Holdings Inc,$6.45 ,True,,No data fetched for symbol FRSH using YahooDailyReader,,,,,,,,,
PNTOF,Pantoro Ltd,$0.15 ,True,,'Date',,,,,,,,,
PNNOF,PannErgy Plc,$2.10 ,True,,No data fetched for symbol PNNOF using YahooDailyReader,,,,,,,,,
PMRGF,Panmure Gordon & Co PLC,$0.61 ,True,,No data fetched for symbol PMRGF using YahooDailyReader,,,,,,,,,
PNRA,Panera Bread Co,$314.93 ,True,,'Date',,,,,,,,,
PNAJF,PanAust Ltd,$1.40 ,True,,No data fetched for symbol PNAJF using YahooDailyReader,,,,,,,,,
PLWTF,Panalpina Welttransport (Holding) AG,$274.54 ,True,,No data fetched for symbol PLWTF using YahooDailyReader,,,,,,,,,
PPPLF,Pan Pacific Petroleum NL,$0.01 ,True,,'Date',,,,,,,,,
PPFC,Pan Pacific Bank,$4.65 ,True,,'Date',,,,,,,,,
PAOC,Pan Ocean Container Supplies Ltd,$0.01 ,True,,No data fetched for symbol PAOC using YahooDailyReader,,,,,,,,,
PNHGF,Pan Hong Holdings Group Ltd,$0.01 ,True,,No data fetched for symbol PNHGF using YahooDailyReader,,,,,,,,,
GFRCF,Pan American Fertilizer Corp,$0.06 ,True,,'Date',,,,,,,,,
PAMB,Pan American Bank,$29.01 ,True,,No data fetched for symbol PAMB using YahooDailyReader,,,,,,,,,
PAMI,PAM Holdings Inc,$0.10 ,True,,'Date',,,,,,,,,
PPTKF,Paltek Corp,$7.15 ,True,,No data fetched for symbol PPTKF using YahooDailyReader,,,,,,,,,
PCCOF,Paltac Corp,$48.10 ,True,,No data fetched for symbol PCCOF using YahooDailyReader,,,,,,,,,
PALAY,Paladin Energy Ltd,$0.02 ,True,,No data fetched for symbol PALAY using YahooDailyReader,,,,,,,,,
IDEIF,Padtec Holding SA,$3.42 ,True,,No data fetched for symbol IDEIF using YahooDailyReader,,,,,,,,,
PTTCF,Pact Group Holdings Ltd,$1.52 ,True,,No data fetched for symbol PTTCF using YahooDailyReader,,,,,,,,,
PSUNQ,Pacific Sunwear of California Inc,$0.01 ,True,,'Date',,,,,,,,,
PSNWF,Pacific Star Network Ltd,$0.01 ,True,,No data fetched for symbol PSNWF using YahooDailyReader,,,,,,,,,
PFOSF,Pacific Online Systems Corp,$25.38 ,True,,No data fetched for symbol PFOSF using YahooDailyReader,,,,,,,,,
PCFO,Pacific Office Properties Trust Inc,$0.05 ,True,,No data fetched for symbol PCFO using YahooDailyReader,,,,,,,,,
PCROF,Pacific Iron Ore Corp,$0.11 ,True,,No data fetched for symbol PCROF using YahooDailyReader,,,,,,,,,
PFBDY,Pacific Brands Ltd,$3.20 ,True,,No data fetched for symbol PFBDY using YahooDailyReader,,,,,,,,,
PFAIF,Pacific Andes International Holdings Ltd,$0.03 ,True,,'Date',,,,,,,,,
PHF,Pacholder High Yield Fund Inc,$7.98 ,True,,'Date',,,,,,,,,
PCMXF,Pace PLC,$6.23 ,True,,'Date',,,,,,,,,
PCVFF,PACE Development Corp PCL,$0.01 ,True,,No data fetched for symbol PCVFF using YahooDailyReader,,,,,,,,,
PRSAF,PA Resources AB,$1.05 ,True,,No data fetched for symbol PRSAF using YahooDailyReader,,,,,,,,,
PIPKY,P&I Personal & Informatik AG,$21.84 ,True,,No data fetched for symbol PIPKY using YahooDailyReader,,,,,,,,,
