symbol,company,price,ignore,start_yr,ignore_error,adj_up_start_schedule,adj_up_end_schedule,adj_ups,close_ups,adj_downs,close_downs,close_up_start_schedule,close_up_end_schedule,close_up_percent_avg
GRPLF,Group Lease PCL,$0.65 ,TRUE,,No data fetched for symbol GRPLF using YahooDailyReader,,,,,,,,,
GRVVF,Grivalia Properties Real Estate Investment Co,$13.10 ,TRUE,,No data fetched for symbol GRVVF using YahooDailyReader,,,,,,,,,
GRDLF,Grindrod Ltd,$0.72 ,TRUE,,No data fetched for symbol GRDLF using YahooDailyReader,,,,,,,,,
GRDNF,Grendene SA,$4.80 ,TRUE,,No data fetched for symbol GRDNF using YahooDailyReader,,,,,,,,,
GREM,Grem USA,$0.10 ,TRUE,,No data fetched for symbol GREM using YahooDailyReader,,,,,,,,,
GKDLF,Greka Drilling Ltd,$0.05 ,TRUE,,No data fetched for symbol GKDLF using YahooDailyReader,,,,,,,,,
GRFBF,Greiffenberger AG,$2.84 ,TRUE,,No data fetched for symbol GRFBF using YahooDailyReader,,,,,,,,,
GEF.B,Greif Inc,$49.65 ,TRUE,,'Date',,,,,,,,,
GRBS,Greer Bancshares Inc,$23.00 ,TRUE,,'Date',,,,,,,,,
SGHGF,Greenland Hong Kong Holdings Ltd,$0.25 ,TRUE,,No data fetched for symbol SGHGF using YahooDailyReader,,,,,,,,,
GRHHQ,GreenHunter Resources Inc,$0.01 ,TRUE,,'Date',,,,,,,,,
GRKGF,Greene King PLC,$10.25 ,TRUE,,No data fetched for symbol GRKGF using YahooDailyReader,,,,,,,,,
GKNGY,Greene King PLC,$21.23 ,TRUE,,No data fetched for symbol GKNGY using YahooDailyReader,,,,,,,,,
GRSSF,Greencross Ltd,$3.86 ,TRUE,,No data fetched for symbol GRSSF using YahooDailyReader,,,,,,,,,
GRMS,Green Energy Management Services Holdings Inc,$0.01 ,TRUE,,'Date',,,,,,,,,
GRNE,Green Endeavors Inc,$0.18 ,TRUE,,No data fetched for symbol GRNE using YahooDailyReader,,,,,,,,,
GCRXF,Green Cross Co Ltd,$9.27 ,TRUE,,No data fetched for symbol GCRXF using YahooDailyReader,,,,,,,,,
GBLL,Green Ballast Inc,$0.01 ,TRUE,,No data fetched for symbol GBLL using YahooDailyReader,,,,,,,,,
GHDS,Greater Hudson Bank,$4.25 ,TRUE,,No data fetched for symbol GHDS using YahooDailyReader,,,,,,,,,
DYSOY,Greatcell Solar Ltd,$1.20 ,TRUE,,No data fetched for symbol DYSOY using YahooDailyReader,,,,,,,,,
DYSOF,Greatcell Solar Ltd,$0.10 ,TRUE,,No data fetched for symbol DYSOF using YahooDailyReader,,,,,,,,,
SCPXY,Great Wall Pan Asia Holdings Ltd,$1.27 ,TRUE,,'Date',,,,,,,,,
EKONY,Great Wall Belt & Road Holdings Ltd,$18.08 ,TRUE,,No data fetched for symbol EKONY using YahooDailyReader,,,,,,,,,
GSTB,Great State Bank Wilkesboro NC,$15.30 ,TRUE,,No data fetched for symbol GSTB using YahooDailyReader,,,,,,,,,
GQMLF,Great Quest Fertilizer Ltd,$0.07 ,TRUE,,No data fetched for symbol GQMLF using YahooDailyReader,,,,,,,,,
GPEOL,Great Plains Ethanol LLC,"$5,650.00 ",TRUE,,No data fetched for symbol GPEOL using YahooDailyReader,,,,,,,,,
GPELL,Great Plains Ethanol LLC,"$5,500.00 ",TRUE,,No data fetched for symbol GPELL using YahooDailyReader,,,,,,,,,
GESGF,Great Eastern Shipping Co Ltd,$27.55 ,TRUE,,No data fetched for symbol GESGF using YahooDailyReader,,,,,,,,,
GBSNQ,Great Basin Scientific Inc,$0.02 ,TRUE,,No data fetched for symbol GBSNQ using YahooDailyReader,,,,,,,,,
PRZCF,Great Atlantic Resources Corp,$0.11 ,TRUE,,No data fetched for symbol PRZCF using YahooDailyReader,,,,,,,,,
GSON,Grayson Bankshares Inc,$13.00 ,TRUE,,'Date',,,,,,,,,
GTN.A,Gray Television Inc,$15.68 ,TRUE,,No data fetched for symbol GTN.A using YahooDailyReader,,,,,,,,,
GRSXY,Grasim Industries Ltd,$13.64 ,TRUE,,No data fetched for symbol GRSXY using YahooDailyReader,,,,,,,,,
GRP.U,Granite Real Estate Investment Trust,$57.66 ,TRUE,,No data fetched for symbol GRP.U using YahooDailyReader,,,,,,,,,
GXOCF,Granite Oil Corp,$0.69 ,TRUE,,No data fetched for symbol GXOCF using YahooDailyReader,,,,,,,,,
GRRP,Granite Broadcasting Corp,$0.09 ,TRUE,,No data fetched for symbol GRRP using YahooDailyReader,,,,,,,,,
GRRDF,GrandVision NV,$30.19 ,TRUE,,No data fetched for symbol GRRDF using YahooDailyReader,,,,,,,,,
GPNC,Grandpoint Capital Inc,$17.51 ,TRUE,,No data fetched for symbol GPNC using YahooDailyReader,,,,,,,,,
GBYLY,Grand Banks Yachts Ltd,$0.72 ,TRUE,,'Date',,,,,,,,,
GBYLF,Grand Banks Yachts Ltd,$0.19 ,TRUE,,No data fetched for symbol GBYLF using YahooDailyReader,,,,,,,,,
GMEGF,Grammer AG,$21.30 ,TRUE,,No data fetched for symbol GMEGF using YahooDailyReader,,,,,,,,,
GDWWF,Goodwin PLC,$23.53 ,TRUE,,No data fetched for symbol GDWWF using YahooDailyReader,,,,,,,,,
GDPMQ,Goodrich Petroleum Corp,$0.01 ,TRUE,,'Date',,,,,,,,,
GDFLY,Goodman Fielder Ltd,$4.98 ,TRUE,,No data fetched for symbol GDFLY using YahooDailyReader,,,,,,,,,
GFELF,Goodfellow Inc,$7.78 ,TRUE,,'Date',,,,,,,,,
GFRTF,Good Friend International Holdings Inc,$0.49 ,TRUE,,No data fetched for symbol GFRTF using YahooDailyReader,,,,,,,,,
GLFAF,Golf & Co Group Ltd,$0.71 ,TRUE,,No data fetched for symbol GLFAF using YahooDailyReader,,,,,,,,,
GWNCF,Goldwin Inc,$4.05 ,TRUE,,No data fetched for symbol GWNCF using YahooDailyReader,,,,,,,,,
GDRRF,Goldrush Resources Ltd,$0.02 ,TRUE,,'Date',,,,,,,,,
MFMNF,Goldrock Mines Corp,$1.11 ,TRUE,,'Date',,,,,,,,,
GEYEF,Goldeye Explorations Ltd,$0.04 ,TRUE,,'Date',,,,,,,,,
GLDMF,Golden Share Resources Corp,$0.07 ,TRUE,,'Date',,,,,,,,,
GORV,Golden River Resources Corp,$0.09 ,TRUE,,No data fetched for symbol GORV using YahooDailyReader,,,,,,,,,
GQMNF,Golden Queen Mining Consolidated Ltd,$0.16 ,TRUE,,No data fetched for symbol GQMNF using YahooDailyReader,,,,,,,,,
GLDC,Golden Enterprises Inc,$12.00 ,TRUE,,'Date',,,,,,,,,
GDNEY,Golden Eagle Retail Group Ltd,$55.51 ,TRUE,,No data fetched for symbol GDNEY using YahooDailyReader,,,,,,,,,
SUNXF,Golden Coast Energy Corp,$0.02 ,TRUE,,No data fetched for symbol SUNXF using YahooDailyReader,,,,,,,,,
GG,Goldcorp Inc,$11.19 ,TRUE,,No data fetched for symbol GG using YahooDailyReader,,,,,,,,,
NKAFF,Goldbar Resources Inc,$0.01 ,TRUE,,No data fetched for symbol NKAFF using YahooDailyReader,,,,,,,,,
TMIBF,Gold Springs Resource Corp,$0.09 ,TRUE,,No data fetched for symbol TMIBF using YahooDailyReader,,,,,,,,,
GPINY,Gold Peak Industries (Holdings) Ltd,$0.90 ,TRUE,,'Date',,,,,,,,,
GDDLF,Gold Mountain Mining Corp,$0.24 ,TRUE,,No data fetched for symbol GDDLF using YahooDailyReader,,,,,,,,,
GULD,Gold Hill Resources Inc,$0.06 ,TRUE,,'Date',,,,,,,,,
GLDT,Gold Coast Bancorp Inc,$12.51 ,TRUE,,No data fetched for symbol GLDT using YahooDailyReader,,,,,,,,,
GHGUF,Go-Ahead Group (The) PLC,$25.65 ,TRUE,,No data fetched for symbol GHGUF using YahooDailyReader,,,,,,,,,
GHGUY,Go-Ahead Group (The) PLC,$10.33 ,TRUE,,No data fetched for symbol GHGUY using YahooDailyReader,,,,,,,,,
GMOOF,GMO Financial Holdings Inc,$7.50 ,TRUE,,No data fetched for symbol GMOOF using YahooDailyReader,,,,,,,,,
GMCI,GMCI Corp,$2.90 ,TRUE,,'Date',,,,,,,,,
GLUSF,Gluskin Sheff & Associates Inc,$10.56 ,TRUE,,No data fetched for symbol GLUSF using YahooDailyReader,,,,,,,,,
GBTZF,GLP Pte Ltd,$1.50 ,TRUE,,No data fetched for symbol GBTZF using YahooDailyReader,,,,,,,,,
GWEPF,Glow Energy PCL,$2.07 ,TRUE,,No data fetched for symbol GWEPF using YahooDailyReader,,,,,,,,,
GLYYF,GLORY Ltd,$26.50 ,TRUE,,No data fetched for symbol GLYYF using YahooDailyReader,,,,,,,,,
GLROY,Glorious Property Holdings Ltd,$13.47 ,TRUE,,No data fetched for symbol GLROY using YahooDailyReader,,,,,,,,,
GLROF,Glorious Property Holdings Ltd,$0.15 ,TRUE,,No data fetched for symbol GLROF using YahooDailyReader,,,,,,,,,
GLOCF,Glomac Bhd,$0.15 ,TRUE,,No data fetched for symbol GLOCF using YahooDailyReader,,,,,,,,,
GOBPY,Globo PLC,$11.91 ,TRUE,,No data fetched for symbol GOBPY using YahooDailyReader,,,,,,,,,
GOBLF,Globo PLC,$0.55 ,TRUE,,No data fetched for symbol GOBLF using YahooDailyReader,,,,,,,,,
GBTKF,Globetronics Technology Bhd,$1.41 ,TRUE,,No data fetched for symbol GBTKF using YahooDailyReader,,,,,,,,,
GLNMF,Globe Metals & Mining Ltd,$0.02 ,TRUE,,No data fetched for symbol GLNMF using YahooDailyReader,,,,,,,,,
GYRMF,Global Yatirim Holding AS,$0.66 ,TRUE,,No data fetched for symbol GYRMF using YahooDailyReader,,,,,,,,,
GLWSF,Global Water Solutions Fund,$6.60 ,TRUE,,No data fetched for symbol GLWSF using YahooDailyReader,,,,,,,,,
GUHI,Global Unicorn Holdings Inc,$0.01 ,TRUE,,No data fetched for symbol GUHI using YahooDailyReader,,,,,,,,,
ORSTF,Global Telecom Holding SAE,$1.55 ,TRUE,,'Date',,,,,,,,,
ORSMY,Global Telecom Holding SAE,$2.75 ,TRUE,,No data fetched for symbol ORSMY using YahooDailyReader,,,,,,,,,
DHKCF,Global Strategic Group Ltd,$0.02 ,TRUE,,No data fetched for symbol DHKCF using YahooDailyReader,,,,,,,,,
GSOL,Global Sources Ltd,$20.00 ,TRUE,,'Date',,,,,,,,,
TDXP,Global Smart Capital Corp,$5.00 ,TRUE,,No data fetched for symbol TDXP using YahooDailyReader,,,,,,,,,
QCLSY,Global PVQ SE,$0.12 ,TRUE,,No data fetched for symbol QCLSY using YahooDailyReader,,,,,,,,,
GPHDF,Global Ports Holding PLC,$4.90 ,TRUE,,No data fetched for symbol GPHDF using YahooDailyReader,,,,,,,,,
GBPOF,Global Petroleum Ltd,$0.01 ,TRUE,,No data fetched for symbol GBPOF using YahooDailyReader,,,,,,,,,
GBTZY,Global Logistic Properties Ltd,$25.37 ,TRUE,,No data fetched for symbol GBTZY using YahooDailyReader,,,,,,,,,
GLIVF,Global Investments Ltd,$0.12 ,TRUE,,No data fetched for symbol GLIVF using YahooDailyReader,,,,,,,,,
GLBN,Global Innovation Corp,$0.02 ,TRUE,,No data fetched for symbol GLBN using YahooDailyReader,,,,,,,,,
GBLS,Global Industries Corp,$0.05 ,TRUE,,'Date',,,,,,,,,
GOGC,Global Green Inc,$0.02 ,TRUE,,No data fetched for symbol GOGC using YahooDailyReader,,,,,,,,,
GFDCF,Global Food Creators Co Ltd,$12.50 ,TRUE,,No data fetched for symbol GFDCF using YahooDailyReader,,,,,,,,,
TTENY,Global Energy Ventures Ltd,$2.04 ,TRUE,,No data fetched for symbol TTENY using YahooDailyReader,,,,,,,,,
GIIZF,Global Diversified Investment Grade Income Trust I,$0.16 ,TRUE,,No data fetched for symbol GIIZF using YahooDailyReader,,,,,,,,,
BRSS,Global Brass and Copper Holdings Inc,$43.99 ,TRUE,,No data fetched for symbol BRSS using YahooDailyReader,,,,,,,,,
GWSV,Glacier Water Services Inc,$22.98 ,TRUE,,'Date',,,,,,,,,
GKSFF,GK Software SE,$85.00 ,TRUE,,No data fetched for symbol GKSFF using YahooDailyReader,,,,,,,,,
GIMVF,GIMV NV,$56.35 ,TRUE,,No data fetched for symbol GIMVF using YahooDailyReader,,,,,,,,,
ARQTF,Gigaset AG,$1.00 ,TRUE,,No data fetched for symbol ARQTF using YahooDailyReader,,,,,,,,,
GIMO,Gigamon Inc,$38.50 ,TRUE,,'Date',,,,,,,,,
GIREF,Giant Resources Inc,$0.01 ,TRUE,,No data fetched for symbol GIREF using YahooDailyReader,,,,,,,,,
GFKAF,GfK SE,$46.45 ,TRUE,,No data fetched for symbol GFKAF using YahooDailyReader,,,,,,,,,
GFIG,GFI Group Inc,$6.16 ,TRUE,,'Date',,,,,,,,,
GRPTY,Getlink SE,$30.80 ,TRUE,,No data fetched for symbol GRPTY using YahooDailyReader,,,,,,,,,
GETPF,GETECH Group PLC,$0.34 ,TRUE,,No data fetched for symbol GETPF using YahooDailyReader,,,,,,,,,
GRYIY,Gerry Weber International AG,$5.64 ,TRUE,,No data fetched for symbol GRYIY using YahooDailyReader,,,,,,,,,
GVCM,Geovic Mining Corp,$0.03 ,TRUE,,No data fetched for symbol GVCM using YahooDailyReader,,,,,,,,,
GOYJF,Geosentric Oyj,$0.01 ,TRUE,,No data fetched for symbol GOYJF using YahooDailyReader,,,,,,,,,
GTWN,Georgetown Bancorp Inc,$26.00 ,TRUE,,'Date',,,,,,,,,
GNVC,Genvec Inc,$7.19 ,TRUE,,'Date',,,,,,,,,
GNTOF,Gentor Resources Inc,$0.03 ,TRUE,,No data fetched for symbol GNTOF using YahooDailyReader,,,,,,,,,
GEBEY,Genting Bhd,$1.16 ,TRUE,,No data fetched for symbol GEBEY using YahooDailyReader,,,,,,,,,
GEOVF,Genovis AB,$1.18 ,TRUE,,No data fetched for symbol GEOVF using YahooDailyReader,,,,,,,,,
GWR,Genesee & Wyoming Inc,$111.88 ,TRUE,,No data fetched for symbol GWR using YahooDailyReader,,,,,,,,,
GBRAF,General Shopping e Outlets do Brasil SA,$0.88 ,TRUE,,'Date',,,,,,,,,
GM/WS/B,General Motors Co,$23.05 ,TRUE,,"Unable to read URL: https://finance.yahoo.com/quote/GM/WS/B/history?period1=1230804000&period2=1605779999&interval=1d&frequency=1d&filter=history
Response Text:
b'<html>\n<meta charset=\'utf-8\'>\n<script>\nvar u=\'https://www.yahoo.com/?err=404&err_url=https%3a%2f%2ffinance.yahoo.com%2fquote%2fGM%2fWS%2fB%2fhistory%3fperiod1%3d1230804000%26period2%3d1605779999%26interval%3d1d%26frequency%3d1d%26filter%3dhistory\';\nif(window!=window.top){\n  document.write(\'<p>Content is currently unavailable.</p><img src=""//geo.yahoo.com/p?s=1197757039&t=\'+new Date().getTime()+\'&_R=\'+encodeURIComponent(document.referrer)+\'&err=404&err_url=\'+u+\'"" width=""0px"" height=""0px""/>\');\n}else{\n  window.location.replace(u);\n}\n</script>\n<noscript><META http-equiv=""refresh"" content=""0;URL=\'https://www.yahoo.com/?err=404&err_url=https%3a%2f%2ffinance.yahoo.com%2fquote%2fGM%2fWS%2fB%2fhistory%3fperiod1%3d1230804000%26period2%3d1605779999%26interval%3d1d%26frequency%3d1d%26filter%3dhistory\'""></noscript>\n</html>\n'",,,,,,,,,
GNMNF,General Mining Corp Ltd,$0.62 ,TRUE,,No data fetched for symbol GNMNF using YahooDailyReader,,,,,,,,,
GE/WD,General Electric Co,$30.72 ,TRUE,,"Unable to read URL: https://finance.yahoo.com/quote/GE/WD/history?period1=1230804000&period2=1605779999&interval=1d&frequency=1d&filter=history
Response Text:
b'<html>\n<meta charset=\'utf-8\'>\n<script>\nvar u=\'https://www.yahoo.com/?err=404&err_url=https%3a%2f%2ffinance.yahoo.com%2fquote%2fGE%2fWD%2fhistory%3fperiod1%3d1230804000%26period2%3d1605779999%26interval%3d1d%26frequency%3d1d%26filter%3dhistory\';\nif(window!=window.top){\n  document.write(\'<p>Content is currently unavailable.</p><img src=""//geo.yahoo.com/p?s=1197757039&t=\'+new Date().getTime()+\'&_R=\'+encodeURIComponent(document.referrer)+\'&err=404&err_url=\'+u+\'"" width=""0px"" height=""0px""/>\');\n}else{\n  window.location.replace(u);\n}\n</script>\n<noscript><META http-equiv=""refresh"" content=""0;URL=\'https://www.yahoo.com/?err=404&err_url=https%3a%2f%2ffinance.yahoo.com%2fquote%2fGE%2fWD%2fhistory%3fperiod1%3d1230804000%26period2%3d1605779999%26interval%3d1d%26frequency%3d1d%26filter%3dhistory\'""></noscript>\n</html>\n'",,,,,,,,,
GNBR,General Broadcasting Inc,$0.01 ,TRUE,,'Date',,,,,,,,,
GNKOQ,Genco Shipping & Trading Ltd,$0.79 ,TRUE,,No data fetched for symbol GNKOQ using YahooDailyReader,,,,,,,,,
GTVHF,Gems TV Holdings Ltd,$0.01 ,TRUE,,No data fetched for symbol GTVHF using YahooDailyReader,,,,,,,,,
GEMNF,Gemini Corp,$0.04 ,TRUE,,No data fetched for symbol GEMNF using YahooDailyReader,,,,,,,,,
GFLDF,Gemfields PLC,$0.38 ,TRUE,,No data fetched for symbol GFLDF using YahooDailyReader,,,,,,,,,
GTOMY,Gemalto,$28.11 ,TRUE,,No data fetched for symbol GTOMY using YahooDailyReader,,,,,,,,,
GTOFF,Gemalto,$56.40 ,TRUE,,No data fetched for symbol GTOFF using YahooDailyReader,,,,,,,,,
GEIG,GEI Global Energy Corp,$0.05 ,TRUE,,'Date',,,,,,,,,
GTDNF,GBST Holdings Ltd,$3.35 ,TRUE,,No data fetched for symbol GTDNF using YahooDailyReader,,,,,,,,,
GZPMF,Gazprom PJSC,$5.73 ,TRUE,,No data fetched for symbol GZPMF using YahooDailyReader,,,,,,,,,
GTTCF,Gattaca PLC,$1.39 ,TRUE,,No data fetched for symbol GTTCF using YahooDailyReader,,,,,,,,,
GGRUF,gategroup Holding AG,$53.24 ,TRUE,,No data fetched for symbol GGRUF using YahooDailyReader,,,,,,,,,
EGAS,Gas Natural Inc,$13.10 ,TRUE,,'Date',,,,,,,,,
GGAC,Garnero Group Acquisition Co,$10.05 ,TRUE,,'Date',,,,,,,,,
GMMNF,GAN PLC,$2.85 ,TRUE,,No data fetched for symbol GMMNF using YahooDailyReader,,,,,,,,,
GMNZF,Gaming Nation Inc,$0.72 ,TRUE,,No data fetched for symbol GMNZF using YahooDailyReader,,,,,,,,,
MCOLF,Gamesquare Esports Inc,$0.06 ,TRUE,,No data fetched for symbol MCOLF using YahooDailyReader,,,,,,,,,
GLOFY,Gameloft SE,$34.16 ,TRUE,,No data fetched for symbol GLOFY using YahooDailyReader,,,,,,,,,
GLOFF,Gameloft SE,$8.95 ,TRUE,,'Date',,,,,,,,,
GPLH,Game Plan Holdings Inc,$0.02 ,TRUE,,'Date',,,,,,,,,
GALLF,Galliford Try Holdings PLC,$8.55 ,TRUE,,No data fetched for symbol GALLF using YahooDailyReader,,,,,,,,,
PLORF,Galileo Petroleum Ltd,$0.03 ,TRUE,,'Date',,,,,,,,,
GXYEY,Galaxy Entertainment Group Ltd,$26.30 ,TRUE,,'Date',,,,,,,,,
GGFHF,Gagfah SA,$18.00 ,TRUE,,No data fetched for symbol GGFHF using YahooDailyReader,,,,,,,,,
GFSAY,Gafisa SA,$248.21 ,TRUE,,No data fetched for symbol GFSAY using YahooDailyReader,,,,,,,,,
GFFSF,Gafisa SA,$1.47 ,TRUE,,No data fetched for symbol GFFSF using YahooDailyReader,,,,,,,,,
FCRE,Gadsden Properties Inc,$0.10 ,TRUE,,No data fetched for symbol FCRE using YahooDailyReader,,,,,,,,,
GRDGF,G3 Exploration Ltd,$0.85 ,TRUE,,No data fetched for symbol GRDGF using YahooDailyReader,,,,,,,,,
GK,G & K Services Inc,$97.49 ,TRUE,,'Date',,,,,,,,,
