symbol,company,price,ignore,start_yr,ignore_error,adj_up_start_schedule,adj_up_end_schedule,adj_ups,close_ups,adj_downs,close_downs,close_up_start_schedule,close_up_end_schedule,close_up_percent_avg
ORIOY,Oriola Corp,$37.39 ,True,,No data fetched for symbol ORIOY using YahooDailyReader,,,,,,,,,
ORNQF,Orinoco Gold Ltd,$0.05 ,True,,No data fetched for symbol ORNQF using YahooDailyReader,,,,,,,,,
OACQF,Origo Acquisition Corp,$19.00 ,True,,No data fetched for symbol OACQF using YahooDailyReader,,,,,,,,,
ORHOF,Origin House,$4.05 ,True,,No data fetched for symbol ORHOF using YahooDailyReader,,,,,,,,,
ORGN,Origen Financial Inc,$0.12 ,True,,No data fetched for symbol ORGN using YahooDailyReader,,,,,,,,,
ORFLY,Oriflame Cosmetics SA,$16.65 ,True,,No data fetched for symbol ORFLY using YahooDailyReader,,,,,,,,,
OFLMF,Oriflame Cosmetics AB,$27.60 ,True,,'Date',,,,,,,,,
OPRGF,Oriental Press Group Ltd,$0.11 ,True,,'Date',,,,,,,,,
CQGU,Oriental Magic Soup Inc,$0.95 ,True,,No data fetched for symbol CQGU using YahooDailyReader,,,,,,,,,
ORHLF,Oriental Holdings Bhd,$1.55 ,True,,No data fetched for symbol ORHLF using YahooDailyReader,,,,,,,,,
ORGAF,Organo Corp,$11.85 ,True,,No data fetched for symbol ORGAF using YahooDailyReader,,,,,,,,,
OGZSY,Organizacion Soriana SAB de CV,$13.40 ,True,,No data fetched for symbol OGZSY using YahooDailyReader,,,,,,,,,
OCVLF,Organizacion Cultiba SAB de CV,$1.73 ,True,,No data fetched for symbol OCVLF using YahooDailyReader,,,,,,,,,
OREXQ,Orexigen Therapeutics Inc,$0.01 ,True,,No data fetched for symbol OREXQ using YahooDailyReader,,,,,,,,,
EORXF,Orex Exploration Inc,$0.03 ,True,,'Date',,,,,,,,,
ORXE,Ore Holdings Inc,$0.19 ,True,,'Date',,,,,,,,,
ORBK,Orbotech Ltd,$65.77 ,True,,No data fetched for symbol ORBK using YahooDailyReader,,,,,,,,,
OSCMY,Orascom Investment Holding,$0.80 ,True,,'Date',,,,,,,,,
OCBB,Orange County Business Bank,$11.50 ,True,,'Date',,,,,,,,,
MBSRY,Orange Belgium SA,$4.01 ,True,,No data fetched for symbol MBSRY using YahooDailyReader,,,,,,,,,
MBISF,Orange Belgium SA,$20.33 ,True,,No data fetched for symbol MBISF using YahooDailyReader,,,,,,,,,
OUNLF,Opus International Consultants Ltd,$0.66 ,True,,No data fetched for symbol OUNLF using YahooDailyReader,,,,,,,,,
OPB,Opus Bank,$19.49 ,True,,No data fetched for symbol OPB using YahooDailyReader,,,,,,,,,
OSIMF,Optiscan Imaging Ltd,$0.09 ,True,,'Date',,,,,,,,,
OSGFF,OpSec Security Group PLC,$0.80 ,True,,No data fetched for symbol OSGFF using YahooDailyReader,,,,,,,,,
OPTY,Opportunity Management Co Inc,$0.15 ,True,,No data fetched for symbol OPTY using YahooDailyReader,,,,,,,,,
OPWR,Opower Inc,$10.29 ,True,,'Date',,,,,,,,,
OPHRY,Ophir Energy PLC,$1.48 ,True,,No data fetched for symbol OPHRY using YahooDailyReader,,,,,,,,,
OPGYF,Ophir Energy PLC,$0.73 ,True,,No data fetched for symbol OPGYF using YahooDailyReader,,,,,,,,,
ONVI,Onvia Inc,$8.98 ,True,,'Date',,,,,,,,,
ONSE,Onsite Energy Corp,$0.08 ,True,,No data fetched for symbol ONSE using YahooDailyReader,,,,,,,,,
ONDR,Online Disruptive Technologies Inc,$1.85 ,True,,'Date',,,,,,,,,
OVUEF,OneVue Holdings Ltd,$0.19 ,True,,No data fetched for symbol OVUEF using YahooDailyReader,,,,,,,,,
ONRTF,OneREIT,$3.44 ,True,,No data fetched for symbol ONRTF using YahooDailyReader,,,,,,,,,
LOKCF,ONEnergy Inc,$0.08 ,True,,No data fetched for symbol LOKCF using YahooDailyReader,,,,,,,,,
ONMKF,OneMarket Ltd,$0.54 ,True,,No data fetched for symbol ONMKF using YahooDailyReader,,,,,,,,,
ONFC,Oneida Financial Corp,$20.10 ,True,,'Date',,,,,,,,,
OB,OneBeacon Insurance Group Ltd,$18.09 ,True,,'Date',,,,,,,,,
ONCGF,Oncology Venture Sweden AB,$1.78 ,True,,No data fetched for symbol ONCGF using YahooDailyReader,,,,,,,,,
ONCDF,Oncodesign SA,$11.91 ,True,,No data fetched for symbol ONCDF using YahooDailyReader,,,,,,,,,
ONSIU,Oncobiologics Inc,$4.62 ,True,,'Date',,,,,,,,,
OMTL,Omtool Ltd,$3.78 ,True,,'Date',,,,,,,,,
OMN,Omnova Solutions Inc,$10.14 ,True,,No data fetched for symbol OMN using YahooDailyReader,,,,,,,,,
OVTI,OmniVision Technologies Inc,$29.38 ,True,,'Date',,,,,,,,,
OMCM,Omnicomm Systems Inc,$0.41 ,True,,No data fetched for symbol OMCM using YahooDailyReader,,,,,,,,,
CCTXF,Omni Commerce Corp,$0.12 ,True,,No data fetched for symbol CCTXF using YahooDailyReader,,,,,,,,,
OMNT,Ominto Inc,$0.41 ,True,,No data fetched for symbol OMNT using YahooDailyReader,,,,,,,,,
OMUKF,OMG PLC,$0.43 ,True,,No data fetched for symbol OMUKF using YahooDailyReader,,,,,,,,,
OME,Omega Protein Corp,$22.00 ,True,,'Date',,,,,,,,,
OMGB,Omega Brands Inc,$0.20 ,True,,'Date',,,,,,,,,
OMG,OM Group Inc,$33.94 ,True,,'Date',,,,,,,,,
OLGRF,Olympia Financial Group Inc,$31.84 ,True,,No data fetched for symbol OLGRF using YahooDailyReader,,,,,,,,,
OGXPY,Oleo e Gas Participacoes SA,$0.28 ,True,,No data fetched for symbol OGXPY using YahooDailyReader,,,,,,,,,
OGXPF,Oleo e Gas Participacoes SA,$0.12 ,True,,No data fetched for symbol OGXPF using YahooDailyReader,,,,,,,,,
OLDW,Oldwebsites.com Inc,$0.01 ,True,,'Date',,,,,,,,,
PSGLQ,Old PSG Wind-down Ltd,$0.41 ,True,,'Date',,,,,,,,,
OKUCF,Okumura Corp,$4.27 ,True,,No data fetched for symbol OKUCF using YahooDailyReader,,,,,,,,,
OKUMF,Okuma Corp,$7.90 ,True,,No data fetched for symbol OKUMF using YahooDailyReader,,,,,,,,,
OKCTF,Okinawa Cellular Telephone Co,$28.65 ,True,,No data fetched for symbol OKCTF using YahooDailyReader,,,,,,,,,
OIHUF,Oishi Group PLC,$0.99 ,True,,No data fetched for symbol OIHUF using YahooDailyReader,,,,,,,,,
OILEF,Oiles Corp,$10.50 ,True,,'Date',,,,,,,,,
OIBR.C,Oi SA,$1.70 ,True,,No data fetched for symbol OIBR.C using YahooDailyReader,,,,,,,,,
OSBI,Ohio State Bancshares Inc,$0.02 ,True,,No data fetched for symbol OSBI using YahooDailyReader,,,,,,,,,
OHAI,OHA Investment Corp,$1.32 ,True,,No data fetched for symbol OHAI using YahooDailyReader,,,,,,,,,
OGLH,OGL Holdings Ltd,$5.00 ,True,,No data fetched for symbol OGLH using YahooDailyReader,,,,,,,,,
OGKJL,OGK-2 JSC,$4.65 ,True,,No data fetched for symbol OGKJL using YahooDailyReader,,,,,,,,,
ODXSF,Odyssey Resources Ltd,$0.02 ,True,,No data fetched for symbol ODXSF using YahooDailyReader,,,,,,,,,
ODPVY,Odontoprev SA,$7.37 ,True,,No data fetched for symbol ODPVY using YahooDailyReader,,,,,,,,,
ODPVF,Odontoprev SA,$3.94 ,True,,No data fetched for symbol ODPVF using YahooDailyReader,,,,,,,,,
ODJAF,Odfjell SE,$3.64 ,True,,No data fetched for symbol ODJAF using YahooDailyReader,,,,,,,,,
ODDJ,Odd Job Stores Inc,$0.01 ,True,,'Date',,,,,,,,,
OWRMF,Odawara Auto-Machine Mfg Co Ltd,$4.64 ,True,,No data fetched for symbol OWRMF using YahooDailyReader,,,,,,,,,
OCTOF,Octo Technology SA,$6.42 ,True,,'Date',,,,,,,,,
OCINY,OCI NV,$32.61 ,True,,No data fetched for symbol OCINY using YahooDailyReader,,,,,,,,,
OCRX,Ocera Therapeutics Inc,$1.79 ,True,,'Date',,,,,,,,,
OCCAF,Oceania Capital Partners Ltd,$2.04 ,True,,No data fetched for symbol OCCAF using YahooDailyReader,,,,,,,,,
OCGPF,Oceana Group Ltd,$4.70 ,True,,No data fetched for symbol OCGPF using YahooDailyReader,,,,,,,,,
OCWSF,Ocean Wilsons Holdings Ltd,$14.50 ,True,,No data fetched for symbol OCWSF using YahooDailyReader,,,,,,,,,
OSKIF,Ocean Sky International Ltd,$0.03 ,True,,No data fetched for symbol OSKIF using YahooDailyReader,,,,,,,,,
OSHC,Ocean Shore Holding Co,$27.25 ,True,,'Date',,,,,,,,,
OJCB,OCB Bancorp,$15.10 ,True,,'Date',,,,,,,,,
OCAT,Ocata Therapeutics Inc,$8.47 ,True,,'Date',,,,,,,,,
OERLY,"OC Oerlikon Corp AG, Pfaffikon",$33.00 ,True,,No data fetched for symbol OERLY using YahooDailyReader,,,,,,,,,
OBSV,ObsEva SA,$2.07 ,True,,"HTTPSConnectionPool(host='finance.yahoo.com', port=443): Read timed out. (read timeout=30)",,,,,,,,,
OBDCF,Obducat AB,$0.24 ,True,,No data fetched for symbol OBDCF using YahooDailyReader,,,,,,,,,
ONDOF,Oando Energy Resources Inc,$1.07 ,True,,No data fetched for symbol ONDOF using YahooDailyReader,,,,,,,,,
OAK,Oaktree Capital Group LLC,$51.52 ,True,,No data fetched for symbol OAK using YahooDailyReader,,,,,,,,,
OKRGQ,Oakridge Holdings Inc,$0.02 ,True,,No data fetched for symbol OKRGQ using YahooDailyReader,,,,,,,,,
ONTZF,O-Net Technologies (Group) Ltd,$0.54 ,True,,No data fetched for symbol ONTZF using YahooDailyReader,,,,,,,,,
ONETY,O-Net Technologies (Group) Ltd,$29.50 ,True,,No data fetched for symbol ONETY using YahooDailyReader,,,,,,,,,
