,2012,2013,2014,2015,2016,2017,2018,2019,2020,ups,downs,avg
01-02,-0.04999999701976775,-0.33499979972839355,-0.3350000381469728,-0.07000000774860382,0.04899999499320984,0.015799999237060547,-0.034499995410442366,-0.01720000058412552,0.014700002968311315,3.0,6.0,-0.08468887127108045
01-03,0.014700002968311315,-0.3700001239776611,-0.5939999818801883,0.005000002682209015,-0.02300000190734864,0.015799999237060547,-0.03949999809265136,0.0007000043988227844,0.014700002968311315,5.0,4.0,-0.10840001040034827
01-04,0.014700002968311315,-0.19499993324279785,-0.5939999818801883,0.005000002682209015,-0.02300000190734864,0.05259999632835388,-0.03949999809265136,0.0018000006675720215,0.014700002968311315,5.0,4.0,-0.08474443438980317
01-05,0.014700002968311315,-0.5929999351501465,-0.5939999818801883,0.005000002682209015,-0.02300000190734864,0.029799997806549083,-0.03949999809265136,0.0018000006675720215,0.0090000033378601,5.0,4.0,-0.13213332328531482
01-06,0.0090000033378601,-0.17000007629394487,-0.5939999818801883,0.005000002682209015,-0.02300000190734864,0.029799997806549083,-0.03949999809265136,0.00975000113248825,0.0090000033378601,5.0,4.0,-0.08488333887524074
01-07,0.0090000033378601,-0.17000007629394487,-0.023000001907348744,0.005000002682209015,-0.02300000190734864,0.029799997806549083,-0.03949999809265136,0.00975000113248825,0.0090000033378601,5.0,4.0,-0.021438896656036342
01-08,0.0090000033378601,0.20000004768371624,-0.21099996566772472,0.005000002682209015,-0.02300000190734864,0.009800001978874208,-0.03949999809265136,0.00975000113248825,0.005000002682209008,6.0,3.0,-0.003883322907818651
01-09,0.005000002682209008,-0.2960000038146968,-0.2059999704360963,0.005000002682209015,-0.02300000190734864,0.009800001978874208,-0.03949999809265136,0.004529997706413269,0.005000002682209008,5.0,4.0,-0.059463329613208736
01-10,0.005000002682209008,0.026000022888184482,-0.19800007343292247,0.005000002682209015,-0.02300000190734864,0.01000000536441803,-0.0430999994277954,-0.002520002424716949,0.005000002682209008,5.0,4.0,-0.023957782321505992
01-11,0.005000002682209008,0.20199990272521973,-0.20300006866455067,0.005000002682209015,-0.02300000190734864,0.01000000536441803,-0.0138999968767166,-0.004519999027252197,0.0034000016748905178,5.0,4.0,-0.0021133501496579774
01-12,0.0034000016748905178,0.09899997711181596,-0.20300006866455067,0.005000002682209015,-0.02300000190734864,-0.07199999690055847,-0.0138999968767166,-0.004519999027252197,0.0034000016748905178,4.0,5.0,-0.022846675581402284
01-13,0.0034000016748905178,0.09899997711181596,-0.20300006866455067,0.005000002682209015,-0.02300000190734864,-0.11030000448226927,-0.0138999968767166,-0.004519999027252197,0.0034000016748905178,4.0,5.0,-0.027102231979370155
01-14,0.0034000016748905178,0.09899997711181596,-0.20300006866455067,0.005000002682209015,0.031000003218650807,-0.06960000097751617,-0.0138999968767166,-0.004519999027252197,-0.00524999946355819,4.0,5.0,-0.017541120035780837
01-15,-0.00524999946355819,-0.4460000991821285,-0.20300006866455067,0.061000000685453415,0.03000000119209292,-0.06770001351833346,-0.0138999968767166,-0.004519999027252197,0.0034000016748905178,3.0,6.0,-0.07177446368667809
01-16,0.0034000016748905178,-0.32999992370605424,-0.19800007343292247,0.061000000685453415,0.03000000119209292,-0.06770001351833346,-0.0138999968767166,-0.004519999027252197,0.0034000016748905178,4.0,5.0,-0.05736888903710573
01-17,0.0034000016748905178,-0.6800000667572017,-0.194000005722046,0.009000003337860106,-0.02199999988079071,-0.06770001351833346,-0.0138999968767166,-0.004519999027252197,-0.0001999996602535317,2.0,7.0,-0.10776889738109373
01-18,-0.0001999996602535317,-0.9730000495910636,-0.1899999976158142,0.009000003337860106,-0.02199999988079071,-0.02470000088214877,-0.012099996209144592,-0.004519999027252197,0.0,1.0,8.0,-0.1352800043920675
01-19,0.0,-1.03600001335144,-0.09800004959106444,0.009000003337860106,-0.02199999988079071,-0.022900000214576718,-0.012099996209144592,-0.004519999027252197,0.0,1.0,8.0,-0.13183556165960095
01-20,0.0,-1.0099999904632564,-0.09800004959106444,0.009000003337860106,0.006000000983476646,-0.022900000214576718,-0.012099996209144592,-0.004519999027252197,0.0,2.0,7.0,-0.12583555902043975
01-21,0.0,-1.0099999904632564,-0.09800004959106444,0.0010000020265579085,0.006000000983476646,0.019600003957748413,-0.012099996209144592,-0.004519999027252197,0.0,3.0,6.0,-0.12200222536921496
01-22,0.0,-1.0099999904632564,-0.06300008296966553,0.0010000020265579085,0.006000000983476646,-0.02539999783039093,-0.012099996209144592,-0.004519999027252197,0.0,2.0,7.0,-0.12311334038774167
01-23,0.0,-1.2569999694824223,-0.06300008296966553,-0.041400000452995314,0.0,-0.02539999783039093,-0.01999999582767488,-0.004519999027252197,0.0,0.0,9.0,-0.15681333839893347
01-24,0.0,-1.1979999542236333,-0.3659999966621399,-0.041400000452995314,0.0,-0.014300003647804259,-0.07099999487400058,-0.004519999027252197,0.0,0.0,9.0,-0.18835777209864726
01-25,0.0,-1.1689999103546145,-0.3870000243186951,-0.04039999842643738,0.0,-0.030699998140335118,-0.07099999487400058,-0.004519999027252197,0.0,0.0,9.0,-0.1891799916823705
01-26,0.0,-1.3989999294281008,-0.3870000243186951,-0.04039999842643738,0.0,-0.030699998140335118,-0.07099999487400058,-0.004519999027252197,0.0,0.0,9.0,-0.2147355493572024
01-27,0.0,-1.3619999885559082,-0.3870000243186951,-0.10599999129772188,0.0,-0.030699998140335118,-0.07099999487400058,-0.004519999027252197,0.0,0.0,9.0,-0.217913332912657
01-28,0.0,-1.3619999885559082,-0.06599998474121105,-0.1069999933242798,0.0,-0.030699998140335118,-0.07099999487400058,-0.004519999027252197,0.0,0.0,9.0,-0.1823577731847763
01-29,0.0,-1.2109999656677246,-0.11599999666213988,-0.1069999933242798,0.0,-0.030699998140335118,-0.07099999487400058,-0.004519999027252197,-0.008700001984834671,0.0,9.0,-0.1721022166311741
01-30,-0.008700001984834671,-1.4979999065399174,-0.11599999666213988,-0.019000001251697568,0.0,-0.030699998140335118,-0.07099999487400058,-0.004519999027252197,0.002399999648332603,1.0,8.0,-0.19394665542576053
01-31,0.002399999648332603,-1.6480000019073486,-0.03599995374679565,-0.019000001251697568,0.0,-0.019400000572204614,-0.07099999487400058,-0.016220003366470337,0.002399999648332603,2.0,7.0,-0.20053555071353912
02-01,0.002399999648332603,-1.4390001296997068,0.2200000286102295,-0.019000001251697568,0.0,-0.008149996399879456,-0.07880000025033954,-0.016220003366470337,0.04929999634623528,3.0,6.0,-0.1432744562625885
02-02,0.04929999634623528,-1.7319998741149911,0.2200000286102295,-0.019000001251697568,0.0,-0.008249998092651341,-0.07880000025033954,-0.016220003366470337,0.04929999634623528,3.0,6.0,-0.17062998397482776
02-03,0.04929999634623528,-2.0159997940063485,0.2200000286102295,-0.019000001251697568,0.0,-0.017549991607666016,0.02465999871492386,-0.016220003366470337,0.04929999634623528,4.0,5.0,-0.1917233078016176
02-04,0.04929999634623528,-2.0159997940063485,0.2200000286102295,0.02800000458955764,0.0,-0.017549991607666016,0.02465999871492386,-0.016220003366470337,0.04929999634623528,5.0,4.0,-0.18650108493036704
02-05,0.04929999634623528,-1.999000072479248,0.10000002384185792,0.02800000458955764,0.0,-0.03814999759197235,0.02465999871492386,-0.016220003366470337,0.04929999634623528,5.0,4.0,-0.20023445039987564
02-06,0.04929999634623528,-1.7799999713897705,0.10000002384185792,0.009899996221065507,0.04000000283122064,-0.03814999759197235,0.02465999871492386,-0.016220003366470337,0.036649998277425766,6.0,3.0,-0.17487332845727602
02-07,0.036649998277425766,-1.7709999084472656,-0.34999996423721297,-0.0292000025510788,0.006000000983476646,-0.03814999759197235,0.02465999871492386,-0.017319999635219574,0.02535999938845635,4.0,5.0,-0.2347777638998297
02-08,0.02535999938845635,-1.7130002975463865,-0.4399999976158142,-0.05810000002384187,0.006000000983476646,-0.03814999759197235,0.02465999871492386,0.0012000054121017456,0.03618999943137169,5.0,4.0,-0.2395378098719649
02-09,0.03618999943137169,-1.5440001487731925,-0.507999986410141,-0.05810000002384187,0.006000000983476646,-0.03814999759197235,0.02465999871492386,0.0012000054121017456,0.027499999850988388,5.0,4.0,-0.2280777920451428
02-10,0.027499999850988388,-1.5920000076293936,-0.507999986410141,-0.05699999630451204,0.006000000983476646,-0.03814999759197235,-0.003000002354383476,0.0012000054121017456,0.027499999850988388,4.0,5.0,-0.2373277760214275
02-11,0.027499999850988388,-1.5920000076293936,-0.5119999945163728,0.07299999147653581,0.03499999828636646,-0.03814999759197235,-0.003000002354383476,0.0012000054121017456,0.027499999850988388,5.0,4.0,-0.22010555635723794
02-12,0.027499999850988388,-1.4749999046325684,-0.5940000116825105,0.0780000016093254,0.03499999828636646,-0.03814999759197235,-0.003000002354383476,0.0012000054121017456,0.038799997419118895,5.0,4.0,-0.21440554596483707
02-13,0.038799997419118895,-1.6019999980926507,-0.5590000152587893,-0.010999999940395369,0.03499999828636646,-0.03814999759197235,-0.003000002354383476,0.0012000054121017456,0.038799997419118895,4.0,5.0,-0.2332611127446095
02-14,0.038799997419118895,-1.8510000705719003,-0.474000036716461,0.09799999743700026,0.03499999828636646,-0.03814999759197235,-0.003000002354383476,0.0012000054121017456,0.02344999834895136,5.0,4.0,-0.2410777900367977
02-15,0.02344999834895136,-1.867999792098999,-0.5029999613761902,-0.010999999940395369,0.03499999828636646,-0.03769999742507935,-0.003000002354383476,0.0012000054121017456,0.02764999866485596,4.0,5.0,-0.25948886138697463
02-16,0.02764999866485596,-1.5690000057220463,-0.30299997329711914,-0.010999999940395369,0.03499999828636646,-0.03769999742507935,-0.003000002354383476,0.0012000054121017456,0.02764999866485596,4.0,5.0,-0.20357777530120488
02-17,0.02764999866485596,-1.6459999084472658,-0.30299997329711914,-0.010999999940395369,0.03499999828636646,-0.03249999880790713,-0.003000002354383476,0.0012000054121017456,0.02764999866485596,4.0,5.0,-0.21155554242432129
02-18,0.02764999866485596,-1.6459999084472658,-0.30299997329711914,-0.010999999940395369,0.07000000216066837,-0.04309999942779544,0.02889999747276306,0.0012000054121017456,0.02764999866485596,5.0,4.0,-0.2052999865263701
