,2013,2014,2015,2016,2017,2018,2019,2020,ups,downs,avg
03-03,4.116882337257266e-06,2.426325227133929e-05,-4.368563531897962e-05,-0.0164845809340477,-0.03208446502685547,1.4989290237426758,-0.5499999523162842,-0.5099999904632568,3.0,5.0,0.04879309118769015
03-04,4.116882337257266e-06,2.1770960302092128e-05,-3.263872349634766e-05,-0.01858898252248764,0.007129788398742677,1.5182700157165527,-0.5499999523162842,-0.5699999630451202,4.0,4.0,0.04835051941881829
03-05,4.116882337257266e-06,2.5949237169697877e-05,-3.665573603939265e-05,-0.020693391561508186,-0.004753291606903076,1.5182700157165527,-0.2899999618530273,-0.5699999630451202,3.0,5.0,0.07910210225418267
03-06,6.2341277953237295e-06,2.477636735420674e-05,-3.540045872796327e-05,-0.02349928766489029,-0.004753291606903076,1.4215645790100098,-0.039999961853027344,-0.5399999916553497,3.0,5.0,0.1016634570332826
03-07,9.762872650753708e-06,2.550559293013066e-05,0.00012175178562756628,-0.02349928766489029,-0.02733120322227478,1.6633281707763672,-0.029999971389770508,-0.4400000274181366,4.0,4.0,0.14283183766656293
03-08,7.998474757187068e-06,2.382807724643499e-05,0.00010929266863968223,-0.022096328437328342,-0.009506493806838993,1.7697033882141107,-0.11999988555908205,-0.45000001788139343,4.0,4.0,0.14603022271876398
03-09,1.0468596883583814e-05,2.7606947696767747e-05,0.00010929266863968223,-0.024902231991291046,0.0,1.6633281707763672,-0.2899999618530273,-0.45000001788139343,4.0,4.0,0.11232166590798442
03-10,9.174742444884034e-06,2.7606947696767747e-05,0.00012385453737806534,-0.01858898997306824,0.004753232002258301,1.6959638595581057,-0.2899999618530273,-0.3900000154972077,5.0,3.0,0.12528609505807253
03-11,9.174742444884034e-06,2.694723661988973e-05,0.00013389720697887242,-0.015081621706485747,0.30203887820243835,1.6459636688232422,-0.2899999618530273,-0.2899999916553497,5.0,3.0,0.16913637387460767
03-12,9.174742444884034e-06,2.7900154236704108e-05,0.00012251116277184335,0.017365887761116028,0.3162682354450226,1.6459636688232422,-0.309999942779541,-0.10000002384185792,6.0,2.0,0.1962196764334294
03-13,9.174742444884034e-06,2.9235656256787482e-05,0.00011774456652346997,0.015902981162071228,0.3162682354450226,1.6459636688232422,-0.309999942779541,-0.09000003337860107,6.0,2.0,0.19728638302967733
03-14,9.057126590050757e-06,2.8301801648922265e-05,0.000126898885355331,0.015902981162071228,0.3210214972496033,1.6266226768493652,-0.6200001239776611,-0.07000002264976501,6.0,2.0,0.159213908305901
03-15,1.1687821825034915e-05,2.604164183139801e-05,0.00011731493577826768,0.015902981162071228,0.31745657324790955,1.25728178024292,-0.5199999809265137,-0.10000002384185792,6.0,2.0,0.12134954678549548
03-16,1.5195488231256604e-05,2.6658555725589395e-05,0.00011731493577826768,0.014850772917270659,0.3810034692287445,1.0902471542358398,-0.43000006675720215,-0.10000002384185792,6.0,2.0,0.11953255934531624
03-17,1.4506476873066275e-05,2.6658555725589395e-05,0.00012459584104362875,0.014500021934509276,0.29156145453453064,0.9985995292663574,-0.4500000476837158,-0.11000001430511476,6.0,2.0,0.09310333807752612
03-18,1.4506476873066275e-05,2.8051334084011608e-05,0.0001173849159386009,0.02129308879375457,0.2666372358798981,0.95859956741333,-0.4500000476837158,-0.12000000476837155,6.0,2.0,0.08458622279522388
03-19,1.4506476873066275e-05,2.830261655617505e-05,0.0001164711284218356,0.023303613066673282,0.2768010795116425,0.95859956741333,-0.38000011444091797,-0.15000000596046448,6.0,2.0,0.0911079274765143
03-20,1.4193305105436593e-05,2.7878020773641765e-05,0.00011396051559131591,0.02671709656715393,0.2768010795116425,0.9972820281982422,-0.5,-0.09000000357627869,6.0,2.0,0.08886952906777879
03-21,1.4193305105436593e-05,2.892639895435423e-05,0.00011343302321620286,0.02671709656715393,0.2768010795116425,1.3482699394226074,-0.559999942779541,-0.04999998211860657,6.0,2.0,0.13024309291631653
03-22,1.4068020391277965e-05,2.8054375434294343e-05,0.00011630819062702358,0.028120040893554688,0.24749770760536194,1.4709062576293943,-0.559999942779541,-0.04999998211860657,6.0,2.0,0.14208531397707702
03-23,1.5446043107658625e-05,2.7900154236704108e-05,0.00011630819062702358,0.029095306992530826,0.2826162278652191,1.6209063529968262,-0.4800000190734863,-0.04999998211860657,6.0,2.0,0.17534719263130685
03-24,1.5446043107658625e-05,2.7900154236704108e-05,0.00011655925482045859,0.028120040893554688,0.2634768187999725,1.6109061241149902,-0.6100001335144043,-0.07999998331069946,6.0,2.0,0.15158284655444731
03-25,1.5446043107658625e-05,2.650739043019712e-05,0.00011297794117126614,0.02468961477279663,0.3136387765407562,1.5709061622619631,-0.6100001335144043,-0.09999999403953552,6.0,2.0,0.14992366967453566
03-26,1.5446043107658625e-05,2.596674312371761e-05,0.00011683440243359655,0.021763771772384644,0.3136387765407562,1.5709061622619631,-0.6100001335144043,-0.09000000357627869,6.0,2.0,0.15080835258413572
03-27,1.5320743841584772e-05,2.6428664568811648e-05,0.0001146207214333117,0.021763771772384644,0.3136387765407562,1.551565170288086,-0.8100001811981201,0.05000001192092896,7.0,1.0,0.14089048993173492
03-28,1.4819670468568802e-05,2.6428664568811648e-05,0.00011587604240048677,0.021763771772384644,0.3136387765407562,1.6015653610229492,-0.7000000476837158,0.05000001192092896,7.0,1.0,0.16089062474384264
03-29,1.4819670468568802e-05,2.4267792468890548e-05,0.00012066804629284887,0.021763771772384644,0.2861812114715576,1.8916802406311035,-0.5399999618530273,-0.06999996304512024,6.0,2.0,0.19872313181076606
03-30,1.4819670468568802e-05,2.6889814762398604e-05,0.00012066804629284887,0.016519665718078613,0.2719517946243286,1.799917221069336,-0.630000114440918,-0.06999996304512024,6.0,2.0,0.1735688726821536
03-31,1.4068020391277965e-05,2.6889814762398604e-05,0.00011966376041527838,0.008229807019233705,0.2612569034099579,1.5699172019958496,-0.5499999523162842,0.010000020265579224,7.0,1.0,0.16244557524623815
04-01,1.4068020391277965e-05,2.4690700229257345e-05,0.00010870984988287093,0.01408146321773529,0.2621014714241028,1.4699172973632812,-0.5499999523162842,-0.009999990463256836,6.0,2.0,0.1482809697245102
04-02,1.9890459952875972e-05,2.3482702090404928e-05,0.00011316026211716235,0.008503615856170654,0.2600686550140381,1.4699172973632812,-0.5499999523162842,-0.09000003337860107,6.0,2.0,0.13733076449534565
04-03,1.9389379303902388e-05,2.3126864107325673e-05,0.00010654187644831836,0.006065413355827332,0.2600686550140381,1.6536569595336914,-0.619999885559082,-0.11000001430511476,6.0,2.0,0.14874252326990245
04-04,1.9389379303902388e-05,2.4823457351885736e-05,0.00010989635484293105,0.006065413355827332,0.2683868110179901,1.5400328636169434,-0.3499999046325684,-0.0899999737739563,6.0,2.0,0.17182991484696686
04-05,1.9389379303902388e-05,2.528693585190922e-05,0.00011037552030757072,0.013430848717689514,0.2632897198200226,1.6300325393676758,-0.3999998569488525,-0.07999998331069946,6.0,2.0,0.1783635399351624
04-06,2.032891643466428e-05,2.613525430206209e-05,0.00011037552030757072,0.009375929832458496,0.2602557837963104,1.1412353515625,-0.3599998950958252,-0.07999998331069946,6.0,2.0,0.12137800330947356
04-07,2.032891643466428e-05,2.613525430206209e-05,0.00010987337736878544,0.03278261423110962,0.27245232462883,1.2105765342712402,-0.3599998950958252,-0.07999998331069946,6.0,2.0,0.13449599153409508
04-08,2.032891643466428e-05,2.4449298507533967e-05,0.00011614884715527295,0.04821620881557465,0.2819588184356689,1.0805764198303225,-0.3599998950958252,-0.07999998331069946,6.0,2.0,0.12136406196714232
04-09,2.032891643466428e-05,2.6982801500707865e-05,0.00010948472481686622,0.04745480418205261,0.2616311311721802,1.0805764198303225,-0.31999993324279785,-0.09999999403953552,6.0,2.0,0.12122740304312175
04-10,1.8763013940770186e-05,2.8236594516783953e-05,0.0001017946924548596,0.04160311818122864,0.2616311311721802,1.061235427856445,-0.3399999141693115,-0.10999998450279236,6.0,2.0,0.11432732160483285
04-11,1.907619298435748e-05,2.9682749300263825e-05,0.00011418736539781094,0.04160311818122864,0.2616311311721802,0.9838714599609376,-0.3499999046325684,-0.07999998331069946,6.0,2.0,0.10715859595984513
04-12,2.2207990696188066e-05,2.697981835808605e-05,0.0001137082581408322,0.041953861713409424,0.2580661773681641,1.1032123565673828,-0.4100000858306885,-0.07999998331069946,6.0,2.0,0.11417440282184545
04-13,2.252119884360581e-05,2.281540946569293e-05,0.0001137082581408322,0.0590212494134903,0.26754245162010193,1.083871364593506,-0.4900000095367432,-0.07999998331069946,6.0,2.0,0.1050742647057632
04-14,2.3773915017955005e-05,2.281540946569293e-05,0.00010994223703164609,0.04936234652996063,0.29668891429901123,1.0338716506958008,-0.440000057220459,-0.0899999737739563,6.0,2.0,0.10625992651148408
04-15,2.3773915017955005e-05,2.3475091438740492e-05,9.378214599564672e-05,0.048994660377502434,0.29668891429901123,1.1238713264465332,-0.440000057220459,-0.13999998569488525,6.0,2.0,0.11121198617001936
04-16,2.3773915017955005e-05,1.764979970175773e-05,9.302895341534168e-05,0.062194779515266425,0.28042668104171753,1.1238713264465332,-0.2999999523162842,-0.13999998569488525,6.0,2.0,0.12832841270756035
04-17,2.6529902243055403e-05,1.3541794032789767e-05,9.483238682150841e-05,0.06024421751499176,0.28042668104171753,1.1432123184204102,-0.3999998569488525,-0.06000000238418578,6.0,2.0,0.1280022827158973
04-18,2.815846528392285e-05,1.339215668849647e-05,9.663571836426854e-05,0.06024421751499176,0.2756734788417816,0.9771666526794434,-0.3399999141693115,-0.09999999403953552,6.0,2.0,0.1091528283959633
04-19,2.9098002414684746e-05,1.8559134332463145e-05,9.663571836426854e-05,0.06094568967819214,0.288901686668396,0.7517790794372559,-0.5499999523162842,-0.09999999403953552,6.0,2.0,0.056471350285391964
04-20,2.9098002414684746e-05,1.8559134332463145e-05,9.663571836426854e-05,0.04937143623828888,0.288901686668396,0.7421083450317383,-0.5499999523162842,-0.09999999403953552,6.0,2.0,0.053815726804714366
04-21,2.7093643439002328e-05,1.8559134332463145e-05,0.00010115493205375972,0.06063804030418396,0.2818021774291992,0.5324382781982422,-0.4200000762939453,-0.09999999403953552,6.0,2.0,0.04437815416349622
04-22,2.7093643439002328e-05,2.0465056877583265e-05,9.636409231461585e-05,0.06075796484947205,0.2999100089073181,0.5424380302429199,-0.4200000762939453,-0.04999998211860657,6.0,2.0,0.05415623354747368
04-23,2.7093643439002328e-05,2.1692103473469615e-05,9.652346489019692e-05,0.06528359651565553,0.2999100089073181,0.5424380302429199,-0.5199999809265137,-0.06000000238418578,6.0,2.0,0.0409721201958746
04-24,2.703100471990183e-05,2.2004387574270368e-05,7.673873915337026e-05,0.056018441915512085,0.2999100089073181,0.5424380302429199,-0.6899998188018799,-0.04000002145767212,6.0,2.0,0.021061551867205708
04-25,2.6028814318124205e-05,2.1282830857671797e-05,8.139430428855121e-05,0.056018441915512085,0.3129814565181732,0.5777096748352051,-0.6600000858306885,-0.1199999749660492,6.0,2.0,0.020854777302702132
04-26,3.040664887521416e-05,1.8574428395368162e-05,7.468552212230861e-05,0.058824345469474786,0.321956992149353,0.1646289825439453,-0.7100000381469727,-0.1199999749660492,6.0,2.0,-0.03555825329385698
04-27,3.0321054509840906e-05,1.70320417964831e-05,7.468552212230861e-05,0.06463299691677094,0.3016292452812195,-0.11054372787475586,-0.5799999237060547,-0.1199999749660492,5.0,3.0,-0.055519918216305086
04-28,2.8254042263142768e-05,1.70320417964831e-05,7.343018660321832e-05,0.06788349151611328,0.3016292452812195,0.4229817390441895,-0.5799999237060547,-0.12999999523162842,6.0,2.0,0.010326659146812744
04-29,2.8254042263142768e-05,1.710535434540361e-05,7.71491031628102e-05,0.0795268788933754,0.2975636720657349,0.37298154830932617,-0.5799999237060547,-0.12999999523162842,6.0,2.0,0.005024336103815585
04-30,2.8254042263142768e-05,1.329056976828724e-05,8.068572788033634e-05,0.07786709070205687,0.2894326448440552,0.37298154830932617,-0.4800000190734863,-0.12000000476837155,6.0,2.0,0.01755043629418651
05-01,3.3264950616285205e-05,1.660671841818839e-05,6.423363811336458e-05,0.07786709070205687,0.2894326448440552,0.1505599021911621,-0.4100000858306885,-0.12000000476837155,6.0,2.0,-0.0015032934443297565
05-02,3.30823240801692e-05,1.7840618966147307e-05,6.409599154721946e-05,0.07786709070205687,0.2882442772388458,0.39364051818847656,-0.4099998474121094,-0.15999996662139893,6.0,2.0,0.023733386378808063
05-03,3.435419057495892e-05,2.293808211106807e-05,5.307445826474577e-05,0.07716560363769531,0.298408180475235,0.5823225975036621,-0.5299999713897705,-0.15999996662139893,6.0,2.0,0.03350085129204672
05-04,3.4392396628391e-05,2.4866065359674394e-05,5.307445826474577e-05,0.08096372336149216,0.3007848560810089,0.7370505332946777,-0.5099999904632568,-0.15999996662139893,6.0,2.0,0.05611393607159698
05-05,3.376604581717402e-05,2.4866065359674394e-05,4.202751733828336e-05,0.08306813985109329,0.2906209528446197,0.38594722747802734,-0.5399999618530273,-0.15999996662139893,6.0,2.0,0.007467131415978656
05-06,3.376604581717402e-05,2.4646156816743314e-05,1.5418147086165845e-05,0.08111757785081862,0.3187358677387237,0.5559468269348145,-0.5399999618530273,-0.1499999761581421,6.0,2.0,0.033234270607863436
05-07,3.347201709402725e-05,2.547619806136936e-05,1.7017417121678587e-05,0.07881626486778259,0.30653926730155945,0.5559468269348145,-0.5099999904632568,-0.16999998688697815,6.0,2.0,0.032672293423274816
05-08,3.439572901697829e-05,2.7982154279015962e-05,2.443353878334165e-05,0.0856432318687439,0.30653926730155945,0.8073801994323729,-0.309999942779541,-0.15000000596046448,6.0,2.0,0.09245619516059378
05-09,3.737166844075546e-05,3.0693583539687104e-05,4.079753125552088e-05,0.0856432318687439,0.30653926730155945,0.08121919631958008,-0.3799998760223389,-0.12999999523162842,6.0,2.0,-0.004561164122605986
05-10,3.999623004347086e-05,3.055458364542574e-05,5.325670645106584e-05,0.08844911307096481,0.30653926730155945,-0.015485763549804688,-0.4199998378753662,-0.15000000596046448,5.0,3.0,-0.0237966774366214
05-11,3.754137287614867e-05,3.417920379433781e-05,5.325670645106584e-05,0.09098122268915176,0.2732665240764618,-0.013294696807861328,-0.4399998188018799,-0.15000000596046448,5.0,3.0,-0.029865224690183826
05-12,3.5286495403852314e-05,3.417920379433781e-05,5.903125565964729e-05,0.0862247571349144,0.2557855546474457,0.02340984344482422,-0.3799998760223389,-0.15000000596046448,6.0,2.0,-0.02055640372509515
05-13,3.5286495403852314e-05,3.44724248861894e-05,5.373713793233037e-05,0.08179298788309097,0.28464898467063904,-0.04658985137939453,-0.3799998760223389,-0.12999999523162842,5.0,3.0,-0.023753031752676186
05-14,3.05814974126406e-05,3.515648131724447e-05,5.4694319260306656e-05,0.07974851876497269,0.28464898467063904,-0.04658985137939453,-0.4900000095367432,-0.10999998450279236,5.0,3.0,-0.03525898871066602
05-15,3.331450716359541e-05,2.8946378733962768e-05,4.7849156544543796e-05,0.08023615926504135,0.28464898467063904,0.06945657730102539,-0.4700000286102295,-0.12999999523162842,6.0,2.0,-0.02069352407033876
05-16,2.925552689703181e-05,2.6297653676010668e-05,4.960662045050413e-05,0.08023615926504135,0.2466230094432831,0.17011547088623047,-0.559999942779541,-0.13999998569488525,6.0,2.0,-0.02536501613485597
05-17,2.541361027397216e-05,2.5140834623016417e-05,4.673139483202249e-05,0.08058688044548035,0.2463094294071197,-0.09494256973266604,-0.5499999523162842,-0.13999998569488525,5.0,3.0,-0.057243614006438286
