,2012,2013,2014,2015,2016,2017,2018,2019,ups,downs,avg
02-24,0.0,0.03901290893554688,-3.2499237060546875,-0.6997451782226562,0.007999420166015625,0.0709991455078125,-0.042995452880859375,0.0,3.0,5.0,-0.4843316078186035
02-25,0.0,0.03901290893554688,-3.2499237060546875,-0.6997451782226562,0.007999420166015625,0.0709991455078125,-0.042995452880859375,0.0,3.0,5.0,-0.4843316078186035
02-26,0.0,0.03901290893554688,-3.2499237060546875,-0.6997451782226562,0.007999420166015625,0.0709991455078125,-0.042995452880859375,0.0,3.0,5.0,-0.4843316078186035
02-27,0.0,0.03901290893554688,-3.2499237060546875,-0.6997451782226562,0.007999420166015625,0.0709991455078125,-0.042995452880859375,0.0,3.0,5.0,-0.4843316078186035
02-28,0.0,1.012407302856445,-3.2499237060546875,-0.6997451782226562,0.007999420166015625,0.0709991455078125,-0.042995452880859375,0.0,3.0,5.0,-0.3626573085784912
02-29,0.0,0.0,0.0,0.0,0.007999420166015625,0.0,0.0,0.0,1.0,1.0,0.0009999275207519533
03-01,0.007999420166015625,1.012407302856445,-3.2499237060546875,-0.6997451782226562,0.007999420166015625,0.0709991455078125,-1.4759979248046875,0.0,4.0,4.0,-0.5407826900482178
03-02,0.0,1.012407302856445,-3.2499237060546875,-0.6997451782226562,0.007999420166015625,0.0709991455078125,-1.4239959716796875,0.0,3.0,5.0,-0.5352823734283447
03-03,0.0,1.012407302856445,-3.2499237060546875,-0.6997451782226562,0.007999420166015625,0.0709991455078125,-1.4239959716796875,0.0,3.0,5.0,-0.5352823734283447
03-04,0.0,1.012407302856445,-3.2499237060546875,-0.6997451782226562,0.007999420166015625,0.0709991455078125,-1.4239959716796875,0.0,3.0,5.0,-0.5352823734283447
03-05,0.0,1.012407302856445,-3.2499237060546875,-0.6997451782226562,0.007999420166015625,0.0709991455078125,-1.4239959716796875,0.0,3.0,5.0,-0.5352823734283447
03-06,0.0,1.012407302856445,-3.2499237060546875,-0.6997451782226562,0.007999420166015625,0.0709991455078125,-1.4239959716796875,0.0,3.0,5.0,-0.5352823734283447
03-07,0.0,1.012407302856445,-3.2499237060546875,-0.6997451782226562,0.007999420166015625,0.0709991455078125,-1.4239959716796875,0.0,3.0,5.0,-0.5352823734283447
03-08,0.0,1.012407302856445,-3.2499237060546875,-0.6997451782226562,0.007999420166015625,0.0709991455078125,-1.4239959716796875,0.0,3.0,5.0,-0.5352823734283447
03-09,0.0,1.012407302856445,-3.2499237060546875,-0.6997451782226562,0.007999420166015625,0.0709991455078125,-1.4239959716796875,0.0,3.0,5.0,-0.5352823734283447
03-10,0.0,1.012407302856445,-3.2499237060546875,-0.6997451782226562,0.007999420166015625,0.0709991455078125,-1.4239959716796875,0.0,3.0,5.0,-0.5352823734283447
03-11,0.0,1.012407302856445,-3.2499237060546875,-0.6997451782226562,0.007999420166015625,0.0709991455078125,-1.4239959716796875,0.0,3.0,5.0,-0.5352823734283447
03-12,0.0,1.012407302856445,-4.0984840393066415,-0.6997451782226562,0.007999420166015625,0.0709991455078125,-1.4239959716796875,0.0,3.0,5.0,-0.6413524150848389
03-13,0.0,1.012407302856445,-4.0984840393066415,-0.6997451782226562,0.007999420166015625,0.0709991455078125,-1.4239959716796875,0.0,3.0,5.0,-0.6413524150848389
03-14,0.0,0.6534805297851562,-4.0984840393066415,-0.6997451782226562,0.007999420166015625,0.0709991455078125,-1.4239959716796875,0.0,3.0,5.0,-0.68621826171875
03-15,0.0,0.6534805297851562,-4.0984840393066415,-0.6997451782226562,0.007999420166015625,0.0709991455078125,-1.4239959716796875,0.0,3.0,5.0,-0.68621826171875
03-16,0.0,0.6534805297851562,-4.0984840393066415,-0.6997451782226562,0.007999420166015625,0.0709991455078125,-1.4239959716796875,0.0,3.0,5.0,-0.68621826171875
03-17,0.0,0.6534805297851562,-4.0984840393066415,0.20091629028320312,0.007999420166015625,0.0709991455078125,-3.0329971313476562,0.0,4.0,4.0,-0.7747607231140137
03-18,0.0,0.6534805297851562,-4.0984840393066415,0.20091629028320312,0.007999420166015625,0.0709991455078125,-2.660995483398437,0.0,4.0,4.0,-0.7282605171203613
03-19,0.0,0.6534805297851562,-4.0984840393066415,0.20091629028320312,0.007999420166015625,0.0709991455078125,-2.660995483398437,0.0,4.0,4.0,-0.7282605171203613
03-20,0.0,2.0677318572998047,-4.0984840393066415,0.20091629028320312,0.007999420166015625,0.0709991455078125,-2.660995483398437,0.0,4.0,4.0,-0.5514791011810303
03-21,0.0,2.0677318572998047,-4.0984840393066415,-0.4498367309570313,0.007999420166015625,0.0709991455078125,-2.4569969177246094,0.0,3.0,5.0,-0.607323408126831
03-22,0.0,2.0677318572998047,-4.0984840393066415,-0.4498367309570313,0.007999420166015625,0.0709991455078125,-2.7479820251464844,0.0,3.0,5.0,-0.6436965465545654
03-23,0.0,0.7315101623535156,-4.0984840393066415,-0.4498367309570313,0.007999420166015625,0.0709991455078125,-2.7479820251464844,0.0,3.0,5.0,-0.8107242584228516
03-24,0.0,0.7315101623535156,-4.0984840393066415,-0.4498367309570313,0.007999420166015625,0.0709991455078125,-2.7479820251464844,0.0,3.0,5.0,-0.8107242584228516
03-25,0.0,0.7315101623535156,-4.0984840393066415,-0.4498367309570313,0.007999420166015625,0.0709991455078125,-2.7479820251464844,0.0,3.0,5.0,-0.8107242584228516
03-26,0.0,0.7315101623535156,-4.0984840393066415,-0.4498367309570313,0.007999420166015625,0.0709991455078125,-2.7479820251464844,0.0,3.0,5.0,-0.8107242584228516
03-27,0.0,0.7315101623535156,-4.0984840393066415,-0.4498367309570313,0.007999420166015625,0.0709991455078125,-2.7479820251464844,0.0,3.0,5.0,-0.8107242584228516
03-28,0.0,0.7315101623535156,-4.0984840393066415,-0.4498367309570313,0.007999420166015625,0.0709991455078125,-2.166980743408203,0.0,3.0,5.0,-0.7380990982055664
03-29,0.0,0.7315101623535156,-4.0984840393066415,-0.4498367309570313,0.007999420166015625,0.0709991455078125,-2.166980743408203,0.0,3.0,5.0,-0.7380990982055664
03-30,0.0,0.7315101623535156,-4.0984840393066415,-0.4498367309570313,0.007999420166015625,0.0709991455078125,-2.166980743408203,0.0,3.0,5.0,-0.7380990982055664
03-31,0.0,0.7315101623535156,-4.0984840393066415,-0.4498367309570313,0.007999420166015625,0.0709991455078125,-2.166980743408203,0.0,3.0,5.0,-0.7380990982055664
04-01,0.0,0.7315101623535156,-4.0984840393066415,-0.4498367309570313,0.007999420166015625,0.0709991455078125,-2.166980743408203,0.0,3.0,5.0,-0.7380990982055664
04-02,0.0,0.7315101623535156,-4.0984840393066415,-0.4498367309570313,0.007999420166015625,0.0709991455078125,-2.166980743408203,0.0,3.0,5.0,-0.7380990982055664
04-03,0.0,0.7315101623535156,-4.0984840393066415,-0.4498367309570313,0.007999420166015625,0.0709991455078125,-2.166980743408203,0.0,3.0,5.0,-0.7380990982055664
04-04,0.0,0.7315101623535156,-4.0984840393066415,-0.4458351135253906,0.007999420166015625,0.0709991455078125,-1.1880264282226562,0.0,3.0,5.0,-0.615229606628418
04-05,0.0,0.7315101623535156,-4.0984840393066415,-0.4458351135253906,0.007999420166015625,0.0709991455078125,-1.1880264282226562,0.0,3.0,5.0,-0.615229606628418
04-06,0.0,0.7315101623535156,-4.0984840393066415,-0.4458351135253906,0.007999420166015625,0.0709991455078125,-1.1880264282226562,0.0,3.0,5.0,-0.615229606628418
04-07,0.0,0.7315101623535156,-4.0984840393066415,-0.4458351135253906,0.007999420166015625,0.0709991455078125,-1.7880020141601562,0.0,3.0,5.0,-0.6902265548706055
04-08,0.0,0.7315101623535156,-4.0984840393066415,-0.4458351135253906,0.007999420166015625,0.0709991455078125,-1.7880020141601562,0.0,3.0,5.0,-0.6902265548706055
04-09,0.0,0.7315101623535156,-4.0984840393066415,-0.4458351135253906,0.007999420166015625,0.0709991455078125,-1.7880020141601562,0.0,3.0,5.0,-0.6902265548706055
04-10,0.0,0.7315101623535156,-4.0984840393066415,-0.4458351135253906,0.007999420166015625,0.0709991455078125,-1.7880020141601562,0.0,3.0,5.0,-0.6902265548706055
04-11,0.0,0.7315101623535156,-4.0984840393066415,-0.4458351135253906,0.007999420166015625,0.0709991455078125,-1.7880020141601562,0.0,3.0,5.0,-0.6902265548706055
04-12,0.0,0.7315101623535156,-4.0984840393066415,-0.4458351135253906,0.007999420166015625,0.0709991455078125,-1.7880020141601562,0.0,3.0,5.0,-0.6902265548706055
04-13,0.0,0.7315101623535156,-4.0984840393066415,-0.4458351135253906,0.007999420166015625,0.9209556579589844,-1.7880020141601562,0.0,3.0,5.0,-0.583981990814209
04-14,0.0,0.7315101623535156,-4.0984840393066415,-0.4458351135253906,0.007999420166015625,0.9209556579589844,-1.7880020141601562,0.0,3.0,5.0,-0.583981990814209
04-15,0.0,0.7315101623535156,-4.0984840393066415,-0.4458351135253906,0.007999420166015625,0.9209556579589844,-1.7880020141601562,0.0,3.0,5.0,-0.583981990814209
04-16,0.0,0.7315101623535156,-4.0984840393066415,-0.4458351135253906,0.007999420166015625,0.9209556579589844,-1.7880020141601562,0.0,3.0,5.0,-0.583981990814209
04-17,0.0,1.2679500579833984,-4.0984840393066415,-0.4458351135253906,0.007999420166015625,0.9209556579589844,-1.7880020141601562,0.0,3.0,5.0,-0.5169270038604736
04-18,0.0,1.2679500579833984,-4.0984840393066415,-0.4458351135253906,0.007999420166015625,0.9209556579589844,-3.283000946044922,0.0,3.0,5.0,-0.7038018703460693
04-19,0.0,1.2679500579833984,-4.0984840393066415,-0.4458351135253906,0.0,0.9209556579589844,-3.2849998474121094,0.0,2.0,6.0,-0.7050516605377197
04-20,0.0,1.2679500579833984,-4.0984840393066415,-0.4458351135253906,0.0,0.9209556579589844,-3.2849998474121094,0.0,2.0,6.0,-0.7050516605377197
04-21,0.0,1.2679500579833984,-4.0984840393066415,0.004001617431640625,0.0,0.9209556579589844,-3.2849998474121094,0.0,3.0,5.0,-0.6488220691680908
04-22,0.0,1.2679500579833984,-4.0984840393066415,0.004001617431640625,0.0,0.8499565124511719,-3.2849998474121094,0.0,3.0,5.0,-0.6576969623565674
04-23,0.0,2.0287189483642583,-4.0984840393066415,0.004001617431640625,0.0,0.8499565124511719,-3.2849998474121094,0.0,3.0,5.0,-0.56260085105896
04-24,0.0,2.0287189483642583,-4.0984840393066415,0.004001617431640625,0.0,0.8499565124511719,-3.2849998474121094,0.0,3.0,5.0,-0.56260085105896
04-25,0.0,2.0287189483642583,-4.0984840393066415,0.004001617431640625,0.0,0.8499565124511719,-3.2849998474121094,0.0,3.0,5.0,-0.56260085105896
04-26,0.0,2.0287189483642583,-4.0984840393066415,0.004001617431640625,0.0,0.8499565124511719,-3.2849998474121094,0.0,3.0,5.0,-0.56260085105896
04-27,0.0,2.0287189483642583,-4.0984840393066415,0.004001617431640625,0.0,0.8499565124511719,-3.2849998474121094,0.0,3.0,5.0,-0.56260085105896
04-28,0.0,2.0287189483642583,-4.0984840393066415,0.004001617431640625,0.0,0.8499565124511719,-3.2849998474121094,0.0,3.0,5.0,-0.56260085105896
04-29,0.0,2.0287189483642583,-4.93817138671875,0.004001617431640625,0.0,0.8499565124511719,-3.2849998474121094,0.0,3.0,5.0,-0.6675617694854736
04-30,0.0,2.0287189483642583,-4.93817138671875,0.004001617431640625,0.0,0.8499565124511719,-3.2849998474121094,0.0,3.0,5.0,-0.6675617694854736
05-01,0.0,2.0287189483642583,-0.5797882080078125,0.004001617431640625,0.0,0.8499565124511719,-3.2849998474121094,0.0,3.0,5.0,-0.12276387214660645
05-02,0.0,2.0287189483642583,-0.5797882080078125,0.004001617431640625,0.0,0.8499565124511719,-3.2849998474121094,0.0,3.0,5.0,-0.12276387214660645
05-03,0.0,2.0287189483642583,4.3583831787109375,0.004001617431640625,0.0,0.8499565124511719,-3.2849998474121094,0.0,4.0,4.0,0.4945075511932373
05-04,0.0,2.0287189483642583,4.3583831787109375,0.004001617431640625,0.0,0.8499565124511719,-3.2849998474121094,0.0,4.0,4.0,0.4945075511932373
05-05,0.0,2.0287189483642583,4.3583831787109375,0.004001617431640625,0.0,0.8499565124511719,-3.2849998474121094,0.0,4.0,4.0,0.4945075511932373
05-06,0.0,2.0287189483642583,4.3583831787109375,0.004001617431640625,0.0,0.8499565124511719,-3.2849998474121094,0.0,4.0,4.0,0.4945075511932373
05-07,0.0,2.0287189483642583,4.3583831787109375,0.004001617431640625,0.0,0.8499565124511719,-3.2849998474121094,0.0,4.0,4.0,0.4945075511932373
05-08,0.0,2.0287189483642583,4.3583831787109375,0.004001617431640625,0.0,0.8499565124511719,-3.2849998474121094,0.0,4.0,4.0,0.4945075511932373
05-09,0.0,2.0287189483642583,4.3583831787109375,0.004001617431640625,0.0,0.8499565124511719,-3.2849998474121094,0.0,4.0,4.0,0.4945075511932373
05-10,0.0,1.0553245544433594,4.3583831787109375,0.004001617431640625,0.0,0.8499565124511719,-3.2849998474121094,0.0,4.0,4.0,0.372833251953125
05-11,0.0,1.0553245544433594,4.3583831787109375,0.004001617431640625,0.0,0.8499565124511719,-1.8519973754882808,0.0,4.0,4.0,0.5519585609436035
05-12,0.0,1.0553245544433594,4.3583831787109375,0.004001617431640625,0.0,0.8499565124511719,-1.9039993286132808,0.0,4.0,4.0,0.5454583168029785
05-13,0.0,1.0553245544433594,4.3583831787109375,0.004001617431640625,0.0,0.8499565124511719,-1.9039993286132808,0.0,4.0,4.0,0.5454583168029785
05-14,0.0,1.0553245544433594,4.3583831787109375,0.004001617431640625,0.0,0.8499565124511719,-1.9039993286132808,0.0,4.0,4.0,0.5454583168029785
05-15,0.0,1.0553245544433594,4.3583831787109375,0.004001617431640625,0.0,0.8499565124511719,-1.9039993286132808,0.0,4.0,4.0,0.5454583168029785
05-16,0.0,1.0553245544433594,4.3583831787109375,0.004001617431640625,0.0,0.8499565124511719,-1.9039993286132808,0.0,4.0,4.0,0.5454583168029785
05-17,0.0,1.0553245544433594,4.3583831787109375,0.004001617431640625,0.0,0.8499565124511719,-1.9039993286132808,0.0,4.0,4.0,0.5454583168029785
05-18,0.0,1.0553245544433594,2.159200668334961,0.004001617431640625,0.0,0.8499565124511719,-1.9039993286132808,0.0,4.0,4.0,0.27056050300598145
05-19,0.0,1.0553245544433594,2.159200668334961,0.004001617431640625,0.0,0.8499565124511719,-1.9039993286132808,0.0,4.0,4.0,0.27056050300598145
05-20,0.0,1.0553245544433594,2.159200668334961,0.004001617431640625,0.0,0.8499565124511719,-1.9039993286132808,0.0,4.0,4.0,0.27056050300598145
05-21,0.0,1.0553245544433594,2.159200668334961,0.004001617431640625,0.0,0.8499565124511719,-1.9039993286132808,0.0,4.0,4.0,0.27056050300598145
05-22,0.0,1.0553245544433594,1.7093658447265625,0.004001617431640625,0.0,0.8499565124511719,-1.9039993286132808,0.0,4.0,4.0,0.21433115005493164
05-23,0.0,1.4142513275146484,0.9096603393554688,-0.2959175109863281,0.0,0.8499565124511719,-1.9039993286132808,0.0,3.0,5.0,0.12174391746520995
05-24,0.0,1.4142513275146484,0.9096603393554688,-0.2959175109863281,0.0,0.8499565124511719,-1.9039993286132808,0.0,3.0,5.0,0.12174391746520995
05-25,0.0,1.4142513275146484,0.9096603393554688,-0.2959175109863281,0.0,0.8499565124511719,-1.9039993286132808,0.0,3.0,5.0,0.12174391746520995
05-26,0.0,1.4142513275146484,0.9096603393554688,-0.2959175109863281,0.0,0.8499565124511719,-0.2949981689453125,0.0,3.0,5.0,0.32286906242370605
05-27,0.0,1.4142513275146484,0.9096603393554688,-0.2959175109863281,0.0,0.8499565124511719,-0.2949981689453125,0.0,3.0,5.0,0.32286906242370605
05-28,0.0,1.4142513275146484,0.9096603393554688,-0.2959175109863281,0.0,0.8499565124511719,-0.2949981689453125,0.0,3.0,5.0,0.32286906242370605
05-29,0.0,1.4142513275146484,0.9096603393554688,-0.2959175109863281,0.0,0.8499565124511719,-0.2949981689453125,0.0,3.0,5.0,0.32286906242370605
05-30,0.0,0.0,0.9096603393554688,-0.2959175109863281,0.0,0.8499565124511719,-0.6669998168945312,0.0,2.0,6.0,0.09958744049072266
05-31,0.0,0.0,0.9096603393554688,-0.2959175109863281,0.0,0.8499565124511719,-0.8709983825683594,0.0,2.0,6.0,0.07408761978149414
06-01,0.0,0.0,0.9096603393554688,-0.2959175109863281,0.0,0.8499565124511719,-0.9139976501464844,0.0,2.0,6.0,0.06871271133422853
06-02,0.0,0.0,0.9096603393554688,-0.2959175109863281,0.0,0.8499565124511719,-0.9139976501464844,0.0,2.0,6.0,0.06871271133422853
06-03,0.0,0.0,0.9096603393554688,-0.2959175109863281,0.0,0.8499565124511719,-0.9139976501464844,0.0,2.0,6.0,0.06871271133422853
06-04,0.0,0.0,0.9096603393554688,-0.2959175109863281,0.0,0.8499565124511719,-0.9139976501464844,0.0,2.0,6.0,0.06871271133422853
06-05,0.0,0.0,0.9096603393554688,-0.2959175109863281,0.0,0.8499565124511719,-0.9139976501464844,0.0,2.0,6.0,0.06871271133422853
06-06,0.0,0.0,0.9096603393554688,-0.2959175109863281,0.0,0.8499565124511719,-0.9139976501464844,0.0,2.0,6.0,0.06871271133422853
06-07,0.0,0.0,0.9096603393554688,-0.2959175109863281,0.0,0.8499565124511719,-1.4949989318847656,0.0,2.0,6.0,-0.003912448883056641
06-08,0.0,0.0,0.9096603393554688,-0.2959175109863281,0.0,0.8499565124511719,-1.4949989318847656,0.0,2.0,6.0,-0.003912448883056641
06-09,0.0,0.0,0.9096603393554688,-0.2959175109863281,0.0,0.8499565124511719,0.31999969482421875,0.0,3.0,5.0,0.2229623794555664
06-10,0.0,0.0,0.9096603393554688,-0.2959175109863281,0.0,0.8499565124511719,0.7159996032714844,0.0,3.0,5.0,0.2724623680114746
06-11,0.0,0.0,0.9096603393554688,-0.2959175109863281,0.0,0.8499565124511719,0.7159996032714844,0.0,3.0,5.0,0.2724623680114746
06-12,0.0,0.0,0.9096603393554688,-0.2959175109863281,0.0,0.8499565124511719,0.7159996032714844,0.0,3.0,5.0,0.2724623680114746
06-13,0.0,0.0,0.9096603393554688,-0.2959175109863281,0.0,0.8499565124511719,0.7159996032714844,0.0,3.0,5.0,0.2724623680114746
06-14,0.0,0.0,0.9096603393554688,-0.2959175109863281,0.0,0.8499565124511719,0.7159996032714844,0.0,3.0,5.0,0.2724623680114746
06-15,0.0,0.0,0.9096603393554688,-0.2959175109863281,0.0,0.8499565124511719,0.7159996032714844,0.0,3.0,5.0,0.2724623680114746
06-16,0.0,0.0,0.9096603393554688,-0.29991912841796875,0.0,0.8499565124511719,0.7159996032714844,0.0,3.0,5.0,0.27196216583251953
06-17,0.0,0.0,0.9096603393554688,-0.29991912841796875,0.0,0.8499565124511719,0.7159996032714844,0.0,3.0,5.0,0.27196216583251953
06-18,0.0,0.0,0.9096603393554688,-0.29991912841796875,0.0,0.8499565124511719,0.7159996032714844,0.0,3.0,5.0,0.27196216583251953
06-19,0.0,0.0,0.9096603393554688,-0.29991912841796875,0.0,0.8499565124511719,0.7159996032714844,0.0,3.0,5.0,0.27196216583251953
06-20,0.0,0.0,0.9096603393554688,-0.29991912841796875,0.0,0.8499565124511719,0.7159996032714844,0.0,3.0,5.0,0.27196216583251953
06-21,0.0,0.0,0.9096603393554688,-0.29991912841796875,0.0,0.8499565124511719,0.7159996032714844,0.0,3.0,5.0,0.27196216583251953
06-22,0.0,0.0,0.9096603393554688,-0.29991912841796875,0.0,0.8499565124511719,0.7159996032714844,0.0,3.0,5.0,0.27196216583251953
06-23,0.0,0.0,0.9096603393554688,-0.29991912841796875,0.0,0.0,0.7159996032714844,0.0,2.0,6.0,0.16571760177612305
06-24,0.0,0.0,0.9096603393554688,-0.29991912841796875,0.0,0.0,0.7159996032714844,0.0,2.0,6.0,0.16571760177612305
06-25,0.0,0.0,0.9096603393554688,-0.29991912841796875,0.0,0.0,0.7159996032714844,0.0,2.0,6.0,0.16571760177612305
