,2010,2012,2013,2014,2015,2016,2017,2018,2019,2020,ups,downs,end_day_sum,avg
01-02,0.0,0.0,-1.2249999791383743,0.08999999798834324,-0.005899999290704727,0.017000000923871994,-0.0019999966025352482,-0.015599999576807022,-0.007499999366700648,-0.00989999994635582,2.0,6.0,03-17,-0.11588999750092625
01-03,0.0,0.0,-1.2249999791383743,0.08999999798834324,-0.0024999994784593578,0.017000000923871994,-0.0019999966025352482,-0.015599999576807022,-0.0038999989628791813,-0.00989999994635582,2.0,6.0,03-18,-0.11518999747931954
01-04,0.0,0.0,-1.2249999791383743,0.08999999798834324,-0.0024999994784593578,0.017000000923871994,-0.004999995231628418,-0.015599999576807022,-0.012039998546242714,-0.011579999700188637,2.0,6.0,03-19,-0.11647199727594852
01-05,0.0,0.0,-1.2249999791383743,-0.009999999776482582,-0.0024999994784593578,0.017000000923871994,0.0010000020265579224,-0.012299999594688416,-0.0038999989628791813,-0.011579999700188637,2.0,6.0,03-20,-0.12472799737006425
01-06,0.0,0.0,-1.2249999791383743,-0.009999999776482582,-0.0024999994784593578,0.019999999552965164,0.00480000302195549,-0.012299999594688416,0.004000000655651093,-0.011579999700188637,3.0,5.0,03-21,-0.12325799744576214
01-07,0.0,0.0,-1.2249999791383743,-0.009999999776482582,-0.0024999994784593578,0.019999999552965164,0.018800001591444016,-0.012299999594688416,0.004000000655651093,-0.008899999782443047,3.0,5.0,03-22,-0.12158999759703874
01-08,0.0,0.0,-1.2249999791383743,-0.009999999776482582,-0.0024999994784593578,0.019999999552965164,0.012799996882677078,-0.012299999594688416,0.004000000655651093,-0.01743000186979771,3.0,5.0,03-23,-0.12304299827665093
01-09,0.0,0.0,-1.2249999791383743,-0.009999999776482582,-0.0024999994784593578,0.019999999552965164,0.012799996882677078,-0.024000000208616257,0.004000000655651093,-0.008000001311302185,3.0,5.0,03-24,-0.12326999828219412
01-10,0.0,0.0,-1.2249999791383743,-0.019999999552965164,-0.0024999994784593578,0.019999999552965164,0.004999995231628418,-0.024000000208616257,0.004000000655651093,-0.008000001311302185,3.0,5.0,03-25,-0.12504999842494727
01-11,0.0,0.0,-1.2249999791383743,-0.03999999910593033,-0.0024999994784593578,0.019999999552965164,0.006699994206428528,-0.023000001907348636,-0.0005999989807605742,-0.004210000857710838,2.0,6.0,03-26,-0.12686099857091904
