,2012,2013,2014,2015,2016,2017,2018,2019,ups,downs,avg
08-08,2.1999998092651367,-0.10000002384185792,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.26249997317790985
08-09,2.1999998092651367,-0.10000002384185792,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.26249997317790985
08-10,2.1999998092651367,-0.10000002384185792,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.26249997317790985
08-11,2.1999998092651367,-0.10000002384185792,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.26249997317790985
08-12,2.1999998092651367,-0.10000002384185792,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.26249997317790985
08-13,2.1999998092651367,-0.10000002384185792,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.26249997317790985
08-14,2.1999998092651367,-0.10000002384185792,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.26249997317790985
08-15,2.1999998092651367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.2749999761581421
08-16,2.1999998092651367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.2749999761581421
08-17,2.1999998092651367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.2749999761581421
08-18,2.1999998092651367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.2749999761581421
08-19,2.1999998092651367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.2749999761581421
08-20,2.1999998092651367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.2749999761581421
08-21,2.1999998092651367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.2749999761581421
08-22,2.1999998092651367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.2749999761581421
08-23,2.1999998092651367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.2749999761581421
08-24,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,-0.1875
08-25,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,-0.1875
08-26,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,-0.1875
08-27,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,-0.1875
08-28,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,-0.1875
08-29,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,-0.1875
08-30,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,-0.1875
08-31,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,-0.1875
09-01,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,-0.1875
09-02,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,-0.1875
09-03,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,-0.1875
09-04,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,-0.1875
09-05,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,-0.1875
09-06,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,-0.1875
09-07,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,-0.1875
09-08,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,-0.1875
09-09,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,-0.1875
09-10,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,-0.1875
09-11,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,-0.1875
09-12,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,-0.1875
09-13,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,-0.1875
09-14,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,-0.1875
09-15,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,-0.1875
09-16,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,-0.1875
09-17,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,-0.1875
09-18,-1.5,0.6999999284744263,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,-0.10000000894069673
09-19,-1.5,0.8000000715255737,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,-0.08749999105930327
09-20,-1.5,0.6999999284744263,0.0,-0.4999999850988388,0.0,0.0,0.0,0.0,1.0,7.0,-0.16250000707805154
09-21,-1.5,0.6999999284744263,0.0,-0.4999999850988388,0.0,0.0,0.0,0.0,1.0,7.0,-0.16250000707805154
09-22,-1.5,0.6999999284744263,0.0,-0.4999999850988388,0.0,0.0,0.0,0.0,1.0,7.0,-0.16250000707805154
09-23,-1.5,0.6999999284744263,0.0,-0.4999999850988388,0.0,0.0,0.0,0.0,1.0,7.0,-0.16250000707805154
09-24,-1.5,0.6999999284744263,0.0,-0.4999999850988388,0.0,0.0,0.0,0.0,1.0,7.0,-0.16250000707805154
09-25,-1.5,0.6999999284744263,0.0,-0.4999999850988388,0.0,0.0,0.0,0.0,1.0,7.0,-0.16250000707805154
09-26,0.19999980926513672,0.6999999284744263,0.0,-0.4999999850988388,0.0,0.0,0.0,0.0,2.0,6.0,0.049999969080090516
09-27,0.5,0.6999999284744263,0.0,-0.4999999850988388,0.0,0.0,0.0,0.0,2.0,6.0,0.08749999292194842
09-28,0.5,0.6999999284744263,0.0,-0.4999999850988388,0.0,0.0,0.0,0.0,2.0,6.0,0.08749999292194842
09-29,0.5,0.6999999284744263,0.0,-0.4999999850988388,0.0,0.0,0.0,0.0,2.0,6.0,0.08749999292194842
09-30,0.5,0.6999999284744263,0.0,-0.4999999850988388,0.0,0.0,0.0,0.0,2.0,6.0,0.08749999292194842
10-01,0.5,0.6999999284744263,0.0,-0.4999999850988388,0.0,0.0,0.0,0.0,2.0,6.0,0.08749999292194842
10-02,0.5,0.6999999284744263,0.0,-0.4999999850988388,0.0,0.0,0.0,0.0,2.0,6.0,0.08749999292194842
10-03,0.5,0.6999999284744263,-0.5999999642372131,-0.4999999850988388,0.0,0.0,0.0,0.0,2.0,6.0,0.012499997392296793
10-04,0.5,0.6999999284744263,-0.5999999642372131,-0.4999999850988388,0.0,-0.9799999445676804,0.0,0.0,2.0,6.0,-0.10999999567866324
10-05,0.5,0.6999999284744263,-0.5999999642372131,-0.4999999850988388,0.0,-0.9799999445676804,0.0,0.0,2.0,6.0,-0.10999999567866324
10-06,0.5,0.6999999284744263,-0.5999999642372131,-0.4999999850988388,0.0,-0.9799999445676804,0.0,0.0,2.0,6.0,-0.10999999567866324
10-07,0.5,0.6999999284744263,-0.5999999642372131,-0.4999999850988388,0.0,-0.9799999445676804,0.0,0.0,2.0,6.0,-0.10999999567866324
10-08,0.5,0.6999999284744263,-0.5999999642372131,-0.4999999850988388,0.0,-0.9799999445676804,0.0,0.0,2.0,6.0,-0.10999999567866324
10-09,0.5,0.6999999284744263,-0.5999999642372131,-0.4999999850988388,0.0,-0.9799999445676804,0.0,0.0,2.0,6.0,-0.10999999567866324
10-10,0.5,0.6999999284744263,-0.5999999642372131,-0.4999999850988388,0.0,-0.9799999445676804,0.0,0.0,2.0,6.0,-0.10999999567866324
10-11,0.0,0.6999999284744263,-0.5999999642372131,-0.4999999850988388,0.0,-0.9799999445676804,0.0,0.0,1.0,7.0,-0.17249999567866325
10-12,0.0,0.6999999284744263,-0.5999999642372131,-0.4999999850988388,0.0,-0.9799999445676804,0.0,0.0,1.0,7.0,-0.17249999567866325
10-13,0.0,0.6999999284744263,-0.5999999642372131,-0.4999999850988388,0.0,-0.9799999445676804,0.0,0.0,1.0,7.0,-0.17249999567866325
10-14,0.0,0.6999999284744263,-0.5999999642372131,-0.4999999850988388,0.0,-0.9799999445676804,0.0,0.0,1.0,7.0,-0.17249999567866325
10-15,0.0,0.6999999284744263,-0.5999999642372131,-0.4999999850988388,0.0,-0.9799999445676804,0.0,0.0,1.0,7.0,-0.17249999567866325
10-16,0.0,0.6999999284744263,-0.5999999642372131,-0.4999999850988388,0.0,-0.9799999445676804,0.0,0.0,1.0,7.0,-0.17249999567866325
10-17,0.0,0.6999999284744263,-0.5999999642372131,-0.4999999850988388,0.0,-0.9799999445676804,0.0,0.0,1.0,7.0,-0.17249999567866325
10-18,0.0,0.6999999284744263,-0.5999999642372131,-0.4999999850988388,0.0,-0.9799999445676804,0.0,0.0,1.0,7.0,-0.17249999567866325
10-19,0.0,0.6999999284744263,-0.5999999642372131,-0.4999999850988388,0.0,-0.9799999445676804,0.0,0.0,1.0,7.0,-0.17249999567866325
10-20,0.0,0.6999999284744263,-0.5999999642372131,-0.4999999850988388,0.0,-0.9799999445676804,0.0,0.0,1.0,7.0,-0.17249999567866325
10-21,0.0,0.6999999284744263,-0.5999999642372131,-0.4999999850988388,0.0,-0.9799999445676804,0.0,0.0,1.0,7.0,-0.17249999567866325
10-22,0.0,0.6999999284744263,-0.5999999642372131,-0.4999999850988388,0.0,-0.9799999445676804,0.0,0.0,1.0,7.0,-0.17249999567866325
10-23,0.0,0.6999999284744263,-0.5999999642372131,-0.4999999850988388,0.0,-0.9799999445676804,0.0,0.0,1.0,7.0,-0.17249999567866325
10-24,-1.8999996185302728,0.6999999284744263,-0.5999999642372131,-0.4999999850988388,0.0,-0.9799999445676804,0.0,0.0,1.0,7.0,-0.4099999479949473
10-25,-1.8999996185302728,0.6999999284744263,-0.5999999642372131,-0.4999999850988388,0.0,-0.9799999445676804,0.0,0.0,1.0,7.0,-0.4099999479949473
10-26,-1.8999996185302728,0.6999999284744263,-0.5999999642372131,-0.4999999850988388,0.0,-0.9799999445676804,0.0,0.0,1.0,7.0,-0.4099999479949473
10-27,-1.8999996185302728,0.6999999284744263,-0.5999999642372131,-0.4999999850988388,0.0,-0.9799999445676804,0.0,0.0,1.0,7.0,-0.4099999479949473
10-28,-1.8999996185302728,0.6999999284744263,-0.5999999642372131,-0.4999999850988388,0.0,-0.9799999445676804,0.0,0.0,1.0,7.0,-0.4099999479949473
10-29,-1.8999996185302728,0.6999999284744263,-0.5999999642372131,-0.4999999850988388,0.0,-0.9799999445676804,0.0,0.0,1.0,7.0,-0.4099999479949473
10-30,-1.8999996185302728,0.6999999284744263,-0.5999999642372131,-0.4999999850988388,0.0,-0.9799999445676804,0.0,0.0,1.0,7.0,-0.4099999479949473
10-31,-1.8999996185302728,0.6999999284744263,-0.5999999642372131,-0.4999999850988388,0.0,-0.9799999445676804,0.0,0.0,1.0,7.0,-0.4099999479949473
11-01,-1.8999996185302728,0.6999999284744263,-0.5999999642372131,-0.4999999850988388,0.0,-0.9799999445676804,0.0,0.0,1.0,7.0,-0.4099999479949473
11-02,-1.8999996185302728,0.6999999284744263,-0.5999999642372131,-0.4999999850988388,0.0,-0.9799999445676804,0.0,0.0,1.0,7.0,-0.4099999479949473
11-03,-1.8999996185302728,0.6999999284744263,-0.5999999642372131,-0.4999999850988388,0.0,-0.9799999445676804,0.0,0.0,1.0,7.0,-0.4099999479949473
11-04,-1.8999996185302728,0.6999999284744263,-0.5999999642372131,-0.4999999850988388,0.0,-0.9799999445676804,0.0,0.0,1.0,7.0,-0.4099999479949473
11-05,-1.8999996185302728,0.6999999284744263,-0.5999999642372131,-0.4999999850988388,0.0,-0.9799999445676804,0.0,0.0,1.0,7.0,-0.4099999479949473
11-06,-1.8999996185302728,0.6999999284744263,-0.5999999642372131,-0.4999999850988388,0.0,-0.9799999445676804,0.0,0.0,1.0,7.0,-0.4099999479949473
11-07,-1.8999996185302728,0.6999999284744263,-0.5999999642372131,-0.4999999850988388,0.0,-0.9799999445676804,0.0,0.0,1.0,7.0,-0.4099999479949473
11-08,-1.8999996185302728,0.6999999284744263,-0.5999999642372131,-0.4999999850988388,0.0,-0.9799999445676804,0.0,0.0,1.0,7.0,-0.4099999479949473
11-09,-1.8999996185302728,0.6999999284744263,-0.5999999642372131,-0.4999999850988388,0.0,-0.9799999445676804,0.0,0.0,1.0,7.0,-0.4099999479949473
11-10,-1.8999996185302728,0.6999999284744263,-0.5999999642372131,-0.4999999850988388,0.0,-0.9799999445676804,0.0,0.0,1.0,7.0,-0.4099999479949473
11-11,-1.8999996185302728,0.6999999284744263,-0.5999999642372131,-0.4999999850988388,0.0,-0.9799999445676804,0.0,0.0,1.0,7.0,-0.4099999479949473
11-12,-1.8999996185302728,0.6999999284744263,-0.5999999642372131,-0.4999999850988388,0.0,-0.9799999445676804,0.0,0.0,1.0,7.0,-0.4099999479949473
11-13,-1.8999996185302728,0.6999999284744263,-0.5999999642372131,-0.4999999850988388,0.0,-0.9799999445676804,0.0,0.0,1.0,7.0,-0.4099999479949473
11-14,-1.8999996185302728,0.6999999284744263,-0.5999999642372131,-0.4999999850988388,0.0,-0.9799999445676804,0.0,0.0,1.0,7.0,-0.4099999479949473
11-15,-1.8999996185302728,0.6999999284744263,-0.5999999642372131,-0.4999999850988388,0.0,-0.9799999445676804,0.0,0.0,1.0,7.0,-0.4099999479949473
11-16,-1.8999996185302728,0.6999999284744263,-0.5999999642372131,-0.4999999850988388,0.0,-0.9799999445676804,0.0,0.0,1.0,7.0,-0.4099999479949473
11-17,-1.8999996185302728,0.6999999284744263,-0.5999999642372131,-0.4999999850988388,0.0,-0.9799999445676804,0.0,0.0,1.0,7.0,-0.4099999479949473
11-18,-1.8999996185302728,0.6999999284744263,-0.5999999642372131,-0.4999999850988388,0.0,-0.9799999445676804,0.0,0.0,1.0,7.0,-0.4099999479949473
11-19,-1.8999996185302728,0.6999999284744263,-0.5999999642372131,-0.4999999850988388,0.0,-0.9799999445676804,0.0,0.0,1.0,7.0,-0.4099999479949473
11-20,-1.8999996185302728,0.6999999284744263,-0.5999999642372131,-0.4999999850988388,0.0,-0.9799999445676804,0.0,0.0,1.0,7.0,-0.4099999479949473
11-21,-1.8999996185302728,0.6999999284744263,-0.5999999642372131,-0.4999999850988388,0.0,-0.9799999445676804,0.0,0.0,1.0,7.0,-0.4099999479949473
11-22,-1.8999996185302728,0.6999999284744263,-0.5999999642372131,-0.4999999850988388,0.0,-0.9799999445676804,0.0,0.0,1.0,7.0,-0.4099999479949473
11-23,-1.8999996185302728,0.6999999284744263,-0.5999999642372131,-0.4999999850988388,0.0,-0.9799999445676804,0.0,0.0,1.0,7.0,-0.4099999479949473
11-24,-1.8999996185302728,0.6999999284744263,-0.5999999642372131,-0.4999999850988388,0.0,-0.9799999445676804,0.0,0.0,1.0,7.0,-0.4099999479949473
11-25,-1.8999996185302728,0.6999999284744263,-0.5999999642372131,-0.4999999850988388,0.0,-0.9799999445676804,0.0,0.0,1.0,7.0,-0.4099999479949473
11-26,-1.8999996185302728,0.6999999284744263,-0.5999999642372131,-0.4999999850988388,0.0,-0.9799999445676804,0.0,0.0,1.0,7.0,-0.4099999479949473
11-27,-1.8999996185302728,0.0,-0.5999999642372131,-0.4999999850988388,0.0,-0.9799999445676804,0.0,0.0,0.0,8.0,-0.4974999390542507
11-28,-1.8999996185302728,-0.10000014305114746,-0.5999999642372131,-0.4999999850988388,0.0,-0.9799999445676804,0.0,0.0,0.0,8.0,-0.5099999569356441
11-29,-1.8999996185302728,-0.10000014305114746,-0.5999999642372131,-0.4999999850988388,0.0,-0.9799999445676804,0.0,0.0,0.0,8.0,-0.5099999569356441
11-30,-1.8999996185302728,0.0,-0.5999999642372131,-0.4999999850988388,0.0,-0.9799999445676804,0.0,0.0,0.0,8.0,-0.4974999390542507
12-01,-1.8999996185302728,0.0,-0.5999999642372131,-0.4999999850988388,0.0,-0.9799999445676804,0.0,0.0,0.0,8.0,-0.4974999390542507
12-02,-1.8999996185302728,0.0,-0.5999999642372131,0.0,0.0,-0.9799999445676804,0.0,0.0,0.0,8.0,-0.4349999409168959
12-03,-1.8999996185302728,0.0,-0.5999999642372131,0.0,0.0,-0.9799999445676804,0.0,0.0,0.0,8.0,-0.4349999409168959
12-04,-1.8999996185302728,0.0,-0.5999999642372131,0.0,0.0,-0.9799999445676804,0.0,0.0,0.0,8.0,-0.4349999409168959
12-05,-1.8999996185302728,0.0,-0.5999999642372131,0.0,0.0,-0.9799999445676804,0.0,0.0,0.0,8.0,-0.4349999409168959
12-06,-1.8999996185302728,0.0,-0.5999999642372131,0.0,0.0,-0.9799999445676804,0.0,0.0,0.0,8.0,-0.4349999409168959
12-07,-1.8999996185302728,0.0,-0.5999999642372131,0.0,0.0,-0.9799999445676804,0.0,0.0,0.0,8.0,-0.4349999409168959
12-08,-1.8999996185302728,0.0,-0.5999999642372131,0.0,0.0,-0.9799999445676804,0.0,0.0,0.0,8.0,-0.4349999409168959
12-09,-1.8999996185302728,0.0,-0.5999999642372131,0.0,0.0,-0.9799999445676804,0.0,0.0,0.0,8.0,-0.4349999409168959
12-10,-1.8999996185302728,0.0,-0.5999999642372131,0.0,0.0,-0.9799999445676804,0.0,0.0,0.0,8.0,-0.4349999409168959
12-11,-1.8999996185302728,0.0,-0.5999999642372131,0.0,0.0,-0.9799999445676804,0.0,0.0,0.0,8.0,-0.4349999409168959
12-12,-1.8999996185302728,0.0,-0.5999999642372131,0.0,0.0,-0.9799999445676804,0.0,0.0,0.0,8.0,-0.4349999409168959
12-13,-1.8999996185302728,0.0,0.0,0.0,0.0,-0.9799999445676804,0.0,0.0,0.0,8.0,-0.3599999453872442
12-14,-1.8999996185302728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,-0.2374999523162841
12-15,-1.8999996185302728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,-0.2374999523162841
12-16,-1.8999996185302728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,-0.2374999523162841
12-17,-1.8999996185302728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,-0.2374999523162841
12-18,-1.8999996185302728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,-0.2374999523162841
12-19,-1.8999996185302728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,-0.2374999523162841
12-20,-1.8999996185302728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,-0.2374999523162841
12-21,-1.8999996185302728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,-0.2374999523162841
12-22,-1.8999996185302728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,-0.2374999523162841
12-23,-1.8999996185302728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,-0.2374999523162841
12-24,-1.8999996185302728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,-0.2374999523162841
12-26,-1.8999996185302728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,-0.2374999523162841
12-27,-1.8999996185302728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,-0.2374999523162841
12-28,-1.8999996185302728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,-0.2374999523162841
12-29,-1.8999996185302728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,-0.2374999523162841
12-30,-1.8999996185302728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,-0.2374999523162841
12-31,-1.8999996185302728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,-0.2374999523162841
